OBJECTID,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,BUFF_DIST,ORIG_FID,osm_id,code,fclass,name_1,type_1,Shape_Leng,Shape_Area,Shape_Le_1,Shape_Ar_1
121,4,121,463,Nordeste,Bahia Norte,Stella Maris,-12.936097999999999,-38.323714000000002,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,121,102588003,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
122,0,122,464,Nordeste,Bahia Norte,Praia do forte,-12.734415000000000,-38.144444999999997,3.5,4,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,122,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
123,0,123,465,Nordeste,Bahia Norte,Scar Reef,-12.674941000000000,-38.085174000000002,3.5,2,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,123,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
124,3,124,466,Nordeste,Bahia Norte,Casinha,-12.556333000000000,-37.988351999999999,3.5,3,Right,Reef-coral,Experienced surfers,10000.000000000000000,124,91145831,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
125,5,125,467,Nordeste,Sergipe Alagoas,Aracaju,-10.987674000000000,-37.041145999999998,3,3,Right and left,NA,All surfers,10000.000000000000000,125,95641843,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
126,0,126,468,Nordeste,Sergipe Alagoas,Praia Do Francês,-9.772375000000000,-35.845170000000003,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,126,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
127,24,127,469,Nordeste,Sergipe Alagoas,Pedra Virada,-9.678906000000000,-35.702514000000001,3.5,2,Left,Reef-rocky,Experienced surfers,10000.000000000000000,127,187439007,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
128,24,128,470,Nordeste,Sergipe Alagoas,Cruz das Almas,-9.631199000000001,-35.696071000000003,3.5,4,Right and left,Sand-bar,All surfers,10000.000000000000000,128,187439007,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
129,0,129,471,Nordeste,Sergipe Alagoas,Riacho Doce,-9.568049999999999,-35.646794000000000,3,3,Right and left,Rivermouth,All surfers,10000.000000000000000,129,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
130,0,130,472,Nordeste,Sergipe Alagoas,New Orleans,-9.526289999999999,-35.583022000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,130,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
131,0,131,473,Nordeste,Sergipe Alagoas,Praia do Morro,-9.327169000000000,-35.438530999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,131,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
132,16,132,474,Nordeste,Paraiba and Pernambucco,Maracaipe,-8.525427000000001,-35.006261000000002,4,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,132,271471498,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
133,16,133,475,Nordeste,Paraiba and Pernambucco,Borete,-8.499622000000000,-35.003127999999997,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,133,271471498,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
134,16,134,476,Nordeste,Paraiba and Pernambucco,cupe,-8.466621000000000,-34.989438000000000,4,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,134,271471498,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
135,2,135,477,Nordeste,Paraiba and Pernambucco,Enseada dos Corais,-8.312229000000000,-34.946179000000001,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,135,788549766,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
136,0,136,478,Nordeste,Paraiba and Pernambucco,Tambaba,-7.361306000000000,-34.798406000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,136,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
137,12,137,479,Nordeste,Paraiba and Pernambucco,Mar do Macaco,-7.045016000000000,-34.841422999999999,2,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,137,186954764,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
138,4,138,480,Nordeste,Paraiba and Pernambucco,Dique de Cabedelo,-6.963415000000000,-34.842559999999999,3,2,Left,Beach-break,All surfers,10000.000000000000000,138,1064171424,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
139,1,139,481,Nordeste,Rio Grande Do Norte,Baia Formosa,-6.366994000000000,-35.014800999999999,3.5,3,Right,Point-break,All surfers,10000.000000000000000,139,669996473,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
140,29,140,482,Nordeste,Rio Grande Do Norte,Pipa,-6.227699000000000,-35.044626999999998,4,4,Right and left,Beach-break,All surfers,10000.000000000000000,140,618285416,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
141,29,141,483,Nordeste,Rio Grande Do Norte,Lajão,-6.225929000000000,-35.050243999999999,3.5,2,Right,Point-break,Experienced surfers,10000.000000000000000,141,618285416,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
142,29,142,484,Nordeste,Rio Grande Do Norte,Madeiro,-6.221044000000000,-35.067995000000003,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,142,618285416,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
143,29,143,485,Nordeste,Rio Grande Do Norte,Cacimbinhas,-6.211530000000000,-35.077500000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,143,618285416,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
144,5,144,486,Nordeste,Rio Grande Do Norte,Tabatinga,-6.068866000000000,-35.097197999999999,3,NA,Right and left,NA,NA,10000.000000000000000,144,554482794,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
145,29,145,487,Nordeste,Rio Grande Do Norte,Ponta negra,-5.879271000000000,-35.171270000000000,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,145,49048501,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
146,0,146,488,Nordeste,Rio Grande Do Norte,Genipabu,-5.687221000000000,-35.211010000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,146,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
147,10,147,489,Nordeste,Ceara,Morro Branco,-4.150763000000000,-38.109726999999999,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,147,330204370,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
148,0,148,490,Nordeste,Ceara,Iguape Meio,-3.941302000000000,-38.292251000000000,NA,NA,NA,Beach-break,All surfers,10000.000000000000000,148,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
149,0,149,491,Nordeste,Fernando Do Noronha,Cacimba do Padre,-3.848947000000000,-32.439537000000001,4,2,Left,Beach-break,Experienced surfers,10000.000000000000000,149,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
150,0,150,492,Nordeste,Fernando Do Noronha,Boldró,-3.845457000000000,-32.431694000000000,4,3,Right and left,Reef-coral,Pros or kamikaze only...,10000.000000000000000,150,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
151,0,151,493,Nordeste,Fernando Do Noronha,Conceição,-3.841122000000000,-32.418498000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,151,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
152,0,152,494,Nordeste,Fernando Do Noronha,Meio,-3.839607000000000,-32.413288999999999,3,NA,Right and left,NA,All surfers,10000.000000000000000,152,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
153,0,153,495,Nordeste,Fernando Do Noronha,Cachorro,-3.838906000000000,-32.411127000000000,3,2,Right,Beach-break,All surfers,10000.000000000000000,153,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
154,0,154,496,Nordeste,Fernando Do Noronha,Biboca,-3.835106000000000,-32.403348999999999,3.5,NA,Right,Reef-coral,Experienced surfers,10000.000000000000000,154,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
155,0,155,497,Nordeste,Fernando Do Noronha,Abras,-3.827602000000000,-32.400581000000003,4,2,Left,Reef-rocky,Experienced surfers,10000.000000000000000,155,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
156,54,156,498,Nordeste,Ceara,Futuro,-3.726691000000000,-38.457008999999999,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,156,291273207,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
157,55,157,499,Nordeste,Ceara,Iracema (ponte metalica),-3.718212000000000,-38.518002000000003,3.5,3,Right and left,Reef-rocky,Experienced surfers,10000.000000000000000,157,291273207,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
158,54,158,500,Nordeste,Ceara,Leste-Oeste,-3.714080000000000,-38.540489999999998,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,158,411710043,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
159,54,159,501,Nordeste,Ceara,Titanzinho,-3.707351000000000,-38.467813000000000,3.5,NA,Right and left,Reef-rocky,Experienced surfers,10000.000000000000000,159,291273207,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
160,2,160,502,Nordeste,Ceara,Icarai,-3.670278000000000,-38.669443999999999,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,160,693322936,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
161,6,161,503,Nordeste,Ceara,Pico das Almas,-3.605083000000000,-38.761997000000001,3,2,Right and left,Beach-break,Experienced surfers,10000.000000000000000,161,552628803,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
162,0,162,504,Nordeste,Ceara,Taiba,-3.505663000000000,-38.905270000000002,3,3,Right and left,Point-break,All surfers,10000.000000000000000,162,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
163,1,163,505,Nordeste,Ceara,Paracuru,-3.406714000000000,-39.032620999999999,3.5,NA,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,163,139030752,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
164,2,164,506,Nordeste,Ceara,Jericoacoara,-2.787089000000000,-40.512611000000000,3,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,164,519310556,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
165,0,165,507,Nordeste,Maranhao,Travosa,-2.358991000000000,-43.243904000000001,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,165,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
166,0,166,508,Norte,Para,marahu,-1.073422000000000,-48.403187000000003,3.5,2,Right and left,Sand-bar,All surfers,10000.000000000000000,166,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
167,0,167,509,Norte,Para,Camaraçu,-0.868831000000000,-46.430798000000003,5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,167,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
168,0,168,510,Norte,Para,Araruna,-0.688517000000000,-48.483266999999998,3,3,Right and left,Sand-bar,All surfers,10000.000000000000000,168,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
169,0,169,511,Norte,Maranhao,Pororoca,1.242601000000000,-50.291972000000001,4,NA,Right and left,Rivermouth,Experienced surfers,10000.000000000000000,169,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
170,0,170,537,Nordeste,Bahia Sul,Sirihyba,-14.955150900000000,-39.007338300000001,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,170,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
171,0,171,538,Nordeste,Bahia Sul,Sol do Muta,-13.881859300000000,-38.948337600000002,NA,3,Right,Point-break,All surfers,10000.000000000000000,171,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
172,4,172,539,Nordeste,Bahia Norte,Rock Quente,-12.937671999999999,-38.326481000000001,3.5,NA,Right and left,Reef-rocky,NA,10000.000000000000000,172,102588003,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
173,9,173,540,Nordeste,Bahia Norte,Ribeira,-12.918761999999999,-38.502079999999999,NA,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,173,131558753,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
174,1,174,541,Nordeste,Bahia Norte,Praia das Ondas,-12.596083999999999,-38.028939000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,174,91145831,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
175,24,175,542,Nordeste,Sergipe and Alagoas,Rainha,-9.644078000000000,-35.698022000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,175,187439007,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
176,2,176,543,Nordeste,Paraiba and Pernambucco,Pedra de Xaréu,-8.303081000000001,-34.945245000000000,3.5,4,Right,Point-break,All surfers,10000.000000000000000,176,788549766,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
177,0,177,544,Nordeste,Ceara,Prainha,-3.899172000000000,-38.346806000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,177,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
178,0,178,545,Nordeste,Fernando Do Noronha,Laje do Bode,-3.847468000000000,-32.434612000000001,3.5,2,Left,Reef-coral,Experienced surfers,10000.000000000000000,178,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
179,1,179,546,Nordeste,Maranhao,Caolho,-2.478724000000000,-44.240184999999997,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,179,139381421,1500,building,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
180,0,180,547,Norte,Para,Atalaia (salinas),-0.596981000000000,-47.293622999999997,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,180,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
181,0,181,548,Norte,Para,Algodoal,-0.577838000000000,-47.579901000000000,3,2,Right,Beach-break,All surfers,10000.000000000000000,181,,,,,,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
