OBJECTID,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,CNAE,Units,People,Shape_Leng,Shape_Area,F2010,SLR_employ,F2010_1,F2010_12,F2010_12_1,F2010_12_2,F2010_12_3,F2010_12_4,F2010_12_5,F2010_12_6,F2010_12_7,F2010_12_8,Shape_Le_1,Shape_Ar_1
106,2,106,448,Nordeste,Bahia Sul,Jeribucaçu,-14.344391999999999,-39.001379000000000,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,106,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24318.000000000000000,0.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,62831.853071795863798,314159265.358979284763336
107,2,107,449,Nordeste,Bahia Sul,Prainha,-14.297738000000001,-38.981037000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,107,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24318.000000000000000,0.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,62831.853071795863798,314159265.358979284763336
108,2,108,450,Nordeste,Bahia Sul,Tiririca,-14.286009999999999,-38.982925000000002,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,108,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24318.000000000000000,0.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,62831.853071795863798,314159265.358979284763336
109,2,109,451,Nordeste,Bahia Sul,Praia da Resende,-14.283889000000000,-38.985069000000003,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,109,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24318.000000000000000,0.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,62831.853071795863798,314159265.358979284763336
110,2,110,452,Nordeste,Bahia Sul,Boca da Barra,-14.265879999999999,-38.986702000000001,3.5,4,Right,Rivermouth,Experienced surfers,10000.000000000000000,110,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24318.000000000000000,0.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,62831.853071795863798,314159265.358979284763336
111,2,111,453,Nordeste,Bahia Sul,Pontal,-14.263551000000000,-38.993568000000003,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,111,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24318.000000000000000,0.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,24318.000000000000000,62831.853071795863798,314159265.358979284763336
112,2,112,454,Nordeste,Bahia Sul,Praia dos Algodoes,-14.077500000000001,-38.954444000000002,3,3,Right and left,Reef-coral,All surfers,10000.000000000000000,112,2905800,Camamu,BA,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,35180.000000000000000,0.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,62831.853071795863798,314159265.358979284763336
113,2,113,455,Nordeste,Bahia Sul,Saquaira,-14.041088999999999,-38.948078000000002,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,113,2905800,Camamu,BA,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,35180.000000000000000,0.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,62831.853071795863798,314159265.358979284763336
114,2,114,456,Nordeste,Bahia Sul,Taipu de Fora,-13.942398000000001,-38.926620000000000,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,114,2905800,Camamu,BA,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,35180.000000000000000,0.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,35180.000000000000000,62831.853071795863798,314159265.358979284763336
115,2,115,457,Nordeste,Bahia Sul,Pedra do Moleque,-13.377011000000000,-38.912630000000000,3.5,3,Right,Reef-coral,Experienced surfers,10000.000000000000000,115,2905404,Cairu,BA,"Sports, recreation and leisure activities",4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15374.000000000000000,0.000000000000000,15374.000000000000000,15374.000000000000000,15374.000000000000000,15374.000000000000000,15374.000000000000000,15374.000000000000000,15374.000000000000000,15374.000000000000000,15374.000000000000000,15374.000000000000000,62831.853071795863798,314159265.358979284763336
116,3,116,458,Nordeste,Bahia Norte,Farol da Barra,-13.009994000000001,-38.533602000000002,3.5,2,Left,breakwater/jetty,Experienced surfers,10000.000000000000000,116,2916104,Itaparica,BA,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20725.000000000000000,0.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,62831.853071795863798,314159265.358979284763336
117,3,117,459,Nordeste,Bahia Norte,Barravento,-13.009764000000001,-38.526971000000003,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,117,2916104,Itaparica,BA,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20725.000000000000000,0.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,62831.853071795863798,314159265.358979284763336
118,3,118,460,Nordeste,Bahia Norte,Espanhol,-13.006230000000000,-38.533397999999998,3.5,2,Right and left,Point-break,Experienced surfers,10000.000000000000000,118,2916104,Itaparica,BA,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20725.000000000000000,0.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,20725.000000000000000,62831.853071795863798,314159265.358979284763336
119,1,119,461,Nordeste,Bahia Norte,Corsário,-12.976457000000000,-38.423394999999999,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,119,2927408,Salvador,BA,"Sports, recreation and leisure activities",513.000000000000000,3860.000000000000000,0.000000000000000,0.000000000000000,2675656.000000000000000,0.001442636871107,2675656.000000000000000,2675656.000000000000000,2675656.000000000000000,2675656.000000000000000,2675656.000000000000000,2675656.000000000000000,2675656.000000000000000,2675656.000000000000000,2675656.000000000000000,2675656.000000000000000,62831.853071795863798,314159265.358979284763336
120,3,120,462,Nordeste,Bahia Norte,Jaguaribe,-12.955755000000000,-38.385007000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,120,2919207,Lauro de Freitas,BA,"Sports, recreation and leisure activities",69.000000000000000,408.000000000000000,0.000000000000000,0.000000000000000,163449.000000000000000,0.002496191472569,163449.000000000000000,163449.000000000000000,163449.000000000000000,163449.000000000000000,163449.000000000000000,163449.000000000000000,163449.000000000000000,163449.000000000000000,163449.000000000000000,163449.000000000000000,62831.853071795863798,314159265.358979284763336
121,3,121,463,Nordeste,Bahia Norte,Stella Maris,-12.936097999999999,-38.323714000000002,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,121,2905701,Camaçari,BA,"Sports, recreation and leisure activities",47.000000000000000,130.000000000000000,0.000000000000000,0.000000000000000,242970.000000000000000,0.000535045478866,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,62831.853071795863798,314159265.358979284763336
122,1,122,464,Nordeste,Bahia Norte,Praia do forte,-12.734415000000000,-38.144444999999997,3.5,4,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,122,2905701,Camaçari,BA,"Sports, recreation and leisure activities",47.000000000000000,130.000000000000000,0.000000000000000,0.000000000000000,242970.000000000000000,0.000535045478866,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,62831.853071795863798,314159265.358979284763336
123,2,123,465,Nordeste,Bahia Norte,Scar Reef,-12.674941000000000,-38.085174000000002,3.5,2,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,123,2905701,Camaçari,BA,"Sports, recreation and leisure activities",47.000000000000000,130.000000000000000,0.000000000000000,0.000000000000000,242970.000000000000000,0.000535045478866,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,62831.853071795863798,314159265.358979284763336
124,2,124,466,Nordeste,Bahia Norte,Casinha,-12.556333000000000,-37.988351999999999,3.5,3,Right,Reef-coral,Experienced surfers,10000.000000000000000,124,2905701,Camaçari,BA,"Sports, recreation and leisure activities",47.000000000000000,130.000000000000000,0.000000000000000,0.000000000000000,242970.000000000000000,0.000535045478866,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,242970.000000000000000,62831.853071795863798,314159265.358979284763336
125,3,125,467,Nordeste,Sergipe Alagoas,Aracaju,-10.987674000000000,-37.041145999999998,3,3,Right and left,NA,All surfers,10000.000000000000000,125,2800308,Aracaju,SE,"Sports, recreation and leisure activities",212.000000000000000,1083.000000000000000,0.000000000000000,0.000000000000000,571149.000000000000000,0.001896177704942,571149.000000000000000,571149.000000000000000,571149.000000000000000,571149.000000000000000,571149.000000000000000,571149.000000000000000,571149.000000000000000,571149.000000000000000,571149.000000000000000,571149.000000000000000,62831.853071795863798,314159265.358979284763336
126,3,126,468,Nordeste,Sergipe Alagoas,Praia Do Francês,-9.772375000000000,-35.845170000000003,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,126,2700607,Barra de São Miguel,AL,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7574.000000000000000,0.000000000000000,7574.000000000000000,7574.000000000000000,7574.000000000000000,7574.000000000000000,7574.000000000000000,7574.000000000000000,7574.000000000000000,7574.000000000000000,7574.000000000000000,7574.000000000000000,62831.853071795863798,314159265.358979284763336
127,3,127,469,Nordeste,Sergipe Alagoas,Pedra Virada,-9.678906000000000,-35.702514000000001,3.5,2,Left,Reef-rocky,Experienced surfers,10000.000000000000000,127,2702207,Coqueiro Seco,AL,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5526.000000000000000,0.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,62831.853071795863798,314159265.358979284763336
128,2,128,470,Nordeste,Sergipe Alagoas,Cruz das Almas,-9.631199000000001,-35.696071000000003,3.5,4,Right and left,Sand-bar,All surfers,10000.000000000000000,128,2702207,Coqueiro Seco,AL,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5526.000000000000000,0.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,5526.000000000000000,62831.853071795863798,314159265.358979284763336
129,1,129,471,Nordeste,Sergipe Alagoas,Riacho Doce,-9.568049999999999,-35.646794000000000,3,3,Right and left,Rivermouth,All surfers,10000.000000000000000,129,2704302,Maceió,AL,"Sports, recreation and leisure activities",200.000000000000000,1099.000000000000000,0.000000000000000,0.000000000000000,932748.000000000000000,0.001178238924125,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,62831.853071795863798,314159265.358979284763336
130,2,130,472,Nordeste,Sergipe Alagoas,New Orleans,-9.526289999999999,-35.583022000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,130,2704302,Maceió,AL,"Sports, recreation and leisure activities",200.000000000000000,1099.000000000000000,0.000000000000000,0.000000000000000,932748.000000000000000,0.001178238924125,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,932748.000000000000000,62831.853071795863798,314159265.358979284763336
131,4,131,473,Nordeste,Sergipe Alagoas,Praia do Morro,-9.327169000000000,-35.438530999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,131,2700508,Barra de Santo Antônio,AL,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14230.000000000000000,0.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,14230.000000000000000,62831.853071795863798,314159265.358979284763336
132,2,132,474,Nordeste,Paraiba and Pernambucco,Maracaipe,-8.525427000000001,-35.006261000000002,4,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,132,2607208,Ipojuca,PE,"Sports, recreation and leisure activities",15.000000000000000,51.000000000000000,0.000000000000000,0.000000000000000,80637.000000000000000,0.000632464005357,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,62831.853071795863798,314159265.358979284763336
133,2,133,475,Nordeste,Paraiba and Pernambucco,Borete,-8.499622000000000,-35.003127999999997,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,133,2607208,Ipojuca,PE,"Sports, recreation and leisure activities",15.000000000000000,51.000000000000000,0.000000000000000,0.000000000000000,80637.000000000000000,0.000632464005357,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,62831.853071795863798,314159265.358979284763336
134,1,134,476,Nordeste,Paraiba and Pernambucco,cupe,-8.466621000000000,-34.989438000000000,4,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,134,2607208,Ipojuca,PE,"Sports, recreation and leisure activities",15.000000000000000,51.000000000000000,0.000000000000000,0.000000000000000,80637.000000000000000,0.000632464005357,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,80637.000000000000000,62831.853071795863798,314159265.358979284763336
135,3,135,477,Nordeste,Paraiba and Pernambucco,Enseada dos Corais,-8.312229000000000,-34.946179000000001,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,135,2602902,Cabo de Santo Agostinho,PE,"Sports, recreation and leisure activities",11.000000000000000,37.000000000000000,0.000000000000000,0.000000000000000,185025.000000000000000,0.000199972976625,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,185025.000000000000000,62831.853071795863798,314159265.358979284763336
136,3,136,478,Nordeste,Paraiba and Pernambucco,Tambaba,-7.361306000000000,-34.798406000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,136,2500601,Alhandra,PB,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18007.000000000000000,0.000000000000000,18007.000000000000000,18007.000000000000000,18007.000000000000000,18007.000000000000000,18007.000000000000000,18007.000000000000000,18007.000000000000000,18007.000000000000000,18007.000000000000000,18007.000000000000000,62831.853071795863798,314159265.358979284763336
137,5,137,479,Nordeste,Paraiba and Pernambucco,Mar do Macaco,-7.045016000000000,-34.841422999999999,2,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,137,2501807,Bayeux,PB,"Sports, recreation and leisure activities",9.000000000000000,30.000000000000000,0.000000000000000,0.000000000000000,99716.000000000000000,0.000300854426571,99716.000000000000000,99716.000000000000000,99716.000000000000000,99716.000000000000000,99716.000000000000000,99716.000000000000000,99716.000000000000000,99716.000000000000000,99716.000000000000000,99716.000000000000000,62831.853071795863798,314159265.358979284763336
138,3,138,480,Nordeste,Paraiba and Pernambucco,Dique de Cabedelo,-6.963415000000000,-34.842559999999999,3,2,Left,Beach-break,All surfers,10000.000000000000000,138,2503209,Cabedelo,PB,"Sports, recreation and leisure activities",25.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,57944.000000000000000,0.000000000000000,57944.000000000000000,57944.000000000000000,57944.000000000000000,57944.000000000000000,57944.000000000000000,57944.000000000000000,57944.000000000000000,57944.000000000000000,57944.000000000000000,57944.000000000000000,62831.853071795863798,314159265.358979284763336
139,4,139,481,Nordeste,Rio Grande Do Norte,Baia Formosa,-6.366994000000000,-35.014800999999999,3.5,3,Right,Point-break,All surfers,10000.000000000000000,139,2401404,Baía Formosa,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8573.000000000000000,0.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,8573.000000000000000,62831.853071795863798,314159265.358979284763336
140,6,140,482,Nordeste,Rio Grande Do Norte,Pipa,-6.227699000000000,-35.044626999999998,4,4,Right and left,Beach-break,All surfers,10000.000000000000000,140,2401206,Arês,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12924.000000000000000,0.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,62831.853071795863798,314159265.358979284763336
141,6,141,483,Nordeste,Rio Grande Do Norte,Lajão,-6.225929000000000,-35.050243999999999,3.5,2,Right,Point-break,Experienced surfers,10000.000000000000000,141,2401206,Arês,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12924.000000000000000,0.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,62831.853071795863798,314159265.358979284763336
142,7,142,484,Nordeste,Rio Grande Do Norte,Madeiro,-6.221044000000000,-35.067995000000003,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,142,2401206,Arês,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12924.000000000000000,0.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,62831.853071795863798,314159265.358979284763336
143,7,143,485,Nordeste,Rio Grande Do Norte,Cacimbinhas,-6.211530000000000,-35.077500000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,143,2401206,Arês,RN,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12924.000000000000000,0.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,12924.000000000000000,62831.853071795863798,314159265.358979284763336
144,3,144,486,Nordeste,Rio Grande Do Norte,Tabatinga,-6.068866000000000,-35.097197999999999,3,NA,Right and left,NA,NA,10000.000000000000000,144,2403251,Parnamirim,RN,"Sports, recreation and leisure activities",73.000000000000000,257.000000000000000,0.000000000000000,0.000000000000000,202456.000000000000000,0.001269411625242,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,62831.853071795863798,314159265.358979284763336
145,3,145,487,Nordeste,Rio Grande Do Norte,Ponta negra,-5.879271000000000,-35.171270000000000,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,145,2403251,Parnamirim,RN,"Sports, recreation and leisure activities",73.000000000000000,257.000000000000000,0.000000000000000,0.000000000000000,202456.000000000000000,0.001269411625242,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,202456.000000000000000,62831.853071795863798,314159265.358979284763336
146,4,146,488,Nordeste,Rio Grande Do Norte,Genipabu,-5.687221000000000,-35.211010000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,146,2402600,Ceará-Mirim,RN,"Sports, recreation and leisure activities",5.000000000000000,21.000000000000000,0.000000000000000,0.000000000000000,68141.000000000000000,0.000308184499787,68141.000000000000000,68141.000000000000000,68141.000000000000000,68141.000000000000000,68141.000000000000000,68141.000000000000000,68141.000000000000000,68141.000000000000000,68141.000000000000000,68141.000000000000000,62831.853071795863798,314159265.358979284763336
147,2,147,489,Nordeste,Ceara,Morro Branco,-4.150763000000000,-38.109726999999999,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,147,2302206,Beberibe,CE,"Sports, recreation and leisure activities",2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,49311.000000000000000,0.000000000000000,49311.000000000000000,49311.000000000000000,49311.000000000000000,49311.000000000000000,49311.000000000000000,49311.000000000000000,49311.000000000000000,49311.000000000000000,49311.000000000000000,49311.000000000000000,62831.853071795863798,314159265.358979284763336
148,2,148,490,Nordeste,Ceara,Iguape Meio,-3.941302000000000,-38.292251000000000,NA,NA,NA,Beach-break,All surfers,10000.000000000000000,148,2301000,Aquiraz,CE,"Sports, recreation and leisure activities",14.000000000000000,1666.000000000000000,0.000000000000000,0.000000000000000,72628.000000000000000,0.022938811477667,72628.000000000000000,72628.000000000000000,72628.000000000000000,72628.000000000000000,72628.000000000000000,72628.000000000000000,72628.000000000000000,72628.000000000000000,72628.000000000000000,72628.000000000000000,62831.853071795863798,314159265.358979284763336
149,1,149,491,Nordeste,Fernando Do Noronha,Cacimba do Padre,-3.848947000000000,-32.439537000000001,4,2,Left,Beach-break,Experienced surfers,10000.000000000000000,149,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
150,1,150,492,Nordeste,Fernando Do Noronha,Boldró,-3.845457000000000,-32.431694000000000,4,3,Right and left,Reef-coral,Pros or kamikaze only...,10000.000000000000000,150,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
151,1,151,493,Nordeste,Fernando Do Noronha,Conceição,-3.841122000000000,-32.418498000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,151,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
152,1,152,494,Nordeste,Fernando Do Noronha,Meio,-3.839607000000000,-32.413288999999999,3,NA,Right and left,NA,All surfers,10000.000000000000000,152,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
153,1,153,495,Nordeste,Fernando Do Noronha,Cachorro,-3.838906000000000,-32.411127000000000,3,2,Right,Beach-break,All surfers,10000.000000000000000,153,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
154,1,154,496,Nordeste,Fernando Do Noronha,Biboca,-3.835106000000000,-32.403348999999999,3.5,NA,Right,Reef-coral,Experienced surfers,10000.000000000000000,154,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
155,1,155,497,Nordeste,Fernando Do Noronha,Abras,-3.827602000000000,-32.400581000000003,4,2,Left,Reef-rocky,Experienced surfers,10000.000000000000000,155,2605459,Fernando de Noronha,PE,"Sports, recreation and leisure activities",11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2630.000000000000000,0.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,2630.000000000000000,62831.853071795863798,314159265.358979284763336
156,2,156,498,Nordeste,Ceara,Futuro,-3.726691000000000,-38.457008999999999,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,156,2304285,Eusébio,CE,"Sports, recreation and leisure activities",13.000000000000000,106.000000000000000,0.000000000000000,0.000000000000000,46033.000000000000000,0.002302695892077,46033.000000000000000,46033.000000000000000,46033.000000000000000,46033.000000000000000,46033.000000000000000,46033.000000000000000,46033.000000000000000,46033.000000000000000,46033.000000000000000,46033.000000000000000,62831.853071795863798,314159265.358979284763336
