OBJECTID,id,COUNT,AREA,MEAN
75,167,142.000000000000000,179473159.917683720588684,0.409406056916210
76,168,130.000000000000000,164306414.009147077798843,0.394086794440563
77,169,104.000000000000000,131445131.207317665219307,0.408514832647947
78,170,92.000000000000000,116278385.298781007528305,0.419899954420069
79,171,146.000000000000000,184528741.887195944786072,0.478206387937885
80,172,114.000000000000000,144084086.131098210811615,0.693513490390359
81,173,118.000000000000000,149139668.100610435009003,0.693080328531184
82,174,126.000000000000000,159250832.039634853601456,0.687162250753433
83,175,112.000000000000000,141556295.146342098712921,0.576007671388132
84,176,140.000000000000000,176945368.932927608489990,0.263502869808248
85,177,112.000000000000000,141556295.146342098712921,0.250219319680972
86,178,131.000000000000000,165570309.501525133848190,0.252872013522468
87,179,23.000000000000000,29069596.324695251882076,0.270445579703411
88,180,123.000000000000000,155459145.562500685453415,0.818865009197375
89,181,128.000000000000000,161778623.024390965700150,0.827667779754847
90,182,117.000000000000000,147875772.608232378959656,0.768321937220728
91,183,106.000000000000000,133972922.192073762416840,0.624905415582207
92,184,155.000000000000000,195903801.318598449230194,0.448859017510568
93,185,148.000000000000000,187056532.871952056884766,0.412162699862509
94,186,124.000000000000000,156723041.054878741502762,0.411866482287165
95,187,126.000000000000000,159250832.039634853601456,0.412534384559544
96,188,106.000000000000000,133972922.192073762416840,0.416815890807588
97,189,118.000000000000000,149139668.100610435009003,0.132810459819512
98,190,125.000000000000000,157986936.547256797552109,0.691456222295761
99,191,113.000000000000000,142820190.638720154762268,0.719399225922812
100,192,134.000000000000000,169361995.978659301996231,0.745246578063538
101,193,145.000000000000000,183264846.394817888736725,0.739967376610328
102,194,141.000000000000000,178209264.425305664539337,0.633602768922528
103,445,85.000000000000000,107431116.852134630084038,0.480122020490029
104,446,134.000000000000000,169361995.978659301996231,0.191123935157683
105,447,130.000000000000000,164306414.009147077798843,0.205369840161159
106,448,132.000000000000000,166834204.993903189897537,0.214602248573845
107,449,110.000000000000000,139028504.161585986614227,0.255408526957035
108,450,114.000000000000000,144084086.131098210811615,0.252190958185677
109,451,119.000000000000000,150403563.592988461256027,0.248185589846944
110,452,124.000000000000000,156723041.054878741502762,0.251540300526446
111,453,137.000000000000000,173153682.455793470144272,0.241788874849351
112,454,120.000000000000000,151667459.085366517305374,0.184932840770731
113,455,119.000000000000000,150403563.592988461256027,0.172313420994192
114,456,85.000000000000000,107431116.852134630084038,0.260632672555306
115,457,86.000000000000000,108695012.344512686133385,0.167265474168194
116,458,51.000000000000000,64458670.111280776560307,0.791942775249481
117,459,51.000000000000000,64458670.111280776560307,0.814159707111471
118,460,54.000000000000000,68250356.588414937257767,0.789858723128283
119,461,139.000000000000000,175681473.440549552440643,0.781696106246907
120,462,147.000000000000000,185792637.379574000835419,0.743574516302874
121,463,116.000000000000000,146611877.115854322910309,0.704175770796579
122,464,137.000000000000000,173153682.455793470144272,0.432958468033450
123,465,133.000000000000000,168098100.486281245946884,0.456458936844553
124,466,117.000000000000000,147875772.608232378959656,0.438582196322262
125,467,115.000000000000000,145347981.623476266860962,0.672972407030023
126,468,130.000000000000000,164306414.009147077798843,0.450460622860835
127,469,68.000000000000000,85944893.481707707047462,0.629911133471657
128,470,118.000000000000000,149139668.100610435009003,0.613465627118693
129,471,136.000000000000000,171889786.963415414094925,0.457070535815814
130,472,111.000000000000000,140292399.653964042663574,0.405703835659199
131,473,139.000000000000000,175681473.440549552440643,0.340939978365418
132,474,122.000000000000000,154195250.070122629404068,0.435315316084956
133,475,138.000000000000000,174417577.948171496391296,0.450551281588665
134,476,135.000000000000000,170625891.471037358045578,0.522870361804962
135,477,130.000000000000000,164306414.009147077798843,0.651591954093713
136,478,115.000000000000000,145347981.623476266860962,0.387167271842127
137,479,150.000000000000000,189584323.856708168983459,0.508520869811376
138,480,127.000000000000000,160514727.532012909650803,0.424064508573277
139,481,150.000000000000000,189584323.856708168983459,0.226069139276321
140,482,99.000000000000000,125125653.745427384972572,0.371595675219791
141,483,103.000000000000000,130181235.714939609169960,0.365471270550223
142,484,130.000000000000000,164306414.009147077798843,0.368655859449735
143,485,140.000000000000000,176945368.932927608489990,0.376495204599840
144,486,118.000000000000000,149139668.100610435009003,0.391694412140523
145,487,134.000000000000000,169361995.978659301996231,0.632696108141942
146,488,127.000000000000000,160514727.532012909650803,0.560751247124409
147,489,137.000000000000000,173153682.455793470144272,0.425046240217494
148,490,134.000000000000000,169361995.978659301996231,0.468575261866868
149,491,24.000000000000000,30333491.817073307931423,0.259177013882436
150,492,24.000000000000000,30333491.817073307931423,0.259177013882436
151,493,24.000000000000000,30333491.817073307931423,0.259177013882436
152,494,24.000000000000000,30333491.817073307931423,0.259177013882436
153,495,24.000000000000000,30333491.817073307931423,0.259177013882436
154,496,24.000000000000000,30333491.817073307931423,0.259177013882436
155,497,24.000000000000000,30333491.817073307931423,0.259177013882436
156,498,92.000000000000000,116278385.298781007528305,0.778876533650834
157,499,131.000000000000000,165570309.501525133848190,0.831055019193023
158,500,139.000000000000000,175681473.440549552440643,0.822874127317676
159,501,77.000000000000000,97319952.913110196590424,0.797929440612917
160,502,142.000000000000000,179473159.917683720588684,0.579624082840664
161,503,145.000000000000000,183264846.394817888736725,0.569585735016856
162,504,155.000000000000000,195903801.318598449230194,0.464637631946994
163,505,132.000000000000000,166834204.993903189897537,0.411466317251325
164,506,97.000000000000000,122597862.760671272873878,0.347287403957285
165,507,122.000000000000000,154195250.070122629404068,0.079794788977406
166,508,107.000000000000000,135236817.684451818466187,0.375001974160148
167,509,50.000000000000000,63194774.618902720510960,0.084207818284631
168,510,121.000000000000000,152931354.577744573354721,0.279021421670606
169,511,245.000000000000000,309654395.632623314857483,0.028649583270735
170,537,132.000000000000000,166834204.993903189897537,0.265036157925021
171,538,90.000000000000000,113750594.314024895429611,0.266260188817978
172,539,115.000000000000000,145347981.623476266860962,0.708296772967214
173,540,122.000000000000000,154195250.070122629404068,0.772640527516115
174,541,139.000000000000000,175681473.440549552440643,0.445133846869572
175,542,102.000000000000000,128917340.222561553120613,0.621555902502116
176,543,130.000000000000000,164306414.009147077798843,0.642048116142933
177,544,145.000000000000000,183264846.394817888736725,0.526648339526407
178,545,24.000000000000000,30333491.817073307931423,0.259177013882436
179,546,140.000000000000000,176945368.932927608489990,0.741476398280689
180,547,110.000000000000000,139028504.161585986614227,0.387845554674806
181,548,70.000000000000000,88472684.466463804244995,0.278228309141871
