OBJECTID,OBJECTID_1,COUNT,AREA,MEAN
464,464,136.000000000000000,171889786.963415473699570,0.457070535815814
465,465,111.000000000000000,140292399.653964102268219,0.405703835659199
466,466,139.000000000000000,175681473.440549641847610,0.340939978365418
467,467,122.000000000000000,154195250.070122689008713,0.435315316084956
468,468,138.000000000000000,174417577.948171585798264,0.450551281588665
469,469,135.000000000000000,170625891.471037417650223,0.522870361804962
470,470,130.000000000000000,164306414.009147137403488,0.651591954093713
471,471,115.000000000000000,145347981.623476326465607,0.387167271842127
472,472,150.000000000000000,189584323.856708228588104,0.508520869811376
473,473,127.000000000000000,160514727.532012969255447,0.424064508573277
474,474,150.000000000000000,189584323.856708228588104,0.226069139276321
475,475,99.000000000000000,125125653.745427429676056,0.371595675219791
476,476,103.000000000000000,130181235.714939653873444,0.365471270550223
477,477,130.000000000000000,164306414.009147137403488,0.368655859449735
478,478,140.000000000000000,176945368.932927697896957,0.376495204599840
479,479,118.000000000000000,149139668.100610464811325,0.391694412140523
480,480,134.000000000000000,169361995.978659361600876,0.632696108141942
481,481,127.000000000000000,160514727.532012969255447,0.560751247124409
482,482,137.000000000000000,173153682.455793529748917,0.425046240217494
483,483,134.000000000000000,169361995.978659361600876,0.468575261866868
484,484,24.000000000000000,30333491.817073315382004,0.259177013882436
485,485,24.000000000000000,30333491.817073315382004,0.259177013882436
486,486,24.000000000000000,30333491.817073315382004,0.259177013882436
487,487,24.000000000000000,30333491.817073315382004,0.259177013882436
488,488,24.000000000000000,30333491.817073315382004,0.259177013882436
489,489,24.000000000000000,30333491.817073315382004,0.259177013882436
490,490,24.000000000000000,30333491.817073315382004,0.259177013882436
491,491,92.000000000000000,116278385.298781052231789,0.778876533650834
492,492,131.000000000000000,165570309.501525193452835,0.831055019193023
493,493,139.000000000000000,175681473.440549641847610,0.822874127317676
494,494,77.000000000000000,97319952.913110226392746,0.797929440612917
495,495,142.000000000000000,179473159.917683780193329,0.579624082840664
496,496,145.000000000000000,183264846.394817948341370,0.569585735016856
497,497,155.000000000000000,195903801.318598508834839,0.464637631946994
498,498,132.000000000000000,166834204.993903249502182,0.411466317251325
499,499,97.000000000000000,122597862.760671317577362,0.347287403957285
500,500,122.000000000000000,154195250.070122689008713,0.079794788977406
501,501,107.000000000000000,135236817.684451878070831,0.375001974160148
502,502,50.000000000000000,63194774.618902742862701,0.084207818284631
503,503,121.000000000000000,152931354.577744632959366,0.279021421670606
504,504,118.000000000000000,149139668.100610464811325,0.413171675687624
505,505,125.000000000000000,157986936.547256857156754,0.547683118343353
506,506,123.000000000000000,155459145.562500745058060,0.501866368985758
507,507,122.000000000000000,154195250.070122689008713,0.414654591410864
508,508,120.000000000000000,151667459.085366576910019,0.534487844506900
509,509,127.000000000000000,160514727.532012969255447,0.467400818593859
510,510,89.000000000000000,112486698.821646884083748,0.340686502162723
511,511,128.000000000000000,161778623.024391025304794,0.122833398112562
512,512,135.000000000000000,170625891.471037417650223,0.524404031148663
513,513,5.000000000000000,6319477.461890274658799,0.070667763054371
514,514,147.000000000000000,185792637.379574060440063,0.435501596757344
515,515,120.000000000000000,151667459.085366576910019,0.376027971040457
516,516,127.000000000000000,160514727.532012969255447,0.325145226025233
517,517,141.000000000000000,178209264.425305724143982,0.297865284211759
518,518,143.000000000000000,180737055.410061836242676,0.420829322860923
519,519,127.000000000000000,160514727.532012969255447,0.126114624961053
520,520,111.000000000000000,140292399.653964102268219,0.554002283526970
521,521,134.000000000000000,169361995.978659361600876,0.587491181915376
522,522,126.000000000000000,159250832.039634913206100,0.704042925248070
523,523,133.000000000000000,168098100.486281305551529,0.733972280545342
524,524,143.000000000000000,180737055.410061836242676,0.307458808065361
525,525,97.000000000000000,122597862.760671317577362,0.701223010408510
526,526,131.000000000000000,165570309.501525193452835,0.691987663279963
527,527,99.000000000000000,125125653.745427429676056,0.510528587331675
528,528,122.000000000000000,154195250.070122689008713,0.666684316562825
529,529,132.000000000000000,166834204.993903249502182,0.265036157925021
530,530,90.000000000000000,113750594.314024940133095,0.266260188817978
531,531,115.000000000000000,145347981.623476326465607,0.708296772967214
532,532,122.000000000000000,154195250.070122689008713,0.772640527516115
533,533,139.000000000000000,175681473.440549641847610,0.445133846869572
534,534,102.000000000000000,128917340.222561597824097,0.621555902502116
535,535,130.000000000000000,164306414.009147137403488,0.642048116142933
536,536,145.000000000000000,183264846.394817948341370,0.526648339526407
537,537,24.000000000000000,30333491.817073315382004,0.259177013882436
538,538,140.000000000000000,176945368.932927697896957,0.741476398280689
539,539,110.000000000000000,139028504.161586046218872,0.387845554674806
540,540,70.000000000000000,88472684.466463848948479,0.278228309141871
