OBJECTID,Join_Count,TARGET_FID,id,region,zone,name,lat,long,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,AREA_KM2,F1970,F1980,F1991,F2000,F2010,Shape_Leng,Shape_Area,pop_change,Shape_Le_1,Shape_Ar_1
417,1,417,416,Sudeste,Rio De Janeiro Norte,Saquarema - Itauna Beach,-22.938317999999999,-42.479990000000001,10000.000000000000000,417,3305505,Saquarema,RJ,352.129999999999995,24378.000000000000000,28200.000000000000000,37888.000000000000000,52461.000000000000000,74234.000000000000000,0.000000000000000,0.000000000000000,21773.000000000000000,62831.853071795863798,314159265.358979284763336
418,1,418,417,Sudeste,Rio De Janeiro Norte,Saquarema - Praia da Vila,-22.936169000000000,-42.495224000000000,10000.000000000000000,418,3305505,Saquarema,RJ,352.129999999999995,24378.000000000000000,28200.000000000000000,37888.000000000000000,52461.000000000000000,74234.000000000000000,0.000000000000000,0.000000000000000,21773.000000000000000,62831.853071795863798,314159265.358979284763336
419,3,419,418,Sudeste,Rio De Janeiro Norte,Praia do Foguete - Cabo Frio,-22.929735999999998,-42.037751999999998,10000.000000000000000,419,3300258,Arraial do Cabo,RJ,152.105999999999995,0.000000000000000,0.000000000000000,19866.000000000000000,23877.000000000000000,27715.000000000000000,0.000000000000000,0.000000000000000,3838.000000000000000,62831.853071795863798,314159265.358979284763336
420,2,420,419,Sudeste,Rio De Janeiro City,Flamengo,-22.928832000000000,-43.170261000000004,10000.000000000000000,420,3303302,Niterói,RJ,133.757000000000005,324246.000000000000000,397135.000000000000000,436155.000000000000000,459451.000000000000000,487562.000000000000000,0.000000000000000,0.000000000000000,28111.000000000000000,62831.853071795863798,314159265.358979284763336
421,3,421,420,Sudeste,Rio De Janeiro City,prainha de adão e eva,-22.927765000000001,-43.123311999999999,10000.000000000000000,421,3303302,Niterói,RJ,133.757000000000005,324246.000000000000000,397135.000000000000000,436155.000000000000000,459451.000000000000000,487562.000000000000000,0.000000000000000,0.000000000000000,28111.000000000000000,62831.853071795863798,314159265.358979284763336
422,3,422,421,Sudeste,Rio De Janeiro City,Itapuca,-22.906618000000002,-43.119706999999998,10000.000000000000000,422,3303302,Niterói,RJ,133.757000000000005,324246.000000000000000,397135.000000000000000,436155.000000000000000,459451.000000000000000,487562.000000000000000,0.000000000000000,0.000000000000000,28111.000000000000000,62831.853071795863798,314159265.358979284763336
423,4,423,422,Sudeste,Rio De Janeiro Norte,Praia Brava - Cabo Frio,-22.884557000000001,-41.998072000000001,10000.000000000000000,423,3300233,Armação dos Búzios,RJ,70.977000000000004,0.000000000000000,0.000000000000000,0.000000000000000,18204.000000000000000,27560.000000000000000,0.000000000000000,0.000000000000000,9356.000000000000000,62831.853071795863798,314159265.358979284763336
424,4,424,423,Sudeste,Rio De Janeiro Norte,Praia do Forte - Cabo Frio,-22.884167000000001,-42.013055999999999,10000.000000000000000,424,3300233,Armação dos Búzios,RJ,70.977000000000004,0.000000000000000,0.000000000000000,0.000000000000000,18204.000000000000000,27560.000000000000000,0.000000000000000,0.000000000000000,9356.000000000000000,62831.853071795863798,314159265.358979284763336
425,3,425,424,Sudeste,Rio De Janeiro Norte,Dunas do Peró - Cabo Frio -RJ,-22.842631000000001,-41.981335000000001,10000.000000000000000,425,3300233,Armação dos Búzios,RJ,70.977000000000004,0.000000000000000,0.000000000000000,0.000000000000000,18204.000000000000000,27560.000000000000000,0.000000000000000,0.000000000000000,9356.000000000000000,62831.853071795863798,314159265.358979284763336
426,2,426,425,Sudeste,Rio De Janeiro Norte,Geriba,-22.779070000000001,-41.910524000000002,10000.000000000000000,426,3300233,Armação dos Búzios,RJ,70.977000000000004,0.000000000000000,0.000000000000000,0.000000000000000,18204.000000000000000,27560.000000000000000,0.000000000000000,0.000000000000000,9356.000000000000000,62831.853071795863798,314159265.358979284763336
427,3,427,426,Sudeste,Rio De Janeiro Norte,Laje da Rasa,-22.726395000000000,-41.971463999999997,10000.000000000000000,427,3300233,Armação dos Búzios,RJ,70.977000000000004,0.000000000000000,0.000000000000000,0.000000000000000,18204.000000000000000,27560.000000000000000,0.000000000000000,0.000000000000000,9356.000000000000000,62831.853071795863798,314159265.358979284763336
428,3,428,427,Sudeste,Rio De Janeiro Norte,praia de unamar,-22.609524000000000,-41.997760999999997,10000.000000000000000,428,3300704,Cabo Frio,RJ,413.449000000000012,44379.000000000000000,70961.000000000000000,84915.000000000000000,126828.000000000000000,186227.000000000000000,0.000000000000000,0.000000000000000,59399.000000000000000,62831.853071795863798,314159265.358979284763336
429,2,429,428,Sudeste,Rio De Janeiro Norte,Costazul,-22.525117999999999,-41.920347999999997,10000.000000000000000,429,3301306,Casimiro de Abreu,RJ,462.918000000000006,16799.000000000000000,22161.000000000000000,33845.000000000000000,22152.000000000000000,35347.000000000000000,0.000000000000000,0.000000000000000,13195.000000000000000,62831.853071795863798,314159265.358979284763336
430,2,430,429,Sudeste,Rio De Janeiro Norte,Pecado,-22.410544999999999,-41.808256999999998,10000.000000000000000,430,3302403,Macaé,RJ,1216.989000000000033,65318.000000000000000,75863.000000000000000,100895.000000000000000,132461.000000000000000,206728.000000000000000,0.000000000000000,0.000000000000000,74267.000000000000000,62831.853071795863798,314159265.358979284763336
431,2,431,430,Sudeste,Rio De Janeiro Norte,Cavaleiros,-22.405111000000002,-41.798358999999998,10000.000000000000000,431,3302403,Macaé,RJ,1216.989000000000033,65318.000000000000000,75863.000000000000000,100895.000000000000000,132461.000000000000000,206728.000000000000000,0.000000000000000,0.000000000000000,74267.000000000000000,62831.853071795863798,314159265.358979284763336
432,2,432,431,Sudeste,Rio De Janeiro Norte,Grussaí,-21.690031000000001,-41.022263000000002,10000.000000000000000,432,3304755,São Francisco de Itabapoana,RJ,1118.037000000000035,0.000000000000000,0.000000000000000,0.000000000000000,41475.000000000000000,41354.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
433,1,433,432,Sudeste,Esperito Santo,Setiba Pina,-20.635263999999999,-40.425728999999997,10000.000000000000000,433,3202405,Guarapari,ES,589.825000000000045,24105.000000000000000,38500.000000000000000,61719.000000000000000,88400.000000000000000,105286.000000000000000,0.000000000000000,0.000000000000000,16886.000000000000000,62831.853071795863798,314159265.358979284763336
434,4,434,433,Sudeste,Esperito Santo,Barra Sol,-20.384262000000000,-40.310088000000000,10000.000000000000000,434,3201308,Cariacica,ES,279.718000000000018,101422.000000000000000,189099.000000000000000,274532.000000000000000,324285.000000000000000,348738.000000000000000,0.000000000000000,0.000000000000000,24453.000000000000000,62831.853071795863798,314159265.358979284763336
435,4,435,434,Sudeste,Esperito Santo,Secret,-20.379057000000000,-40.307132000000003,10000.000000000000000,435,3201308,Cariacica,ES,279.718000000000018,101422.000000000000000,189099.000000000000000,274532.000000000000000,324285.000000000000000,348738.000000000000000,0.000000000000000,0.000000000000000,24453.000000000000000,62831.853071795863798,314159265.358979284763336
436,4,436,435,Sudeste,Esperito Santo,Coral do Céu,-20.378699999999998,-40.286881000000001,10000.000000000000000,436,3201308,Cariacica,ES,279.718000000000018,101422.000000000000000,189099.000000000000000,274532.000000000000000,324285.000000000000000,348738.000000000000000,0.000000000000000,0.000000000000000,24453.000000000000000,62831.853071795863798,314159265.358979284763336
437,3,437,436,Sudeste,Esperito Santo,Pompeia,-20.356919000000001,-40.289633000000002,10000.000000000000000,437,3201308,Cariacica,ES,279.718000000000018,101422.000000000000000,189099.000000000000000,274532.000000000000000,324285.000000000000000,348738.000000000000000,0.000000000000000,0.000000000000000,24453.000000000000000,62831.853071795863798,314159265.358979284763336
438,3,438,437,Sudeste,Esperito Santo,D2,-20.348965000000000,-40.270665000000001,10000.000000000000000,438,3201308,Cariacica,ES,279.718000000000018,101422.000000000000000,189099.000000000000000,274532.000000000000000,324285.000000000000000,348738.000000000000000,0.000000000000000,0.000000000000000,24453.000000000000000,62831.853071795863798,314159265.358979284763336
439,4,439,438,Sudeste,Esperito Santo,Canal de Vitória,-20.317523999999999,-40.288539000000000,10000.000000000000000,439,3201308,Cariacica,ES,279.718000000000018,101422.000000000000000,189099.000000000000000,274532.000000000000000,324285.000000000000000,348738.000000000000000,0.000000000000000,0.000000000000000,24453.000000000000000,62831.853071795863798,314159265.358979284763336
440,4,440,439,Sudeste,Esperito Santo,Praia de Camburi,-20.275804000000001,-40.270986999999998,10000.000000000000000,440,3201308,Cariacica,ES,279.718000000000018,101422.000000000000000,189099.000000000000000,274532.000000000000000,324285.000000000000000,348738.000000000000000,0.000000000000000,0.000000000000000,24453.000000000000000,62831.853071795863798,314159265.358979284763336
441,2,441,440,Sudeste,Esperito Santo,Prainha de Carapebus,-20.236550000000001,-40.215024999999997,10000.000000000000000,441,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,0.000000000000000,0.000000000000000,88086.000000000000000,62831.853071795863798,314159265.358979284763336
442,1,442,441,Sudeste,Esperito Santo,Barrote-Jacaraipe,-20.151101000000001,-40.183461000000001,10000.000000000000000,442,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,0.000000000000000,0.000000000000000,88086.000000000000000,62831.853071795863798,314159265.358979284763336
443,2,443,442,Sudeste,Esperito Santo,Jacaraípe- Solemar,-20.135649999999998,-40.180627999999999,10000.000000000000000,443,3202207,Fundão,ES,286.853999999999985,8170.000000000000000,9215.000000000000000,10204.000000000000000,13009.000000000000000,17025.000000000000000,0.000000000000000,0.000000000000000,4016.000000000000000,62831.853071795863798,314159265.358979284763336
444,2,444,443,Sudeste,Esperito Santo,Regencia,-19.659238999999999,-39.841576000000003,10000.000000000000000,444,3200607,Aracruz,ES,1420.285000000000082,26507.000000000000000,35791.000000000000000,52433.000000000000000,64637.000000000000000,81832.000000000000000,0.000000000000000,0.000000000000000,17195.000000000000000,62831.853071795863798,314159265.358979284763336
445,2,445,444,Sudeste,Esperito Santo,Guriri,-18.739377999999999,-39.746389000000001,10000.000000000000000,445,3201605,Conceição da Barra,ES,1182.586999999999989,32078.000000000000000,28384.000000000000000,22282.000000000000000,26494.000000000000000,28449.000000000000000,0.000000000000000,0.000000000000000,1955.000000000000000,62831.853071795863798,314159265.358979284763336
446,1,446,445,Nordeste,Bahia Sul,Backdoor,-14.840603000000000,-39.001465000000003,10000.000000000000000,446,2913606,Ilhéus,BA,1588.555000000000064,107971.000000000000000,131456.000000000000000,223750.000000000000000,222127.000000000000000,184236.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
447,2,447,446,Nordeste,Bahia Sul,Itacarezinho,-14.370585000000000,-39.006014000000000,10000.000000000000000,447,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,0.000000000000000,0.000000000000000,6198.000000000000000,62831.853071795863798,314159265.358979284763336
448,2,448,447,Nordeste,Bahia Sul,Engenhoca,-14.352541000000000,-39.000950000000003,10000.000000000000000,448,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,0.000000000000000,0.000000000000000,6198.000000000000000,62831.853071795863798,314159265.358979284763336
449,2,449,448,Nordeste,Bahia Sul,Jeribucaçu,-14.344391999999999,-39.001379000000000,10000.000000000000000,449,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,0.000000000000000,0.000000000000000,6198.000000000000000,62831.853071795863798,314159265.358979284763336
450,2,450,449,Nordeste,Bahia Sul,Prainha,-14.297738000000001,-38.981037000000001,10000.000000000000000,450,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,0.000000000000000,0.000000000000000,6198.000000000000000,62831.853071795863798,314159265.358979284763336
451,2,451,450,Nordeste,Bahia Sul,Tiririca,-14.286009999999999,-38.982925000000002,10000.000000000000000,451,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,0.000000000000000,0.000000000000000,6198.000000000000000,62831.853071795863798,314159265.358979284763336
452,2,452,451,Nordeste,Bahia Sul,Praia da Resende,-14.283889000000000,-38.985069000000003,10000.000000000000000,452,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,0.000000000000000,0.000000000000000,6198.000000000000000,62831.853071795863798,314159265.358979284763336
453,2,453,452,Nordeste,Bahia Sul,Boca da Barra,-14.265879999999999,-38.986702000000001,10000.000000000000000,453,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,0.000000000000000,0.000000000000000,6198.000000000000000,62831.853071795863798,314159265.358979284763336
454,2,454,453,Nordeste,Bahia Sul,Pontal,-14.263551000000000,-38.993568000000003,10000.000000000000000,454,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,0.000000000000000,0.000000000000000,6198.000000000000000,62831.853071795863798,314159265.358979284763336
455,2,455,454,Nordeste,Bahia Sul,Praia dos Algodoes,-14.077500000000001,-38.954444000000002,10000.000000000000000,455,2905800,Camamu,BA,839.701999999999998,25502.000000000000000,36160.000000000000000,32850.000000000000000,33661.000000000000000,35180.000000000000000,0.000000000000000,0.000000000000000,1519.000000000000000,62831.853071795863798,314159265.358979284763336
456,2,456,455,Nordeste,Bahia Sul,Saquaira,-14.041088999999999,-38.948078000000002,10000.000000000000000,456,2905800,Camamu,BA,839.701999999999998,25502.000000000000000,36160.000000000000000,32850.000000000000000,33661.000000000000000,35180.000000000000000,0.000000000000000,0.000000000000000,1519.000000000000000,62831.853071795863798,314159265.358979284763336
457,2,457,456,Nordeste,Bahia Sul,Taipu de Fora,-13.942398000000001,-38.926620000000000,10000.000000000000000,457,2905800,Camamu,BA,839.701999999999998,25502.000000000000000,36160.000000000000000,32850.000000000000000,33661.000000000000000,35180.000000000000000,0.000000000000000,0.000000000000000,1519.000000000000000,62831.853071795863798,314159265.358979284763336
458,2,458,457,Nordeste,Bahia Sul,Pedra do Moleque,-13.377011000000000,-38.912630000000000,10000.000000000000000,458,2905404,Cairu,BA,448.846000000000004,9144.000000000000000,11048.000000000000000,15217.000000000000000,11410.000000000000000,15374.000000000000000,0.000000000000000,0.000000000000000,3964.000000000000000,62831.853071795863798,314159265.358979284763336
459,3,459,458,Nordeste,Bahia Norte,Farol da Barra,-13.009994000000001,-38.533602000000002,10000.000000000000000,459,2916104,Itaparica,BA,121.373000000000005,8391.000000000000000,10877.000000000000000,15055.000000000000000,18945.000000000000000,20725.000000000000000,0.000000000000000,0.000000000000000,1780.000000000000000,62831.853071795863798,314159265.358979284763336
460,3,460,459,Nordeste,Bahia Norte,Barravento,-13.009764000000001,-38.526971000000003,10000.000000000000000,460,2916104,Itaparica,BA,121.373000000000005,8391.000000000000000,10877.000000000000000,15055.000000000000000,18945.000000000000000,20725.000000000000000,0.000000000000000,0.000000000000000,1780.000000000000000,62831.853071795863798,314159265.358979284763336
461,3,461,460,Nordeste,Bahia Norte,Espanhol,-13.006230000000000,-38.533397999999998,10000.000000000000000,461,2916104,Itaparica,BA,121.373000000000005,8391.000000000000000,10877.000000000000000,15055.000000000000000,18945.000000000000000,20725.000000000000000,0.000000000000000,0.000000000000000,1780.000000000000000,62831.853071795863798,314159265.358979284763336
462,1,462,461,Nordeste,Bahia Norte,Corsário,-12.976457000000000,-38.423394999999999,10000.000000000000000,462,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,0.000000000000000,0.000000000000000,232549.000000000000000,62831.853071795863798,314159265.358979284763336
463,3,463,462,Nordeste,Bahia Norte,Jaguaribe,-12.955755000000000,-38.385007000000002,10000.000000000000000,463,2919207,Lauro de Freitas,BA,58.042999999999999,10007.000000000000000,35431.000000000000000,69270.000000000000000,113543.000000000000000,163449.000000000000000,0.000000000000000,0.000000000000000,49906.000000000000000,62831.853071795863798,314159265.358979284763336
464,3,464,463,Nordeste,Bahia Norte,Stella Maris,-12.936097999999999,-38.323714000000002,10000.000000000000000,464,2905701,Camaçari,BA,785.421000000000049,33273.000000000000000,89164.000000000000000,113639.000000000000000,161727.000000000000000,242970.000000000000000,0.000000000000000,0.000000000000000,81243.000000000000000,62831.853071795863798,314159265.358979284763336
465,1,465,464,Nordeste,Bahia Norte,Praia do forte,-12.734415000000000,-38.144444999999997,10000.000000000000000,465,2905701,Camaçari,BA,785.421000000000049,33273.000000000000000,89164.000000000000000,113639.000000000000000,161727.000000000000000,242970.000000000000000,0.000000000000000,0.000000000000000,81243.000000000000000,62831.853071795863798,314159265.358979284763336
466,2,466,465,Nordeste,Bahia Norte,Scar Reef,-12.674941000000000,-38.085174000000002,10000.000000000000000,466,2905701,Camaçari,BA,785.421000000000049,33273.000000000000000,89164.000000000000000,113639.000000000000000,161727.000000000000000,242970.000000000000000,0.000000000000000,0.000000000000000,81243.000000000000000,62831.853071795863798,314159265.358979284763336
467,2,467,466,Nordeste,Bahia Norte,Casinha,-12.556333000000000,-37.988351999999999,10000.000000000000000,467,2905701,Camaçari,BA,785.421000000000049,33273.000000000000000,89164.000000000000000,113639.000000000000000,161727.000000000000000,242970.000000000000000,0.000000000000000,0.000000000000000,81243.000000000000000,62831.853071795863798,314159265.358979284763336
468,3,468,467,Nordeste,Sergipe Alagoas,Aracaju,-10.987674000000000,-37.041145999999998,10000.000000000000000,468,2800308,Aracaju,SE,182.163000000000011,183670.000000000000000,293119.000000000000000,402341.000000000000000,461534.000000000000000,571149.000000000000000,0.000000000000000,0.000000000000000,109615.000000000000000,62831.853071795863798,314159265.358979284763336
469,3,469,468,Nordeste,Sergipe Alagoas,Praia Do Francês,-9.772375000000000,-35.845170000000003,10000.000000000000000,469,2700607,Barra de São Miguel,AL,74.247000000000000,1418.000000000000000,2328.000000000000000,4950.000000000000000,6379.000000000000000,7574.000000000000000,0.000000000000000,0.000000000000000,1195.000000000000000,62831.853071795863798,314159265.358979284763336
470,3,470,469,Nordeste,Sergipe Alagoas,Pedra Virada,-9.678906000000000,-35.702514000000001,10000.000000000000000,470,2702207,Coqueiro Seco,AL,39.607999999999997,2857.000000000000000,3799.000000000000000,4784.000000000000000,5134.000000000000000,5526.000000000000000,0.000000000000000,0.000000000000000,392.000000000000000,62831.853071795863798,314159265.358979284763336
471,2,471,470,Nordeste,Sergipe Alagoas,Cruz das Almas,-9.631199000000001,-35.696071000000003,10000.000000000000000,471,2702207,Coqueiro Seco,AL,39.607999999999997,2857.000000000000000,3799.000000000000000,4784.000000000000000,5134.000000000000000,5526.000000000000000,0.000000000000000,0.000000000000000,392.000000000000000,62831.853071795863798,314159265.358979284763336
472,1,472,471,Nordeste,Sergipe Alagoas,Riacho Doce,-9.568049999999999,-35.646794000000000,10000.000000000000000,472,2704302,Maceió,AL,509.319999999999993,263670.000000000000000,399300.000000000000000,629041.000000000000000,797759.000000000000000,932748.000000000000000,0.000000000000000,0.000000000000000,134989.000000000000000,62831.853071795863798,314159265.358979284763336
473,2,473,472,Nordeste,Sergipe Alagoas,New Orleans,-9.526289999999999,-35.583022000000000,10000.000000000000000,473,2704302,Maceió,AL,509.319999999999993,263670.000000000000000,399300.000000000000000,629041.000000000000000,797759.000000000000000,932748.000000000000000,0.000000000000000,0.000000000000000,134989.000000000000000,62831.853071795863798,314159265.358979284763336
474,4,474,473,Nordeste,Sergipe Alagoas,Praia do Morro,-9.327169000000000,-35.438530999999998,10000.000000000000000,474,2700508,Barra de Santo Antônio,AL,131.364000000000004,6028.000000000000000,9696.000000000000000,14334.000000000000000,11351.000000000000000,14230.000000000000000,0.000000000000000,0.000000000000000,2879.000000000000000,62831.853071795863798,314159265.358979284763336
475,2,475,474,Nordeste,Paraiba and Pernambucco,Maracaipe,-8.525427000000001,-35.006261000000002,10000.000000000000000,475,2607208,Ipojuca,PE,521.801000000000045,35851.000000000000000,39452.000000000000000,45424.000000000000000,59281.000000000000000,80637.000000000000000,0.000000000000000,0.000000000000000,21356.000000000000000,62831.853071795863798,314159265.358979284763336
476,2,476,475,Nordeste,Paraiba and Pernambucco,Borete,-8.499622000000000,-35.003127999999997,10000.000000000000000,476,2607208,Ipojuca,PE,521.801000000000045,35851.000000000000000,39452.000000000000000,45424.000000000000000,59281.000000000000000,80637.000000000000000,0.000000000000000,0.000000000000000,21356.000000000000000,62831.853071795863798,314159265.358979284763336
477,1,477,476,Nordeste,Paraiba and Pernambucco,cupe,-8.466621000000000,-34.989438000000000,10000.000000000000000,477,2607208,Ipojuca,PE,521.801000000000045,35851.000000000000000,39452.000000000000000,45424.000000000000000,59281.000000000000000,80637.000000000000000,0.000000000000000,0.000000000000000,21356.000000000000000,62831.853071795863798,314159265.358979284763336
478,3,478,477,Nordeste,Paraiba and Pernambucco,Enseada dos Corais,-8.312229000000000,-34.946179000000001,10000.000000000000000,478,2602902,Cabo de Santo Agostinho,PE,445.343000000000018,75829.000000000000000,104155.000000000000000,127036.000000000000000,152977.000000000000000,185025.000000000000000,0.000000000000000,0.000000000000000,32048.000000000000000,62831.853071795863798,314159265.358979284763336
479,3,479,478,Nordeste,Paraiba and Pernambucco,Tambaba,-7.361306000000000,-34.798406000000000,10000.000000000000000,479,2500601,Alhandra,PB,183.973999999999990,11534.000000000000000,9179.000000000000000,13270.000000000000000,15914.000000000000000,18007.000000000000000,0.000000000000000,0.000000000000000,2093.000000000000000,62831.853071795863798,314159265.358979284763336
480,5,480,479,Nordeste,Paraiba and Pernambucco,Mar do Macaco,-7.045016000000000,-34.841422999999999,10000.000000000000000,480,2501807,Bayeux,PB,27.704999999999998,35464.000000000000000,58921.000000000000000,77491.000000000000000,87561.000000000000000,99716.000000000000000,0.000000000000000,0.000000000000000,12155.000000000000000,62831.853071795863798,314159265.358979284763336
481,3,481,480,Nordeste,Paraiba and Pernambucco,Dique de Cabedelo,-6.963415000000000,-34.842559999999999,10000.000000000000000,481,2503209,Cabedelo,PB,29.873000000000001,15830.000000000000000,18973.000000000000000,29052.000000000000000,42832.000000000000000,57944.000000000000000,0.000000000000000,0.000000000000000,15112.000000000000000,62831.853071795863798,314159265.358979284763336
482,4,482,481,Nordeste,Rio Grande Do Norte,Baia Formosa,-6.366994000000000,-35.014800999999999,10000.000000000000000,482,2401404,Baía Formosa,RN,247.484000000000009,3814.000000000000000,5155.000000000000000,7223.000000000000000,7821.000000000000000,8573.000000000000000,0.000000000000000,0.000000000000000,752.000000000000000,62831.853071795863798,314159265.358979284763336
483,6,483,482,Nordeste,Rio Grande Do Norte,Pipa,-6.227699000000000,-35.044626999999998,10000.000000000000000,483,2401206,Arês,RN,115.406999999999996,7962.000000000000000,9958.000000000000000,11140.000000000000000,11323.000000000000000,12924.000000000000000,0.000000000000000,0.000000000000000,1601.000000000000000,62831.853071795863798,314159265.358979284763336
484,6,484,483,Nordeste,Rio Grande Do Norte,Lajão,-6.225929000000000,-35.050243999999999,10000.000000000000000,484,2401206,Arês,RN,115.406999999999996,7962.000000000000000,9958.000000000000000,11140.000000000000000,11323.000000000000000,12924.000000000000000,0.000000000000000,0.000000000000000,1601.000000000000000,62831.853071795863798,314159265.358979284763336
485,7,485,484,Nordeste,Rio Grande Do Norte,Madeiro,-6.221044000000000,-35.067995000000003,10000.000000000000000,485,2401206,Arês,RN,115.406999999999996,7962.000000000000000,9958.000000000000000,11140.000000000000000,11323.000000000000000,12924.000000000000000,0.000000000000000,0.000000000000000,1601.000000000000000,62831.853071795863798,314159265.358979284763336
486,7,486,485,Nordeste,Rio Grande Do Norte,Cacimbinhas,-6.211530000000000,-35.077500000000001,10000.000000000000000,486,2401206,Arês,RN,115.406999999999996,7962.000000000000000,9958.000000000000000,11140.000000000000000,11323.000000000000000,12924.000000000000000,0.000000000000000,0.000000000000000,1601.000000000000000,62831.853071795863798,314159265.358979284763336
487,3,487,486,Nordeste,Rio Grande Do Norte,Tabatinga,-6.068866000000000,-35.097197999999999,10000.000000000000000,487,2403251,Parnamirim,RN,124.006000000000000,14502.000000000000000,26362.000000000000000,63312.000000000000000,124690.000000000000000,202456.000000000000000,0.000000000000000,0.000000000000000,77766.000000000000000,62831.853071795863798,314159265.358979284763336
488,3,488,487,Nordeste,Rio Grande Do Norte,Ponta negra,-5.879271000000000,-35.171270000000000,10000.000000000000000,488,2403251,Parnamirim,RN,124.006000000000000,14502.000000000000000,26362.000000000000000,63312.000000000000000,124690.000000000000000,202456.000000000000000,0.000000000000000,0.000000000000000,77766.000000000000000,62831.853071795863798,314159265.358979284763336
489,4,489,488,Nordeste,Rio Grande Do Norte,Genipabu,-5.687221000000000,-35.211010000000002,10000.000000000000000,489,2402600,Ceará-Mirim,RN,724.837999999999965,37930.000000000000000,40106.000000000000000,52157.000000000000000,62424.000000000000000,68141.000000000000000,0.000000000000000,0.000000000000000,5717.000000000000000,62831.853071795863798,314159265.358979284763336
490,2,490,489,Nordeste,Ceara,Morro Branco,-4.150763000000000,-38.109726999999999,10000.000000000000000,490,2302206,Beberibe,CE,1596.750999999999976,29373.000000000000000,35466.000000000000000,36801.000000000000000,42343.000000000000000,49311.000000000000000,0.000000000000000,0.000000000000000,6968.000000000000000,62831.853071795863798,314159265.358979284763336
491,2,491,490,Nordeste,Ceara,Iguape Meio,-3.941302000000000,-38.292251000000000,10000.000000000000000,491,2301000,Aquiraz,CE,480.235999999999990,32507.000000000000000,45112.000000000000000,46305.000000000000000,60469.000000000000000,72628.000000000000000,0.000000000000000,0.000000000000000,12159.000000000000000,62831.853071795863798,314159265.358979284763336
492,1,492,491,Nordeste,Fernando Do Noronha,Cacimba do Padre,-3.848947000000000,-32.439537000000001,10000.000000000000000,492,2605459,Fernando de Noronha,PE,18.609000000000002,1241.000000000000000,1274.000000000000000,1686.000000000000000,2051.000000000000000,2630.000000000000000,0.000000000000000,0.000000000000000,579.000000000000000,62831.853071795863798,314159265.358979284763336
493,1,493,492,Nordeste,Fernando Do Noronha,Boldró,-3.845457000000000,-32.431694000000000,10000.000000000000000,493,2605459,Fernando de Noronha,PE,18.609000000000002,1241.000000000000000,1274.000000000000000,1686.000000000000000,2051.000000000000000,2630.000000000000000,0.000000000000000,0.000000000000000,579.000000000000000,62831.853071795863798,314159265.358979284763336
494,1,494,493,Nordeste,Fernando Do Noronha,Conceição,-3.841122000000000,-32.418498000000000,10000.000000000000000,494,2605459,Fernando de Noronha,PE,18.609000000000002,1241.000000000000000,1274.000000000000000,1686.000000000000000,2051.000000000000000,2630.000000000000000,0.000000000000000,0.000000000000000,579.000000000000000,62831.853071795863798,314159265.358979284763336
495,1,495,494,Nordeste,Fernando Do Noronha,Meio,-3.839607000000000,-32.413288999999999,10000.000000000000000,495,2605459,Fernando de Noronha,PE,18.609000000000002,1241.000000000000000,1274.000000000000000,1686.000000000000000,2051.000000000000000,2630.000000000000000,0.000000000000000,0.000000000000000,579.000000000000000,62831.853071795863798,314159265.358979284763336
496,1,496,495,Nordeste,Fernando Do Noronha,Cachorro,-3.838906000000000,-32.411127000000000,10000.000000000000000,496,2605459,Fernando de Noronha,PE,18.609000000000002,1241.000000000000000,1274.000000000000000,1686.000000000000000,2051.000000000000000,2630.000000000000000,0.000000000000000,0.000000000000000,579.000000000000000,62831.853071795863798,314159265.358979284763336
