OBJECTID,OBJECTID_1,COUNT,AREA,MEAN
465,465,133.000000000000000,168098100.486281305551529,0.456458936844553
466,466,117.000000000000000,147875772.608232408761978,0.438582196322262
467,467,115.000000000000000,145347981.623476326465607,0.672972407030023
468,468,130.000000000000000,164306414.009147137403488,0.450460622860835
469,469,68.000000000000000,85944893.481707736849785,0.629911133471657
470,470,118.000000000000000,149139668.100610464811325,0.613465627118693
471,471,136.000000000000000,171889786.963415473699570,0.457070535815814
472,472,111.000000000000000,140292399.653964102268219,0.405703835659199
473,473,139.000000000000000,175681473.440549641847610,0.340939978365418
474,474,122.000000000000000,154195250.070122689008713,0.435315316084956
475,475,138.000000000000000,174417577.948171585798264,0.450551281588665
476,476,135.000000000000000,170625891.471037417650223,0.522870361804962
477,477,130.000000000000000,164306414.009147137403488,0.651591954093713
478,478,115.000000000000000,145347981.623476326465607,0.387167271842127
479,479,150.000000000000000,189584323.856708228588104,0.508520869811376
480,480,127.000000000000000,160514727.532012969255447,0.424064508573277
481,481,150.000000000000000,189584323.856708228588104,0.226069139276321
482,482,99.000000000000000,125125653.745427429676056,0.371595675219791
483,483,103.000000000000000,130181235.714939653873444,0.365471270550223
484,484,130.000000000000000,164306414.009147137403488,0.368655859449735
485,485,140.000000000000000,176945368.932927697896957,0.376495204599840
486,486,118.000000000000000,149139668.100610464811325,0.391694412140523
487,487,134.000000000000000,169361995.978659361600876,0.632696108141942
488,488,127.000000000000000,160514727.532012969255447,0.560751247124409
489,489,137.000000000000000,173153682.455793529748917,0.425046240217494
490,490,134.000000000000000,169361995.978659361600876,0.468575261866868
491,491,24.000000000000000,30333491.817073315382004,0.259177013882436
492,492,24.000000000000000,30333491.817073315382004,0.259177013882436
493,493,24.000000000000000,30333491.817073315382004,0.259177013882436
494,494,24.000000000000000,30333491.817073315382004,0.259177013882436
495,495,24.000000000000000,30333491.817073315382004,0.259177013882436
496,496,24.000000000000000,30333491.817073315382004,0.259177013882436
497,497,24.000000000000000,30333491.817073315382004,0.259177013882436
498,498,92.000000000000000,116278385.298781052231789,0.778876533650834
499,499,131.000000000000000,165570309.501525193452835,0.831055019193023
500,500,139.000000000000000,175681473.440549641847610,0.822874127317676
501,501,77.000000000000000,97319952.913110226392746,0.797929440612917
502,502,142.000000000000000,179473159.917683780193329,0.579624082840664
503,503,145.000000000000000,183264846.394817948341370,0.569585735016856
504,504,155.000000000000000,195903801.318598508834839,0.464637631946994
505,505,132.000000000000000,166834204.993903249502182,0.411466317251325
506,506,97.000000000000000,122597862.760671317577362,0.347287403957285
507,507,122.000000000000000,154195250.070122689008713,0.079794788977406
508,508,107.000000000000000,135236817.684451878070831,0.375001974160148
509,509,50.000000000000000,63194774.618902742862701,0.084207818284631
510,510,121.000000000000000,152931354.577744632959366,0.279021421670606
511,511,245.000000000000000,309654395.632623434066772,0.028649583270735
512,512,118.000000000000000,149139668.100610464811325,0.413171675687624
513,513,125.000000000000000,157986936.547256857156754,0.547683118343353
514,514,123.000000000000000,155459145.562500745058060,0.501866368985758
515,515,122.000000000000000,154195250.070122689008713,0.414654591410864
516,516,120.000000000000000,151667459.085366576910019,0.534487844506900
517,517,127.000000000000000,160514727.532012969255447,0.467400818593859
518,518,89.000000000000000,112486698.821646884083748,0.340686502162723
519,519,128.000000000000000,161778623.024391025304794,0.122833398112562
520,520,135.000000000000000,170625891.471037417650223,0.524404031148663
521,521,5.000000000000000,6319477.461890274658799,0.070667763054371
522,522,147.000000000000000,185792637.379574060440063,0.435501596757344
523,523,120.000000000000000,151667459.085366576910019,0.376027971040457
524,524,127.000000000000000,160514727.532012969255447,0.325145226025233
525,525,141.000000000000000,178209264.425305724143982,0.297865284211759
526,526,143.000000000000000,180737055.410061836242676,0.420829322860923
527,527,127.000000000000000,160514727.532012969255447,0.126114624961053
528,528,111.000000000000000,140292399.653964102268219,0.554002283526970
529,529,134.000000000000000,169361995.978659361600876,0.587491181915376
530,530,126.000000000000000,159250832.039634913206100,0.704042925248070
531,531,133.000000000000000,168098100.486281305551529,0.733972280545342
532,532,143.000000000000000,180737055.410061836242676,0.307458808065361
533,533,97.000000000000000,122597862.760671317577362,0.701223010408510
534,534,131.000000000000000,165570309.501525193452835,0.691987663279963
535,535,99.000000000000000,125125653.745427429676056,0.510528587331675
536,536,122.000000000000000,154195250.070122689008713,0.666684316562825
537,537,132.000000000000000,166834204.993903249502182,0.265036157925021
538,538,90.000000000000000,113750594.314024940133095,0.266260188817978
539,539,115.000000000000000,145347981.623476326465607,0.708296772967214
540,540,122.000000000000000,154195250.070122689008713,0.772640527516115
541,541,139.000000000000000,175681473.440549641847610,0.445133846869572
542,542,102.000000000000000,128917340.222561597824097,0.621555902502116
543,543,130.000000000000000,164306414.009147137403488,0.642048116142933
544,544,145.000000000000000,183264846.394817948341370,0.526648339526407
545,545,24.000000000000000,30333491.817073315382004,0.259177013882436
546,546,140.000000000000000,176945368.932927697896957,0.741476398280689
547,547,110.000000000000000,139028504.161586046218872,0.387845554674806
548,548,70.000000000000000,88472684.466463848948479,0.278228309141871
