OBJECTID,id,COUNT,AREA,MEAN
162,504,281.000000000000000,281000000.000000000000000,132.996441281138800
163,505,242.000000000000000,242000000.000000000000000,132.276859504132233
164,506,165.000000000000000,165000000.000000000000000,131.787878787878782
165,507,231.000000000000000,231000000.000000000000000,113.025974025974023
166,508,315.000000000000000,315000000.000000000000000,151.158730158730151
167,509,223.000000000000000,223000000.000000000000000,91.708520179372201
168,510,315.000000000000000,315000000.000000000000000,186.311111111111103
169,511,270.000000000000000,270000000.000000000000000,255.437037037037044
170,537,315.000000000000000,315000000.000000000000000,202.596825396825409
171,538,214.000000000000000,214000000.000000000000000,103.682242990654203
172,539,253.000000000000000,253000000.000000000000000,171.450592885375499
173,540,316.000000000000000,316000000.000000000000000,162.610759493670884
174,541,315.000000000000000,315000000.000000000000000,169.507936507936506
175,542,217.000000000000000,217000000.000000000000000,178.294930875576028
176,543,308.000000000000000,308000000.000000000000000,167.038961038961048
177,544,289.000000000000000,289000000.000000000000000,132.512110726643613
178,545,187.000000000000000,187000000.000000000000000,2.000000000000000
179,546,315.000000000000000,315000000.000000000000000,157.688888888888897
180,547,289.000000000000000,289000000.000000000000000,204.903114186851212
181,548,316.000000000000000,316000000.000000000000000,203.645569620253156
