OBJECTID,id,COUNT,AREA,MEAN
117,459,333097.000000000000000,314151595.721629917621613,0.007172085008271
118,460,333099.000000000000000,314153481.968553304672241,0.005319739777063
119,461,333088.000000000000000,314143107.610474586486816,0.052487630896340
120,462,333089.000000000000000,314144050.733936309814453,0.078177303963805
121,463,333095.000000000000000,314149709.474706470966339,0.064504120446119
122,464,333096.000000000000000,314150652.598168194293976,0.071534932872205
123,465,333114.000000000000000,314167628.820478796958923,0.139663898845440
124,466,333106.000000000000000,314160083.832785189151764,0.208609271523179
125,467,333109.000000000000000,314162913.203170299530029,0.051196455214359
126,468,333097.000000000000000,314151595.721629917621613,0.078610735011123
127,469,333097.000000000000000,314151595.721629917621613,0.040982056277901
128,470,333108.000000000000000,314161970.079708576202393,0.079289599769444
129,471,333105.000000000000000,314159140.709323465824127,0.194212035244142
130,472,333091.000000000000000,314145936.980859696865082,0.190839740491337
131,473,333087.000000000000000,314142164.487012922763824,0.175539723855930
132,474,333108.000000000000000,314161970.079708576202393,0.104755814930893
133,475,333095.000000000000000,314149709.474706470966339,0.100034524685150
134,476,333099.000000000000000,314153481.968553304672241,0.095941446837127
135,477,333081.000000000000000,314136505.746242702007294,0.177242172324450
136,478,333093.000000000000000,314147823.227783083915710,0.106588850561255
137,479,333108.000000000000000,314161970.079708576202393,0.137411890437936
138,480,333095.000000000000000,314149709.474706470966339,0.084408351971660
139,481,333106.000000000000000,314160083.832785189151764,0.201662533848084
140,482,333092.000000000000000,314146880.104321420192719,0.077870378153783
141,483,333104.000000000000000,314158197.585861802101135,0.082619842451607
142,484,333091.000000000000000,314145936.980859696865082,0.095652539396141
143,485,333100.000000000000000,314154425.092014968395233,0.104115881116782
144,486,333107.000000000000000,314161026.956246912479401,0.126977217530703
145,487,333104.000000000000000,314158197.585861802101135,0.132397089197368
146,488,333111.000000000000000,314164799.450093686580658,0.122445671262732
147,489,333096.000000000000000,314150652.598168194293976,0.162947018277013
148,490,333108.000000000000000,314161970.079708576202393,0.141704792439689
149,491,333112.000000000000000,314165742.573555409908295,0.000000000000000
150,492,333092.000000000000000,314146880.104321420192719,0.000000000000000
151,493,333098.000000000000000,314152538.845091581344604,0.000000000000000
152,494,333112.000000000000000,314165742.573555409908295,0.000000000000000
153,495,333076.000000000000000,314131790.128934204578400,0.000000000000000
154,496,333102.000000000000000,314156311.338938415050507,0.000000000000000
155,497,333108.000000000000000,314161970.079708576202393,0.000000000000000
156,498,333107.000000000000000,314161026.956246912479401,0.045994230082226
157,499,333096.000000000000000,314150652.598168194293976,0.041996901794077
158,500,333118.000000000000000,314171401.314325571060181,0.061731878793701
159,501,333089.000000000000000,314144050.733936309814453,0.037263314009169
160,502,333104.000000000000000,314158197.585861802101135,0.238406023344061
161,503,333098.000000000000000,314152538.845091581344604,0.259368113888405
162,504,333119.000000000000000,314172344.437787294387817,0.243198376556126
163,505,333089.000000000000000,314144050.733936309814453,0.218788371876586
164,506,333088.000000000000000,314143107.610474586486816,0.079330387164953
165,507,333098.000000000000000,314152538.845091581344604,0.149577601786862
166,508,333099.000000000000000,314153481.968553304672241,0.242525495423283
167,509,333098.000000000000000,314152538.845091581344604,0.109217107277738
168,510,333093.000000000000000,314147823.227783083915710,0.190025008030790
169,511,333107.000000000000000,314161026.956246912479401,0.275797266343847
170,537,333107.000000000000000,314161026.956246912479401,0.314538571690178
171,538,333106.000000000000000,314160083.832785189151764,0.080478886600662
172,539,333098.000000000000000,314152538.845091581344604,0.064971870140319
173,540,333099.000000000000000,314153481.968553304672241,0.046151444465459
174,541,333094.000000000000000,314148766.351244807243347,0.223069163659508
175,542,333106.000000000000000,314160083.832785189151764,0.068089436996031
176,543,333105.000000000000000,314159140.709323465824127,0.177457558427523
177,544,333111.000000000000000,314164799.450093686580658,0.122859947585039
178,545,333095.000000000000000,314149709.474706470966339,0.000000000000000
179,546,333113.000000000000000,314166685.697017073631287,0.053636453695893
180,547,333103.000000000000000,314157254.462400078773499,0.176690092854162
181,548,333091.000000000000000,314145936.980859696865082,0.122020709055483
