id,normalized_employment,normalized_hotels,normalized_airports,social_added,social_subindex
476,0.0275717862,0.2830188679,0,0.3105906541,0.2698574536
477,0.0087176695,0,0,0.0087176695,0.0075743686
478,0.0631505312,0,0,0.0631505312,0.0548684943
479,0,0.0754716981,0,0.0754716981,0.0655737705
480,0,0,0,0,0
481,0,0.0188679245,0,0.0188679245,0.0163934426
482,0.1340182976,0.5094339623,0,0.6434522599,0.5590650783
483,0.1340182976,0.5094339623,0,0.6434522599,0.5590650783
484,0,0.5471698113,0,0.5471698113,0.4754098361
485,0,0.3962264151,0,0.3962264151,0.3442622951
486,0.0916461437,0.0566037736,0,0.1482499173,0.1288073052
487,0.0553390321,0.2830188679,0,0.3383579,0.2939830934
488,0.1242051624,0,0,0.1242051624,0.1079159608
489,0,0.1886792453,0,0.1886792453,0.1639344262
490,0.999999999,0,0,0.999999999,0.8688524582
491,0,0,1,1,0.868852459
492,0,0,1,1,0.868852459
493,0,0,1,1,0.868852459
494,0,0,1,1,0.868852459
495,0,0,1,1,0.868852459
496,0,0,1,1,0.868852459
497,0,0,1,1,0.868852459
498,0.0894218892,0.4905660377,0,0.5799879269,0.5039239365
499,0.0894218892,1,0,1.0894218892,0.9465468874
500,0.0894218892,0.6981132075,0,0.7875350967,0.6842518053
501,0.0894218892,0.7735849057,0,0.8630067949,0.7498255759
502,0.0168782481,0,0,0.0168782481,0.0146647074
503,0.0168782481,0.1132075472,0,0.1300857953,0.1130253631
504,0,0,0,0,0
505,0,0.0188679245,0,0.0188679245,0.0163934426
506,0,0.0377358491,0,0.0377358491,0.0327868853
507,0,0,0,0,0
508,0.0928888937,0,0,0.0928888937,0.0807067437
509,0,0,0,0,0
510,0,0,1,1,0.868852459
537,0.0331270396,0,0,0.0331270396,0.0287825098
538,0,0,0,0,0
539,0.1088195643,0.0377358491,1,1.1465554134,0.9961874904
540,0.0628906546,0,0,0.0628906546,0.0546426999
541,0.0233248998,0,0,0.0233248998,0.020265896500000002
542,0.0513644277,0.4528301887,0,0.5041946164,0.4380707323
543,0.0087176695,0,0,0.0087176695,0.0075743686
544,0.999999999,0,0,0.999999999,0.8688524582
545,0,0,1,1,0.868852459
546,0.0139035258,0.0188679245,0,0.0327714503,0.0284735552
547,0.0139796064,0,0,0.0139796064,0.0121462154
548,0,0,0,0,0
