id,normalized_employment,normalized_hotels,normalized_airports,social_added,social_subindex
147,0.0513644277,0,0,0.0513644277,0.0345349191
148,0.0513644277,0,0,0.0513644277,0.0345349191
149,0,0,0,0,0
150,0,0.0188679245,0,0.0188679245,0.012685866
151,0.0275717862,0,0,0.0275717862,0.0185379152
152,0.0275717862,0,0,0.0275717862,0.0185379152
153,0.0275717862,0.3018867925,0,0.3294585787,0.2215117713
154,0.0275717862,0.2830188679,0,0.3105906541,0.2088259053
155,0.0087176695,0,0,0.0087176695,0.0058613329
156,0,0.1509433962,1,1.1509433962,0.7738378263
157,0,0,0,0,0
158,0,0,0,0,0
159,0,0.0188679245,0,0.0188679245,0.012685866
160,0,0.0188679245,0,0.0188679245,0.012685866
161,0,0.0188679245,0,0.0188679245,0.012685866
162,0,0.0188679245,0,0.0188679245,0.012685866
163,0,0.1509433962,0,0.1509433962,0.101486928
164,0.0098706063,0.5094339623,0,0.5193045686,0.3491548932
165,0.1340182976,0.5094339623,0,0.6434522599,0.432625705
166,0.1340182976,0.5094339623,0,0.6434522599,0.432625705
167,0,0.0377358491,0,0.0377358491,0.025371732
168,0.0916461437,0.0566037736,0,0.1482499173,0.0996759651
169,0.0553390321,0.4339622642,0,0.4893012963,0.3289821661
170,0.0553390321,0.4150943396,0,0.4704333717,0.3162963001
171,0.0553390321,0.3773584906,0,0.4326975227,0.2909245681
172,0.0704568457,0.320754717,0,0.3912115627,0.2630314456
173,0.0704568457,0.320754717,0,0.3912115627,0.2630314456
174,0.1242051624,0.3018867925,0,0.4260919549,0.2864833086
175,0.1242051624,0,0,0.1242051624,0.0835094525
176,0,0,0,0,0
177,0,0,0,0,0
178,0,0,0,0,0
179,0,0,0,0,0
180,0.0894218892,1,0,1.0894218892,0.7324737858
181,0.0894218892,1,0,1.0894218892,0.7324737858
182,0.0168782481,0,0,0.0168782481,0.0113481053
183,0.0168782481,0,0,0.0168782481,0.0113481053
184,0,0,0,0,0
185,0,0.0188679245,0,0.0188679245,0.012685866
186,0,0.0188679245,0,0.0188679245,0.012685866
187,0,0.0188679245,0,0.0188679245,0.012685866
188,0,0.0188679245,0,0.0188679245,0.012685866
189,0.0071426932,0.0188679245,0,0.0260106177,0.0174882622
190,0.0459638684,0,0,0.0459638684,0.0309038482
191,0.0459638684,0.0188679245,0,0.0648317929,0.0435897142
192,0.0139035258,0.0188679245,0,0.0327714503,0.022033914
193,0.0139035258,0.0188679245,0,0.0327714503,0.022033914
194,0,0,0,0,0
195,0,0,0,0,0
196,0.0455331543,0,0,0.0455331543,0.0306142572
197,0.0455331543,0,0,0.0455331543,0.0306142572
198,0.0455331543,0,0,0.0455331543,0.0306142572
199,0,0,0,0,0
200,0,0,0,0,0
201,0.0791496263,0,0,0.0791496263,0.0532163223
202,0.0791496263,0,0,0.0791496263,0.0532163223
203,0.0246713286,0.0188679245,0,0.0435392531,0.0292736559
204,0.0246713286,0.0188679245,0,0.0435392531,0.0292736559
205,0.0246713286,0,0,0.0246713286,0.0165877899
206,0.3204238686,0.0377358491,1,1.3581597177,0.9131599062
207,0.3204238686,0.0377358491,1,1.3581597177,0.9131599062
208,0.3204238686,0.0377358491,1,1.3581597177,0.9131599062
209,0.3204238686,0,0,0.3204238686,0.2154372759
210,0,0,0,0,0
211,0,0,0,0,0
212,0.0526262111,0.1132075472,0,0.1658337583,0.1114984764
213,0.0526262111,0.1132075472,0,0.1658337583,0.1114984764
214,0.0526262111,0.1132075472,0,0.1658337583,0.1114984764
215,0.0526262111,0.1132075472,0,0.1658337583,0.1114984764
216,0.0526262111,0.1132075472,0,0.1658337583,0.1114984764
217,0.0526262111,0.1132075472,0,0.1658337583,0.1114984764
218,0.0526262111,0.1132075472,0,0.1658337583,0.1114984764
219,0.0264720899,0,0,0.0264720899,0.0177985334
220,0,0,0,0,0
221,0,0,0,0,0
222,0,0,0,0,0
223,0.0453844001,0,0,0.0453844001,0.0305142422
224,0.0453844001,0.0188679245,0,0.0642523246,0.0432001082
225,0.0453844001,0.0188679245,0,0.0642523246,0.0432001082
226,0.0453844001,0,0,0.0453844001,0.0305142422
227,0,0,0,0,0
228,0.0453844001,0,0,0.0453844001,0.0305142422
229,0,0,0,0,0
230,0,0.0188679245,0,0.0188679245,0.012685866
231,0,0.1132075472,0,0.1132075472,0.0761151961
232,0,0.1132075472,0,0.1132075472,0.0761151961
233,0,0,0,0,0
234,0,0,0,0,0
235,0,0,0,0,0
236,0,0,0,0,0
237,0,0,0,0,0
238,0,0,0,0,0
239,0,0,0,0,0
240,0,0,0,0,0
241,0,0,0,0,0
242,0,0,0,0,0
243,0,0,0,0,0
244,0,0,0,0,0
245,0,0,0,0,0
246,0,0,0,0,0
247,0,0,0,0,0
248,0,0,0,0,0
249,0,0,0,0,0
250,0.0907856173,0,0,0.0907856173,0.0610397913
251,0.2439265458,0,0,0.2439265458,0.1640042322
252,0.2439265458,0,0,0.2439265458,0.1640042322
253,0.2439265458,0,0,0.2439265458,0.1640042322
254,0.2439265458,0,0,0.2439265458,0.1640042322
255,0.2439265458,0,0,0.2439265458,0.1640042322
256,0.2439265458,0,0,0.2439265458,0.1640042322
257,0.2439265458,0,0,0.2439265458,0.1640042322
258,0.2439265458,0,0,0.2439265458,0.1640042322
259,0.2439265458,0,0,0.2439265458,0.1640042322
260,0.2439265458,0,0,0.2439265458,0.1640042322
261,0.2439265458,0,0,0.2439265458,0.1640042322
262,0.2439265458,0.0377358491,0,0.2816623949,0.1893759642
263,0.2439265458,0.0377358491,0,0.2816623949,0.1893759642
264,0.2439265458,0.0188679245,0,0.2627944703,0.1766900982
265,0.2439265458,0,0,0.2439265458,0.1640042322
266,0.2439265458,0,0,0.2439265458,0.1640042322
267,0.2439265458,0.358490566,0,0.6024171118,0.4050356863
268,0.2439265458,0.3773584906,0,0.6212850364,0.4177215523
269,0.2439265458,0.0188679245,0,0.2627944703,0.1766900982
270,0.2439265458,0,0,0.2439265458,0.1640042322
271,0.2439265458,0.3773584906,0,0.6212850364,0.4177215523
272,0.2439265458,0.0188679245,0,0.2627944703,0.1766900982
273,0.2439265458,0.0188679245,0,0.2627944703,0.1766900982
274,0.2439265458,0,0,0.2439265458,0.1640042322
275,0.2439265458,0,0,0.2439265458,0.1640042322
276,0.2439265458,0,0,0.2439265458,0.1640042322
277,0.2045733131,0,0,0.2045733131,0.1375450508
278,0.1128515212,0.0188679245,0,0.1317194457,0.0885616876
279,0.1128515212,0.0188679245,0,0.1317194457,0.0885616876
280,0.1128515212,0.0188679245,0,0.1317194457,0.0885616876
281,0.1128515212,0.0188679245,0,0.1317194457,0.0885616876
282,0.0817903145,0,0,0.0817903145,0.0549917914
283,0.3654060942,0,0,0.3654060942,0.2456811157
284,0.3654060942,0,0,0.3654060942,0.2456811157
285,0.3654060942,0,0,0.3654060942,0.2456811157
286,0.3654060942,0,0,0.3654060942,0.2456811157
287,0.3654060942,0.0188679245,0,0.3842740187,0.2583669817
288,0.3654060942,0.2264150943,0,0.5918211885,0.3979115077
289,0.3654060942,0.2264150943,0,0.5918211885,0.3979115077
290,0.3654060942,0.2075471698,0,0.572953264,0.3852256417
291,0.3654060942,0.2075471698,0,0.572953264,0.3852256417
292,0.3654060942,0.0754716981,0,0.4408777923,0.2964245797
293,0.3654060942,0.0754716981,1,1.4408777923,0.968775478
294,0.1181544508,0.0754716981,1,1.1936261489,0.8025356135
295,0.1181544508,0.0754716981,1,1.1936261489,0.8025356135
296,0.1181544508,0,1,1.1181544508,0.7517921494
297,0.0590317638,0,0,0.0590317638,0.0396900594
298,0.0590317638,0,0,0.0590317638,0.0396900594
299,0,0.0188679245,0,0.0188679245,0.012685866
300,0,0.0188679245,0,0.0188679245,0.012685866
301,0.0798429261,0.0188679245,0,0.0987108506,0.0663683291
302,0.0798429261,0,0,0.0798429261,0.0536824631
303,0.0798429261,0,0,0.0798429261,0.0536824631
304,0.0798429261,0,0,0.0798429261,0.0536824631
305,0.0798429261,0,0,0.0798429261,0.0536824631
306,0.0798429261,0.0188679245,0,0.0987108506,0.0663683291
307,0.0798429261,0.0188679245,0,0.0987108506,0.0663683291
308,0.0798429261,0.0188679245,0,0.0987108506,0.0663683291
309,0,0.0188679245,0,0.0188679245,0.012685866
310,0,0,0,0,0
311,0,0,0,0,0
312,0.0775698179,0,0,0.0775698179,0.0521541367
313,0.0775698179,0,0,0.0775698179,0.0521541367
314,0.073819029,0,0,0.073819029,0.0496322905
315,0.073819029,0,0,0.073819029,0.0496322905
316,0.073819029,0,0,0.073819029,0.0496322905
317,0.073819029,0,0,0.073819029,0.0496322905
318,0,0.0754716981,0,0.0754716981,0.050743464
319,0,0.0566037736,0,0.0566037736,0.038057598
320,0,0.0188679245,0,0.0188679245,0.012685866
321,0.0597646505,0.0188679245,0,0.078632575,0.0528686824
322,0.0597646505,0,0,0.0597646505,0.0401828165
323,0.0597646505,0,0,0.0597646505,0.0401828165
324,0.0597646505,0,0,0.0597646505,0.0401828165
325,0.0597646505,0,0,0.0597646505,0.0401828165
326,0.0597646505,0.0566037736,0,0.1163684241,0.0782404145
327,0.0602074629,0,0,0.0602074629,0.0404805418
328,0,0,0,0,0
329,0.0481357751,0,0,0.0481357751,0.0323641316
330,0,0,0,0,0
332,0.0871129075,0.0188679245,0,0.105980832,0.0712563076
333,0.0871129075,0.0188679245,0,0.105980832,0.0712563076
334,0.0871129075,0.0188679245,0,0.105980832,0.0712563076
335,0.0454156896,0.0566037736,0,0.1020194632,0.0685928777
336,0.0454156896,0.0754716981,0,0.1208873877,0.0812787437
337,0.0871129075,0.0754716981,0,0.1625846056,0.1093139056
338,0.0871129075,0,0,0.0871129075,0.0585704416
339,0.5210405054,0,0,0.5210405054,0.3503220519
340,0,0,0,0,0
341,0,0,0,0,0
342,0,0,0,0,0
343,0,0,0,0,0
344,0.5210405054,0,0,0.5210405054,0.3503220519
345,0,0,0,0,0
346,0.146803781,0,0,0.146803781,0.098703654
347,0.146803781,0,0,0.146803781,0.098703654
348,0,0,0,0,0
349,0.146803781,0,0,0.146803781,0.098703654
350,0,0,0,0,0
351,0.146803781,0,0,0.146803781,0.098703654
352,0.146803781,0,0,0.146803781,0.098703654
353,0.146803781,0,0,0.146803781,0.098703654
354,0,0,0,0,0
355,0.146803781,0,0,0.146803781,0.098703654
356,0.1154270275,0,0,0.1154270275,0.0776074656
357,0.1154270275,0,0,0.1154270275,0.0776074656
358,0.1154270275,0,0,0.1154270275,0.0776074656
359,0.1974993064,0,0,0.1974993064,0.1327888361
360,0.1974993064,0,0,0.1974993064,0.1327888361
361,0.1974993064,0,0,0.1974993064,0.1327888361
362,0.1974993064,0,1,1.1974993064,0.8051397344
363,0.1974993064,0,1,1.1974993064,0.8051397344
364,0.1974993064,0,1,1.1974993064,0.8051397344
365,0.1974993064,0,0,0.1974993064,0.1327888361
366,0.1974993064,0,0,0.1974993064,0.1327888361
367,0.1974993064,0,0,0.1974993064,0.1327888361
368,0.1974993064,0,0,0.1974993064,0.1327888361
369,0.226490724,0,0,0.226490724,0.1522812417
370,0.226490724,0,0,0.226490724,0.1522812417
371,0.226490724,0,0,0.226490724,0.1522812417
372,0.226490724,0,0,0.226490724,0.1522812417
373,0.1458190486,0,0,0.1458190486,0.0980415683
374,0.1458190486,0,0,0.1458190486,0.0980415683
375,0.1678190742,0,0,0.1678190742,0.1128333053
376,0.1458190486,0,0,0.1458190486,0.0980415683
377,0.1678190742,0,0,0.1678190742,0.1128333053
378,0.1678190742,0.0188679245,0,0.1866869987,0.1255191713
379,0.1678190742,0.0188679245,0,0.1866869987,0.1255191713
380,0.1678190742,0.0188679245,0,0.1866869987,0.1255191713
381,0.1678190742,0.0188679245,0,0.1866869987,0.1255191713
382,0.1678190742,0.0188679245,0,0.1866869987,0.1255191713
383,0.1678190742,0.0188679245,0,0.1866869987,0.1255191713
384,0.1678190742,0.0188679245,0,0.1866869987,0.1255191713
385,0.1458190486,0.0188679245,0,0.1646869731,0.1107274343
386,0.1678190742,0.0188679245,0,0.1866869987,0.1255191713
387,0.1678190742,0.0188679245,0,0.1866869987,0.1255191713
388,0.1678190742,0.0377358491,0,0.2055549233,0.1382050373
389,0.1678190742,0.0377358491,0,0.2055549233,0.1382050373
390,0.1678190742,0.0377358491,0,0.2055549233,0.1382050373
391,0.1678190742,0.0943396226,1,1.2621586968,0.8486135336
392,0.1678190742,0,0,0.1678190742,0.1128333053
393,0.1678190742,0.0754716981,0,0.2432907723,0.1635767693
394,0.1678190742,0.1132075472,0,0.2810266214,0.1889485013
395,0.1678190742,0.2264150943,0,0.3942341685,0.2650636973
396,0.1678190742,0.2264150943,0,0.3942341685,0.2650636973
397,0.1678190742,0.1132075472,0,0.2810266214,0.1889485013
398,0.1678190742,0.2264150943,0,0.3942341685,0.2650636973
399,0.1678190742,0.2641509434,0,0.4319700176,0.2904354294
400,0.1678190742,0.2641509434,0,0.4319700176,0.2904354294
401,0.1678190742,0.2641509434,0,0.4319700176,0.2904354294
402,0.0896580027,0,0,0.0896580027,0.0602816387
403,0.0523290917,0,0,0.0523290917,0.0351835118
404,0.0896580027,0,0,0.0896580027,0.0602816387
405,0.0523290917,0,0,0.0523290917,0.0351835118
406,0.0523290917,0,0,0.0523290917,0.0351835118
407,0.0523290917,0,0,0.0523290917,0.0351835118
408,0.1579028384,0.3018867925,0,0.4597896309,0.3091399714
409,0.0523290917,0,0,0.0523290917,0.0351835118
410,0.1579028384,0,0,0.1579028384,0.1061661152
411,0.0896580027,0,0,0.0896580027,0.0602816387
412,0.1127528306,0,0,0.1127528306,0.0758094669
413,0.0896580027,0,0,0.0896580027,0.0602816387
414,0.1127528306,0,1,1.1127528306,0.7481603652
415,0.1127528306,0,1,1.1127528306,0.7481603652
416,0.1127528306,0,1,1.1127528306,0.7481603652
417,0.1127528306,0,1,1.1127528306,0.7481603652
418,0.0896580027,0,1,1.0896580027,0.732632537
419,0.1579028384,0.3018867925,1,1.4597896309,0.9814908697
420,0.1579028384,0.0188679245,0,0.1767707629,0.1188519812
421,0.1579028384,0.0188679245,0,0.1767707629,0.1188519812
422,0.0802935316,0.0188679245,0,0.0991614561,0.0666712941
423,0.0802935316,0.0188679245,0,0.0991614561,0.0666712941
424,0.1724155263,0.0188679245,0,0.1912834508,0.1286096
425,0.1724155263,0.1132075472,0,0.2856230735,0.19203893
426,0.1724155263,0,0,0.1724155263,0.115923734
427,0.0802935316,0,0,0.0802935316,0.0539854281
428,0.0750799732,0.0377358491,0,0.1128158223,0.0758518195
429,0.0936295108,0.0188679245,0,0.1124974353,0.0756377517
430,0.0936295108,0.0188679245,0,0.1124974353,0.0756377517
431,0.0279561178,0,0,0.0279561178,0.0187963209
432,0.0910921897,0.0188679245,0,0.1099601142,0.0739317816
433,0.0748676926,0.0566037736,0,0.1314714662,0.0883949584
434,0.0748676926,0.0566037736,0,0.1314714662,0.0883949584
435,0.0748676926,0.0754716981,0,0.1503393907,0.1010808244
436,0.0748676926,0.0943396226,0,0.1692073152,0.1137666904
437,0.0748676926,0.1132075472,0,0.1880752398,0.1264525564
438,0.0748676926,0.1320754717,0,0.2069431643,0.1391384224
439,0.053258921,0.1698113208,1,1.2230702418,0.8223323758
440,0.053258921,0,0,0.053258921,0.0358086834
441,0.053258921,0.0377358491,0,0.0909947701,0.0611804154
442,0.053258921,0.0377358491,0,0.0909947701,0.0611804154
443,0.0681805905,0,0,0.0681805905,0.0458412813
444,0,0,0,0,0
445,0.0331270396,0,1,1.0331270396,0.6946238931
446,0,0,0,0,0
447,0,0,0,0,0
448,0,0,0,0,0
449,0,0,0,0,0
450,0,0,0,0,0
451,0,0,0,0,0
452,0,0,0,0,0
453,0,0,0,0,0
454,0,0,0,0,0
455,0,0,0,0,0
456,0,0,0,0,0
457,0,0.0188679245,0,0.0188679245,0.012685866
458,0.0628906546,0.1509433962,0,0.2138340508,0.1437715161
459,0.0628906546,0.2264150943,0,0.2893057489,0.1945149802
460,0.0628906546,0.1509433962,0,0.2138340508,0.1437715161
461,0.0628906546,0.0566037736,0,0.1194944282,0.0803421861
462,0.0628906546,0.0377358491,0,0.1006265037,0.0676563202
463,0.1088195643,0.0377358491,1,1.1465554134,0.7708875622
464,0.0233248998,0,0,0.0233248998,0.0156825173
465,0.0233248998,0,0,0.0233248998,0.0156825173
466,0,0.0188679245,0,0.0188679245,0.012685866
467,0.0826624215,0.0188679245,1,1.101530346,0.7406149176
468,0,0,0,0,0
469,0.0513644277,0.4528301887,0,0.5041946164,0.3389957033
470,0.0513644277,0.358490566,0,0.4098549937,0.2755663732
471,0.0513644277,0,0,0.0513644277,0.0345349191
472,0.0513644277,0,0,0.0513644277,0.0345349191
473,0,0,0,0,0
474,0.0275717862,0.2452830189,0,0.2728548051,0.1834541733
475,0.0275717862,0.3018867925,0,0.3294585787,0.2215117713
476,0.0275717862,0.2830188679,0,0.3105906541,0.2088259053
477,0.0087176695,0,0,0.0087176695,0.0058613329
478,0.0631505312,0,0,0.0631505312,0.0424593164
479,0,0.0754716981,0,0.0754716981,0.050743464
480,0,0,0,0,0
481,0,0.0188679245,0,0.0188679245,0.012685866
482,0.1340182976,0.5094339623,0,0.6434522599,0.432625705
483,0.1340182976,0.5094339623,0,0.6434522599,0.432625705
484,0,0.5471698113,0,0.5471698113,0.3678901142
485,0,0.3962264151,0,0.3962264151,0.2664031861
486,0.0916461437,0.0566037736,0,0.1482499173,0.0996759651
487,0.0553390321,0.2830188679,0,0.3383579,0.227495238
488,0.1242051624,0,0,0.1242051624,0.0835094525
489,0,0.1886792453,0,0.1886792453,0.1268586601
490,0.999999999,0,0,0.999999999,0.6723508976
491,0,0,1,1,0.6723508983
492,0,0,1,1,0.6723508983
493,0,0,1,1,0.6723508983
494,0,0,1,1,0.6723508983
495,0,0,1,1,0.6723508983
496,0,0,1,1,0.6723508983
497,0,0,1,1,0.6723508983
498,0.0894218892,0.4905660377,0,0.5799879269,0.3899554037
499,0.0894218892,1,0,1.0894218892,0.7324737858
500,0.0894218892,0.6981132075,0,0.7875350967,0.5294999297
501,0.0894218892,0.7735849057,0,0.8630067949,0.5802433938
502,0.0168782481,0,0,0.0168782481,0.0113481053
503,0.0168782481,0.1132075472,0,0.1300857953,0.0874633013
504,0,0,0,0,0
505,0,0.0188679245,0,0.0188679245,0.012685866
506,0,0.0377358491,0,0.0377358491,0.025371732
507,0,0,0,0,0
508,0.0928888937,0,0,0.0928888937,0.0624539311
509,0,0,0,0,0
510,0,0,1,1,0.6723508983
512,0.0791496263,0,0,0.0791496263,0.0532163223
513,0.0246713286,0.0188679245,0,0.0435392531,0.0292736559
514,0.0246713286,0,0,0.0246713286,0.0165877899
515,0.3204238686,0,0,0.3204238686,0.2154372759
516,0,0,0,0,0
517,0.0597646505,0.0566037736,0,0.1163684241,0.0782404145
518,0.0602074629,0,0,0.0602074629,0.0404805418
519,0,0,0,0,0
520,0.0485732457,0,0,0.0485732457,0.0326582654
521,0.146803781,0,0,0.146803781,0.098703654
522,0,0,0,0,0
523,0.146803781,0,0,0.146803781,0.098703654
524,0,0,0,0,0
525,0.146803781,0,0,0.146803781,0.098703654
526,0.1974993064,0,0,0.1974993064,0.1327888361
527,0.1458190486,0,0,0.1458190486,0.0980415683
528,0.1678190742,0,0,0.1678190742,0.1128333053
529,0.1678190742,0.0188679245,0,0.1866869987,0.1255191713
530,0.1678190742,0.0377358491,0,0.2055549233,0.1382050373
531,0.1678190742,0.0754716981,1,1.2432907723,0.8359276676
532,0.1458190486,0,0,0.1458190486,0.0980415683
533,0.1678190742,0.2264150943,0,0.3942341685,0.2650636973
534,0.1579028384,0,0,0.1579028384,0.1061661152
535,0,0,0,0,0
536,0.0748676926,0,0,0.0748676926,0.0503373604
537,0.0331270396,0,0,0.0331270396,0.0222729948
538,0,0,0,0,0
539,0.1088195643,0.0377358491,1,1.1465554134,0.7708875622
540,0.0628906546,0,0,0.0628906546,0.0422845881
541,0.0233248998,0,0,0.0233248998,0.0156825173
542,0.0513644277,0.4528301887,0,0.5041946164,0.3389957033
543,0.0087176695,0,0,0.0087176695,0.0058613329
544,0.999999999,0,0,0.999999999,0.6723508976
545,0,0,1,1,0.6723508983
