OBJECTID,Join_Count,TARGET_FID,Name,Lat,Lon,Zone,Surf_Spot,Surfline_n,Quality__0,Frequency_,Direction,Type,Experience,Latitude,Longitude,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,CNAE,Units,People,Shape_Leng,Shape_Area,F2010,SLR_employ,F2010_1,F2010_12,Shape_Le_1,Shape_Ar_1
280,4,280, ,0.000000000000000,0.000000000000000,Santa Catarina North,Itapema, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-27.095541000000001,-48.609738000000000,10000.000000000000000,279,4202008,Balneário Camboriú,SC,"Sports, recreation and leisure activities",127.000000000000000,906.000000000000000,58986.255098033288959,56809470.400003574788570,108089.000000000000000,0.004025708710471,108089.000000000000000,108089.000000000000000,62831.853071795863798,314159265.358979284763336
281,4,281, ,0.000000000000000,0.000000000000000,Santa Catarina North,Ponta do Cabeço, ,4.000000000000000,2,Left,Reef-rocky,Experienced surfers,-27.093436000000001,-48.601959999999998,10000.000000000000000,280,4202008,Balneário Camboriú,SC,"Sports, recreation and leisure activities",127.000000000000000,906.000000000000000,58986.255098033288959,56809470.400003574788570,108089.000000000000000,0.004025708710471,108089.000000000000000,108089.000000000000000,62831.853071795863798,314159265.358979284763336
282,5,282, ,0.000000000000000,0.000000000000000,Santa Catarina North,Mocó, ,4.000000000000000,2,Left,Reef-rocky,Experienced surfers,-27.080182000000001,-48.588451999999997,10000.000000000000000,281,4202008,Balneário Camboriú,SC,"Sports, recreation and leisure activities",127.000000000000000,906.000000000000000,58986.255098033288959,56809470.400003574788570,108089.000000000000000,0.003738302923040,108089.000000000000000,108089.000000000000000,62831.853071795863798,314159265.358979284763336
283,3,283, ,0.000000000000000,0.000000000000000,Santa Catarina North,Estaleirinho, ,3.000000000000000,4,Right and left,Beach-break,Pros or kamikaze only...,-27.049112000000001,-48.586779000000000,10000.000000000000000,282,4202008,Balneário Camboriú,SC,"Sports, recreation and leisure activities",127.000000000000000,906.000000000000000,58986.255098033288959,56809470.400003574788570,108089.000000000000000,0.003419384707704,108089.000000000000000,108089.000000000000000,62831.853071795863798,314159265.358979284763336
284,3,284, ,0.000000000000000,0.000000000000000,Santa Catarina North,Estaleiro (reef), ,3.500000000000000,2,Left,Reef-rocky,Experienced surfers,-27.025050000000000,-48.574064999999997,10000.000000000000000,283,4202008,Balneário Camboriú,SC,"Sports, recreation and leisure activities",127.000000000000000,906.000000000000000,58986.255098033288959,56809470.400003574788570,108089.000000000000000,0.003419384707704,108089.000000000000000,108089.000000000000000,62831.853071795863798,314159265.358979284763336
285,5,285, ,0.000000000000000,0.000000000000000,Santa Catarina North,Balneário Camboriú,Camboriu,3.000000000000000,3,Right and left,Beach-break,All surfers,-26.987711999999998,-48.629950999999998,10000.000000000000000,284,4202008,Balneário Camboriú,SC,"Sports, recreation and leisure activities",127.000000000000000,906.000000000000000,58986.255098033288959,56809470.400003574788570,108089.000000000000000,0.002864519060127,108089.000000000000000,108089.000000000000000,62831.853071795863798,314159265.358979284763336
286,5,286, ,0.000000000000000,0.000000000000000,Santa Catarina North,Parcel, ,4.000000000000000,1,Right and left,Reef-rocky,Pros or kamikaze only...,-26.976469000000002,-48.623170999999999,10000.000000000000000,285,4202008,Balneário Camboriú,SC,"Sports, recreation and leisure activities",127.000000000000000,906.000000000000000,58986.255098033288959,56809470.400003574788570,108089.000000000000000,0.002864519060127,108089.000000000000000,108089.000000000000000,62831.853071795863798,314159265.358979284763336
287,4,287, ,0.000000000000000,0.000000000000000,Santa Catarina North,Praia dos Amores, ,3.000000000000000,2,Right and left,Beach-break,Experienced surfers,-26.957191000000002,-48.629221999999999,10000.000000000000000,286,4202008,Balneário Camboriú,SC,"Sports, recreation and leisure activities",127.000000000000000,906.000000000000000,58986.255098033288959,56809470.400003574788570,108089.000000000000000,0.003580648825159,108089.000000000000000,108089.000000000000000,62831.853071795863798,314159265.358979284763336
288,4,288, ,0.000000000000000,0.000000000000000,Santa Catarina North,Praia Brava, ,3.000000000000000,3,Right and left,Beach-break,Experienced surfers,-26.941659999999999,-48.628234999999997,10000.000000000000000,287,4202008,Balneário Camboriú,SC,"Sports, recreation and leisure activities",127.000000000000000,906.000000000000000,58986.255098033288959,56809470.400003574788570,108089.000000000000000,0.003580648825159,108089.000000000000000,108089.000000000000000,62831.853071795863798,314159265.358979284763336
289,4,289, ,0.000000000000000,0.000000000000000,Santa Catarina North,Morcego, ,3.500000000000000,0,Left,Point-break,Pros or kamikaze only...,-26.931052000000001,-48.625214999999997,10000.000000000000000,288,4202008,Balneário Camboriú,SC,"Sports, recreation and leisure activities",127.000000000000000,906.000000000000000,58986.255098033288959,56809470.400003574788570,108089.000000000000000,0.003580648825159,108089.000000000000000,108089.000000000000000,62831.853071795863798,314159265.358979284763336
290,5,290, ,0.000000000000000,0.000000000000000,Santa Catarina North,Atalaia, ,3.500000000000000,2,Left,breakwater/jetty,All surfers,-26.915163000000000,-48.639361000000001,10000.000000000000000,289,4202008,Balneário Camboriú,SC,"Sports, recreation and leisure activities",127.000000000000000,906.000000000000000,58986.255098033288959,56809470.400003574788570,108089.000000000000000,0.002864519060127,108089.000000000000000,108089.000000000000000,62831.853071795863798,314159265.358979284763336
291,5,291, ,0.000000000000000,0.000000000000000,Santa Catarina North,Pracinha, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-26.901883999999999,-48.641613999999997,10000.000000000000000,290,4202008,Balneário Camboriú,SC,"Sports, recreation and leisure activities",127.000000000000000,906.000000000000000,58986.255098033288959,56809470.400003574788570,108089.000000000000000,0.002864519060127,108089.000000000000000,108089.000000000000000,62831.853071795863798,314159265.358979284763336
292,4,292, ,0.000000000000000,0.000000000000000,Santa Catarina North,Navegantes, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-26.897577999999999,-48.638705999999999,10000.000000000000000,291,4202008,Balneário Camboriú,SC,"Sports, recreation and leisure activities",127.000000000000000,906.000000000000000,58986.255098033288959,56809470.400003574788570,108089.000000000000000,0.003111605673189,108089.000000000000000,108089.000000000000000,62831.853071795863798,314159265.358979284763336
293,4,293, ,0.000000000000000,0.000000000000000,Santa Catarina North,Garrincha, ,3.000000000000000,2,Right and left,Sand-bar,Experienced surfers,-26.858702999999998,-48.634619000000001,10000.000000000000000,292,4208203,Itajaí,SC,"Sports, recreation and leisure activities",113.000000000000000,497.000000000000000,121836.301562989348895,363158812.055471420288086,183373.000000000000000,0.001016110294380,183373.000000000000000,183373.000000000000000,62831.853071795863798,314159265.358979284763336
294,4,294, ,0.000000000000000,0.000000000000000,Santa Catarina North,Gravatá (1 e 2), ,3.000000000000000,3,Right and left,Beach-break,All surfers,-26.831883000000001,-48.621969000000000,10000.000000000000000,293,4208203,Itajaí,SC,"Sports, recreation and leisure activities",113.000000000000000,497.000000000000000,121836.301562989348895,363158812.055471420288086,183373.000000000000000,0.001016110294380,183373.000000000000000,183373.000000000000000,62831.853071795863798,314159265.358979284763336
295,4,295, ,0.000000000000000,0.000000000000000,Santa Catarina North,Gravatá, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-26.831730000000000,-48.623427999999997,10000.000000000000000,294,4208203,Itajaí,SC,"Sports, recreation and leisure activities",113.000000000000000,497.000000000000000,121836.301562989348895,363158812.055471420288086,183373.000000000000000,0.001016110294380,183373.000000000000000,183373.000000000000000,62831.853071795863798,314159265.358979284763336
296,4,296, ,0.000000000000000,0.000000000000000,Santa Catarina North,Quilombo, ,3.500000000000000,2,Left,Beach-break,All surfers,-26.766992999999999,-48.639414000000002,10000.000000000000000,295,4202107,Barra Velha,SC,"Sports, recreation and leisure activities",21.000000000000000,41.000000000000000,82366.728077505234978,173534996.986194521188736,22386.000000000000000,0.000796405083346,22386.000000000000000,22386.000000000000000,62831.853071795863798,314159265.358979284763336
297,4,297, ,0.000000000000000,0.000000000000000,Santa Catarina North,Quilombo (reef), ,3.500000000000000,2,Right,Point-break,All surfers,-26.765743000000001,-48.640143999999999,10000.000000000000000,296,4202107,Barra Velha,SC,"Sports, recreation and leisure activities",21.000000000000000,41.000000000000000,82366.728077505234978,173534996.986194521188736,22386.000000000000000,0.000796405083346,22386.000000000000000,22386.000000000000000,62831.853071795863798,314159265.358979284763336
298,4,298, ,0.000000000000000,0.000000000000000,Santa Catarina North,molhe de Piçarras, ,3.000000000000000,1,Right,Point-break,All surfers,-26.757026000000000,-48.673434999999998,10000.000000000000000,297,4202107,Barra Velha,SC,"Sports, recreation and leisure activities",21.000000000000000,41.000000000000000,82366.728077505234978,173534996.986194521188736,22386.000000000000000,0.000796405083346,22386.000000000000000,22386.000000000000000,62831.853071795863798,314159265.358979284763336
299,3,299, ,0.000000000000000,0.000000000000000,Santa Catarina North,Laje do Jacques, ,4.000000000000000,2,Right and left,Reef-rocky,Experienced surfers,-26.726915999999999,-48.673060000000000,10000.000000000000000,298,4202107,Barra Velha,SC,"Sports, recreation and leisure activities",21.000000000000000,41.000000000000000,82366.728077505234978,173534996.986194521188736,22386.000000000000000,0.000610500610501,22386.000000000000000,22386.000000000000000,62831.853071795863798,314159265.358979284763336
300,4,300, ,0.000000000000000,0.000000000000000,Santa Catarina North,Syphodys, ,3.000000000000000,2,Right and left,Beach-break,Experienced surfers,-26.701371000000002,-48.680247999999999,10000.000000000000000,299,4202107,Barra Velha,SC,"Sports, recreation and leisure activities",21.000000000000000,41.000000000000000,82366.728077505234978,173534996.986194521188736,22386.000000000000000,0.000748996273014,22386.000000000000000,22386.000000000000000,62831.853071795863798,314159265.358979284763336
301,4,301, ,0.000000000000000,0.000000000000000,Santa Catarina North,ilha do grants, ,3.500000000000000,1,Left,Reef-rocky,Pros or kamikaze only...,-26.696031999999999,-48.674990999999999,10000.000000000000000,300,4202107,Barra Velha,SC,"Sports, recreation and leisure activities",21.000000000000000,41.000000000000000,82366.728077505234978,173534996.986194521188736,22386.000000000000000,0.000748996273014,22386.000000000000000,22386.000000000000000,62831.853071795863798,314159265.358979284763336
302,4,302, ,0.000000000000000,0.000000000000000,Santa Catarina North,barra de Itajuba, ,3.000000000000000,1,Right,Point-break,All surfers,-26.691344999999998,-48.684164000000003,10000.000000000000000,301,4202107,Barra Velha,SC,"Sports, recreation and leisure activities",21.000000000000000,41.000000000000000,82366.728077505234978,173534996.986194521188736,22386.000000000000000,0.000748996273014,22386.000000000000000,22386.000000000000000,62831.853071795863798,314159265.358979284763336
303,4,303, ,0.000000000000000,0.000000000000000,Santa Catarina North,Praia do Sol, ,2.000000000000000,3,Right and left,Point-break,All surfers,-26.679962000000000,-48.688166000000002,10000.000000000000000,302,4202107,Barra Velha,SC,"Sports, recreation and leisure activities",21.000000000000000,41.000000000000000,82366.728077505234978,173534996.986194521188736,22386.000000000000000,0.000748996273014,22386.000000000000000,22386.000000000000000,62831.853071795863798,314159265.358979284763336
304,4,304, ,0.000000000000000,0.000000000000000,Santa Catarina North,Praia do Tabuleiro, ,3.000000000000000,2,Right and left,Beach-break,Beginners wave,-26.643014000000001,-48.682051000000001,10000.000000000000000,303,4201307,Araquari,SC,"Sports, recreation and leisure activities",5.000000000000000,0.000000000000000,161882.904454962117597,481272899.385555565357208,24810.000000000000000,0.000748996273014,24810.000000000000000,24810.000000000000000,62831.853071795863798,314159265.358979284763336
305,4,305, ,0.000000000000000,0.000000000000000,Santa Catarina North,Canoas, ,2.000000000000000,3,Right and left,Beach-break,Beginners wave,-26.639403000000001,-48.682501000000002,10000.000000000000000,304,4201307,Araquari,SC,"Sports, recreation and leisure activities",5.000000000000000,0.000000000000000,161882.904454962117597,481272899.385555565357208,24810.000000000000000,0.000748996273014,24810.000000000000000,24810.000000000000000,62831.853071795863798,314159265.358979284763336
306,3,306, ,0.000000000000000,0.000000000000000,Santa Catarina North,Barrinha, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-26.623905000000001,-48.679991000000001,10000.000000000000000,305,4201307,Araquari,SC,"Sports, recreation and leisure activities",5.000000000000000,0.000000000000000,161882.904454962117597,481272899.385555565357208,24810.000000000000000,0.000998661697352,24810.000000000000000,24810.000000000000000,62831.853071795863798,314159265.358979284763336
307,4,307, ,0.000000000000000,0.000000000000000,Santa Catarina North,Foz do Itapocu, ,3.000000000000000,3,Left,breakwater/jetty,All surfers,-26.580708000000001,-48.663769000000002,10000.000000000000000,306,4201307,Araquari,SC,"Sports, recreation and leisure activities",5.000000000000000,0.000000000000000,161882.904454962117597,481272899.385555565357208,24810.000000000000000,0.001193836130665,24810.000000000000000,24810.000000000000000,62831.853071795863798,314159265.358979284763336
308,3,308, ,0.000000000000000,0.000000000000000,Santa Catarina North,Praia do Bispo, ,3.000000000000000,4,Right and left,Beach-break,All surfers,-26.469248000000000,-48.607056000000000,10000.000000000000000,307,4201307,Araquari,SC,"Sports, recreation and leisure activities",5.000000000000000,0.000000000000000,161882.904454962117597,481272899.385555565357208,24810.000000000000000,0.001157560073607,24810.000000000000000,24810.000000000000000,62831.853071795863798,314159265.358979284763336
309,3,309, ,0.000000000000000,0.000000000000000,Santa Catarina North,Picama, ,3.000000000000000,3,Right and left,Sand-bar,Experienced surfers,-26.458086999999999,-48.596874000000000,10000.000000000000000,308,4201307,Araquari,SC,"Sports, recreation and leisure activities",5.000000000000000,0.000000000000000,161882.904454962117597,481272899.385555565357208,24810.000000000000000,0.001157560073607,24810.000000000000000,24810.000000000000000,62831.853071795863798,314159265.358979284763336
310,1,310, ,0.000000000000000,0.000000000000000,Santa Catarina North,"Praia Grande, São Francisco do Sul",Praia Grande,3.000000000000000,3,Right and left,Beach-break,All surfers,-26.235880000000002,-48.502600000000001,10000.000000000000000,309,4216206,São Francisco do Sul,SC,"Sports, recreation and leisure activities",31.000000000000000,72.000000000000000,145267.433407379052369,611806841.367280721664429,42520.000000000000000,0.001693320790216,42520.000000000000000,42520.000000000000000,62831.853071795863798,314159265.358979284763336
311,1,311, ,0.000000000000000,0.000000000000000,Santa Catarina North,Praia da Saudade, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-26.230606000000002,-48.498888000000001,10000.000000000000000,310,4216206,São Francisco do Sul,SC,"Sports, recreation and leisure activities",31.000000000000000,72.000000000000000,145267.433407379052369,611806841.367280721664429,42520.000000000000000,0.001693320790216,42520.000000000000000,42520.000000000000000,62831.853071795863798,314159265.358979284763336
312,2,312, ,0.000000000000000,0.000000000000000,Santa Catarina North,Sao Francisco do Sul, ,3.000000000000000,1,Right,Sand-bar,Beginners wave,-26.219557999999999,-48.502107000000002,10000.000000000000000,311,4208450,Itapoá,SC,"Sports, recreation and leisure activities",10.000000000000000,0.000000000000000,100074.046140589096467,303432678.232376039028168,14763.000000000000000,0.000846660395108,14763.000000000000000,14763.000000000000000,62831.853071795863798,314159265.358979284763336
313,2,313, ,0.000000000000000,0.000000000000000,Santa Catarina North,Píer da Petrobras, ,3.500000000000000,2,Right,Point-break,All surfers,-26.217386999999999,-48.500518999999997,10000.000000000000000,312,4208450,Itapoá,SC,"Sports, recreation and leisure activities",10.000000000000000,0.000000000000000,100074.046140589096467,303432678.232376039028168,14763.000000000000000,0.000846660395108,14763.000000000000000,14763.000000000000000,62831.853071795863798,314159265.358979284763336
314,2,314, ,0.000000000000000,0.000000000000000,Santa Catarina North,Sumidouro, ,3.500000000000000,1,Right and left,Beach-break,Experienced surfers,-26.169526000000001,-48.552478999999998,10000.000000000000000,313,4208450,Itapoá,SC,"Sports, recreation and leisure activities",10.000000000000000,0.000000000000000,100074.046140589096467,303432678.232376039028168,14763.000000000000000,0.000846660395108,14763.000000000000000,14763.000000000000000,62831.853071795863798,314159265.358979284763336
315,2,315, ,0.000000000000000,0.000000000000000,Santa Catarina North,Praia do Forte, ,3.500000000000000,1,Right,Point-break,All surfers,-26.163305999999999,-48.533220000000000,10000.000000000000000,314,4208450,Itapoá,SC,"Sports, recreation and leisure activities",10.000000000000000,0.000000000000000,100074.046140589096467,303432678.232376039028168,14763.000000000000000,0.000846660395108,14763.000000000000000,14763.000000000000000,62831.853071795863798,314159265.358979284763336
316,2,316, ,0.000000000000000,0.000000000000000,Santa Catarina North,Terceira Pedra, ,3.500000000000000,3,Right,Point-break,All surfers,-26.067008999999999,-48.607646000000003,10000.000000000000000,315,4205803,Garuva,SC,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,133055.857389379438246,622444625.464787840843201,14761.000000000000000,0.000000000000000,14761.000000000000000,14761.000000000000000,62831.853071795863798,314159265.358979284763336
317,3,317, ,0.000000000000000,0.000000000000000,Santa Catarina North,Barra do sai mirim, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-26.007832000000001,-48.604061000000002,10000.000000000000000,316,4109609,Guaratuba,PR,"Sports, recreation and leisure activities",20.000000000000000,44.000000000000000,231113.165979941288242,1633134364.686573028564453,32095.000000000000000,0.000456976683803,32095.000000000000000,32095.000000000000000,62831.853071795863798,314159265.358979284763336
318,2,318, ,0.000000000000000,0.000000000000000,Parana,Barrinha, ,3.000000000000000,2,Right,Beach-break,Experienced surfers,-25.976699000000000,-48.590727000000001,10000.000000000000000,317,4109609,Guaratuba,PR,"Sports, recreation and leisure activities",20.000000000000000,44.000000000000000,231113.165979941288242,1633134364.686573028564453,32095.000000000000000,0.000685465025705,32095.000000000000000,32095.000000000000000,62831.853071795863798,314159265.358979284763336
319,2,319, ,0.000000000000000,0.000000000000000,Parana,Praia Brava Guaratuba, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-25.892817000000001,-48.561458999999999,10000.000000000000000,318,4109609,Guaratuba,PR,"Sports, recreation and leisure activities",20.000000000000000,44.000000000000000,231113.165979941288242,1633134364.686573028564453,32095.000000000000000,0.002197630310468,32095.000000000000000,32095.000000000000000,62831.853071795863798,314159265.358979284763336
320,2,320, ,0.000000000000000,0.000000000000000,Parana,Direitas de Guaratuba,Guaratuba,4.000000000000000,2,Right,Point-break,Experienced surfers,-25.890046000000002,-48.560288999999997,10000.000000000000000,319,4109609,Guaratuba,PR,"Sports, recreation and leisure activities",20.000000000000000,44.000000000000000,231113.165979941288242,1633134364.686573028564453,32095.000000000000000,0.002197630310468,32095.000000000000000,32095.000000000000000,62831.853071795863798,314159265.358979284763336
321,3,321, ,0.000000000000000,0.000000000000000,Parana,Pico de Matinhos,Matinos,3.500000000000000,3,Right,Point-break,Experienced surfers,-25.817817999999999,-48.529701000000003,10000.000000000000000,320,4109609,Guaratuba,PR,"Sports, recreation and leisure activities",20.000000000000000,44.000000000000000,231113.165979941288242,1633134364.686573028564453,32095.000000000000000,0.002978789869184,32095.000000000000000,32095.000000000000000,62831.853071795863798,314159265.358979284763336
322,3,322, ,0.000000000000000,0.000000000000000,Parana,Balneario Costa azul, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-25.733239999999999,-48.489176000000000,10000.000000000000000,321,4115705,Matinhos,PR,"Sports, recreation and leisure activities",18.000000000000000,89.000000000000000,82070.169049685398932,144997603.934632867574692,29428.000000000000000,0.002982175732752,29428.000000000000000,29428.000000000000000,62831.853071795863798,314159265.358979284763336
323,3,323, ,0.000000000000000,0.000000000000000,Parana,Ilha do Mel, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-25.548327000000000,-48.295383000000001,10000.000000000000000,322,4109500,Guaraqueçaba,PR,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,294775.809559364337474,2420722590.111933708190918,7871.000000000000000,0.001974065542910,7871.000000000000000,7871.000000000000000,62831.853071795863798,314159265.358979284763336
324,3,324, ,0.000000000000000,0.000000000000000,Parana,Farolete, ,3.500000000000000,4,Left,Point-break,Experienced surfers,-25.515314000000000,-48.286113999999998,10000.000000000000000,323,4109500,Guaraqueçaba,PR,"Sports, recreation and leisure activities",0.000000000000000,0.000000000000000,294775.809559364337474,2420722590.111933708190918,7871.000000000000000,0.001974065542910,7871.000000000000000,7871.000000000000000,62831.853071795863798,314159265.358979284763336
325,2,325, ,0.000000000000000,0.000000000000000,Sao Paolo South,"Guarau, Peruibe SP", ,3.000000000000000,4,Right and left,Beach-break,All surfers,-24.369537000000001,-47.011699999999998,10000.000000000000000,324,3523305,Itariri,SP,"Sports, recreation and leisure activities",1.000000000000000,0.000000000000000,104328.731159216156811,328649399.644323229789734,15471.000000000000000,0.000552088735717,15471.000000000000000,15471.000000000000000,62831.853071795863798,314159265.358979284763336
326,2,326, ,0.000000000000000,0.000000000000000,Sao Paolo South,Pier de Mongaguá,Mongagua,3.500000000000000,4,Right and left,Beach-break,All surfers,-24.095718000000002,-46.618552000000001,10000.000000000000000,325,3531100,Mongaguá,SP,"Sports, recreation and leisure activities",9.000000000000000,0.000000000000000,63532.767942676829989,170842903.473555058240891,46293.000000000000000,0.000520890971605,46293.000000000000000,46293.000000000000000,62831.853071795863798,314159265.358979284763336
327,2,327, ,0.000000000000000,0.000000000000000,Sao Paolo North,Tombo, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-24.014990000000001,-46.272697000000001,10000.000000000000000,326,3518701,Guarujá,SP,"Sports, recreation and leisure activities",104.000000000000000,581.000000000000000,118586.908537797920872,172964756.707564502954483,290752.000000000000000,0.003193935380208,290752.000000000000000,290752.000000000000000,62831.853071795863798,314159265.358979284763336
328,2,328, ,0.000000000000000,0.000000000000000,Sao Paulo North,Astúrias, ,3.000000000000000,2,Right and left,Beach-break,All surfers,-24.007738000000000,-46.266475000000000,10000.000000000000000,327,3518701,Guarujá,SP,"Sports, recreation and leisure activities",104.000000000000000,581.000000000000000,118586.908537797920872,172964756.707564502954483,290752.000000000000000,0.003193935380208,290752.000000000000000,290752.000000000000000,62831.853071795863798,314159265.358979284763336
329,2,329, ,0.000000000000000,0.000000000000000,Sao Paolo North,Pitangueiras Beach, ,3.500000000000000,4,Right and left,Beach-break,Experienced surfers,-24.000935999999999,-46.260767000000001,10000.000000000000000,328,3518701,Guarujá,SP,"Sports, recreation and leisure activities",104.000000000000000,581.000000000000000,118586.908537797920872,172964756.707564502954483,290752.000000000000000,0.003193935380208,290752.000000000000000,290752.000000000000000,62831.853071795863798,314159265.358979284763336
330,5,330, ,0.000000000000000,0.000000000000000,Sao Paulo North,porta do sol, ,3.500000000000000,2,Right and left,Point-break,Experienced surfers,-23.981331999999998,-46.373762999999997,10000.000000000000000,329,3513504,Cubatão,SP,"Sports, recreation and leisure activities",29.000000000000000,90.000000000000000,81265.972325418348191,170453243.701563954353333,118720.000000000000000,0.001839686491033,118720.000000000000000,118720.000000000000000,62831.853071795863798,314159265.358979284763336
331,5,331, ,0.000000000000000,0.000000000000000,Sao Paolo North,Itarare, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-23.972332999999999,-46.362003999999999,10000.000000000000000,330,3513504,Cubatão,SP,"Sports, recreation and leisure activities",29.000000000000000,90.000000000000000,81265.972325418348191,170453243.701563954353333,118720.000000000000000,0.001839686491033,118720.000000000000000,118720.000000000000000,62831.853071795863798,314159265.358979284763336
332,5,332, ,0.000000000000000,0.000000000000000,Sao Paolo North,Santos,Quebra Mar,3.000000000000000,3,Right and left,Beach-break,All surfers,-23.971744000000001,-46.347208999999999,10000.000000000000000,331,3513504,Cubatão,SP,"Sports, recreation and leisure activities",29.000000000000000,90.000000000000000,81265.972325418348191,170453243.701563954353333,118720.000000000000000,0.001839686491033,118720.000000000000000,118720.000000000000000,62831.853071795863798,314159265.358979284763336
333,3,333, ,0.000000000000000,0.000000000000000,Sao Paolo North,Praia de Pernambuco, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-23.963431000000000,-46.184033999999997,10000.000000000000000,332,3506359,Bertioga,SP,"Sports, recreation and leisure activities",28.000000000000000,0.000000000000000,168097.334876858862117,585455279.529849529266357,47645.000000000000000,0.002129290253472,47645.000000000000000,47645.000000000000000,62831.853071795863798,314159265.358979284763336
334,1,334, ,0.000000000000000,0.000000000000000,Sao Paulo North,Bonete, ,3.500000000000000,4,Right and left,Beach-break,Experienced surfers,-23.917383000000001,-45.347785999999999,10000.000000000000000,333,3520400,Ilhabela,SP,"Sports, recreation and leisure activities",24.000000000000000,337.000000000000000,195166.207949959003599,413127917.487479984760284,28196.000000000000000,0.011952049936161,28196.000000000000000,28196.000000000000000,62831.853071795863798,314159265.358979284763336
335,3,335, ,0.000000000000000,0.000000000000000,Sao Paulo North,Sao Pedro, ,4.000000000000000,3,Right and left,Sand-bar,All surfers,-23.908522000000001,-46.166581000000001,10000.000000000000000,334,3506359,Bertioga,SP,"Sports, recreation and leisure activities",28.000000000000000,0.000000000000000,168097.334876858862117,585455279.529849529266357,47645.000000000000000,0.002129290253472,47645.000000000000000,47645.000000000000000,62831.853071795863798,314159265.358979284763336
336,3,336, ,0.000000000000000,0.000000000000000,Sao Paolo North,Praia de Iporanga, ,3.500000000000000,2,Left,Reef-rocky,Pros or kamikaze only...,-23.902191999999999,-46.152724999999997,10000.000000000000000,335,3506359,Bertioga,SP,"Sports, recreation and leisure activities",28.000000000000000,0.000000000000000,168097.334876858862117,585455279.529849529266357,47645.000000000000000,0.002129290253472,47645.000000000000000,47645.000000000000000,62831.853071795863798,314159265.358979284763336
337,3,337, ,0.000000000000000,0.000000000000000,Sao Paolo North,Taguaíba, ,3.500000000000000,4,Right and left,Beach-break,All surfers,-23.896726000000001,-46.151353999999998,10000.000000000000000,336,3506359,Bertioga,SP,"Sports, recreation and leisure activities",28.000000000000000,0.000000000000000,168097.334876858862117,585455279.529849529266357,47645.000000000000000,0.002129290253472,47645.000000000000000,47645.000000000000000,62831.853071795863798,314159265.358979284763336
338,3,338, ,0.000000000000000,0.000000000000000,Sao Paolo North,praia branca, ,3.500000000000000,3,Left,Beach-break,All surfers,-23.863427999999999,-46.130795999999997,10000.000000000000000,337,3506359,Bertioga,SP,"Sports, recreation and leisure activities",28.000000000000000,0.000000000000000,168097.334876858862117,585455279.529849529266357,47645.000000000000000,0.002129290253472,47645.000000000000000,47645.000000000000000,62831.853071795863798,314159265.358979284763336
339,1,339, ,0.000000000000000,0.000000000000000,Sao Paulo North,Castelhanos, ,3.500000000000000,3,Right and left,Beach-break,Experienced surfers,-23.857582000000001,-45.288905999999997,10000.000000000000000,338,3520400,Ilhabela,SP,"Sports, recreation and leisure activities",24.000000000000000,337.000000000000000,195166.207949959003599,413127917.487479984760284,28196.000000000000000,0.011952049936161,28196.000000000000000,28196.000000000000000,62831.853071795863798,314159265.358979284763336
340,3,340, ,0.000000000000000,0.000000000000000,Sao Paulo North,Enseada - Bertioga, ,3.000000000000000,4,Right and left,Beach-break,All surfers,-23.839860000000002,-46.123674000000001,10000.000000000000000,339,3506359,Bertioga,SP,"Sports, recreation and leisure activities",28.000000000000000,0.000000000000000,168097.334876858862117,585455279.529849529266357,47645.000000000000000,0.002129290253472,47645.000000000000000,47645.000000000000000,62831.853071795863798,314159265.358979284763336
341,2,341, ,0.000000000000000,0.000000000000000,Sao Paulo North,Santiago, ,3.500000000000000,2,Right and left,Beach-break,Experienced surfers,-23.819897999999998,-45.541420000000002,10000.000000000000000,340,3510500,Caraguatatuba,SP,"Sports, recreation and leisure activities",66.000000000000000,267.000000000000000,206557.241009634482907,576540332.665464520454407,100840.000000000000000,0.003007631542979,100840.000000000000000,100840.000000000000000,62831.853071795863798,314159265.358979284763336
342,3,342, ,0.000000000000000,0.000000000000000,Sao Paulo North,Guaecá, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-23.819123000000001,-45.466200000000001,10000.000000000000000,341,3510500,Caraguatatuba,SP,"Sports, recreation and leisure activities",66.000000000000000,267.000000000000000,206557.241009634482907,576540332.665464520454407,100840.000000000000000,0.005989104340707,100840.000000000000000,100840.000000000000000,62831.853071795863798,314159265.358979284763336
