OBJECTID,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,BUFF_DIST,ORIG_FID,osm_id,code,fclass,name_1,type_1,Shape_Leng,Shape_Area,Shape_Le_1,Shape_Ar_1
462,14,462,461,Nordeste,Bahia Norte,Corsário,-12.976457000000000,-38.423394999999999,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,462,160179637,1500,building,Mercure Salvador Pituba,hotel,107.206260154380630,618.020466511291261,62831.853071795863798,314159265.358979284763336
463,5,463,462,Nordeste,Bahia Norte,Jaguaribe,-12.955755000000000,-38.385007000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,463,102588003,1500,building,Intercity Hotels,hotel,423.953875550902694,8916.948101612675600,62831.853071795863798,314159265.358979284763336
464,4,464,463,Nordeste,Bahia Norte,Stella Maris,-12.936097999999999,-38.323714000000002,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,464,102588003,1500,building,Intercity Hotels,hotel,423.953875550902694,8916.948101612675600,62831.853071795863798,314159265.358979284763336
465,0,465,464,Nordeste,Bahia Norte,Praia do forte,-12.734415000000000,-38.144444999999997,3.5,4,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,465,,,,,,,,62831.853071795863798,314159265.358979284763336
466,0,466,465,Nordeste,Bahia Norte,Scar Reef,-12.674941000000000,-38.085174000000002,3.5,2,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,466,,,,,,,,62831.853071795863798,314159265.358979284763336
467,3,467,466,Nordeste,Bahia Norte,Casinha,-12.556333000000000,-37.988351999999999,3.5,3,Right,Reef-coral,Experienced surfers,10000.000000000000000,467,91145831,1500,building, ,hotel,985.065608985963308,23884.866056736045721,62831.853071795863798,314159265.358979284763336
468,5,468,467,Nordeste,Sergipe Alagoas,Aracaju,-10.987674000000000,-37.041145999999998,3,3,Right and left,NA,All surfers,10000.000000000000000,468,95641843,1500,building,Quality,hotel,214.071796064532691,1934.319969864763152,62831.853071795863798,314159265.358979284763336
469,0,469,468,Nordeste,Sergipe Alagoas,Praia Do Francês,-9.772375000000000,-35.845170000000003,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,469,,,,,,,,62831.853071795863798,314159265.358979284763336
470,24,470,469,Nordeste,Sergipe Alagoas,Pedra Virada,-9.678906000000000,-35.702514000000001,3.5,2,Left,Reef-rocky,Experienced surfers,10000.000000000000000,470,187439007,1500,building,Hotel Brisa Tower,hotel,95.753260054714900,335.902922121155257,62831.853071795863798,314159265.358979284763336
471,24,471,470,Nordeste,Sergipe Alagoas,Cruz das Almas,-9.631199000000001,-35.696071000000003,3.5,4,Right and left,Sand-bar,All surfers,10000.000000000000000,471,187439007,1500,building,Hotel Brisa Tower,hotel,95.753260054714900,335.902922121155257,62831.853071795863798,314159265.358979284763336
472,0,472,471,Nordeste,Sergipe Alagoas,Riacho Doce,-9.568049999999999,-35.646794000000000,3,3,Right and left,Rivermouth,All surfers,10000.000000000000000,472,,,,,,,,62831.853071795863798,314159265.358979284763336
473,0,473,472,Nordeste,Sergipe Alagoas,New Orleans,-9.526289999999999,-35.583022000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,473,,,,,,,,62831.853071795863798,314159265.358979284763336
474,0,474,473,Nordeste,Sergipe Alagoas,Praia do Morro,-9.327169000000000,-35.438530999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,474,,,,,,,,62831.853071795863798,314159265.358979284763336
475,16,475,474,Nordeste,Paraiba and Pernambucco,Maracaipe,-8.525427000000001,-35.006261000000002,4,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,475,271471498,1500,building,Casa de Maracaipe,hotel,52.576494762835956,159.366122292848530,62831.853071795863798,314159265.358979284763336
476,16,476,475,Nordeste,Paraiba and Pernambucco,Borete,-8.499622000000000,-35.003127999999997,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,476,271471498,1500,building,Casa de Maracaipe,hotel,52.576494762835956,159.366122292848530,62831.853071795863798,314159265.358979284763336
477,16,477,476,Nordeste,Paraiba and Pernambucco,cupe,-8.466621000000000,-34.989438000000000,4,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,477,271471498,1500,building,Casa de Maracaipe,hotel,52.576494762835956,159.366122292848530,62831.853071795863798,314159265.358979284763336
478,2,478,477,Nordeste,Paraiba and Pernambucco,Enseada dos Corais,-8.312229000000000,-34.946179000000001,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,478,788549766,1500,building,Intercity Suape Costa Dourada,hotel,185.463016516659167,932.021044371840276,62831.853071795863798,314159265.358979284763336
479,0,479,478,Nordeste,Paraiba and Pernambucco,Tambaba,-7.361306000000000,-34.798406000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,479,,,,,,,,62831.853071795863798,314159265.358979284763336
480,12,480,479,Nordeste,Paraiba and Pernambucco,Mar do Macaco,-7.045016000000000,-34.841422999999999,2,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,480,186954764,1500,building,Hotel de Transito,hotel,166.435834626313664,779.800033323543403,62831.853071795863798,314159265.358979284763336
481,4,481,480,Nordeste,Paraiba and Pernambucco,Dique de Cabedelo,-6.963415000000000,-34.842559999999999,3,2,Left,Beach-break,All surfers,10000.000000000000000,481,1064171424,1500,building, ,hotel,72.217389052309812,323.841413062421168,62831.853071795863798,314159265.358979284763336
482,1,482,481,Nordeste,Rio Grande Do Norte,Baia Formosa,-6.366994000000000,-35.014800999999999,3.5,3,Right,Point-break,All surfers,10000.000000000000000,482,669996473,1500,building, ,hotel,89.202097773353358,424.407626427026628,62831.853071795863798,314159265.358979284763336
483,29,483,482,Nordeste,Rio Grande Do Norte,Pipa,-6.227699000000000,-35.044626999999998,4,4,Right and left,Beach-break,All surfers,10000.000000000000000,483,618285416,1500,building, ,hotel,84.373326014958621,427.772247401965785,62831.853071795863798,314159265.358979284763336
484,29,484,483,Nordeste,Rio Grande Do Norte,Lajão,-6.225929000000000,-35.050243999999999,3.5,2,Right,Point-break,Experienced surfers,10000.000000000000000,484,618285416,1500,building, ,hotel,84.373326014958621,427.772247401965785,62831.853071795863798,314159265.358979284763336
485,29,485,484,Nordeste,Rio Grande Do Norte,Madeiro,-6.221044000000000,-35.067995000000003,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,485,618285416,1500,building, ,hotel,84.373326014958621,427.772247401965785,62831.853071795863798,314159265.358979284763336
486,29,486,485,Nordeste,Rio Grande Do Norte,Cacimbinhas,-6.211530000000000,-35.077500000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,486,618285416,1500,building, ,hotel,84.373326014958621,427.772247401965785,62831.853071795863798,314159265.358979284763336
487,5,487,486,Nordeste,Rio Grande Do Norte,Tabatinga,-6.068866000000000,-35.097197999999999,3,NA,Right and left,NA,NA,10000.000000000000000,487,554482794,1500,building, ,hotel,251.458568557143138,1433.584128563896911,62831.853071795863798,314159265.358979284763336
488,29,488,487,Nordeste,Rio Grande Do Norte,Ponta negra,-5.879271000000000,-35.171270000000000,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,488,49048501,1500,building, ,hotel,177.452305263967219,1000.106709715064767,62831.853071795863798,314159265.358979284763336
489,0,489,488,Nordeste,Rio Grande Do Norte,Genipabu,-5.687221000000000,-35.211010000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,489,,,,,,,,62831.853071795863798,314159265.358979284763336
490,10,490,489,Nordeste,Ceara,Morro Branco,-4.150763000000000,-38.109726999999999,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,490,330204370,1500,building,Hotel das Falésias,hotel,364.454625469727034,5875.661180369421345,62831.853071795863798,314159265.358979284763336
491,0,491,490,Nordeste,Ceara,Iguape Meio,-3.941302000000000,-38.292251000000000,NA,NA,NA,Beach-break,All surfers,10000.000000000000000,491,,,,,,,,62831.853071795863798,314159265.358979284763336
492,0,492,491,Nordeste,Fernando Do Noronha,Cacimba do Padre,-3.848947000000000,-32.439537000000001,4,2,Left,Beach-break,Experienced surfers,10000.000000000000000,492,,,,,,,,62831.853071795863798,314159265.358979284763336
493,0,493,492,Nordeste,Fernando Do Noronha,Boldró,-3.845457000000000,-32.431694000000000,4,3,Right and left,Reef-coral,Pros or kamikaze only...,10000.000000000000000,493,,,,,,,,62831.853071795863798,314159265.358979284763336
494,0,494,493,Nordeste,Fernando Do Noronha,Conceição,-3.841122000000000,-32.418498000000000,3,NA,Right and left,Beach-break,All surfers,10000.000000000000000,494,,,,,,,,62831.853071795863798,314159265.358979284763336
495,0,495,494,Nordeste,Fernando Do Noronha,Meio,-3.839607000000000,-32.413288999999999,3,NA,Right and left,NA,All surfers,10000.000000000000000,495,,,,,,,,62831.853071795863798,314159265.358979284763336
496,0,496,495,Nordeste,Fernando Do Noronha,Cachorro,-3.838906000000000,-32.411127000000000,3,2,Right,Beach-break,All surfers,10000.000000000000000,496,,,,,,,,62831.853071795863798,314159265.358979284763336
497,0,497,496,Nordeste,Fernando Do Noronha,Biboca,-3.835106000000000,-32.403348999999999,3.5,NA,Right,Reef-coral,Experienced surfers,10000.000000000000000,497,,,,,,,,62831.853071795863798,314159265.358979284763336
498,0,498,497,Nordeste,Fernando Do Noronha,Abras,-3.827602000000000,-32.400581000000003,4,2,Left,Reef-rocky,Experienced surfers,10000.000000000000000,498,,,,,,,,62831.853071795863798,314159265.358979284763336
499,54,499,498,Nordeste,Ceara,Futuro,-3.726691000000000,-38.457008999999999,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,499,291273207,1500,building,Hotel Vila Galé,hotel,453.901046048012461,5821.534142792273087,62831.853071795863798,314159265.358979284763336
500,55,500,499,Nordeste,Ceara,Iracema (ponte metalica),-3.718212000000000,-38.518002000000003,3.5,3,Right and left,Reef-rocky,Experienced surfers,10000.000000000000000,500,291273207,1500,building,Hotel Vila Galé,hotel,453.901046048012461,5821.534142792273087,62831.853071795863798,314159265.358979284763336
501,54,501,500,Nordeste,Ceara,Leste-Oeste,-3.714080000000000,-38.540489999999998,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,501,411710043,1500,building,Edifício Simone,hotel,79.457005758026867,327.525642944902472,62831.853071795863798,314159265.358979284763336
502,54,502,501,Nordeste,Ceara,Titanzinho,-3.707351000000000,-38.467813000000000,3.5,NA,Right and left,Reef-rocky,Experienced surfers,10000.000000000000000,502,291273207,1500,building,Hotel Vila Galé,hotel,453.901046048012461,5821.534142792273087,62831.853071795863798,314159265.358979284763336
503,2,503,502,Nordeste,Ceara,Icarai,-3.670278000000000,-38.669443999999999,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,503,693322936,1500,building, ,hotel,394.473199621813990,2862.296697287547886,62831.853071795863798,314159265.358979284763336
504,6,504,503,Nordeste,Ceara,Pico das Almas,-3.605083000000000,-38.761997000000001,3,2,Right and left,Beach-break,Experienced surfers,10000.000000000000000,504,552628803,1500,building, ,hotel,357.667716311609638,4956.868487911458942,62831.853071795863798,314159265.358979284763336
505,0,505,504,Nordeste,Ceara,Taiba,-3.505663000000000,-38.905270000000002,3,3,Right and left,Point-break,All surfers,10000.000000000000000,505,,,,,,,,62831.853071795863798,314159265.358979284763336
506,1,506,505,Nordeste,Ceara,Paracuru,-3.406714000000000,-39.032620999999999,3.5,NA,Right and left,Reef-coral,Experienced surfers,10000.000000000000000,506,139030752,1500,building,Hotel Dunas de Paracuru,hotel,163.674868013267997,1053.632367105959474,62831.853071795863798,314159265.358979284763336
507,2,507,506,Nordeste,Ceara,Jericoacoara,-2.787089000000000,-40.512611000000000,3,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,507,519310556,1500,building,Essenza Hotel,hotel,206.378075277418873,1697.781778893134288,62831.853071795863798,314159265.358979284763336
508,0,508,507,Nordeste,Maranhao,Travosa,-2.358991000000000,-43.243904000000001,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,508,,,,,,,,62831.853071795863798,314159265.358979284763336
509,0,509,508,Norte,Para,marahu,-1.073422000000000,-48.403187000000003,3.5,2,Right and left,Sand-bar,All surfers,10000.000000000000000,509,,,,,,,,62831.853071795863798,314159265.358979284763336
510,0,510,509,Norte,Para,Camaraçu,-0.868831000000000,-46.430798000000003,5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,510,,,,,,,,62831.853071795863798,314159265.358979284763336
511,0,511,510,Norte,Para,Araruna,-0.688517000000000,-48.483266999999998,3,3,Right and left,Sand-bar,All surfers,10000.000000000000000,511,,,,,,,,62831.853071795863798,314159265.358979284763336
512,0,512,511,Norte,Maranhao,Pororoca,1.242601000000000,-50.291972000000001,4,NA,Right and left,Rivermouth,Experienced surfers,10000.000000000000000,512,,,,,,,,62831.853071795863798,314159265.358979284763336
513,0,513,512,Sul,Rio Grande Do Sul,Salinas,-30.154806000000001,-50.192222000000001,2,2,Right and left,Beach-break,All surfers,10000.000000000000000,513,,,,,,,,62831.853071795863798,314159265.358979284763336
514,1,514,513,Sul,Rio Grande Do Sul,Imbé,-29.961877000000001,-50.111065000000004,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,514,545479603,1500,building, ,hotel,247.714646055655152,1415.283862061684886,62831.853071795863798,314159265.358979284763336
515,1,515,514,Sul,Rio Grande Do Sul,Mariluz,-29.931069000000001,-50.096649999999997,3,3,Right and left,Sand-bar,All surfers,10000.000000000000000,515,545479603,1500,building, ,hotel,247.714646055655152,1415.283862061684886,62831.853071795863798,314159265.358979284763336
516,0,516,515,Sul,Rio Grande Do Sul,Arroio Teixeira,-29.645605000000000,-49.945509000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,516,,,,,,,,62831.853071795863798,314159265.358979284763336
517,0,517,516,Sul,Santa Catarina South,Ilha do Batuta,-28.153828000000001,-48.639898000000002,3.5,1,Right,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,517,,,,,,,,62831.853071795863798,314159265.358979284763336
518,3,518,517,Sul,Parana,Brava de Matinhos,-25.834492000000001,-48.535465000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,518,459244826,1500,building,Sesc Caiobá,hotel,338.031059830192078,3545.297683258414509,62831.853071795863798,314159265.358979284763336
519,0,519,518,Sul,Parana,Pontal do Sul,-25.579974000000000,-48.347616000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,519,,,,,,,,62831.853071795863798,314159265.358979284763336
520,0,520,519,Sudeste,Sao Paolo South,Desertinha,-24.430820000000001,-47.048065000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,520,,,,,,,,62831.853071795863798,314159265.358979284763336
521,1,521,520,Sudeste,Sao Paolo South,Cibratel,-24.208026000000000,-46.827103999999999,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,521,556519252,1500,building,Hotel Jofisa,hotel,88.694813664897168,359.061383910133770,62831.853071795863798,314159265.358979284763336
522,0,522,521,Sudeste,Sao Paulo North,Montão do trigo,-23.868587000000002,-45.776426999999998,4,2,Right,Point-break,Experienced surfers,10000.000000000000000,522,,,,,,,,62831.853071795863798,314159265.358979284763336
523,0,523,522,Sudeste,Sao Paulo North,Indaiá - Bertioga,-23.814194000000001,-46.059997000000003,3,1,Right and left,Beach-break,All surfers,10000.000000000000000,523,,,,,,,,62831.853071795863798,314159265.358979284763336
524,0,524,523,Sudeste,Sao Paulo North,Praia Brava,-23.799344999999999,-45.612667999999999,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,524,,,,,,,,62831.853071795863798,314159265.358979284763336
525,0,525,524,Sudeste,Sao Paulo North,Jureia,-23.766200000000001,-45.790182000000001,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,525,,,,,,,,62831.853071795863798,314159265.358979284763336
526,0,526,525,Sudeste,Sao Paulo North,Barra do Una - Meio,-23.762623000000001,-45.768425000000001,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,526,,,,,,,,62831.853071795863798,314159265.358979284763336
527,0,527,526,Sudeste,Sao Paulo North,Enseada - Ubatuba,-23.494012000000001,-45.090814999999999,3,2,Right,Beach-break,All surfers,10000.000000000000000,527,,,,,,,,62831.853071795863798,314159265.358979284763336
528,0,528,527,Sudeste,Rio De Janeiro City,Presídio,-23.185310000000001,-44.188924000000000,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,528,,,,,,,,62831.853071795863798,314159265.358979284763336
529,1,529,528,Sudeste,Rio De Janeiro City,Inferno,-23.059581999999999,-43.545650999999999,3.5,3,Left,Beach-break,Experienced surfers,10000.000000000000000,529,255708454,1500,building,KS Beach Hotel Residence,hotel,126.754812419936343,981.511984471789901,62831.853071795863798,314159265.358979284763336
530,2,530,529,Sudeste,Rio De Janeiro City,Macumba-secreto,-23.037946000000002,-43.495792999999999,3,NA,Right and left,NA,All surfers,10000.000000000000000,530,255708454,1500,building,KS Beach Hotel Residence,hotel,126.754812419936343,981.511984471789901,62831.853071795863798,314159265.358979284763336
531,8,531,530,Sudeste,Rio De Janeiro City,Posto 4,-23.012322999999999,-43.327706999999997,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,531,60860745,1500,building,Hotel Meliá Barra,hotel,151.995672885193187,874.005303122204737,62831.853071795863798,314159265.358979284763336
532,8,532,531,Sudeste,Rio De Janeiro City,Vala do Mauri,-23.010866100000001,-43.350476999999998,3.5,3,Right,Beach-break,All surfers,10000.000000000000000,532,60860745,1500,building,Hotel Meliá Barra,hotel,151.995672885193187,874.005303122204737,62831.853071795863798,314159265.358979284763336
533,1,533,532,Sudeste,Rio De Janeiro City,Praia Brava de Angra dos Reis,-23.007446000000002,-44.480341000000003,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,533,304090578,1500,building,Hotel do Bosque,hotel,218.299714807816400,2843.742311794825582,62831.853071795863798,314159265.358979284763336
534,19,534,533,Sudeste,Rio De Janeiro City,Castelinho,-22.991389000000002,-43.195435000000003,3.5,2,Right and left,Point-break,Experienced surfers,10000.000000000000000,534,95339199,1500,building, ,hotel,119.932227713864151,885.254635547717839,62831.853071795863798,314159265.358979284763336
535,1,535,534,Sudeste,Rio De Janeiro City,Sossego,-22.958317000000001,-43.070284999999998,NA,2,Right,Beach-break,NA,10000.000000000000000,535,132987439,1500,building,Hotel Cantareira,hotel,104.890332215996395,414.266962864249081,62831.853071795863798,314159265.358979284763336
536,0,536,535,Sudeste,Rio De Janeiro Norte,atafona - sao joao da barra,-21.630725999999999,-41.014155000000002,3,3,Right and left,Sand-bar,All surfers,10000.000000000000000,536,,,,,,,,62831.853071795863798,314159265.358979284763336
537,3,537,536,Sudeste,Esperito Santo,Cemitério,-20.430439000000000,-40.322749000000002,3.5,2,Right,Sand-bar,Experienced surfers,10000.000000000000000,537,699297267,1500,building,Bristol Easy Hotel,hotel,86.445450733382117,393.524686880486570,62831.853071795863798,314159265.358979284763336
538,0,538,537,Nordeste,Bahia Sul,Sirihyba,-14.955150900000000,-39.007338300000001,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,538,,,,,,,,62831.853071795863798,314159265.358979284763336
539,0,539,538,Nordeste,Bahia Sul,Sol do Muta,-13.881859300000000,-38.948337600000002,NA,3,Right,Point-break,All surfers,10000.000000000000000,539,,,,,,,,62831.853071795863798,314159265.358979284763336
540,4,540,539,Nordeste,Bahia Norte,Rock Quente,-12.937671999999999,-38.326481000000001,3.5,NA,Right and left,Reef-rocky,NA,10000.000000000000000,540,102588003,1500,building,Intercity Hotels,hotel,423.953875550902694,8916.948101612675600,62831.853071795863798,314159265.358979284763336
541,9,541,540,Nordeste,Bahia Norte,Ribeira,-12.918761999999999,-38.502079999999999,NA,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,541,131558753,1500,building,Wish Hotel da Bahia,hotel,208.889537580136761,1381.127273241531839,62831.853071795863798,314159265.358979284763336
542,1,542,541,Nordeste,Bahia Norte,Praia das Ondas,-12.596083999999999,-38.028939000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,542,91145831,1500,building, ,hotel,985.065608985963308,23884.866056736045721,62831.853071795863798,314159265.358979284763336
543,24,543,542,Nordeste,Sergipe and Alagoas,Rainha,-9.644078000000000,-35.698022000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,543,187439007,1500,building,Hotel Brisa Tower,hotel,95.753260054714900,335.902922121155257,62831.853071795863798,314159265.358979284763336
544,2,544,543,Nordeste,Paraiba and Pernambucco,Pedra de Xaréu,-8.303081000000001,-34.945245000000000,3.5,4,Right,Point-break,All surfers,10000.000000000000000,544,788549766,1500,building,Intercity Suape Costa Dourada,hotel,185.463016516659167,932.021044371840276,62831.853071795863798,314159265.358979284763336
545,0,545,544,Nordeste,Ceara,Prainha,-3.899172000000000,-38.346806000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,545,,,,,,,,62831.853071795863798,314159265.358979284763336
546,0,546,545,Nordeste,Fernando Do Noronha,Laje do Bode,-3.847468000000000,-32.434612000000001,3.5,2,Left,Reef-coral,Experienced surfers,10000.000000000000000,546,,,,,,,,62831.853071795863798,314159265.358979284763336
547,1,547,546,Nordeste,Maranhao,Caolho,-2.478724000000000,-44.240184999999997,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,547,139381421,1500,building, ,hotel,497.087858189230474,5231.427151305739244,62831.853071795863798,314159265.358979284763336
548,0,548,547,Norte,Para,Atalaia (salinas),-0.596981000000000,-47.293622999999997,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,548,,,,,,,,62831.853071795863798,314159265.358979284763336
549,0,549,548,Norte,Para,Algodoal,-0.577838000000000,-47.579901000000000,3,2,Right,Beach-break,All surfers,10000.000000000000000,549,,,,,,,,62831.853071795863798,314159265.358979284763336
