OBJECTID,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,BUFF_DIST,ORIG_FID,OBJECTID_1,FID_1,cod_icao,nm_municip,TipoAero,nome,largura_m,num_pista,uf,altitude,extensao,cod_uso,pavimento,GEOCODIGO,Shape_Leng,Shape_Area
532,1,532,531,Sudeste,Rio De Janeiro City,Vala do Mauri,-23.010866100000001,-43.350476999999998,3.5,3,Right,Beach-break,All surfers,10000.000000000000000,532,532,2079,SBJR,Rio de Janeiro,Nacional,Jacarepaguá,30.000000000000000,1,RJ,3.000000000000000,900.000000000000000,Public,asfalto ou concreto Asfáltico,3304557.000000000000000,62831.853071795863798,314159265.358979284763336
533,0,533,532,Sudeste,Rio De Janeiro City,Praia Brava de Angra dos Reis,-23.007446000000002,-44.480341000000003,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,533,533,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
534,1,534,533,Sudeste,Rio De Janeiro City,Castelinho,-22.991389000000002,-43.195435000000003,3.5,2,Right and left,Point-break,Experienced surfers,10000.000000000000000,534,534,312,SBRJ,Rio de Janeiro,Nacional,Santos Dumont,42.000000000000000,2,RJ,3.000000000000000,1323.000000000000000,Public,asfalto ou concreto Asfáltico,3304557.000000000000000,62831.853071795863798,314159265.358979284763336
535,0,535,534,Sudeste,Rio De Janeiro City,Sossego,-22.958317000000001,-43.070284999999998,NA,2,Right,Beach-break,NA,10000.000000000000000,535,535,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
536,0,536,535,Sudeste,Rio De Janeiro Norte,atafona - sao joao da barra,-21.630725999999999,-41.014155000000002,3,3,Right and left,Sand-bar,All surfers,10000.000000000000000,536,536,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
537,0,537,536,Sudeste,Esperito Santo,Cemitério,-20.430439000000000,-40.322749000000002,3.5,2,Right,Sand-bar,Experienced surfers,10000.000000000000000,537,537,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
538,0,538,537,Nordeste,Bahia Sul,Sirihyba,-14.955150900000000,-39.007338300000001,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,538,538,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
539,0,539,538,Nordeste,Bahia Sul,Sol do Muta,-13.881859300000000,-38.948337600000002,NA,3,Right,Point-break,All surfers,10000.000000000000000,539,539,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
540,1,540,539,Nordeste,Bahia Norte,Rock Quente,-12.937671999999999,-38.326481000000001,3.5,NA,Right and left,Reef-rocky,NA,10000.000000000000000,540,540,2626,SBSV,Salvador,Internacional,Deputado Luís Eduardo Magalhães,45.000000000000000,2,BA,19.000000000000000,3005.000000000000000,Public,asfalto ou concreto Asfáltico,2927408.000000000000000,62831.853071795863798,314159265.358979284763336
541,0,541,540,Nordeste,Bahia Norte,Ribeira,-12.918761999999999,-38.502079999999999,NA,3,Right and left,Beach-break,Beginners wave,10000.000000000000000,541,541,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
542,0,542,541,Nordeste,Bahia Norte,Praia das Ondas,-12.596083999999999,-38.028939000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,542,542,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
543,0,543,542,Nordeste,Sergipe and Alagoas,Rainha,-9.644078000000000,-35.698022000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,543,543,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
544,0,544,543,Nordeste,Paraiba and Pernambucco,Pedra de Xaréu,-8.303081000000001,-34.945245000000000,3.5,4,Right,Point-break,All surfers,10000.000000000000000,544,544,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
545,0,545,544,Nordeste,Ceara,Prainha,-3.899172000000000,-38.346806000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,545,545,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
546,1,546,545,Nordeste,Fernando Do Noronha,Laje do Bode,-3.847468000000000,-32.434612000000001,3.5,2,Left,Reef-coral,Experienced surfers,10000.000000000000000,546,546,153,SBFN,Fernando de Noronha,Nacional,Fernando de Noronha,45.000000000000000,1,PE,58.000000000000000,1845.000000000000000,Public,asfalto ou concreto Asfáltico,2605459.000000000000000,62831.853071795863798,314159265.358979284763336
547,0,547,546,Nordeste,Maranhao,Caolho,-2.478724000000000,-44.240184999999997,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,547,547,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
548,0,548,547,Norte,Para,Atalaia (salinas),-0.596981000000000,-47.293622999999997,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,548,548,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
549,0,549,548,Norte,Para,Algodoal,-0.577838000000000,-47.579901000000000,3,2,Right,Beach-break,All surfers,10000.000000000000000,549,549,,,,,,,,,,,,,,62831.853071795863798,314159265.358979284763336
