FID,Name,Lat,Lon,Zone,Surf_Spot,Wannasurf_,Wannasurf1,Quality,Frequency,Direction,Type,Experience,Surfline_n,Quality__0,Frequency_,Wannasur_1,Wannasur_2,Surfline_l,Surfline_1,Manually_a,Manually_1,SUM_10km,SUM_1km,sqtd_10km,sqtd_1km,SUM_10km_n,SUM_1km_n,seq_10km_n,seq_1km_n,NM_REGIAO,ID,hab_10km,CP_n_10km,hab_1km,CP_n_1km,added_n_10,fin_pri_10,added_n_1,fin_pri_1
260, ,0.000000000000000,0.000000000000000,Florianopolis,Campeche Rights,-27.693864000000001,-48.482686999999999,4.000000000000000,2,Right,Sand-bar,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,288316.240461000008509,0.000000000000000,184739.116041000001132,0.000000000000000,0.258848453354000,0.000000000000000,0.237067774921000,0.000000000000000,Sul,260,0.169978618454000,0.241607257734000,0.000000000000000,0.000000000000000,0.500455711088000,0.316059791482000,0.000000000000000,0.000000000000000
261, ,0.000000000000000,0.000000000000000,Florianopolis,Riozinho,-27.685523000000000,-48.479598000000003,5.000000000000000,3,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,288316.240461000008509,0.000000000000000,184739.116041000001132,0.000000000000000,0.258848453354000,0.000000000000000,0.237067774921000,0.000000000000000,Sul,261,0.171813173416000,0.244214890374000,0.116680993420000,0.147389483171000,0.503063343728000,0.317706626177000,0.147389483171000,0.079721572915600
262, ,0.000000000000000,0.000000000000000,Florianopolis,Joaquina,-27.629588999999999,-48.448768000000001,4.000000000000000,4,Left,Sand-bar,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,196582.491069999989122,0.000000000000000,125062.262996999997995,0.000000000000000,0.176490487281000,0.000000000000000,0.160487031933000,0.000000000000000,Sul,262,0.165411912074000,0.235116150704000,0.212087224302000,0.267905041435000,0.411606637985000,0.259947694255000,0.267905041435000,0.144907294847000
263, ,0.000000000000000,0.000000000000000,Florianopolis,Praia Mole,-27.602475999999999,-48.432583999999999,3.500000000000000,3,Right and left,Sand-bar,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,44766.693315500000608,0.000000000000000,28133.651113500000065,0.000000000000000,0.040191247319100,0.000000000000000,0.036102706415500,0.000000000000000,Sul,263,0.175630690548000,0.249641101353000,0.169755249914000,0.214431998023000,0.289832348672000,0.183041874948000,0.214431998023000,0.115984233054000
264, ,0.000000000000000,0.000000000000000,Florianopolis,Galheta,-27.593482000000002,-48.425224000000000,3.500000000000000,4,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,22261.022398000000976,0.000000000000000,14066.825593899999149,0.000000000000000,0.019985801731400,0.000000000000000,0.018051353255400,0.000000000000000,Sul,264,0.177277190497000,0.251981432985000,0.159483179508000,0.201456490154000,0.271967234716000,0.171759269781000,0.201456490154000,0.108965903968000
265, ,0.000000000000000,0.000000000000000,Florianopolis,Barra da Lagoa,-27.572818000000002,-48.424376000000002,3.000000000000000,3,Right and left,Beach-break,Beginners wave, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,44715.009662600001320,0.000000000000000,28172.617374400000699,0.000000000000000,0.040144846070200,0.000000000000000,0.036152710144900,0.000000000000000,Sul,265,0.177308281558000,0.252025625754000,0.166242594878000,0.209994870817000,0.292170471824000,0.184518502549000,0.209994870817000,0.113584233051000
266, ,0.000000000000000,0.000000000000000,Florianopolis,Mocambique,-27.525323000000000,-48.410567999999998,3.500000000000000,4,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,38954.239879599997948,0.000000000000000,25152.731662800000777,0.000000000000000,0.034972864269700,0.000000000000000,0.032277420485000,0.000000000000000,Sul,266,0.169459005776000,0.240868681346000,0.249677068684000,0.315387905383000,0.275841545616000,0.174206067506000,0.315387905383000,0.170590325407000
267, ,0.000000000000000,0.000000000000000,Santa Catarina South,Ponta das Aranhas,-27.482099999999999,-48.380892000000003,3.500000000000000,4,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,5681.215061189999687,0.000000000000000,3604.380638120000185,0.000000000000000,0.005100558086520,0.000000000000000,0.004625346900860,0.000000000000000,Sul,267,0.145169065057000,0.206343009699000,0.180005247457000,0.227379623819000,0.211443567786000,0.133535912297000,0.227379623819000,0.122987480991000
268, ,0.000000000000000,0.000000000000000,Florianopolis,Santinho,-27.457940000000001,-48.372630999999998,3.500000000000000,4,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,268,0.139597160253000,0.198423115701000,0.100155956592000,0.126515332496000,0.198423115701000,0.125312924169000,0.126515332496000,0.068430942883600
269, ,0.000000000000000,0.000000000000000,Florianopolis,Canasvieiras,-27.430966000000002,-48.479661999999998,3.500000000000000,1,Right,Sand-bar,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,249381.071399999986170,0.000000000000000,159995.530849000002490,0.000000000000000,0.223892710741000,0.000000000000000,0.205315394533000,0.000000000000000,Sul,269,0.240968191362000,0.342511690269000,0.000000000000000,0.000000000000000,0.566404401010000,0.357709289576000,0.000000000000000,0.000000000000000
270, ,0.000000000000000,0.000000000000000,Florianopolis,Praia do Forte,-27.430747000000000,-48.519658999999997,3.500000000000000,1,Right,Point-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,247028.282563999993727,0.000000000000000,158475.846067000005860,0.000000000000000,0.221780392163000,0.000000000000000,0.203365248308000,0.000000000000000,Sul,270,0.329357927340000,0.468148678707000,0.000000000000000,0.000000000000000,0.689929070870000,0.435720551180000,0.000000000000000,0.000000000000000
271, ,0.000000000000000,0.000000000000000,Florianopolis,Ingleses,-27.429832999999999,-48.390569999999997,3.000000000000000,2,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,3052.022512439999900,0.000000000000000,1987.280122760000040,0.000000000000000,0.002740086044690,0.000000000000000,0.002550191247770,0.000000000000000,Sul,271,0.132048605461000,0.187693615487000,0.000000000000000,0.000000000000000,0.190433701532000,0.120267257749000,0.000000000000000,0.000000000000000
272, ,0.000000000000000,0.000000000000000,Florianopolis,Praia Brava,-27.400804000000001,-48.413401000000000,3.500000000000000,3,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,6657.129371639999590,0.000000000000000,4305.773571009999614,0.000000000000000,0.005976727633750,0.000000000000000,0.005525414333840,0.000000000000000,Sul,272,0.111900181788000,0.159054687630000,0.128159902800000,0.161889449885000,0.165031415264000,0.104224596784000,0.161889449885000,0.087564467325600
273, ,0.000000000000000,0.000000000000000,Santa Catarina South,Praia Brava,-27.396440999999999,-48.414130000000000,3.000000000000000,4,Right and left,Sand-bar,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,4742.513250349999907,0.000000000000000,3078.335870739999791,0.000000000000000,0.004257797680420,0.000000000000000,0.003950296239230,0.000000000000000,Sul,273,0.110542670773000,0.157125124272000,0.171609708619000,0.216774519303000,0.161382921952000,0.101920412797000,0.216774519303000,0.117251280587000
274, ,0.000000000000000,0.000000000000000,Florianopolis,Lambe lambe,-27.387601000000000,-48.433185000000002,4.000000000000000,1,Right,Point-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,7286.484306340000330,0.000000000000000,4714.919475560000137,0.000000000000000,0.006541758418000,0.000000000000000,0.006050453704430,0.000000000000000,Sul,274,0.120190057373000,0.170837899690000,0.000000000000000,0.000000000000000,0.177379658108000,0.112023055213000,0.000000000000000,0.000000000000000
275, ,0.000000000000000,0.000000000000000,Florianopolis,Ponta Do Rapa,-27.380837000000000,-48.420524999999998,4.000000000000000,1,Right,Reef-rocky,Pros or kamikaze only..., ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,181.393869400000000,0.000000000000000,116.898824692000005,0.000000000000000,0.000162854241117,0.000000000000000,0.000150011242094,0.000000000000000,Sul,275,0.120659145896000,0.171504661149000,0.132386358975000,0.167228238775000,0.171667515390000,0.108415585868000,0.167228238775000,0.090452167578200
276, ,0.000000000000000,0.000000000000000,Santa Catarina North,Tingua,-27.368165999999999,-48.532501000000003,3.500000000000000,1,Left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,276,0.313772996916000,0.445996290743000,0.342558866214000,0.432714641578000,0.445996290743000,0.281666272421000,0.432714641578000,0.234051243739000
277, ,0.000000000000000,0.000000000000000,Santa Catarina North,Palmas,-27.321984000000000,-48.535451999999999,3.500000000000000,2,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,277,0.309050983801000,0.439284431039000,0.417910826028000,0.527897979389000,0.439284431039000,0.277427437832000,0.527897979389000,0.285535007997000
278, ,0.000000000000000,0.000000000000000,Santa Catarina North,Mariscal,-27.166504000000000,-48.494833000000000,3.500000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,278,0.323013795352000,0.459131142583000,0.196550528478000,0.248279346620000,0.459131142583000,0.289961509026000,0.248279346620000,0.134291942743000
279, ,0.000000000000000,0.000000000000000,Santa Catarina North,Quatro Ilhas,-27.156195000000000,-48.482923999999997,3.500000000000000,3,Right,Point-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,279,0.315770858215000,0.448836046673000,0.193612452117000,0.244568017605000,0.448836046673000,0.283459703183000,0.244568017605000,0.132284520095000
280, ,0.000000000000000,0.000000000000000,Santa Catarina North,Bombinhas,-27.148367000000000,-48.489531999999997,2.000000000000000,2,Right and left,Beach-break,Beginners wave, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,280,0.318356662636000,0.452511503744000,0.148060183961000,0.187027152859000,0.452511503744000,0.285780915969000,0.187027152859000,0.101161212341000
281, ,0.000000000000000,0.000000000000000,Santa Catarina North,Bombas,-27.140118000000001,-48.506784000000003,3.000000000000000,2,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,3618.342962270000044,0.000000000000000,2474.358518600000025,0.000000000000000,0.003248524876670,0.000000000000000,0.003175238038010,0.000000000000000,Sul,281,0.330050252680000,0.469132748518000,0.223972907173000,0.282918837634000,0.472381273395000,0.298329549371000,0.282918837634000,0.153028114750000
282, ,0.000000000000000,0.000000000000000,Santa Catarina North,Meia Praia,-27.104825000000002,-48.609009000000000,3.000000000000000,3,Right and left,Sand-bar,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,11860.773950599999807,0.000000000000000,8202.401044849999380,0.000000000000000,0.010648526034400,0.000000000000000,0.010525789049900,0.000000000000000,Sul,282,0.304065391356000,0.432197920220000,0.220576422828000,0.278628455306000,0.442846446254000,0.279677007097000,0.278628455306000,0.150707487659000
283, ,0.000000000000000,0.000000000000000,Santa Catarina North,Itapema,-27.095541000000001,-48.609738000000000,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,11860.773950599999807,0.000000000000000,8202.401044849999380,0.000000000000000,0.010648526034400,0.000000000000000,0.010525789049900,0.000000000000000,Sul,283,0.287893986358000,0.409211918504000,0.198165595086000,0.250319471798000,0.419860444538000,0.265160336094000,0.250319471798000,0.135395427094000
284, ,0.000000000000000,0.000000000000000,Santa Catarina North,Ponta do Cabeço,-27.093436000000001,-48.601959999999998,4.000000000000000,2,Left,Reef-rocky,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,11860.773950599999807,0.000000000000000,8202.401044849999380,0.000000000000000,0.010648526034400,0.000000000000000,0.010525789049900,0.000000000000000,Sul,284,0.295512267285000,0.420040527304000,0.147019479941000,0.185712552913000,0.430689053338000,0.271999078791000,0.185712552913000,0.100450157704000
285, ,0.000000000000000,0.000000000000000,Santa Catarina North,Mocó,-27.080182000000001,-48.588451999999997,4.000000000000000,2,Left,Reef-rocky,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,14705.594541500000560,0.000000000000000,10189.681112300000677,0.000000000000000,0.013202587535900,0.000000000000000,0.013075980226700,0.000000000000000,Sul,285,0.301507174123000,0.428561675520000,0.159490350658000,0.201465548631000,0.441764263056000,0.278993560813000,0.201465548631000,0.108970803612000
286, ,0.000000000000000,0.000000000000000,Santa Catarina North,Estaleirinho,-27.049112000000001,-48.586779000000000,3.000000000000000,4,Right and left,Beach-break,Pros or kamikaze only..., ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,2844.820590970000012,0.000000000000000,1987.280067440000039,0.000000000000000,0.002554061501580,0.000000000000000,0.002550191176780,0.000000000000000,Sul,286,0.224961756150000,0.319760176268000,0.177638173014000,0.224389574895000,0.322314237770000,0.203555616460000,0.224389574895000,0.121370191900000
287, ,0.000000000000000,0.000000000000000,Santa Catarina North,Estaleiro (reef),-27.025050000000000,-48.574064999999997,3.500000000000000,2,Left,Reef-rocky,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,2844.820590970000012,0.000000000000000,1987.280067440000039,0.000000000000000,0.002554061501580,0.000000000000000,0.002550191176780,0.000000000000000,Sul,287,0.200886881640000,0.285540199287000,0.171846557317000,0.217073702624000,0.288094260789000,0.181944196009000,0.217073702624000,0.117413106006000
288, ,0.000000000000000,0.000000000000000,Santa Catarina North,Balneário Camboriú,-26.987711999999998,-48.629950999999998,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,2844.820590970000012,0.000000000000000,1987.280067440000039,0.000000000000000,0.002554061501580,0.000000000000000,0.002550191176780,0.000000000000000,Sul,288,0.232452723757000,0.330407822176000,0.176574687756000,0.223046198070000,0.332961883678000,0.210280073132000,0.223046198070000,0.120643572122000
289, ,0.000000000000000,0.000000000000000,Santa Catarina North,Parcel,-26.976469000000002,-48.623170999999999,4.000000000000000,1,Right and left,Reef-rocky,Pros or kamikaze only..., ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,2844.820590970000012,0.000000000000000,1987.280067440000039,0.000000000000000,0.002554061501580,0.000000000000000,0.002550191176780,0.000000000000000,Sul,289,0.230611681413000,0.327790968385000,0.181619034001000,0.229418132042000,0.330345029887000,0.208627414874000,0.229418132042000,0.124090090746000
290, ,0.000000000000000,0.000000000000000,Santa Catarina North,Praia dos Amores,-26.957191000000002,-48.629221999999999,3.000000000000000,2,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,2844.820590970000012,0.000000000000000,1987.280067440000039,0.000000000000000,0.002554061501580,0.000000000000000,0.002550191176780,0.000000000000000,Sul,290,0.248637993099000,0.353413530641000,0.222400594547000,0.280932718571000,0.355967592143000,0.224809189813000,0.280932718571000,0.151953841794000
291, ,0.000000000000000,0.000000000000000,Santa Catarina North,Praia Brava,-26.941659999999999,-48.628234999999997,3.000000000000000,3,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,2844.820590970000012,0.000000000000000,1987.280067440000039,0.000000000000000,0.002554061501580,0.000000000000000,0.002550191176780,0.000000000000000,Sul,291,0.274600434510000,0.390316491322000,0.529535364274000,0.668900232789000,0.392870552824000,0.248115032467000,0.668900232789000,0.361801788935000
292, ,0.000000000000000,0.000000000000000,Santa Catarina North,Morcego,-26.931052000000001,-48.625214999999997,3.500000000000000,0,Left,Point-break,Pros or kamikaze only..., ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,2844.820590970000012,0.000000000000000,1987.280067440000039,0.000000000000000,0.002554061501580,0.000000000000000,0.002550191176780,0.000000000000000,Sul,292,0.283920223592000,0.403563620304000,0.310947921103000,0.392784223385000,0.406117681806000,0.256481177025000,0.392784223385000,0.212453259425000
293, ,0.000000000000000,0.000000000000000,Santa Catarina North,Atalaia,-26.915163000000000,-48.639361000000001,3.500000000000000,2,Left,breakwater/jetty,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,293,0.284819044126000,0.404841201957000,0.215723645645000,0.272498508175000,0.404841201957000,0.255675023861000,0.272498508175000,0.147391857421000
294, ,0.000000000000000,0.000000000000000,Santa Catarina North,Pracinha,-26.901883999999999,-48.641613999999997,3.500000000000000,4,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,294,0.322515322257000,0.458422613954000,0.000000000000000,0.000000000000000,0.458422613954000,0.289514042036000,0.000000000000000,0.000000000000000
295, ,0.000000000000000,0.000000000000000,Santa Catarina North,Navegantes,-26.897577999999999,-48.638705999999999,3.500000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sul,295,0.313487164519000,0.445590009164000,0.000000000000000,0.000000000000000,0.445590009164000,0.281409687736000,0.000000000000000,0.000000000000000
296, ,0.000000000000000,0.000000000000000,Santa Catarina North,Garrincha,-26.858702999999998,-48.634619000000001,3.000000000000000,2,Right and left,Sand-bar,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,655.271619796999971,0.000000000000000,467.595296860000019,0.000000000000000,0.000588298616268,0.000000000000000,0.000600044965927,0.000000000000000,Sul,296,0.283873845609000,0.403497698733000,0.523512069998000,0.661291708006000,0.404085997349000,0.255198078937000,0.661291708006000,0.357686410075000
297, ,0.000000000000000,0.000000000000000,Santa Catarina North,Gravatá (1 e 2),-26.831883000000001,-48.621969000000000,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,9407.232038500000272,0.000000000000000,6682.716131209999730,0.000000000000000,0.008445751996520,0.000000000000000,0.008575642655470,0.000000000000000,Sul,297,0.284328103418000,0.404143379847000,0.553379770778000,0.699020089058000,0.412589131844000,0.260568182337000,0.699020089058000,0.378093333394000
298, ,0.000000000000000,0.000000000000000,Santa Catarina North,Gravatá,-26.831730000000000,-48.623427999999997,3.000000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,9407.232038500000272,0.000000000000000,6682.716131209999730,0.000000000000000,0.008445751996520,0.000000000000000,0.008575642655470,0.000000000000000,Sul,298,0.284328103418000,0.404143379847000,0.604578971075000,0.763694064222000,0.412589131844000,0.260568182337000,0.763694064222000,0.413074872889000
299, ,0.000000000000000,0.000000000000000,Santa Catarina North,Quilombo,-26.766992999999999,-48.639414000000002,3.500000000000000,2,Left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,9434.791084290000072,0.000000000000000,6702.199268340000344,0.000000000000000,0.008470494329340,0.000000000000000,0.008600644528750,0.000000000000000,Sul,299,0.282158632808000,0.401059698796000,0.422212054514000,0.533331219414000,0.409530193125000,0.258636328004000,0.533331219414000,0.288473795972000
300, ,0.000000000000000,0.000000000000000,Santa Catarina North,Quilombo (reef),-26.765743000000001,-48.640143999999999,3.500000000000000,2,Right,Point-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,9434.791084290000072,0.000000000000000,6702.199268340000344,0.000000000000000,0.008470494329340,0.000000000000000,0.008600644528750,0.000000000000000,Sul,300,0.281934983370000,0.400741803946000,0.422212054514000,0.533331219414000,0.409212298275000,0.258435563426000,0.533331219414000,0.288473795972000
301, ,0.000000000000000,0.000000000000000,Santa Catarina North,molhe de Piçarras,-26.757026000000000,-48.673434999999998,3.000000000000000,1,Right,Point-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,9434.791084290000072,0.000000000000000,6702.199268340000344,0.000000000000000,0.008470494329340,0.000000000000000,0.008600644528750,0.000000000000000,Sul,301,0.351624788043000,0.499798748591000,0.572683889988000,0.723404730207000,0.508269242920000,0.320994380471000,0.723404730207000,0.391282754413000
302, ,0.000000000000000,0.000000000000000,Santa Catarina North,Laje do Jacques,-26.726915999999999,-48.673060000000000,4.000000000000000,2,Right and left,Reef-rocky,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,9434.791084290000072,0.000000000000000,6702.199268340000344,0.000000000000000,0.008470494329340,0.000000000000000,0.008600644528750,0.000000000000000,Sul,302,0.359789077243000,0.511403452423000,0.000000000000000,0.000000000000000,0.519873946752000,0.328323261313000,0.000000000000000,0.000000000000000
303, ,0.000000000000000,0.000000000000000,Santa Catarina North,Syphodys,-26.701371000000002,-48.680247999999999,3.000000000000000,2,Right and left,Beach-break,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,7965.033470149999630,0.000000000000000,5650.109855650000100,0.000000000000000,0.007150955462520,0.000000000000000,0.007250543362140,0.000000000000000,Sul,303,0.337845810521000,0.480213338357000,0.512409466190000,0.647267084206000,0.487364293820000,0.307791985720000,0.647267084206000,0.350100624137000
304, ,0.000000000000000,0.000000000000000,Santa Catarina North,ilha do grants,-26.696031999999999,-48.674990999999999,3.500000000000000,1,Left,Reef-rocky,Pros or kamikaze only..., ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,3937.879901889999928,27.559045791599999,2786.088634490000004,19.483137130700001,0.003535403071520,0.001666471772110,0.003575267910050,0.001760563283120,Sul,304,0.335382702581000,0.476712281811000,0.522128817682000,0.659544406770000,0.480247684883000,0.303297534189000,0.661210878542000,0.357642690185000
305, ,0.000000000000000,0.000000000000000,Santa Catarina North,barra de Itajuba,-26.691344999999998,-48.684164000000003,3.000000000000000,1,Right,Point-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,55.862274169899997,0.000000000000000,38.966274261499997,0.000000000000000,0.000050152787948,0.000000000000000,0.000050003746549,0.000000000000000,Sul,305,0.311800152011000,0.443192093063000,0.548714495304000,0.693126990956000,0.443242245851000,0.279926971949000,0.693126990956000,0.374905812548000
306, ,0.000000000000000,0.000000000000000,Santa Catarina North,Praia do Sol,-26.679962000000000,-48.688166000000002,2.000000000000000,3,Right and left,Point-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,55.862274169899997,0.000000000000000,38.966274261499997,0.000000000000000,0.000050152787948,0.000000000000000,0.000050003746549,0.000000000000000,Sul,306,0.308645809606000,0.438708517273000,0.462046115689000,0.583648940553000,0.438758670061000,0.277095396651000,0.583648940553000,0.315690173887000
307, ,0.000000000000000,0.000000000000000,Santa Catarina North,Praia do Tabuleiro,-26.643014000000001,-48.682051000000001,3.000000000000000,2,Right and left,Beach-break,Beginners wave, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,8061.552869799999826,0.000000000000000,5513.728101730000162,0.000000000000000,0.007237609954400,0.000000000000000,0.007075530513570,0.000000000000000,Sul,307,0.348945105993000,0.495989854052000,0.000000000000000,0.000000000000000,0.503227464006000,0.317810275351000,0.000000000000000,0.000000000000000
308, ,0.000000000000000,0.000000000000000,Santa Catarina North,Canoas,-26.639403000000001,-48.682501000000002,2.000000000000000,3,Right and left,Beach-break,Beginners wave, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,8061.552869799999826,0.000000000000000,5513.728101730000162,0.000000000000000,0.007237609954400,0.000000000000000,0.007075530513570,0.000000000000000,Sul,308,0.359896709023000,0.511556440014000,0.000000000000000,0.000000000000000,0.518794049968000,0.327641259001000,0.000000000000000,0.000000000000000
309, ,0.000000000000000,0.000000000000000,Santa Catarina North,Barrinha,-26.623905000000001,-48.679991000000001,3.500000000000000,3,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,8061.552869799999826,28.303228378299998,5513.728101730000162,19.483137130700001,0.007237609954400,0.001711471852420,0.007075530513570,0.001760563283120,Sul,309,0.378718941658000,0.538310322666000,0.127050070286000,0.160487527980000,0.545547932620000,0.344537512525000,0.162198999832000,0.087731899954700
310, ,0.000000000000000,0.000000000000000,Santa Catarina North,Foz do Itapocu,-26.580708000000001,-48.663769000000002,3.000000000000000,3,Left,breakwater/jetty,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,8061.969884869999987,2980.098085399999945,5513.728101730000162,2006.763208390000045,0.007237984347830,0.180203965514000,0.007075530513570,0.181338025745000,Sul,310,0.319182487687000,0.453685329769000,0.658068719297000,0.831261421289000,0.460923314117000,0.291093344169000,1.011465386800000,0.547092030249000
311, ,0.000000000000000,0.000000000000000,Santa Catarina South,Foz do Itapocu,-26.566918999999999,-48.657525000000000,3.500000000000000,4,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,8061.969884869999987,0.000000000000000,5513.728101730000162,0.000000000000000,0.007237984347830,0.000000000000000,0.007075530513570,0.000000000000000,Sul,311,0.330988319929000,0.470466115371000,0.660469115451000,0.834293561642000,0.477704099719000,0.301691148292000,0.834293561642000,0.451261471148000
312, ,0.000000000000000,0.000000000000000,Santa Catarina North,Praia do Bispo,-26.469248000000000,-48.607056000000000,3.000000000000000,4,Right and left,Beach-break,All surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,46342.046985599998152,0.000000000000000,31796.481990799999039,0.000000000000000,0.041605589641000,0.000000000000000,0.040803059998400,0.000000000000000,Sul,312,0.417822320484000,0.593891784688000,0.601159803883000,0.759375029300000,0.635497374329000,0.401344540921000,0.759375029300000,0.410738747882000
313, ,0.000000000000000,0.000000000000000,Santa Catarina North,Picama,-26.458086999999999,-48.596874000000000,3.000000000000000,3,Right and left,Sand-bar,Experienced surfers, ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,46398.687639199997648,902.159492493000016,31835.448270799999591,623.460441588999970,0.041656441253000,0.054552807798500,0.040853063752300,0.056338029885700,Sul,313,0.409910776466000,0.582646332336000,0.522388778481000,0.659872784911000,0.624302773589000,0.394274658217000,0.714425592710000,0.386426024141000
