OID_,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,AREA_KM2,F1970,F1980,F1991,F2000,F2010,pop_change,Shape_Length,Shape_Area
281,1,281,280,Sul,Santa Catarina North,Bombinhas,-27.148367000000000,-48.489531999999997,2,2,Right and left,Beach-break,Beginners wave,2.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000,1000.000000000000000,281,4202453,Bombinhas,SC,35.143000000000001,0.000000000000000,0.000000000000000,0.000000000000000,8716.000000000000000,14293.000000000000000,5577.000000000000000,6283.185307179585834,3141592.653589793015271
282,1,282,281,Sul,Santa Catarina North,Bombas,-27.140118000000001,-48.506784000000003,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,282,4202453,Bombinhas,SC,35.143000000000001,0.000000000000000,0.000000000000000,0.000000000000000,8716.000000000000000,14293.000000000000000,5577.000000000000000,6283.185307179585834,3141592.653589793015271
283,1,283,282,Sul,Santa Catarina North,Meia Praia,-27.104825000000002,-48.609009000000000,3,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,283,4208302,Itapema,SC,58.210000000000001,3492.000000000000000,6585.000000000000000,12176.000000000000000,25869.000000000000000,45797.000000000000000,19928.000000000000000,6283.185307179585834,3141592.653589793015271
284,1,284,283,Sul,Santa Catarina North,Itapema,-27.095541000000001,-48.609738000000000,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,284,4208302,Itapema,SC,58.210000000000001,3492.000000000000000,6585.000000000000000,12176.000000000000000,25869.000000000000000,45797.000000000000000,19928.000000000000000,6283.185307179585834,3141592.653589793015271
285,1,285,284,Sul,Santa Catarina North,Ponta do Cabeço,-27.093436000000001,-48.601959999999998,4,2,Left,Reef-rocky,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,1000.000000000000000,285,4208302,Itapema,SC,58.210000000000001,3492.000000000000000,6585.000000000000000,12176.000000000000000,25869.000000000000000,45797.000000000000000,19928.000000000000000,6283.185307179585834,3141592.653589793015271
286,1,286,285,Sul,Santa Catarina North,Mocó,-27.080182000000001,-48.588451999999997,4,2,Left,Reef-rocky,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,1000.000000000000000,286,4208302,Itapema,SC,58.210000000000001,3492.000000000000000,6585.000000000000000,12176.000000000000000,25869.000000000000000,45797.000000000000000,19928.000000000000000,6283.185307179585834,3141592.653589793015271
287,1,287,286,Sul,Santa Catarina North,Estaleirinho,-27.049112000000001,-48.586779000000000,3,4,Right and left,Beach-break,Pros or kamikaze only...,2.000000000000000,4.000000000000000,0.000000000000000,3.000000000000000,1000.000000000000000,287,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,34634.000000000000000,6283.185307179585834,3141592.653589793015271
288,1,288,287,Sul,Santa Catarina North,Estaleiro (reef),-27.025050000000000,-48.574064999999997,3.5,2,Left,Reef-rocky,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,288,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,34634.000000000000000,6283.185307179585834,3141592.653589793015271
289,1,289,288,Sul,Santa Catarina North,Balneário Camboriú,-26.987711999999998,-48.629950999999998,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,289,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,34634.000000000000000,6283.185307179585834,3141592.653589793015271
290,1,290,289,Sul,Santa Catarina North,Parcel,-26.976469000000002,-48.623170999999999,4,1,Right and left,Reef-rocky,Pros or kamikaze only...,2.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000,1000.000000000000000,290,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,34634.000000000000000,6283.185307179585834,3141592.653589793015271
291,2,291,290,Sul,Santa Catarina North,Praia dos Amores,-26.957191000000002,-48.629221999999999,3,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,1000.000000000000000,291,4202008,Balneário Camboriú,SC,45.213999999999999,10839.000000000000000,21854.000000000000000,40308.000000000000000,73455.000000000000000,108089.000000000000000,35256.500000000000000,6283.185307179585834,3141592.653589793015271
292,1,292,291,Sul,Santa Catarina North,Praia Brava,-26.941659999999999,-48.628234999999997,3,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,1000.000000000000000,292,4208203,Itajaí,SC,289.214999999999975,63139.000000000000000,86456.000000000000000,119631.000000000000000,147494.000000000000000,183373.000000000000000,35879.000000000000000,6283.185307179585834,3141592.653589793015271
293,1,293,292,Sul,Santa Catarina North,Morcego,-26.931052000000001,-48.625214999999997,3.5,NA,Left,Point-break,Pros or kamikaze only...,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,293,4208203,Itajaí,SC,289.214999999999975,63139.000000000000000,86456.000000000000000,119631.000000000000000,147494.000000000000000,183373.000000000000000,35879.000000000000000,6283.185307179585834,3141592.653589793015271
294,2,294,293,Sul,Santa Catarina North,Atalaia,-26.915163000000000,-48.639361000000001,3.5,2,Left,breakwater/jetty,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,294,4208203,Itajaí,SC,289.214999999999975,63139.000000000000000,86456.000000000000000,119631.000000000000000,147494.000000000000000,183373.000000000000000,28559.000000000000000,6283.185307179585834,3141592.653589793015271
295,1,295,294,Sul,Santa Catarina North,Pracinha,-26.901883999999999,-48.641613999999997,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,295,4211306,Navegantes,SC,111.376999999999995,10050.000000000000000,13532.000000000000000,23662.000000000000000,39317.000000000000000,60556.000000000000000,21239.000000000000000,6283.185307179585834,3141592.653589793015271
296,1,296,295,Sul,Santa Catarina North,Navegantes,-26.897577999999999,-48.638705999999999,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,296,4211306,Navegantes,SC,111.376999999999995,10050.000000000000000,13532.000000000000000,23662.000000000000000,39317.000000000000000,60556.000000000000000,21239.000000000000000,6283.185307179585834,3141592.653589793015271
297,1,297,296,Sul,Santa Catarina North,Garrincha,-26.858702999999998,-48.634619000000001,3,2,Right and left,Sand-bar,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,1000.000000000000000,297,4211306,Navegantes,SC,111.376999999999995,10050.000000000000000,13532.000000000000000,23662.000000000000000,39317.000000000000000,60556.000000000000000,21239.000000000000000,6283.185307179585834,3141592.653589793015271
298,2,298,297,Sul,Santa Catarina North,Gravatá (1 e 2),-26.831883000000001,-48.621969000000000,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,298,4211306,Navegantes,SC,111.376999999999995,10050.000000000000000,13532.000000000000000,23662.000000000000000,39317.000000000000000,60556.000000000000000,14351.000000000000000,6283.185307179585834,3141592.653589793015271
299,2,299,298,Sul,Santa Catarina North,Gravatá,-26.831730000000000,-48.623427999999997,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,299,4211306,Navegantes,SC,111.376999999999995,10050.000000000000000,13532.000000000000000,23662.000000000000000,39317.000000000000000,60556.000000000000000,14351.000000000000000,6283.185307179585834,3141592.653589793015271
300,1,300,299,Sul,Santa Catarina North,Quilombo,-26.766992999999999,-48.639414000000002,3.5,2,Left,Beach-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,300,4212502,Penha,SC,57.752000000000002,7502.000000000000000,9961.000000000000000,13108.000000000000000,17678.000000000000000,25141.000000000000000,7463.000000000000000,6283.185307179585834,3141592.653589793015271
301,1,301,300,Sul,Santa Catarina North,Quilombo (reef),-26.765743000000001,-48.640143999999999,3.5,2,Right,Point-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,301,4212502,Penha,SC,57.752000000000002,7502.000000000000000,9961.000000000000000,13108.000000000000000,17678.000000000000000,25141.000000000000000,7463.000000000000000,6283.185307179585834,3141592.653589793015271
302,1,302,301,Sul,Santa Catarina North,molhe de Piçarras,-26.757026000000000,-48.673434999999998,3,1,Right,Point-break,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,302,4212809,Balneário Piçarras,SC,99.355000000000004,4416.000000000000000,5593.000000000000000,7935.000000000000000,10911.000000000000000,17078.000000000000000,6167.000000000000000,6283.185307179585834,3141592.653589793015271
303,1,303,302,Sul,Santa Catarina North,Laje do Jacques,-26.726915999999999,-48.673060000000000,4,2,Right and left,Reef-rocky,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,1000.000000000000000,303,4212809,Balneário Piçarras,SC,99.355000000000004,4416.000000000000000,5593.000000000000000,7935.000000000000000,10911.000000000000000,17078.000000000000000,6167.000000000000000,6283.185307179585834,3141592.653589793015271
304,1,304,303,Sul,Santa Catarina North,Syphodys,-26.701371000000002,-48.680247999999999,3,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,1000.000000000000000,304,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,6856.000000000000000,6283.185307179585834,3141592.653589793015271
305,1,305,304,Sul,Santa Catarina North,ilha do grants,-26.696031999999999,-48.674990999999999,3.5,1,Left,Reef-rocky,Pros or kamikaze only...,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,305,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,6856.000000000000000,6283.185307179585834,3141592.653589793015271
306,1,306,305,Sul,Santa Catarina North,barra de Itajuba,-26.691344999999998,-48.684164000000003,3,1,Right,Point-break,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,306,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,6856.000000000000000,6283.185307179585834,3141592.653589793015271
307,1,307,306,Sul,Santa Catarina North,Praia do Sol,-26.679962000000000,-48.688166000000002,2,3,Right and left,Point-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,2.000000000000000,1000.000000000000000,307,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,6856.000000000000000,6283.185307179585834,3141592.653589793015271
308,1,308,307,Sul,Santa Catarina North,Praia do Tabuleiro,-26.643014000000001,-48.682051000000001,3,2,Right and left,Beach-break,Beginners wave,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,1000.000000000000000,308,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,6856.000000000000000,6283.185307179585834,3141592.653589793015271
309,1,309,308,Sul,Santa Catarina North,Canoas,-26.639403000000001,-48.682501000000002,2,3,Right and left,Beach-break,Beginners wave,2.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000,1000.000000000000000,309,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,6856.000000000000000,6283.185307179585834,3141592.653589793015271
310,1,310,309,Sul,Santa Catarina North,Barrinha,-26.623905000000001,-48.679991000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,310,4202107,Barra Velha,SC,138.947000000000003,11118.000000000000000,11721.000000000000000,13231.000000000000000,15530.000000000000000,22386.000000000000000,6856.000000000000000,6283.185307179585834,3141592.653589793015271
311,2,311,310,Sul,Santa Catarina North,Foz do Itapocu,-26.580708000000001,-48.663769000000002,3,3,Left,breakwater/jetty,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,311,4201307,Araquari,SC,386.692999999999984,9374.000000000000000,9674.000000000000000,15998.000000000000000,23645.000000000000000,24810.000000000000000,4010.500000000000000,6283.185307179585834,3141592.653589793015271
312,1,312,311,Sul,Santa Catarina South,Foz do Itapocu,-26.566918999999999,-48.657525000000000,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,312,4201307,Araquari,SC,386.692999999999984,9374.000000000000000,9674.000000000000000,15998.000000000000000,23645.000000000000000,24810.000000000000000,1165.000000000000000,6283.185307179585834,3141592.653589793015271
313,1,313,312,Sul,Santa Catarina North,Praia do Bispo,-26.469248000000000,-48.607056000000000,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,313,4202057,Balneário Barra do Sul,SC,108.914000000000001,0.000000000000000,0.000000000000000,0.000000000000000,6045.000000000000000,8430.000000000000000,2385.000000000000000,6283.185307179585834,3141592.653589793015271
314,2,314,313,Sul,Santa Catarina North,Picama,-26.458086999999999,-48.596874000000000,3,3,Right and left,Sand-bar,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,1000.000000000000000,314,4202057,Balneário Barra do Sul,SC,108.914000000000001,0.000000000000000,0.000000000000000,0.000000000000000,6045.000000000000000,8430.000000000000000,6302.000000000000000,6283.185307179585834,3141592.653589793015271
315,1,315,314,Sul,Santa Catarina North,"Praia Grande, São Francisco do Sul",-26.235880000000002,-48.502600000000001,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,315,4216206,São Francisco do Sul,SC,493.266000000000020,19057.000000000000000,20599.000000000000000,29593.000000000000000,32301.000000000000000,42520.000000000000000,10219.000000000000000,6283.185307179585834,3141592.653589793015271
316,1,316,315,Sul,Santa Catarina South,Praia da Saudade,-26.230606000000002,-48.498888000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,316,4216206,São Francisco do Sul,SC,493.266000000000020,19057.000000000000000,20599.000000000000000,29593.000000000000000,32301.000000000000000,42520.000000000000000,10219.000000000000000,6283.185307179585834,3141592.653589793015271
317,1,317,316,Sul,Santa Catarina South,Sao Francisco do Sul,-26.219557999999999,-48.502107000000002,3,1,Right,Sand-bar,Beginners wave,1.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,1000.000000000000000,317,4216206,São Francisco do Sul,SC,493.266000000000020,19057.000000000000000,20599.000000000000000,29593.000000000000000,32301.000000000000000,42520.000000000000000,10219.000000000000000,6283.185307179585834,3141592.653589793015271
318,1,318,317,Sul,Santa Catarina South,Píer da Petrobras,-26.217386999999999,-48.500518999999997,3.5,2,Right,Point-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,318,4216206,São Francisco do Sul,SC,493.266000000000020,19057.000000000000000,20599.000000000000000,29593.000000000000000,32301.000000000000000,42520.000000000000000,10219.000000000000000,6283.185307179585834,3141592.653589793015271
319,1,319,318,Sul,Santa Catarina North,Sumidouro,-26.169526000000001,-48.552478999999998,3.5,1,Right and left,Beach-break,Experienced surfers,2.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,319,4216206,São Francisco do Sul,SC,493.266000000000020,19057.000000000000000,20599.000000000000000,29593.000000000000000,32301.000000000000000,42520.000000000000000,10219.000000000000000,6283.185307179585834,3141592.653589793015271
320,1,320,319,Sul,Santa Catarina North,Praia do Forte,-26.163305999999999,-48.533220000000000,3.5,1,Right,Point-break,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,320,4216206,São Francisco do Sul,SC,493.266000000000020,19057.000000000000000,20599.000000000000000,29593.000000000000000,32301.000000000000000,42520.000000000000000,10219.000000000000000,6283.185307179585834,3141592.653589793015271
321,1,321,320,Sul,Santa Catarina North,Terceira Pedra,-26.067008999999999,-48.607646000000003,3.5,3,Right,Point-break,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,321,4208450,Itapoá,SC,245.394000000000005,0.000000000000000,0.000000000000000,4007.000000000000000,8839.000000000000000,14763.000000000000000,5924.000000000000000,6283.185307179585834,3141592.653589793015271
322,1,322,321,Sul,Santa Catarina North,Barra do sai mirim,-26.007832000000001,-48.604061000000002,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,322,4208450,Itapoá,SC,245.394000000000005,0.000000000000000,0.000000000000000,4007.000000000000000,8839.000000000000000,14763.000000000000000,5924.000000000000000,6283.185307179585834,3141592.653589793015271
323,2,323,322,Sul,Parana,Barrinha,-25.976699000000000,-48.590727000000001,3,2,Right,Beach-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,1000.000000000000000,323,4109609,Guaratuba,PR,1326.670000000000073,9734.000000000000000,12178.000000000000000,17998.000000000000000,27257.000000000000000,32095.000000000000000,5381.000000000000000,6283.185307179585834,3141592.653589793015271
324,1,324,323,Sul,Parana,Guaratuba Praia Brava,-25.897758000000000,-48.564290999999997,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,324,4109609,Guaratuba,PR,1326.670000000000073,9734.000000000000000,12178.000000000000000,17998.000000000000000,27257.000000000000000,32095.000000000000000,4838.000000000000000,6283.185307179585834,3141592.653589793015271
325,1,325,324,Sul,Parana,Praia Brava Guaratuba,-25.892817000000001,-48.561458999999999,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,325,4109609,Guaratuba,PR,1326.670000000000073,9734.000000000000000,12178.000000000000000,17998.000000000000000,27257.000000000000000,32095.000000000000000,4838.000000000000000,6283.185307179585834,3141592.653589793015271
326,1,326,325,Sul,Parana,Direitas de Guaratuba,-25.890046000000002,-48.560288999999997,4,2,Right,Point-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,1000.000000000000000,326,4109609,Guaratuba,PR,1326.670000000000073,9734.000000000000000,12178.000000000000000,17998.000000000000000,27257.000000000000000,32095.000000000000000,4838.000000000000000,6283.185307179585834,3141592.653589793015271
327,1,327,326,Sul,Parana,Pico de Matinhos,-25.817817999999999,-48.529701000000003,3.5,3,Right,Point-break,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,327,4115705,Matinhos,PR,117.899000000000001,4317.000000000000000,5676.000000000000000,11325.000000000000000,24184.000000000000000,29428.000000000000000,5244.000000000000000,6283.185307179585834,3141592.653589793015271
328,1,328,327,Sul,Parana,Ilha do Mel,-25.548327000000000,-48.295383000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,328,4118204,Paranaguá,PR,826.431000000000040,62327.000000000000000,81971.000000000000000,107675.000000000000000,127339.000000000000000,140469.000000000000000,13130.000000000000000,6283.185307179585834,3141592.653589793015271
329,1,329,328,Sul,Parana,Farolete,-25.515314000000000,-48.286113999999998,3.5,4,Left,Point-break,Experienced surfers,1.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,329,4118204,Paranaguá,PR,826.431000000000040,62327.000000000000000,81971.000000000000000,107675.000000000000000,127339.000000000000000,140469.000000000000000,13130.000000000000000,6283.185307179585834,3141592.653589793015271
330,1,330,329,Sudeste,Sao Paolo South,"Guarau, Peruibe SP",-24.369537000000001,-47.011699999999998,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,330,3537602,Peruíbe,SP,326.216000000000008,6966.000000000000000,18411.000000000000000,32773.000000000000000,51451.000000000000000,59773.000000000000000,8322.000000000000000,6283.185307179585834,3141592.653589793015271
331,1,331,330,Sudeste,Sao Paolo South,Pier de Mongaguá,-24.095718000000002,-46.618552000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,331,3531100,Mongaguá,SP,142.754999999999995,5213.000000000000000,9928.000000000000000,19026.000000000000000,35098.000000000000000,46293.000000000000000,11195.000000000000000,6283.185307179585834,3141592.653589793015271
332,1,332,332,Sudeste,Sao Paolo South,Tombo,-24.014990000000001,-46.272697000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,333,3518701,Guarujá,SP,144.794000000000011,94021.000000000000000,151120.000000000000000,210207.000000000000000,264812.000000000000000,290752.000000000000000,25940.000000000000000,6283.185307179585834,3141592.653589793015271
333,1,333,333,Sudeste,Sao Paulo North,Astúrias,-24.007738000000000,-46.266475000000000,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,334,3518701,Guarujá,SP,144.794000000000011,94021.000000000000000,151120.000000000000000,210207.000000000000000,264812.000000000000000,290752.000000000000000,25940.000000000000000,6283.185307179585834,3141592.653589793015271
334,1,334,334,Sudeste,Sao Paolo South,Pitangueiras Beach,-24.000935999999999,-46.260767000000001,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,335,3518701,Guarujá,SP,144.794000000000011,94021.000000000000000,151120.000000000000000,210207.000000000000000,264812.000000000000000,290752.000000000000000,25940.000000000000000,6283.185307179585834,3141592.653589793015271
335,1,335,335,Sudeste,Sao Paulo North,porta do sol,-23.981331999999998,-46.373762999999997,3.5,2,Right and left,Point-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,336,3551009,São Vicente,SP,148.151000000000010,116485.000000000000000,193008.000000000000000,268618.000000000000000,303551.000000000000000,332445.000000000000000,28894.000000000000000,6283.185307179585834,3141592.653589793015271
336,2,336,336,Sudeste,Sao Paolo South,Itarare,-23.972332999999999,-46.362003999999999,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,337,3548500,Santos,SP,281.033000000000015,345630.000000000000000,416677.000000000000000,428923.000000000000000,417983.000000000000000,419400.000000000000000,15155.500000000000000,6283.185307179585834,3141592.653589793015271
337,2,337,337,Sudeste,Sao Paolo South,Santos,-23.971744000000001,-46.347208999999999,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,338,3548500,Santos,SP,281.033000000000015,345630.000000000000000,416677.000000000000000,428923.000000000000000,417983.000000000000000,419400.000000000000000,15155.500000000000000,6283.185307179585834,3141592.653589793015271
338,1,338,338,Sudeste,Sao Paolo South,"Praia de Pernambuco (Pernambuco Beach, in Guaruja)",-23.963431000000000,-46.184033999999997,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,339,3518701,Guarujá,SP,144.794000000000011,94021.000000000000000,151120.000000000000000,210207.000000000000000,264812.000000000000000,290752.000000000000000,25940.000000000000000,6283.185307179585834,3141592.653589793015271
339,1,339,339,Sudeste,Sao Paulo North,Bonete,-23.917383000000001,-45.347785999999999,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,340,3520400,Ilhabela,SP,346.389000000000010,5707.000000000000000,7800.000000000000000,13538.000000000000000,20836.000000000000000,28196.000000000000000,7360.000000000000000,6283.185307179585834,3141592.653589793015271
340,1,340,340,Sudeste,Sao Paulo North,Sao Pedro,-23.908522000000001,-46.166581000000001,4,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,4.000000000000000,1000.000000000000000,341,3518701,Guarujá,SP,144.794000000000011,94021.000000000000000,151120.000000000000000,210207.000000000000000,264812.000000000000000,290752.000000000000000,25940.000000000000000,6283.185307179585834,3141592.653589793015271
341,1,341,341,Sudeste,Sao Paolo South,Praia de Iporanga,-23.902191999999999,-46.152724999999997,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,342,3518701,Guarujá,SP,144.794000000000011,94021.000000000000000,151120.000000000000000,210207.000000000000000,264812.000000000000000,290752.000000000000000,25940.000000000000000,6283.185307179585834,3141592.653589793015271
342,1,342,342,Sudeste,Sao Paolo South,Taguaíba,-23.896726000000001,-46.151353999999998,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,343,3518701,Guarujá,SP,144.794000000000011,94021.000000000000000,151120.000000000000000,210207.000000000000000,264812.000000000000000,290752.000000000000000,25940.000000000000000,6283.185307179585834,3141592.653589793015271
343,2,343,343,Sudeste,Sao Paolo South,praia branca,-23.863427999999999,-46.130795999999997,3.5,3,Left,Beach-break,All surfers,1.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,344,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,21773.000000000000000,6283.185307179585834,3141592.653589793015271
344,1,344,344,Sudeste,Sao Paulo North,Castelhanos,-23.857582000000001,-45.288905999999997,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,345,3520400,Ilhabela,SP,346.389000000000010,5707.000000000000000,7800.000000000000000,13538.000000000000000,20836.000000000000000,28196.000000000000000,7360.000000000000000,6283.185307179585834,3141592.653589793015271
345,1,345,345,Sudeste,Sao Paulo North,Enseada - Bertioga,-23.839860000000002,-46.123674000000001,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,346,3506359,Bertioga,SP,491.545999999999992,0.000000000000000,0.000000000000000,0.000000000000000,30039.000000000000000,47645.000000000000000,17606.000000000000000,6283.185307179585834,3141592.653589793015271
346,1,346,346,Sudeste,Sao Paulo North,Santiago,-23.819897999999998,-45.541420000000002,3.5,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,347,3550704,São Sebastião,SP,402.394999999999982,12016.000000000000000,18997.000000000000000,33890.000000000000000,58038.000000000000000,73942.000000000000000,15904.000000000000000,6283.185307179585834,3141592.653589793015271
