id,normalized_heritage,normalized_priority,normalized_wsr,normalized_protected,normalized_bandeira,normalized_ramsar,response_added,response_index
405,0,0.4156871905,0,0.3680994735,0,0,0.783786664,0.3019345644
406,0,0.1874707431,0,0.4692542601,0,0,0.6567250032,0.2529871799
407,0,0.1041338421,0,0.4957539852,0,0,0.5998878273,0.2310920537
408,0,0.2957842556,0,0.5110385518,0,0,0.8068228074,0.310808673
409,0,0.1284386313,0,0.0983132658,0,0,0.2267518971,0.0873505999
410,0,0,0,0.3973436431,0,0,0.3973436431,0.1530668807
411,0,0,0,0.346088738,0,0,0.346088738,0.1333221872
412,0,0,0,0,0,0,0,0
413,0,0.2111368947,0,0.5179889831,0,0,0.7291258778,0.2808778389
414,0,0,0,0,0,0,0,0
415,0,0,0,0,0,0,0,0
416,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0
418,0,0.4124347594,0,0.3074833249,0,0,0.7199180843,0.2773307626
419,0,0,0,0,0,0,0,0
420,0,0,0,0,0,0,0,0
421,0,0,0,0.0055244286,0,0,0.0055244286,0.0021281505
422,0,0.312272987,0,0.7389325199,0,0,1.0512055069,0.4049511065
423,0,0.0067150967,0,0.0337587873,0,0,0.040473884,0.0155915699
424,0,0,0,0.5985874867,1,0,1.5985874867,0.6158165719
425,0,0,0,0,0,0,0,0
426,0,0,0,0,0,0,0,0
427,0,0,0,0,0,0,0,0
428,0,0.0424247852,0,0,0,0,0.0424247852,0.0163431066
429,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0
432,0,0.0331168392,0,0.617156586,0,0,0.6502734252,0.2505018679
433,0,0,0,0,0,0,0,0
434,0,0,0,0,0,0,0,0
435,0,0,0,0,0,0,0,0
436,0,0,0,0,0,0,0,0
437,0,0,0,0,0,0,0,0
438,0,0,0,0.109249154,0,0,0.109249154,0.0420855537
439,0,0.0035241895,0,0.5950455602,0,0,0.5985697497,0.2305842967
440,0,0,0,0.2547758526,0,0,0.2547758526,0.0981461405
441,0,0,0,0,0,0,0,0
442,0,0,0,0,0,0,0,0
443,0,0.2593520333,0,0.1545889107,0,0,0.413940944,0.1594605833
444,0,0,0,0,0,0,0,0
519,1,0.6023975651,0,0.584317545,0,0,2.1867151101,0.8423782958
520,0,0,0,0.3161849093,0,0,0.3161849093,0.1218024716
521,0,0.0018288649,0,0.5894529893,0,0,0.5912818542,0.2277768139
522,0,0,0,0.3354504398,0,0,0.3354504398,0.1292240441
523,0,0.5453028551,0,0.8347050828,0,0,1.3800079379,0.5316141685
524,0,0,0,0.2547265668,0,0,0.2547265668,0.0981271544
525,0,0,0,0.2878529756,0,0,0.2878529756,0.1108882899
526,0,0.0042463596,0,0.3374637547,0,0,0.3417101143,0.13163543
527,0,0.6444488432,0,0.7637650417,0,0,1.4082138849,0.5424798169
528,0,0.5735060677,0,0.6307565055,0,0,1.2042625732,0.4639125826
529,0,0.1775557743,0,0.2042037171,0,0,0.3817594914,0.147063469
530,0,0,0,0.0681034592,0,0,0.0681034592,0.0262351852
531,0,0.0103320425,0,0.0916624133,0,0,0.1019944558,0.0392908594
532,0,0.0563514927,0,0.0285837652,0,0,0.0849352579,0.0327192223
533,0,0,0,0.0736098914,0,0,0.0736098914,0.028356403
534,0,0,0,0.3550102193,1,0,1.3550102193,0.5219844113
535,0,0,0,0,0,0,0,0
536,0,0.0883927308,0,0.0449795837,0,0,0.1333723145,0.0513784089
