objectid,normalized_terr_rich,normalized_mar_rich,normalized_coral_reef,normalized_seagrass,normalized_mangrove,marine_eco_added,normalized_marine_eco,high_perce,terr_pa_high_weighted,normalized_terr_pa_high,very_high,terr_pa_ver_high_weighted,normalized_terr_pa_ver_high,extremely,normalized_terr_pa_ext_high,added_terr_pa,normalized_terr_pa,oceanic_pa,normalized_ocean_pa,mean,normalized_tree_cover,added_biodiversity,biodiversity_subindex
250,0.6832719933,0.382968742,0,0,0.0131151814,0.0131151814,0.0068789153,0,0,0,0,0,0,0.073087776700484,0.085290876400000007,0.085290876400000007,0.085290876400000007,0.108269199095449,0.1241354449,0.185688854465929,0.2813138388,1.5638598107,0.2856167678
251,0.5901207052,0.3900483489,0,0,0.0022809046,0.0022809046,0.0011963349,0,0,0,0,0,0,0.015964905371134,0.0186304856,0.0186304856,0.0186304856,0.172625548250229,0.1979228572,0.212568899883516,0.3220364163,1.5199551481,0.2683663677
252,0.5601829598,0.3910932714,0,0,2.36e-8,2.36e-8,1.24e-8,0,0,0,0,0,0,0.005972953851036,0.006970228,0.006970228,0.006970228,0.193057385067074,0.2213488655,0.220256143911328,0.3336823933,1.5132777304,0.265742771
253,0.4592701011,0.4028351721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253068504148929,0.2901542786,0.201406776302754,0.3051260861,1.4573856379,0.2437824392
254,0.4626601872,0.3929901109,0,0,0.0028572251,0.0028572251,0.0014986151,0,0,0,0,0,0,0,0,0,0,0.246321127715974,0.2824181119,0.217511910873344,0.3295249508,1.4690919759,0.2483819282
255,0.4561508613,0.3853592958,0,0,0.0289776151,0.0289776151,0.0151987649,0,0,0,0,0,0,0,0,0,0,0.248270448789563,0.284653095,0.231265009606148,0.35036054170000003,1.4917225587,0.2572736173
256,0.431373674,0.3825583021,0,0,0.1146723106,0.1146723106,0.06014565,0,0,0,0,0,0,0,0,0,0,0.265570051317853,0.3044878576,0.247989384792274,0.3756975399,1.5542630236,0.2818461337
257,0.421865191,0.3821092885,0,0,0.145634547,0.145634547,0.0763853492,0,0,0,0,0,0,0,0,0,0,0.271910351013001,0.3117572928,0.253807380900202,0.3845116544,1.5766287759,0.2906337693
258,0.3709225307,0.3853237579,0,0,0.1494589354,0.1494589354,0.0783912417,0,0,0,0,0,0,0,0,0,0,0.324993338315247,0.3726192951,0.225251648889383,0.3412504548,1.5485072802,0.2795846683
259,0.3608941377,0.3849346939,0,0,0.1494589354,0.1494589354,0.0783912417,0,0,0,0,0,0,0,0,0,0,0.331495243525277,0.3800740182,0.210535322391313,0.3189555987,1.5232496902,0.2696608127
260,0.2691047367,0.3867045022,0,0,0.0992783182,0.0992783182,0.0520714979,0,0,0,0,0,0,0,0,0,0,0.340348584608313,0.3902247669,0.215810124796234,0.3269467887,1.4250522924,0.2310784776
261,0.2547052969,0.3924824895,0,0,0.0187934156,0.0187934156,0.0098571503,0,0,0,0,0,0,0,0,0,0,0.36855449152648,0.4225640918,0.22850906951191,0.3461853633,1.4257943918,0.2313700528
262,0.2544780179,0.3952883338,0,0,0.0086720543,0.0086720543,0.0045484942,0,0,0,0,0,0,0,0,0,0,0.387506046525059,0.4442928912,0.221927004055997,0.3362137034,1.4348214405,0.2349168334
263,0.2543248801,0.3952430716,0,0,0.0199785546,0.0199785546,0.0104787559,0,0,0,0,0,0,0,0,0,0,0.346990991956015,0.3978405819,0.257184800915043,0.3896283589,1.4475156484,0.2399044623
264,0.2539091386,0.4026777462,0,0,0.0214920126,0.0214920126,0.0112725649,0,0,0,0,0,0,0,0,0,0,0.315925822062035,0.362222985,0.280947620291395,0.4256284191,1.4557108538,0.2431244067
265,0.2532043106,0.4142992872,0,0,0.0013391375,0.0013391375,7.023779e-4,0,0,0,0,0,0,0,0,0,0,0.4266113786641,0.4891288911,0.17430371880357,0.2640656511,1.4214005179,0.229643674
266,0.2533751124,0.4188837765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460912075411111,0.5284561632,0.132839190398136,0.201247957,1.4019630091,0.2220065624
267,0.339702386,0.3931569859,0,0,0.1412339897,0.1412339897,0.074077256,0,0,0,0,0,0,0,0,0,0,0.302453590056305,0.3467764727,0.220569871040561,0.3341576818,1.4878707824,0.2557602317
268,0.4676629206,0.3863638451,0,0,0.1409959437,0.1409959437,0.0739524008,0,0,0,0,0,0,0,0,0,0,0.335148685269854,0.3842628514,0.212290150587218,0.3216141183,1.6338561362,0.3131187357
269,0.2543040149,0.4154002489,0,0,3.847645e-4,3.847645e-4,2.018091e-4,0,0,0,0,0,0,0,0,0,0,0.438160955413346,0.5023709938,0.124989868120454,0.1893564356,1.3616335023,0.2061608621
270,0.2522257065,0.4125863443,0,0,0.0020861904,0.0020861904,0.0010942073,0,0,0,0,0,0,0,0,0,0,0.481777757558154,0.5523795944,0.100541585608954,0.1523179164,1.3706037689,0.2096853326
271,0.261693797,0.4101716049,0,0,0.0024177032,0.0024177032,0.0012680858,0,0,0,0,0,0,0,0,0,0,0.523623361253793,0.6003574374,0.079791896825016,0.1208826715,1.3943735966,0.2190246376
272,0.2564265731,0.413450244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554243988059869,0.6354653459,0.062137309704864,0.0941364261,1.3994785891,0.2210304192
273,0.5488168925,0.3957424061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398120513253429,0.4564628487,0.195706866012189,0.2964908686,1.6975130159,0.3381298981
274,0.6259051519,0.3948560257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492838329238106,0.565061031,0.136332250568902,0.2065398533,1.7923620619,0.375396646
275,0.6902635051,0.3850459064,0,0,3.538123e-4,3.538123e-4,1.855746e-4,0,0,0,0,0,0,0,0,0,0,0.697315518975837,0.7995032098,0.12424308834964,0.1882250834,2.0632232793,0.4818196111
276,0.6753271702,0.391008771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681964237616548,0.7819022839,0.102074452116482,0.1546401697,2.0028783948,0.4581097511
277,0.6967051516,0.3889083785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697917519859942,0.8001934305,0.105293020993759,0.1595162188,2.0453231794,0.4747865566
278,0.7338498682,0.3839627177,0,0,0.0012359011,0.0012359011,6.482304e-4,0,0,0,0,0,0,0,0,0,0,0.710512414762585,0.8146340368,0.122396349335015,0.1854273213,2.1185221744,0.5035468721
279,0.7481188616,0.3757750335,0,0,0.0020126998,0.0020126998,0.0010556614,0,0,0,0,0,0,0,0,0,0,0.589565775423482,0.6759633437,0.370861165733499,0.5618451279,2.3627580281,0.5995085753
280,0.7489885328,0.378692551,0,0,0.0020126998,0.0020126998,0.0010556614,0,0,0,0,0,0,0,0,0,0,0.567898125048633,0.6511204203,0.345483093310277,0.5233980009,2.3032551664,0.576129551
281,0.7486900319,0.3807364796,0,0,0.0020126998,0.0020126998,0.0010556614,0,0,0,0,0,0,0,0,0,0,0.594938080938472,0.6821229305,0.326134531732666,0.4940854277,2.3066905311,0.577479326
282,0.7488670456,0.3868858497,0,0,0.0042891766,0.0042891766,0.002249674,0,0,0,0,0,0,0,0,0,0,0.618177357146059,0.7087677928,0.276014554100546,0.41815495070000003,2.2649253128,0.5610695261
283,0.7507189379,0.3954740129,0,0,0.0024405868,0.0024405868,0.0012800883,0,0,0,0,0,0,0,0,0,0,0.582847287356822,0.6682602988,0.208268412694124,0.3155212888,2.1312546267,0.5085495275
284,0.7507560394,0.4001330621,0,0,0.0024405868,0.0024405868,0.0012800883,0,0,0,0,0,0,0,0,0,0,0.615722093639485,0.7059527241,0.140167809915495,0.2123506271,2.070472541,0.4846678886
285,0.7557119009,0.3844399056,0,0,0.0035455826,0.0035455826,0.0018596588,0,0,0,0,0,0,0,0,0,0,0.335777038530674,0.3849832863,0.286235799889521,0.4336398752,1.9606346268,0.4415119262
286,0.7556244768,0.3859802186,0,0,0.0035610277,0.0035610277,0.0018677597,0,0,0,0,0,0,0,0,0,0,0.385167131020621,0.4416112207,0.236420459151048,0.3581709151,1.9432545909,0.4346832079
287,0.7575562007,0.3855234926,0,0,0.004973,0.004973,0.0026083395,0,0,0,0,0,0,0,0,0,0,0.370671042618033,0.4249908116,0.19399696185507,0.2939004078,1.8645792522,0.4037712047
288,0.7589064973,0.387317181,0,0,0.004973,0.004973,0.0026083395,0,0,0,0,0,0,0,0,0,0,0.385270661897901,0.4417299234,0.154221417656613,0.2336414813,1.8242034225,0.3879073038
289,0.7595653361,0.3891557322,0,0,0.004973,0.004973,0.0026083395,0,0,0,0,0,0,0,0,0,0,0.407517467798035,0.4672368744,0.127314265814462,0.1928778383,1.8114441205,0.382894099
290,0.7632510268,0.3884122271,0,0,0.0025324132,0.0025324132,0.0013282512,0,0,0,0,0,0,0,0,0,0,0.334594812614091,0.3836278118,0.134133893725608,0.2032093992,1.7398287161,0.3547559855
291,0.7652021381,0.3904254499,0,0,0.0025324132,0.0025324132,0.0013282512,0,0,0,0,0,0,0,0,0,0,0.318662830020514,0.3653610862,0.148250664969468,0.2245959446,1.74691287,0.3575393912
292,0.7651174853,0.3917059053,0,0,0.0025324132,0.0025324132,0.0013282512,0,0,0,0,0,0,0,0,0,0,0.330179067641038,0.3785649641,0.149398060584226,0.2263342194,1.7630508253,0.3638800888
293,0.7679909773,0.4000092396,0,0,0.0025324132,0.0025324132,0.0013282512,0,0,0,0,0,0,0,0,0,0,0.315034135631488,0.3612006269,0.144460289106711,0.2188536226,1.7493827176,0.3585098089
294,0.7665734502,0.4032598902,0,0,0.0014119722,0.0014119722,7.405797e-4,0,0,0,0,0,0,0,0,0,0,0.393105651874683,0.4507130874,0.131778105327622,0.1996404404,1.8209274479,0.3866201541
295,0.7666926248,0.4031842606,0,0,0.0014119722,0.0014119722,7.405797e-4,0,0,0,0,0,0,0,0,0,0,0.386003790865951,0.4425704884,0.133496449961723,0.2022436883,1.8154316418,0.3844608196
296,0.7720647919,0.3953824642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392492463245267,0.4500100394,0.143247405503904,0.2170161352,1.8344734307,0.3919424504
297,0.772338614,0.3954528525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390723876429426,0.4479822761,0.143123898613942,0.2168290254,1.832602768,0.391207456
298,0.7780354055,0.3836854298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258211710395183,0.296051193,0.198054043668437,0.3000467824,1.7578188107,0.3618243995
299,0.7801501288,0.3830089878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344579456615854,0.3950756495,0.174861681911927,0.2649109508,1.8231457169,0.3874917251
300,0.782434328,0.381351064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352249797862771,0.4038700364,0.15434379943982,0.2338268866,1.801482315,0.3789800471
301,0.7821167142,0.38291692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387563095310784,0.4443583002,0.132828965144556,0.201232466,1.8106244004,0.3825720262
302,0.7831440765,0.3808313405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342193283514719,0.3923397961,0.17175022515761,0.2601971739,1.816512387,0.3848854507
303,0.7839526133,0.379645014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321762335044494,0.3689148063,0.196539809008025,0.2977527559,1.8302651895,0.3902890077
304,0.7858373585,0.3883523142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341050791734994,0.3910298785,0.201584599541853,0.3053954838,1.870615035,0.4061426993
305,0.7860302904,0.3891681047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335178067881793,0.3842965398,0.205918996568567,0.3119619838,1.8714569187,0.4064734803
306,0.7870856774,0.3930697101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332583102530574,0.3813212968,0.223374362053437,0.3384064136,1.8998830979,0.4176422933
307,0.7873240811,0.4043267575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349798986348989,0.4010600722,0.230451007057962,0.3491273487,1.9418382595,0.434126723
308,0.7818102761,0.3794695037,0,0,0.0496360704,0.0496360704,0.0260341289,0,0,0,0,0,0,0,0,0,0,0.379365504194116,0.4349593979,0.301026657060519,0.4560476434,2.07832095,0.4877515747
309,0.7707787332,0.3743873605,0,0,0.0513072802,0.0513072802,0.0269106788,0,0,0,0,0,0,0,0,0,0,0.406093238734249,0.4656039325,0.255543213953349,0.3871413968,2.0248221018,0.4667315626
310,0.4174295711,0.4355746708,0,0,0.0805067997,0.0805067997,0.0422258326,0,0,0,0,0,0,0,0,0,0,0.463189421206985,0.5310672413,0.196506301146154,0.2977019923,1.7239993081,0.348536518
311,0.4067644642,0.4355741481,0,0,0.0761776083,0.0761776083,0.0399551709,0,0,0,0,0,0,0,0,0,0,0.482912474992952,0.5536805984,0.176227231924392,0.266979724,1.7029541056,0.3402677342
312,0.4138782577,0.4312203836,0,0,0.0806168803,0.0806168803,0.0422835699,0,0,0,0,0,0,0,0,0,0,0.477851525171723,0.5478779946,0.165742074927954,0.2510949808,1.6863551866,0.3337459213
313,0.4072932743,0.4303463708,0,0,0.0788756627,0.0788756627,0.041370301,0,0,0,0,0,0,0,0,0,0,0.487254158669505,0.5586585315,0.158096501787682,0.2395121341,1.6771806117,0.3301411769
314,0.5858513427,0.3737287691,0,0,0.1229302383,0.1229302383,0.0644769347,0,0,0,0,0,0,0,0,0,0,0.36908769957376,0.4231754385,0.199263277663864,0.3018787408,1.7491112258,0.3584031382
315,0.5041191682,0.383712335,0,0,0.0872161583,0.0872161583,0.0457448926,0,0,0,0,0,0,0,0,0,0,0.475130583458588,0.5447583141,0.132035821182291,0.2000308733,1.6783655832,0.3306067592
316,0.8052230354,0.3276229531,0,0,0.0252893246,0.0252893246,0.0132642558,0,0,0,0,0,0,0,0,0,0,0.326398425105775,0.3742302895,0.418666162289392,0.6342684682,2.154609002,0.5177255989
317,0.8123534437,0.3433517562,0,0,0.085944782,0.085944782,0.0450780554,0,0,0,0,0,0,0,0,0,0,0.330441386419253,0.3788657242,0.426167938106261,0.6456334656,2.2252824451,0.5454936103
318,0.8163936553,0.3656604982,0,0,0.1390303274,0.1390303274,0.0729214347,0,0,0,0,0,0,0,0,0,0,0.37161146994356,0.4260690533,0.379187881262308,0.5744598878,2.2555045293,0.5573680449
319,0.825823408,0.422097451,0,0,0.422213937,0.422213937,0.2214512949,0,0,0,0,0,0,0,0,0,0,0.375814107650996,0.430887564,0.245967390880134,0.3726342712,2.2728939891,0.5642004659
320,0.8262430747,0.4225409548,0,0,0.4264418321,0.4264418321,0.2236688267,0,0,0,0,0,0,0,0,0,0,0.37559694995288,0.4306385831,0.243854698288802,0.3694335962,2.2725250355,0.5640555019
321,0.8376251127,0.4686940414,0,0,0.2450525698,0.2450525698,0.1285301221,0,0,0,0,0,0,0,0,0,0,0.371897965984439,0.4263975337,0.32812861195755,0.497106408,2.3583532179,0.5977778994
322,0.7546006814,0.5061595258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356161709868841,0.4083552172,0.412844890472602,0.6254493911,2.2945648155,0.572715061
323,0.2000739233,0.5741963573,0,0,0.0047999316,0.0047999316,0.0025175651,0,0,0,0,0,0,0,0,0,0,0.448544176780402,0.5142758182,0.142954063773963,0.21657173,1.5076353939,0.2635258638
324,0.2444661746,0.5714041886,0,0,0.1431490532,0.1431490532,0.0750817072,0,0,0,0,0,0,0,0,0,0,0.344333601963783,0.3947937662,0.230110361225862,0.3486112791,1.6343571157,0.3133155735
325,0.9244911414,0.6023334416,0,0,0.0997340226,0.0997340226,0.0523105149,0,0,0,0,0,0,0,0,0,0,0,0,0.384759714683702,0.5829010721,2.16203617,0.5206437769
326,0.940312834,0.6514079037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41434352652973,0.6277197862,2.2194405239,0.5431982851
327,0.9154534677,0.6240093753,0,0,0.0721736116,0.0721736116,0.0378550738,0,0,0,0,0,0,0,0,0,0,0.090030937234365,0.1032244677,0.131608099791351,0.1993828864,1.8799252709,0.4098007457
328,0.9165801344,0.6236470099,0,0,0.1528406473,0.1528406473,0.0801649503,0,0,0,0,0,0,0,0,0,0,0.049855824652576,0.057161917,0.16637245188988,0.2520499857,1.9296039973,0.4293198094
329,0.9171357258,0.6233312419,0,0,0.219305136,0.219305136,0.1150255879,0,0,0,0,0,0,0,0,0,0,0.024074373990122,0.0276023389,0.194890931688953,0.2952547491,1.9783496436,0.4484722605
330,0.9371203757,0.5997624476,0,0,0.476558536,0.476558536,0.249955048,0,0,0,0,0,0,0,0,0,0,0.099402170718489,0.1139690031,0.191818943235138,0.2906007656,2.19140764,0.5321840002
331,0.93949879,0.5991632386,0,0,0.5397950021,0.5397950021,0.2831225872,0,0,0,0,0,0,0,0,0,0,0.087052106617438,0.0998091062,0.222547100709663,0.3371531339,2.2587468559,0.5586419741
332,0.9380439711,0.6024452938,0,0,0.4414685997,0.4414685997,0.2315503693,0,0,0,0,0,0,0,0,0,0,0.087505265774557,0.1003286733,0.22499414593728,0.3408603445,2.213228652,0.5407576041
333,0.9041271565,0.6176620404,0,0,0.3561624307,0.3561624307,0.1868072665,0,0,0,0,0,0,0,0,0,0,0,0,0.276346955746421,0.4186585306,2.127254994,0.5069780483
334,0.342399334,0.4470607647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566400879020589,0.8580827645,1.6475428632,0.3184963312
335,0.8877619195,0.6061410615,0,0,0.4549917561,0.4549917561,0.2386432676,0,0,0,0,0,0,0,0,0,0,0,0,0.442872367571787,0.6709402467,2.4034864953,0.6155110295
336,0.8608634303,0.6085795814,0,0,0.3539945368,0.3539945368,0.1856702058,0,0,0,0,0,0,0,0,0,0,0,0,0.381984827242515,0.578697189,2.2338104065,0.5488442965
337,0.8619359148,0.6074073912,0,0,0.3542793515,0.3542793515,0.1858195911,0,0,0,0,0,0,0,0,0,0,0,0,0.39205355668633,0.5939510552,2.2491139523,0.5548571496
338,0.8894856268,0.6080207535,0,0,0.2627844612,0.2627844612,0.1378305028,0,0,0,0,0,0,0,0,0,0,0,0,0.424559739175858,0.6431970856,2.2785339687,0.5664164471
339,0.4053484725,0.5392948876,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0,0,0,0,0,0,0,0,0,0.660077212195444,1,2.0195719603,0.4646687512
340,0.9366510471,0.6089492093,0,0,0.2090447268,0.2090447268,0.1096440013,0,0,0,0,0,0,5.0897062883e-5,5.93951e-5,5.93951e-5,5.93951e-5,0,0,0.517266742120163,0.7836458108,2.4389494636,0.6294446383
341,0.5728866558,0.5664425452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64164825893e-4,7.614945e-4,0.420173036972994,0.6365513446,1.7766420401,0.369220157
342,0.6300312323,0.5601087597,0,0.1428571429,0,0.1428571429,0.0749286002,0,0,0,0,0,0,0,0,0,0,0.026435186163135,0.0303091149,0.523708307064157,0.793404616,2.0887823231,0.4918619097
343,0.9573327982,0.5734369632,0,0,0.0221468237,0.0221468237,0.0116160135,0,0,0,0,0,0,0,0,0,0,0,0,0.386308097819887,0.5852468328,2.1276326077,0.507126415
344,0.6535480819,0.5613309966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524896956888503,0.7952053899,2.0100844684,0.4609410598
345,0.9582637111,0.5572213278,0,0,0.0221468237,0.0221468237,0.0116160135,0,0,0,0,0,0,0,0,0,0,0,0,0.414530171119784,0.628002548,2.1551036004,0.5179199295
346,0.702438581,0.5528963147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556565283569454,0.8431820903,2.098516986,0.495686716
347,0.8241369075,0.5381427801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491214429170557,0.7441772267,2.1064569143,0.4988063605
348,0.8648571497,0.5368313221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481681286813048,0.7297347612,2.131423233,0.5086157739
349,0.9546911807,0.5383459002,0,0,0.0733119852,0.0733119852,0.038452151,0,0,0,0,0,0,0,0,0,0,0,0,0.453238187587623,0.6866441974,2.2181334293,0.5426847199
350,0.875935517,0.5344139518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470805450729976,0.7132581492,2.123607618,0.5055449728
351,0.8992800167,0.573743602,0,0,0,0,0,0,0,0,0,0,0,0.030749902481024,0.0358840595,0.0358840595,0.0358840595,0.145753540158445,0.1671129066,0.492652643397286,0.7463560842,2.422376669,0.6229330899
352,0.9026597447,0.5883601114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091052673070078,0.1043959333,0.28805927135618,0.4364023875,2.0318181769,0.4694803617
353,0.9446868692,0.5735887537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576758191283046,0.8737738262,2.3920494491,0.6110173468
354,0.9456348839,0.5681383808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602282791105401,0.9124429385,2.4262162032,0.6244416654
355,0.7224325672,0.5591707165,0,0.2857142857,0,0.2857142857,0.1498572003,0,0,0,0,0,0,0,0,0,0,0,0,0.409964365804381,0.6210854703,2.0525459543,0.4776244273
356,0.6320510927,0.5346208382,0,0.5714285714,0,0.5714285714,0.2997144006,0,0,0,0,0,0,0,0,0,0,0,0,0.320457049532713,0.4854841882,1.9518705197,0.438068457
357,0.6410334933,0.5308867041,0,0.5714285714,0,0.5714285714,0.2997144006,0,0,0,0,0,0,0,0,0,0,0,0,0.332511738498673,0.503746732,1.97538133,0.4473059927
358,0.6979850799,0.5241452191,0,0.5714285714,0,0.5714285714,0.2997144006,0,0,0,0,0,0,0,0,0,0,0,0,0.372128839347097,0.5637656209,2.0856103205,0.4906156112
359,0.6952348984,0.5190257987,0,0.5714285714,0,0.5714285714,0.2997144006,0,0,0,0,0,0,0,0,0,0,0,0,0.33436402389601,0.5065528967,2.0205279944,0.4650443826
360,0.7158158462,0.5078221719,0,0.5714285714,0,0.5714285714,0.2997144006,0,0,0,0,0,0,0,0,0,0,0,0,0.242998538016085,0.3681365354,1.8914889541,0.4143441848
361,0.9402256564,0.4932901539,0,0.2857142857,0,0.2857142857,0.1498572003,0,0,0,0,0,0,0,0,0,0,0,0,0.515234484063009,0.7805669921,2.3639400027,0.59997298
362,0.9619930714,0.4797204254,0,0.2857142857,0,0.2857142857,0.1498572003,0,0,0,0,0,0,0,0,0,0,4.0378026353e-4,4.62952e-4,0.462631496781631,0.7008748192,2.2929084683,0.5720642725
363,0.9661245868,0.4693887274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018434119022699,0.0211355361,0.446912750066044,0.6770613222,2.1337101725,0.5095143259
364,0.9723814767,0.4661228256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00758520898236,0.008696779,0.469403991005677,0.7111349738,2.1583360551,0.51918998
365,0.9550200077,0.4534119101,0,0,0.0262030449,0.0262030449,0.0137435023,0,0,0,0,0,0,0,0,0,0,0.195039733434731,0.2236217159,0.522614287258186,0.7917472041,2.4375443401,0.628892557
366,0.9418288663,0.4502250365,0,0,0.0291685883,0.0291685883,0.0152989304,0,0,0,0,0,0,0,0,0,0,0.278601699088048,0.3194292205,0.539660286276959,0.8175714542,2.5443535079,0.6708585071
367,0.8719533857,0.4542116606,0,0,0.0086893135,0.0086893135,0.0045575467,0,0,0,0,0,0,0,0,0,0,0.478368248993417,0.5484704414,0.339416463778906,0.5142072132,2.3934002476,0.6115480835
368,0.2078765089,0.3647556419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419533227543407,0.4810134765,0.356372599054933,0.539895322,1.5935409493,0.2972786617
369,0.4148007004,0.3711735687,0,0.4285714286,0,0.4285714286,0.2247858005,0,0,0,0,0,0,0,0,0,0,0.557175228745021,0.6388261435,0.220142779088688,0.3335106485,1.9830968616,0.4503374704
370,0.9536791305,0.2440840279,0,0,0.3641219348,0.3641219348,0.190982028,0,0,0,0,0,0,0.095356153894175,0.1112772929,0.1112772929,0.1112772929,0.451146643999921,0.5172596624,0.187787817837951,0.2844937143,2.301775856,0.5755483212
371,0.675783557,0.3627777571,0,1,0,1,0.5245002011,0,0,0,0,0,0,0.062457569662328,0.072885797,0.072885797,0.072885797,0.481527244582466,0.5520923702,0.082307874741446,0.1246943134,2.3127339958,0.5798538388
372,0.9646900236,0.2455426939,0,0,0.3164185685,0.3164185685,0.1659616028,0,0,0,0,0,0,0.219573998176265,0.2562351679,0.2562351679,0.2562351679,0.381540285868743,0.4374528817,0.22148237321413,0.3355400991,2.405422469,0.616271685
373,0.9712422315,0.2481935137,0,0,0.2554386066,0.2554386066,0.1339776005,0,0,0,0,0,0,0.272724177641784,0.3182595664,0.3182595664,0.3182595664,0.356745497625556,0.4090245558,0.239093234382881,0.3622201009,2.4429175688,0.6310037302
374,0.9762782901,0.2503974005,0,0,0.1609673064,0.1609673064,0.0844273846,0,0,0,0,0,0,0.297535513751697,0.3472135269,0.3472135269,0.3472135269,0.350781435046583,0.4021864932,0.254180551802816,0.3850769987,2.445580094,0.632049852
375,0.9774345124,0.253681194,0,0,0.0513206153,0.0513206153,0.026917673,0,0,0,0,0,0,0.298898905304186,0.3488045571,0.3488045571,0.3488045571,0.385704848824436,0.442227738,0.225234988787185,0.3412252152,2.3902908897,0.6103263985
376,0.9780930854,0.2545086713,0,0,0.02781758,0.02781758,0.0145903263,0,0,0,0,0,0,0.299090041690679,0.3490276066,0.3490276066,0.3490276066,0.389335261595582,0.4463901675,0.218004143024408,0.3302706698,2.3728805269,0.6034857646
377,0.9784375102,0.252853486,0,0,0.0795915317,0.0795915317,0.0417457744,0,0,0,0,0,0,0.3027805352687,0.3533342833,0.3533342833,0.3533342833,0.366339733795977,0.4200247737,0.245589912939057,0.3720624018,2.4184582294,0.6213935119
378,0.8676941628,0.4281023438,0,0.1428571429,0.0013174344,0.1441745773,0.0756195948,0,0,0,0,0,0,0.138959384635943,0.1621607365,0.1621607365,0.1621607365,0.263003613407552,0.3015453226,0.434504063380937,0.658262481,2.4933846415,0.6508325398
379,0.983772607,0.2547883869,0,0,8.993949e-4,8.993949e-4,4.717328e-4,0,0,0,0,0,0,0.31650404674371,0.3693491407,0.3693491407,0.3693491407,0.365477117345587,0.4190357456,0.229681289253419,0.3479612461,2.3753788591,0.604467374
380,0.9863745795,0.2557779915,0,0,0,0,0,0,0,0,0,0,0,0.322441639526522,0.3762781036,0.3762781036,0.3762781036,0.365013827012562,0.4185045627,0.216472594206945,0.3279504128,2.3648856501,0.6003445305
381,0.9978615337,0.2705636464,0,0,0,0,0,0,0,0,0,0,0,0.204620217107512,0.238784629,0.238784629,0.238784629,0.437058232526847,0.501106673,0.206475107403082,0.3128044774,2.3211209595,0.5831491262
382,0.9965710157,0.2721550495,0,0,0,0,0,0,0,0,0,0,0,0.171862502282635,0.2005575227,0.2005575227,0.2005575227,0.449275646755452,0.515114481,0.220601744831851,0.3342059698,2.3186040387,0.5821602132
383,0.997581452,0.2709497725,0,0,0,0,0,0,0,0,0,0,0,0.195563564070218,0.228215832,0.228215832,0.228215832,0.437351433662904,0.5014428411,0.213758859712587,0.3238391748,2.3220290724,0.5835059291
384,1,0.2669124692,0,0,0,0,0,0,0,0,0,0,0,0.344638393441486,0.4021809383,0.4021809383,0.4021809383,0.370752089890683,0.4250837359,0.146619994836478,0.2221255213,2.3163026647,0.5812559898
385,0.9944416048,0.2771802494,0,0,0,0,0,0,0,0,0,0,0,0.101624313206742,0.1185920153,0.1185920153,0.1185920153,0.394866393373085,0.4527318557,0.256260000540367,0.3882273101,2.2311730353,0.5478080578
