id,pressure_index,biodiversity_subindex,surf_subindex,social_subindex,response_index,added_indices,sci
62,0.7146685502,0.4115251375,0.14184417,0.5259949055,0.0886965898,1.882729353,0.3369448161
63,0.6919137319,0.3654132996,0,0.0649311964,0.1522736624,1.2745318903,0.0288741444
64,0.7033540215,0.6926256922,0.1134751431,0.1383715578,0.3015026885,1.9493291031,0.3706796325
65,0.7272295974,0.706753783,0.14184417,0.2309859597,0.290315039,2.0971285491,0.4455445857
66,0.7514559794,0.6356032874,0.0567375716,0.2511952121,0.0586000464,1.7535920969,0.2715328345
67,0.727582612,0.4653206295,0,0.0132467535,0.0113781523,1.2175281473,0
68,0.7706274393,0.7698414793,0.0283690269,0.0499087003,0.0409699677,1.6597166135,0.2239820225
69,0.7764321701,0.7706157549,0.0567375716,0.0499087003,0.0214024325,1.6750966294,0.2317724723
70,0.7122466262,0.8419829177,0.0567375716,0.8606954219,0.0126824551,2.4843449925,0.6416815924
71,0.6826850558,0.8941690896,0.0567375716,0.9044030235,0.0403576001,2.5783523406,0.6892991979
72,0.7432646001,0.6780427624,0.1134751431,0.5620708522,0.1273064062,2.224159764,0.5098897928
73,0.7790939927,0.6399321205,0.14184417,0.0688663385,0.1470226035,1.7767592252,0.2832676957
74,0.7863424025,0.6562654793,0.1134751431,0.0688663385,0.1353831569,1.7603325203,0.2749470657
75,0.786080714,0.6564396932,0.1134751431,0.0688663385,0.1342990301,1.7591609189,0.2743536137
76,0.7498997733,0.7088254931,0.14184417,0.0688663385,0.0966408445,1.7660766194,0.2778566281
77,0.6555134866,0.8035264036,0.2553193131,0.0767446567,0.0338642608,1.8249681208,0.3076869801
78,0.6461907647,0.8034604472,0.2553193131,0.0651149474,0.0325568309,1.8026423033,0.2963782687
79,0.6200431806,0.8018715206,0.2269502862,0.0831324301,0.0295974716,1.7615948891,0.2755864943
80,0.5745834292,0.8034170314,0.2553193131,0.0831324301,0.0247397616,1.7411919654,0.2652517875
81,0.5498256445,0.8042882394,0.2553193131,0.0831324301,0.0234402642,1.7160058913,0.2524942684
82,0.2271004818,0.6858754595,0.1702127147,0.6912853271,0.2162156239,1.990689607,0.3916299965
83,0.4210345365,0.4992096824,0.1702127147,0.6362688557,0.0316838271,1.7584096164,0.2739730559
84,0.4446227197,0.4452494635,0.1702127147,0.1858317882,0.0173203743,1.2632370604,0.0231529666
85,0.5180657349,0.4448161461,0.1702127147,0.1137618573,0.0157145085,1.2625709615,0.0228155671
86,0.5697611199,0.4477496974,0.2269502862,0.1137618573,0.0254397382,1.383662699,0.0841522467
87,0.7272510162,0.4128479858,0.1702127147,0.0846529807,0.0790181782,1.4739828756,0.1299021868
88,0.7306476769,0.41725196,0.1702127147,0.0846529807,0.0808389484,1.4836042807,0.1347757236
89,0.7946974788,0.6289028086,0.1134751431,0.0540393978,0.1057630896,1.6968779179,0.2428053631
90,0.810808795,0.6739940569,0.0851065985,0.0540393978,0.1176192562,1.7415681044,0.2654423135
91,0.9129742046,0.7541549498,0,0.0565841282,0,1.7237132826,0.2563982985
92,0.8976049952,0.582596666,0,0.0404841237,0.0093993352,1.5300851201,0.1583196946
329,0.8571772776,0.5985648789,0.5390071709,0.0379917954,0.9713484743,3.0040895971,0.9049481781
330,0.8135371259,0.5989118757,0.5425532992,0.0188455921,0.2491394406,2.2229873335,0.5092959208
332,0.5044168146,0.5029294074,0.8829787285,0.1876250216,0.2545223007,2.3324722728,0.5647534011
333,0.5024080705,0.5472962218,0.8226950286,0.1876250216,0.2544450205,2.314469363,0.555634375
334,0.5055986305,0.5880836676,0.6134753842,0.1876250216,0.2532251442,2.1480078481,0.4713165114
335,0.3946431619,0.7794112976,0.5567378127,0.1566464118,0.0598138038,1.9472524878,0.3696277631
336,0.3745350565,0.8283778253,0.7092198855,0.1566464118,0.0531232055,2.1219023846,0.4580932934
337,0.3714018524,0.772490086,0.8226950286,0.1566464118,0.201585947,2.3248193258,0.5608769487
338,0.7552263891,0.6928201909,0.7411350408,0.0770367272,0.1526168045,2.4188351525,0.60849884889999994
339,0.9876204868,0.2635550784,0.3297875265,0.4324195861,0.4778197357,2.4912024135,0.6451550865
340,0.821530349,0.8326009407,0.8297872853,0.0770367272,0.2087757408,2.769731043,0.7862383813
341,0.8225538889,0.7260726957,0.2872339861,0.0770367272,0.2178622601,2.130759558,0.4625797234
342,0.8229621868,0.7316768182,0.7695035854,0.0770367272,0.226074448,2.6272537656,0.7140692698
