id,normalized_built_area,normalized_human_mod,normalized_pop_change,normalized_ports,normalized_roads,added_pressure,pressure_index
74,0,0.735025589,0.0924316062,0,0.1514488684,0.9789060636,0.7219792461
75,0,0.735025589,0.0924316062,0,0.1647467754,0.9922039706,0.7182024852
76,3.061025e-4,0.6930992535,0.1483562574,0,0.2829815842,1.1247431976,0.680559797
77,0.0103592164,0.6590095922,0.1483562574,0,0.5777373628,1.3954624288,0.6036723738
78,0.0181934263,0.7378922228,0.1483562574,0,0.5990965307,1.5035384372,0.5729775253
79,0.208798896,0.7130320407,0.1483562574,0,0.5102507614,1.5804379555,0.5511371641
80,0.3416603881,0.8252878266,0.1483562574,0,0.3451009659,1.660405438,0.5284254652
81,0.3039839482,0.9375436124,0.1483562574,0,0.4646793943,1.8545632123,0.4732823899
82,0,0.840976032,0.0767433011,1,0.1760192972,2.0937386303,0.405353778
83,0.002066975,0.6918057947,0.1335911117,0,0.1202358357,0.9476997171,0.730842213
84,0,0.6596053489,0.1904389223,0,0.1828527709,1.0328970421,0.7066451777
85,0.0027520325,0.7466407904,0.1904389223,0,0.2296136663,1.1694454115,0.66786384620000006
86,0.0049183377,0,0.1904389223,0,0.3910881719,0.5864454319,0.8334426487
87,0,0.6235141942,0.1904389223,0,0.3043737008,1.1183268173,0.6823821239
88,0,0.70265302,0.1904389223,0,0.267485942,1.1605778843,0.6703823275
89,0,0.6859691057,0.1904389223,0,0.2121488729,1.0885569009,0.6908371278
90,0.001086452,0.5942572343,0.0995606885,0,0.1640742426,0.8589786174,0.7560400414
91,0,0.2891790873,0.0620246378,0,0,0.3512037251,0.9002540407
92,0,0,0.0401433816,0,0,0.0401433816,0.9885988108
93,4.547605e-4,0.4164890082,0,0,0.2563484881,0.6732922568,0.8087771363
94,0,0,0,0,0.3313212649,0.3313212649,0.9059008916
95,0.0130548188,0.8112367165,0,0,0.406316831,1.2306083663,0.6504928527
96,0.0149048444,0.7697243879,0,0,0.3644639589,1.1490931912,0.6736441144
97,0.0023892881,0.7697243879,0,0,0.2655318799,1.0376455559,0.7052965444
98,0,0.3520811854,0,0,0.0859005757,0.4379817611,0.875608065
99,0,0,0,0,0.008655914,0.008655914,0.9975416193
100,0,0.3758692557,0.0133998642,0,0.1116153501,0.50088447,0.8577429611
101,0,0,0.0133998642,0,0.1358461075,0.1492459717,0.9576124011
102,0.4149895929,0,0.5027629923,0,0.5307977854,1.4485503706,0.5885947784
103,0.4039502873,0,0.5027629923,0,0.6382556115,1.5449688911,0.5612107926
104,0.0597189852,0.710944935,0.5027629923,0,0.6571621159,1.9305890284,0.4516901702
105,0.3593707072,0,0.5027629923,0,0.5560766712,1.4182103707,0.5972116927
106,0.1523929376,0.9178558963,0.5027629923,0,0.5207120549,2.0937238811,0.405357967
107,0.0132254354,0.3857890888,0.5027629923,0,0.4285950824,1.3303725989,0.6221586456
108,0.0972499694,0.8520090502,0.5027629923,0,0.5710797519,2.0231017638,0.425415473
109,0.0374096648,0.8622919015,0.5027629923,0,0.476672386,1.8791369446,0.4663031629
110,0.0173792981,0.7732968101,0.5027629923,0,0.2980120082,1.5914511087,0.5480092999
111,0.0231985426,0.7851093563,0.5027629923,0,0.3383813973,1.6494522885,0.5315362875
112,0.0314076338,0.9447787219,0.5027629923,0,0.6691097444,2.1480590924,0.3899261324
113,0.0286249524,0.7861480317,0.5027629923,0,0.2547624829,1.5722984593,0.553448876
114,0.0269845446,0.7861480317,0.5027629923,0,0.3243907104,1.640286279,0.5341395413
115,0.0415766465,0.8383909756,0.5027629923,0,0.3968010314,1.7795316458,0.494592231
116,0.0217989151,0.874178091,0.5027629923,0,0.328701287,1.7274412854,0.5093865016
117,0.035520568,0.6789183772,0.5027629923,0,0.1516946565,1.368896594,0.6112173811
118,0,0.7311710761,0.5027629923,0,0.3684824122,1.6024164806,0.5448950063
119,0.0062060858,0.7459642133,0.1078950668,0,0.440141359,1.3002067249,0.6307261061
120,0,0.6279933435,0.1756445901,0,0.0910286008,0.8946665344,0.7459042562
121,0.0110892936,0.4602213428,0.1756445901,0,0.098507551,0.7454627775,0.7882798656
122,0.0709207174,0,0.0164633698,0,0.3031068544,0.3904909416,0.8890960124
123,0,0.0574787782,0.0051000774,0,0,0.0625788556,0.9822268742
124,0,0.1469861198,0.0069053189,0,0,0.1538914387,0.9562930342
125,0,0.4137253788,0.0069053189,0,0.0259974258,0.4466281235,0.8731523971
126,0,0,0.0069053189,0,0.104697983,0.1116033019,0.9683033589
127,0,0.1679682198,6.572376e-4,0,0.0071096429,0.1757351003,0.9500891793
128,0,0.3211567421,0.2369838847,0,0.0425497514,0.6006903782,0.8293969176
129,6.721509e-4,0.5581605443,0.2369838847,0,0.2723516391,1.068168219,0.6966277516
130,0.0035638587,0,0.2369838847,0,0.1004393855,0.3409871289,0.9031556733
131,0.0093467014,0,0.2369838847,0,0.2933733953,0.5397039814,0.8467177665
132,0.0056163623,0.5101701321,0.0089537815,0,0.233364441,0.7581047169,0.7846894071
133,0,0.0127009086,0.0024084299,0,0,0.0151093385,0.9957087714
134,0,0.5950521327,9.253214e-4,0,0.0021468,0.5981242541,0.8301257269
135,0,0.4011394335,0.0070998958,0,0.0426531681,0.4508924974,0.8719412652
136,0,0.5864887162,0.0070998958,0,0.0583471614,0.6519357734,0.814842627
137,0,0.3319761787,0.0070998958,0,0.0699075736,0.4089836481,0.8838438678
138,0,0.4029320944,0.0070998958,0,0.0303768414,0.4404088316,0.8749187487
139,0,0.2313748707,0,0,0.1041049163,0.335479787,0.9047198227
140,0.0072442228,0.6071094827,0.0025835492,0,0.4342033481,1.0511406028,0.7014637934
141,0.0663400287,0.79232717,0.2918416057,0,0.4767360562,1.6272448606,0.5378434564
142,0.1994771394,0,0.2918416057,1,0.3365414441,1.8278601892,0.4808663603
143,0.2216484269,0.7389170038,0.2918416057,0,0.5723000119,1.8247070483,0.4817618891
144,0.253991111,0.8255697889,0.2918416057,0,0.7341822108,2.1055847164,0.4019893512
145,0.2691584743,0.8357968061,0.2918416057,0,0.4000469498,1.7968438359,0.4896753668
146,0.0060057712,0.640427221,0.2918416057,0,0.2789768491,1.217251447,0.6542863738
147,0,0.4936487384,0.2918416057,0,0.0149098451,0.8004001892,0.7726769991
148,0,0.6316474311,0.1494858845,0,0.0828853644,0.86401868,0.7546086047
149,0,0.4988340933,0.0062242996,0,0.0664661092,0.5715245021,0.8376803671
150,0.0022352202,0,0.0028170415,0,0.0189910569,0.0240433186,0.9931714167
151,0.001781428,0,0.0156742523,0,0.0011210704,0.0185767507,0.9947239859
152,0.0013992283,0,0.0461709423,0,0.0092479247,0.0568180953,0.9838629974
153,0.1407515062,0.595568053,0.0461709423,0,0.2240533299,1.0065438314,0.7141297973
154,0.223338446,0.5950797503,0.0461709423,0,0.2642655939,1.1288547325,0.679392073
155,0.1506847975,0.6381279776,0.069286681,0,0.4793973411,1.3374967972,0.6201352901
156,0.6870252255,0.8261450731,0.2715018312,0,0.5968900576,2.3815621874,0.3236085266
157,0.0434140729,0.4171530494,0.0016257983,0,0.1072042644,0.569397185,0.83828455
158,0,0.0870454532,0.0016257983,0,0.0197627247,0.1084339762,0.9692034845
159,0,0.0515656983,0.0016257983,0,0.0597187469,0.1129102435,0.9679321723
160,0,0.2205755457,0.0016257983,0,0.0651726636,0.2873740076,0.9183824258
161,0,0.4199492754,0.0016257983,0,0.0696540354,0.4912291091,0.8604851964
162,0.0057052711,0.6328572991,0.0016257983,0,0.3615094683,1.0016978368,0.7155061164
163,0.0146271138,0.5285055094,0.0081516922,0,0.1806379476,0.731922263,0.7921255298
164,0.0497395484,0.4042552031,0.0078609078,0,0.1686868611,0.6305425204,0.8209185606
165,0.0530235037,0.4140477889,0.0078609078,0,0.1616093417,0.6365415421,0.8192147684
166,0.0598118259,0.4238403747,0.0078609078,0,0.1962626011,0.6877757095,0.8046636666
167,0.0234949152,0.6189714453,0.0046028253,0,0.1658843772,0.812953563,0.7691116943
168,0.009181313,0.4879482334,0.0102563659,0,0.1570253702,0.6644112825,0.8112994367
169,0.0213089603,0.5034326764,0.0102563659,0,0.2094614049,0.7444594075,0.7885648344
170,0,0,0.0102563659,0,0,0.0102563659,0.9970870723
171,0.0432122921,0,0.1681274349,0,0.405226938,0.616566665,0.8248878668
172,0.0569143053,0.6121327582,0.1976512403,0,0.3692260077,1.2359243115,0.6489830622
173,0.0551896441,0.6895750284,0.1976512403,0,0.5004715418,1.4428874546,0.5902031126
174,0.2222768112,0.7176279604,0.1976512403,0,0.9407366933,2.0782927052,0.4097406011
175,9.493268e-4,0.491469378,0.0108033433,0,0.1857170845,0.6889391326,0.8043332408
176,0.0044835405,0.6829342743,0.0069399103,0,0.4185626335,1.1129203586,0.6839176213
177,0,0,0,0,0.0106189296,0.0106189296,0.9969841
178,0,0.2835638738,0,0,5.821521e-4,0.2841460259,0.9192992103
179,1.974622e-4,0.3323310143,0.0012517782,0,0,0.3337802547,0.9052025097
180,0.4602931,0.9978586003,0.6719022273,0,0.9994194775,3.1294734051,0.1111930065
181,0.6151009008,0.6963054166,0.6719022273,0,0.7178377617,2.7011463064,0.2328429046
182,0.0109665886,0.3994058798,0.416983755,0,0.5539604722,1.3813166956,0.6076899272
183,0.0618380536,0.5404258091,0.0899853419,0,0.3384034661,1.0306526707,0.7072826054
184,0.0621801382,0.6625240624,0.017905401,0,0.3399309952,1.0825405968,0.6925458284
185,0.1430629404,0.6773584548,0.0088532501,0,0.3916943511,1.2209689964,0.6532305464
186,0.0049249472,0.3287383442,0.0088532501,0,0.2271942672,0.5697108087,0.8381954772
187,0.0045418997,0.3367360871,0.0088532501,0,0.2923437333,0.6424749702,0.8175296055
188,0,0.5026661122,0.0088532501,1,0.150835315,1.6623546773,0.5278718584
189,0,0.0366193609,0.0329937606,0,0,0.0696131215,0.9802290605
190,0.0048663687,0.7510936592,0.3130721102,0,0.4886478907,1.5576800288,0.557600681
191,0.01058344,0.708836715,0.3130721102,0,0.374031419,1.4065236842,0.6005308481
192,0.0463376553,0.7595521888,0.3130721102,0,0.4190654785,1.5380274328,0.5631822478
193,0.0017128954,0.7764088413,0.3130721102,0,0.3646694105,1.4558632574,0.5865178331
194,0,0.574961983,0.0412632799,0,0.0982162444,0.7144415073,0.7970902686
195,0,0.5131465756,0,0,0.4723677392,0.9855143148,0.7201024256
196,0,0.3025565296,0.023098443,0,0.0512742306,0.3769292032,0.8929477045
197,0,0,0,0,0,0,1
198,0.0012453553,0.6715603684,0.023098443,0,0.4487586115,1.1446627782,0.6749024035
199,0,0.6122356876,0.0036904757,0,0.1392041202,0.7551302835,0.785534181
200,0,0.2208592382,2.486261e-4,0,0.0347337641,0.2558416284,0.9273379898
201,0.0014338622,0.8195355947,0.0227979297,0,0.6189743476,1.4627417342,0.5845642654
202,0,0.8420771839,0.0227979297,0,0.5740850449,1.4389601585,0.5913185106
203,0.0042439328,0.6951996279,0.0227979297,0,0.3742011023,1.0964425927,0.6885974993
204,0.047223401,0.8556200215,0.0227979297,0,0.4366579378,1.36229929,0.6130910925
205,0.0214554412,0.5811595082,0.009741818,0,0.5708061616,1.183162929,0.663967911
206,0.0012463073,0.7735067657,0.0091602492,0,0.4308911747,1.2148044969,0.6549813362
207,0.0012463073,0.7735067657,0.0091602492,0,0.3397188146,1.1236321368,0.6808753512
208,0.4162419705,0,0.0249534096,0,0.5800754792,1.0212708593,0.7099471494
209,0.0071720237,0.6907542839,0.0249534096,0,0.5386502896,1.2615300068,0.6417107457
210,0.006119649,0.693623966,0.0107741567,0,0.5504618771,1.2609796488,0.6418670538
211,0,0.5250011792,0.008163583,0,0.1005436395,0.6337084017,0.8200194134
212,0.0110836094,0.8724977722,0.008163583,0,0.3716017699,1.2633467345,0.6411947739
213,0.0668338717,0.9004924849,0.008163583,0,0.5032700075,1.4787599471,0.5800149059
214,0,0,0.008163583,0,0,0.008163583,0.9976814471
215,0.4189287901,0.9496570532,0.008163583,0,0.5721226508,1.9488720771,0.4464975709
216,0.5089599756,0.9496570532,0.008163583,0,0.6205189504,2.0872995622,0.4071825486
217,0.1034105558,0.775035498,0.0064891404,0,0.2877385962,1.1726737904,0.6669469489
218,0.0694397007,0.9254709561,0.0064891404,0,0.3267241148,1.328123912,0.622797299
219,0,0.6750555212,0.0060189129,0,0.719163066,1.4002375001,0.6023161978
220,0,0.6170078967,0.0109687337,0,0.1626241603,0.7906007907,0.7754601427
221,0,0,0,0,0,0,1
222,0,0.3695301878,0,0,0.0162749161,0.3858051039,0.890426845
223,0,0.4240325853,0.0057875825,0,0.075987096,0.5058072638,0.8563448302
224,0.2780082454,0,0.007211237,0,0.2862589207,0.5714784031,0.8376934597
225,0,0.5232530252,0.0086348915,0,0.0466642173,0.578552134,0.8356844375
226,0.1750083018,0.5780984497,0.0086348915,0,0.261600401,1.023342044,0.7093589088
227,0.1660560432,0.4517962708,0.0086348915,0,0.2136213901,0.8401085956,0.7613993479
228,0.1997876261,0.5764515833,0.0086348915,0,0.3209556681,1.105829769,0.6859314316
229,0.0139439273,0.4295307718,0.0086348915,0,0.0667677762,0.5188773668,0.8526327683
230,0.0237984277,0.5818902294,0.0086348915,0,0.098534774,0.7128583226,0.7975399115
231,0.0070023112,0.4585571271,0.0086348915,0,0.1110458747,0.5852402045,0.8337849474
232,6.958887e-4,0.5791200219,0.0086348915,0,0.1769445031,0.7653953052,0.7826187949
233,2.72668e-4,0.2407638463,0.0086348915,0,0.205492114,0.4551635198,0.8707282449
234,0.295699557,0.6132037789,0.0091494394,0,0.367533849,1.2855866243,0.6348783854
235,0.2531924574,0.6470867255,0.0091494394,0,0.3280940072,1.2375226295,0.6485291213
236,0,0.778927009,0.0096639873,0,0.0180865124,0.8066775087,0.770894167
237,0.003867721,0.8123689515,0.0096639873,0,0.2829752579,1.1088759177,0.6850662898
238,0.1451369409,0.6847596228,0.0096639873,0,0.2488580466,1.0884185976,0.6908764076
239,0.0024653429,0.5616377864,0.0096639873,0,0.1066443632,0.6804114798,0.8067551938
240,0,0.3684304799,0.0096639873,0,0.2906670288,0.668761496,0.8100639252
241,0,0.5767722285,0.0096639873,0,0.2771042013,0.8635404171,0.754744437
242,0.0014521119,0.4954582298,0.0102088027,0,0.2110950117,0.7182141561,0.79601879230000006
243,8.152209e-4,0.6215421421,0.0102088027,0,0.1345731987,0.7671393644,0.7821234617
244,0,0.6698792795,0.010753618,0,0.2874715701,0.9681044676,0.7250470255
245,8.999272e-4,0.7040351716,0.010753618,0,0.2727865482,0.988475265,0.7192614812
246,0.0010105372,0.572202108,0.010753618,0,0.2140771851,0.7980434483,0.773346341
247,0.0311607288,0.8750521626,0.010753618,0,0.5135098554,1.4304763648,0.5937280071
248,9.196587e-4,0.4978143261,0.010753618,0,0.1521687624,0.6616563652,0.8120818654
249,0.0031739594,0.4536805553,0.010753618,0,0.3236555189,0.7912636516,0.7752718825
250,0.0066015607,0.4943499703,0.0382235559,0,0.1804333178,0.7196084047,0.7956228094
251,0.024730044,0.6456157847,0.0747867221,0,0.2775792185,1.0227117693,0.7095379141
252,0,0.4454552776,0.1706331533,0,0.1245026744,0.7405911053,0.7896634774
253,5.362096e-4,0.4616202339,0.1706331533,0,0.1183018382,0.751091435,0.7866812611
254,0.0339775676,0.5797632376,0.1706331533,0,0.3782640466,1.1626380051,0.6697972291
255,0,0.3614627325,0.1706331533,0,0.0521555216,0.5842514074,0.8340657773
256,0.0030874858,0.6583845708,0.1706331533,0,0.1178767923,0.9499820022,0.7301940173
257,0.0038658893,0.5563088725,0.1706331533,0,0.2677071602,0.9985150753,0.7164100578
258,0.0098638754,0.5432074562,0.1706331533,0,0.1672326747,0.8909371596,0.7469634422
259,0.0133851988,0.6404479181,0.1706331533,0,0.2848731161,1.1093393863,0.6849346593
260,0.0197023138,0.8706413513,0.1706331533,0,0.2851584408,1.3461352592,0.617681866
261,0.0206718856,0.710327679,0.1706331533,0,0.3866923547,1.2883250726,0.6341006341
262,4.325545e-4,0,0.1706331533,0,0.1426553787,0.3137210865,0.9108995478
263,0.0377724117,0.60201619,0.1706331533,0,0.1748288946,0.9852506496,0.7201773096
264,2.14469e-5,0,0.1706331533,0,0.0952094094,0.2658640096,0.9244915165
265,0.0342643502,0.6354107483,0.1706331533,0,0.3833962221,1.2237044739,0.6524536388
266,0,0,0.1706331533,0,0.0204823995,0.1911155528,0.9457209511
267,4.616498e-4,0.4937603746,0.1706331533,0,0.0929082668,0.7577634445,0.7847863325
268,0.0286458683,0.7207481903,0.1706331533,0,0.2028357133,1.1228629252,0.6810938163
269,0.0035070438,0.7249007099,0.1706331533,0,0.1897916571,1.0888325641,0.6907588363
270,0.0118173031,0,0.1706331533,0,0.141517991,0.3239684474,0.9079891776
271,0.0115299887,0,0.1706331533,0,0.1978615776,0.3800247196,0.8920685417
272,0.0232385484,0.5828184238,0.1706331533,0,0.2421981807,1.0188883062,0.7106238223
273,0.0219845466,0.6592653703,0.1706331533,0,0.2511338692,1.1030169394,0.686730308
274,0.0041001901,0.6171041143,0.1706331533,0,0.1272700445,0.9191075022,0.7389627359
275,0,0.5776487603,0.1706331533,0,0.0395515813,0.7878334949,0.776246087
276,0.0048512463,0.6464009924,0.0030289141,0,0.2087469685,0.8630281213,0.754889935
277,0.0202274598,0.6350330336,0.0030289141,0,0.2885314994,0.9468209069,0.7310918053
278,0.0030695578,0.7229358616,0.0120572834,0,0.1930028469,0.9310655497,0.7355665108
279,0.0203347388,0.4550695311,0.0120572834,0,0.4610548203,0.9485163736,0.730610273
280,0.0363046345,0.7160667866,0.0120572834,0,0.5790634198,1.3434921243,0.6184325472
281,0.0445235805,0.6878590378,0.0120572834,0,0.5173755039,1.2618154056,0.6416296891
282,0.021674609,0.7763534082,0.0430836551,0,0.3165583275,1.1576699998,0.6712082006
283,0.0498066323,0.8296826792,0.0430836551,0,0.5864815747,1.5090545413,0.5714108873
284,0,0.8247424811,0.0430836551,0,0.1796954783,1.0475216145,0.7024916284
285,0,0.5749998476,0.0430836551,0,0.0801246959,0.6982081986,0.8017007178
286,0.0828909845,0.6288865614,0.0748775246,0,0.1795167938,0.9661718643,0.7255959074
287,0.0202811024,0.5975366235,0.0748775246,0,0.0724082308,0.7651034813,0.7827016763
288,0.7912696778,0.9429276598,0.0748775246,0,0.548321598,2.3573964602,0.3304718753
289,0,0,0.0748775246,0,0.0122785528,0.0871560774,0.9752466562
290,0.117701356,0.7889848872,0.0762233484,0,0.366524663,1.3494342546,0.6167449128
291,0.0074490091,0.855684926,0.0775691721,0,0.2316686745,1.1723717817,0.6670327229
292,0.0108483222,0.7435247963,0.0775691721,0,0.1398479696,0.9717902602,0.7240002174
293,0.0155504239,0.7021700547,0.0617435822,0,0.1562684612,0.935732522,0.7342410361
294,0.4575701172,0.7509964628,0.0459179923,0,0.4137546194,1.6682391917,0.5262005876
295,0.2697967235,0.6915075313,0.0459179923,0,0.2630633055,1.2702855526,0.6392240685
296,0.1741091523,0.6283326322,0.0459179923,0,0.3015080588,1.1498678356,0.67342410640000006
297,0,0.8081081436,0.0310263717,0,0.3861625822,1.2252970975,0.6520013151
298,0.0019218304,0.8081081436,0.0310263717,0,0.5136066841,1.3546630298,0.6152598796
299,1.288715e-4,0.6667342452,0.016134751,0,0.2943386368,0.9773365045,0.7224250192
300,0,0.6667342452,0.016134751,0,0.2549186298,0.937787626,0.7336573626
301,0.0081658862,0.8511781484,0.0133328433,0,0.4372827064,1.3099595843,0.6279561802
302,0,0,0.0133328433,0,0.0173736659,0.0307065092,0.9912789928
303,0.0177082056,0.9225645967,0.0148224377,0,0.4304159911,1.3855112311,0.6064986302
304,0.0032457262,0.9098795298,0.0148224377,0,0.0828085512,1.0107562449,0.7129334227
305,0,0.9098795298,0.0148224377,0,0.3183545235,1.243056491,0.64695744
306,0,0.7129364168,0.0148224377,0,0.4096258615,1.137384716,0.6769694581
307,0.0070949738,0.7553863417,0.0148224377,0,0.5806703251,1.3579740783,0.6143195031
308,0.0133906794,0.7388948627,0.0148224377,0,0.6389904387,1.4060984185,0.6006516285
309,0.0025063208,0.6429069947,0.0148224377,0,0.4082717625,1.0685075157,0.6965313874
310,6.33631e-5,0.4881076334,0.008670564,0,0.0532383053,0.5500798658,0.8437708942
311,0,0.4862223328,0.0025186902,0,0.0458382403,0.5345792633,0.8481732463
312,0.0401129212,0.7849175307,0.0051562885,0,0.4445168479,1.2747035883,0.6379692948
313,3.889278e-4,0.5941437904,0.0136247087,0,0.2381682805,0.8463257074,0.7596336156
314,0.0021680232,0.8655213609,0.0220931288,0,0.4868307422,1.3766132551,0.6090257593
315,0.0022440961,0.8789140773,0.0220931288,0,0.3837664063,1.2870177085,0.6344719408
316,0,0.8923067938,0.0220931288,1,0.1006183381,2.0150182607,0.4277112823
317,0,0.8923067938,0.0220931288,1,0.0563904402,1.9707903628,0.4402725218
318,0,0.456320264,0.0220931288,0,0.0086656161,0.4870790089,0.8616638733
319,0.006755142,0.5482714574,0.0220931288,0,0.0732739293,0.6503936575,0.8152806059
320,0.0325206897,0.8310177889,0.0128074856,0,0.4556787891,1.3320247533,0.6216894145
321,0,0.5867946915,0.0128074856,0,0.1784115501,0.7780137272,0.7790350157
322,0.0023439154,0.3987510802,0.0116335381,0,0.0260333878,0.4387619215,0.8753864904
323,0.0023419638,0.8070120297,0.0104595907,0,0.39349666,1.2133102442,0.6554057214
324,0.003284069,0.6485604258,0.0104595907,0,0.2588905103,0.9211945958,0.738369977
325,0.0050129208,0.6485604258,0.0104595907,0,0.1855480821,0.8495810194,0.758709069
326,0.0022853851,0.859384804,0.0113373488,0,0.4165008231,1.289508361,0.6337645664
327,0.0174820779,0,0.0283866114,0,0.1439124579,0.1897811472,0.9460999379
