nm_regiao,id,sum_10km,hab_10km,normalized_carbon,normalized_cp,climate_added,climate_index
Sul,298,9407.2320385,0.284328103418,0.0143178282,0.6805000343,0.6948178625,0.4750788405
Sul,299,9434.79108429,0.282158632808,0.0143597731,0.6753077061,0.6896674792,0.4715572872
Sul,300,9434.79108429,0.28193498337,0.0143597731,0.6747724321,0.6891322052,0.4711912958
Sul,301,9434.79108429,0.351624788043,0.0143597731,0.8415653516,0.8559251247,0.5852352648
Sul,302,9434.79108429,0.359789077243,0.0143597731,0.8611054498,0.8754652229,0.5985957262
Sul,303,7965.03347015,0.337845810521,0.0121227987,0.8085872725,0.8207100712,0.5611571176
Sul,304,3937.87990189,0.335382702581,0.005993462,0.8026921639,0.8086856259,0.5529354528
Sul,305,55.8622741699,0.311800152011,8.50225e-5,0.7462505872,0.7463356097,0.5103038871
Sul,306,55.8622741699,0.308645809606,8.50225e-5,0.7387011044,0.7387861269,0.5051419594
Sul,307,8061.5528698,0.348945105993,0.0122697015,0.8351519028,0.8474216043,0.5794210179
Sul,308,8061.5528698,0.35989670902300003,0.0122697015,0.8613630516,0.8736327531,0.5973427825
Sul,309,8061.5528698,0.378718941658,0.0122697015,0.9064114651,0.9186811666,0.628144449
Sul,310,8061.969884869999,0.319182487687,0.0122703362,0.7639191877,0.7761895239,0.5307163775
Sul,311,8061.969884869999,0.330988319929,0.0122703362,0.7921748162,0.8044451524,0.5500360466
Sul,312,46342.0469856,0.417822320484,0.0705326989,1,1.0705326989,0.7319723063
Sul,313,46398.6876392,0.409910776466,0.0706189061,0.9810648124,1.0516837185,0.7190843939
Sul,314,152803.273026,0.300291857883,0.2325669226,0.7187070751,0.9512739977,0.6504296625
Sul,315,144397.089787,0.30315673434,0.2197726929,0.7255637611,0.945336454,0.6463698915
Sul,316,154107.773638,0.299928748876,0.2345523754,0.7178380239,0.9523903993,0.6511929974
Sul,317,150144.700228,0.296875589554,0.2285205689,0.7105307088,0.9390512777,0.6420724282
Sul,318,214242.38957,0.264334607303,0.3260773951,0.6326483635,0.9587257586,0.6555247732
Sul,319,158378.877918,0.274057347356,0.2410530057,0.6559183986,0.8969714043,0.6133004888
Sul,320,27551.1471901,0.255061714401,0.0419329075,0.6104549754,0.6523878829,0.4460675173
Sul,321,105945.418699,0.324792653442,0.1612491637,0.77734634440000006,0.9385955081,0.6417607976
Sul,322,183502.098988,0.371023732053,0.2792906042,0.887994044,1.1672846482,0.7981260516
Sul,323,635010.843277,0.206918410981,0.9664879207,0.4952306299,1.4617185506000001,0.9994440149
Sul,324,647596.25259,0.199254766129,0.9856429418,0.4768887547,1.4625316965,1
Sul,325,657029.259914,0.187026755077,1,0.4476226997,1.4476226997,0.9898060351
Sul,326,388242.067879,0.15657951045,0.5909052938,0.3747514261,0.9656567199,0.6602637893
Sul,327,13058.159132,0.363794000866,0.0198745473,0.8706906812,0.8905652285,0.6089202926
Sul,328,181184.825579,0.385918722123,0.2757637089,0.9236431449,1.1994068538,0.8200894768
Sul,512,0,0,0,0,0,0
Sul,513,0,0,0,0,0,0
Sul,514,0,0,0,0,0,0
Sul,515,0,0.0441835134975,0,0.1057471354,0.1057471354,0.0723041666
Sul,516,0,0.268021074304,0,0.641471413,0.641471413,0.4386034262
Sul,517,459670.842196,0.147454805302,0.6996200478,0.3529127049,1.0525327527,0.7196649175
Sul,518,111773.087156,0.37829712934,0.1701188881,0.9054019155,1.0755208036,0.7353829022
