id,pressure_index,biodiversity_subindex,surf_subindex,social_subindex,response_index,added_indices,sci
480,0.326152396,0.7783194821,0.2647058824,0.0336306659,0.1460455519,1.5488539783,0.4167422468
481,0.0656167739,0.7386980229,0.4705882353,0.0386413525,0.187544665,1.5010890496,0.3976376725
482,0.1242314753,0.5794311109,0.8235294118,0.2639781187,0.067790372,1.8589604887,0.5407757796
483,0.1222431343,0.5688014584,0.2941176471,0.2639781187,0.0747007116,1.3238410701,0.3267436656
484,0.125609576,0.5410885662,0.7647058824,0.2748964122,0.0920062232,1.79830666,0.5165160224
485,0.1318734623,0.5276376346,0.7647058824,0.2748964122,0.1047461121,1.8038595036,0.5187369974
486,0.2056276102,0.451598051,0.5588235294,0.0832173582,0.1830210302,1.482287579,0.3901176342
487,0.4822762523,0.6613384007,0.5588235294,0.7671620367,0.036986826,2.5065870451,0.7998074577
488,0.3744471523,0.5066330027,0.5,0.0437249956,0.084124471,1.5089296216,0.4007736719
489,0.1630584891,0.7141306847,0.4705882353,0.0840766648,0.0289905122,1.4608445861,0.3815410643
490,0.2021773652,0.5657084802,0.0294117647,0.4202365189,0.0072270939,1.2247612229,0.287114625
491,0.2458061966,0.0013294713,0.3529411765,0.4624216565,0.9883472845,2.0508457854,0.6175242853
492,0.2458061966,0.0011572602,0.5882352941,0.4624216565,0.9915129519,2.2891333593,0.7128323444
493,0.2458061966,0,0.7058823529,0.4624216565,0.9921345836,2.4062447896,0.7596734908
494,0.2458061966,1.881712e-4,0.7058823529,0.4624216565,0.991843215,2.4061415922,0.7596322148
495,0.2458061966,5.106172e-4,0.4705882353,0.4624216565,0.9915155147,2.1708422203,0.6655193491
496,0.2458061966,0.0056897201,0.2941176471,0.4624216565,0.9834043305,1.9914395508,0.5937635292
497,0.2458061966,0.0192702885,0.3529411765,0.4624216565,0.9617183817,2.0421576998,0.6140493052
498,0.6060273547,0.4401433651,0.6764705882,0.996199127,0.0677568172,2.7865972522,0.9118033497
499,0.9031427158,0.3305793142,0.4705882353,0.9695145127,0.0504903429,2.7243151209,0.886892319
500,0.9424206238,0.374017011,0.6470588235,0.9611068462,0.0825016993,3.0071050038,1
501,0.8427730224,0.3753033725,0.4411764706,0.529170677,0.0513524917,2.2397760342,0.6930908582
502,0.3742021636,0.614363775,0.3235294118,0.0614865327,0.0748898387,1.4484717218,0.3765922805
503,0.3901480423,0.7020472869,0.2647058824,0.0575388551,0.0552975239,1.4697375906,0.385098006
504,0.1788082667,0.6543249566,0.5,0,0.1165757204,1.4497089437,0.3770871331
505,0.2415031313,0.6519785629,0.4117647059,0.0102371553,0.0082916385,1.3237751939,0.326717317
506,0.1052886259,0.4530426652,0.2352941176,0.019260267,0.3646765606,1.1775622363,0.268236411
507,0,0.3398333777,0.5294117647,0,0.5852727839,1.4545179263,0.3790105855
508,0.2246382454,0.4990032187,0.5294117647,0.0195176527,0.0055822054,1.2781530869,0.3084698088
509,0.0035241517,0.2581819115,0.4705882353,0,0.4530755766,1.1853698751,0.2713592382
510,0.3608284508,0.4970794621,0.4705882353,0.4624216565,0.4600683339,2.2509861386,0.697574572
537,0.0777736661,0.6833464363,0.4705882353,0.0278423837,0.0085876026,1.268138324,0.3044641966
538,0.1625313817,0.3739219196,0.0294117647,0,0.3631565282,0.9290215942,0.1688274245
539,0.4494606473,0.3952066097,0.9705882353,0.5506929087,0.2095279845,2.5754763855,0.8273611787
540,0.7272825182,0.147610587,0,0.0932882982,0.290010601,1.2581920044,0.3004859597
541,0.2477540381,0.629409776,0.5588235294,0.0182096412,0.9848071297,2.4390041144,0.7727762624
542,0.5317145609,0.6362248205,0.7647058824,0.2233692039,0.0181707854,2.1741852531,0.6668564644
543,0.5370459299,0.7716897709,0.3529411765,0.0326091983,0.0627249242,1.7570109998,0.4999989663
544,0.2457002426,0.5251778085,0.5588235294,0.462421656,0.0415902918,1.8337135283,0.530677734
