id,region,join_count,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,normalized_clusters,normalized_direction,normalized_frequency,normalized_experience,normalized_quality,weighted_surf,surf_subindex
25,Sudeste,8,1,1,1,1,0.411765,1,0,1,0,1.411765,0.1985817416
26,Sudeste,8,1,1,1,1,0.411765,1,0,1,0,1.411765,0.1985817416
27,Sudeste,8,1,1,1,1,0.411765,1,0,1,0,1.411765,0.1985817416
28,Sudeste,7,1,1,1,1,0.352941,1,0,1,0,1.352941,0.1702127147
29,Sudeste,9,1,1,1,1,0.470588,1,0,1,0,1.470588,0.2269502862
30,Sudeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
31,Sudeste,12,1,1,1,1,0.647059,1,0,1,0,1.647059,0.3120568847
32,Sudeste,12,1,1,1,1,0.647059,1,0,1,0,1.647059,0.3120568847
33,Sudeste,12,1,1,1,1,0.647059,1,0,1,0,1.647059,0.3120568847
34,Sudeste,12,1,1,1,1,0.647059,1,0,1,0,1.647059,0.3120568847
35,Sudeste,12,1,1,1,1,0.647059,1,0,1,0,1.647059,0.3120568847
36,Sudeste,11,1,1,1,1,0.588235,1,0,1,0,1.588235,0.2836878578
37,Sudeste,10,1,1,1,1,0.529412,1,0,1,0,1.529412,0.2553193131
38,Sudeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
39,Sudeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
40,Sudeste,10,1,1,1,1,0.529412,1,0,1,0,1.529412,0.2553193131
41,Sudeste,8,1,1,1,1,0.411765,1,0,1,0,1.411765,0.1985817416
42,Sudeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
43,Sudeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
44,Sudeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
45,Sudeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
46,Sudeste,12,1,1,1,1,0.647059,1,0,1,0,1.647059,0.3120568847
47,Sudeste,7,1,1,1,1,0.352941,1,0,1,0,1.352941,0.1702127147
48,Sudeste,15,1,1,1,1,0.823529,1,0,1,0,1.823529,0.3971630009
49,Sudeste,14,1,1,1,1,0.764706,1,0,1,0,1.7647059999999999,0.3687944562
50,Sudeste,11,1,1,1,1,0.588235,1,0,1,0,1.588235,0.2836878578
51,Sudeste,11,1,1,1,1,0.588235,1,0,1,0,1.588235,0.2836878578
52,Sudeste,17,1,1,1,1,0.941176,1,0,1,0,1.941176,0.4539005724
53,Sudeste,1,1,1,1,1,0,1,0,1,0,1,0
54,Sudeste,9,1,1,1,1,0.470588,1,0,1,0,1.470588,0.2269502862
55,Sudeste,1,1,1,1,1,0,1,0,1,0,1,0
56,Sudeste,11,1,1,1,1,0.588235,1,0,1,0,1.588235,0.2836878578
57,Sudeste,15,1,1,1,1,0.823529,1,0,1,0,1.823529,0.3971630009
58,Sudeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
59,Sudeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
60,Sudeste,18,1,1,1,1,1,1,0,1,0,2,0.4822695993
61,Sudeste,17,1,1,1,1,0.941176,1,0,1,0,1.941176,0.4539005724
62,Sudeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
63,Sudeste,1,1,1,1,1,0,1,0,1,0,1,0
64,Sudeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
65,Sudeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
66,Sudeste,3,1,1,1,1,0.117647,1,0,1,0,1.117647,0.0567375716
67,Sudeste,1,1,1,1,1,0,1,0,1,0,1,0
68,Sudeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
69,Sudeste,3,1,1,1,1,0.117647,1,0,1,0,1.117647,0.0567375716
70,Sudeste,3,1,1,1,1,0.117647,1,0,1,0,1.117647,0.0567375716
71,Sudeste,3,1,1,1,1,0.117647,1,0,1,0,1.117647,0.0567375716
72,Sudeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
73,Sudeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
74,Sudeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
75,Sudeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
76,Sudeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
77,Sudeste,10,1,1,1,1,0.529412,1,0,1,0,1.529412,0.2553193131
78,Sudeste,10,1,1,1,1,0.529412,1,0,1,0,1.529412,0.2553193131
79,Sudeste,9,1,1,1,1,0.470588,1,0,1,0,1.470588,0.2269502862
80,Sudeste,10,1,1,1,1,0.529412,1,0,1,0,1.529412,0.2553193131
81,Sudeste,10,1,1,1,1,0.529412,1,0,1,0,1.529412,0.2553193131
82,Sudeste,7,1,1,1,1,0.352941,1,0,1,0,1.352941,0.1702127147
83,Sudeste,7,1,1,1,1,0.352941,1,0,1,0,1.352941,0.1702127147
84,Sudeste,7,1,1,1,1,0.352941,1,0,1,0,1.352941,0.1702127147
85,Sudeste,7,1,1,1,1,0.352941,1,0,1,0,1.352941,0.1702127147
86,Sudeste,9,1,1,1,1,0.470588,1,0,1,0,1.470588,0.2269502862
87,Sudeste,7,1,1,1,1,0.352941,1,0,1,0,1.352941,0.1702127147
88,Sudeste,7,1,1,1,1,0.352941,1,0,1,0,1.352941,0.1702127147
89,Sudeste,5,1,1,1,1,0.235294,1,0,1,0,1.2352940000000001,0.1134751431
90,Sudeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
91,Sudeste,1,1,1,1,1,0,1,0,1,0,1,0
92,Sudeste,1,1,1,1,1,0,1,0,1,0,1,0
93,Nordeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
94,Nordeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
95,Nordeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
96,Nordeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
97,Nordeste,6,1,1,1,1,0.294118,1,0,1,0,1.294118,0.14184417
98,Nordeste,1,1,1,1,1,0,1,0,1,0,1,0
99,Nordeste,1,1,1,1,1,0,1,0,1,0,1,0
100,Nordeste,10,1,1,1,1,0.529412,1,0,1,0,1.529412,0.2553193131
101,Nordeste,9,1,1,1,1,0.470588,1,0,1,0,1.470588,0.2269502862
102,Nordeste,9,1,1,1,1,0.470588,1,0,1,0,1.470588,0.2269502862
103,Nordeste,9,1,1,1,1,0.470588,1,0,1,0,1.470588,0.2269502862
104,Nordeste,10,1,1,1,1,0.529412,1,0,1,0,1.529412,0.2553193131
105,Nordeste,12,1,1,1,1,0.647059,1,0,1,0,1.647059,0.3120568847
106,Nordeste,12,1,1,1,1,0.647059,1,0,1,0,1.647059,0.3120568847
107,Nordeste,16,1,1,1,1,0.882353,1,0,1,0,1.8823530000000002,0.4255320278
108,Nordeste,16,1,1,1,1,0.882353,1,0,1,0,1.8823530000000002,0.4255320278
109,Nordeste,17,1,1,1,1,0.941176,1,0,1,0,1.941176,0.4539005724
110,Nordeste,17,1,1,1,1,0.941176,1,0,1,0,1.941176,0.4539005724
111,Nordeste,17,1,1,1,1,0.941176,1,0,1,0,1.941176,0.4539005724
112,Nordeste,17,1,1,1,1,0.941176,1,0,1,0,1.941176,0.4539005724
113,Nordeste,17,1,1,1,1,0.941176,1,0,1,0,1.941176,0.4539005724
114,Nordeste,17,1,1,1,1,0.941176,1,0,1,0,1.941176,0.4539005724
115,Nordeste,16,1,1,1,1,0.882353,1,0,1,0,1.8823530000000002,0.4255320278
116,Nordeste,16,1,1,1,1,0.882353,1,0,1,0,1.8823530000000002,0.4255320278
117,Nordeste,15,1,1,1,1,0.823529,1,0,1,0,1.823529,0.3971630009
118,Nordeste,14,1,1,1,1,0.764706,1,0,1,0,1.7647059999999999,0.3687944562
119,Nordeste,12,1,1,1,1,0.647059,1,0,1,0,1.647059,0.3120568847
120,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
121,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
122,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
123,Nordeste,1,1,1,1,1,0,1,0,1,0,1,0
124,Nordeste,1,1,1,1,1,0,1,0,1,0,1,0
125,Nordeste,1,1,1,1,1,0,1,0,1,0,1,0
126,Nordeste,1,1,1,1,1,0,1,0,1,0,1,0
127,Nordeste,1,1,1,1,1,0,1,0,1,0,1,0
128,Nordeste,2,1,1,1,1,0.058824,1,0,1,0,1.058824,0.0283690269
129,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
130,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
131,Nordeste,4,1,1,1,1,0.176471,1,0,1,0,1.176471,0.0851065985
132,Nordeste,1,1,1,1,1,0,1,0,1,0,1,0
133,Nordeste,1,1,1,1,1,0,1,0,1,0,1,0
134,Nordeste,1,1,1,1,1,0,1,0,1,0,1,0
