nm_regiao,id,sum_5km,hab_5km,normalized_carbon,normalized_cp,climate_added,climate_index
Nordeste,168,0,0.488143771885,0,0.653686236,0.653686236,0.3605711174
Nordeste,169,5715.60255241,0.518831017868,0.013315074,0.6947803388,0.7080954128,0.3905830354
Nordeste,170,5715.60255241,0.541555786408,0.013315074,0.7252116774,0.7385267514,0.4073688588
Nordeste,171,5137.54879189,0.345783898488,0.0119684393,0.4630483642,0.4750168035,0.2620176626
Nordeste,172,35568.8004017,0.189136520684,0.0828611163,0.2532777174,0.3361388337,0.1854130441
Nordeste,173,56859.0846844,0.189136520684,0.1324589859,0.2532777174,0.3857367033,0.2127710612
Nordeste,174,157853.458702,0.223913663144,0.36773559,0.2998487087,0.6675842987,0.3682372418
Nordeste,175,62302.99444770001,0.628030284728,0.145141124,0.8410119653,0.9861530893,0.5439587095
Nordeste,176,43.1974449158,0,1.006328e-4,0,1.006328e-4,5.55087e-5
Nordeste,177,0,0.147147663461,0,0.1970493281,0.1970493281,0.1086917431
Nordeste,178,0,0.0495035530099,0,0.0662915172,0.0662915172,0.0365661767
Nordeste,179,0,0,0,0,0,0
Nordeste,180,72658.1788406,0.0894594743245,0.1692645729,0.1197975482,0.2890621211,0.1594456886
Nordeste,181,50921.5549259,0.0384828280212,0.11862691,0.0515333728,0.1701602828,0.0938598366
Nordeste,182,135758.067133,0.156547128062,0.3162621417,0.2096363998,0.5258985415,0.2900838572
Nordeste,183,5366.58295822,0.256305268246,0.0125019975,0.3432251638,0.3557271613,0.1962178993
Nordeste,184,0,0.0668572057497,0,0.0895302525,0.0895302525,0.0493845845
Nordeste,185,14299.7865562,0.380647193569,0.0333127984,0.5097347248,0.5430475232,0.2995431775
Nordeste,186,6865.305831910001,0.319361037942,0.015993424,0.4276648128,0.4436582368,0.2447203832
Nordeste,187,8393.22722816,0.319361037942,0.0195528713,0.4276648128,0.4472176841,0.2466837623
Nordeste,188,921.664777756,0.273657070841,0.0021471113,0.3664614216,0.3686085329,0.2033232203
Nordeste,189,86341.224556,0.530461167408,0.2011406111,0.7103545796,0.9114951907,0.5027776651
Nordeste,190,50286.2194004,0.497858886206,0.1171468317,0.6666960026,0.7838428343,0.4323650569
Nordeste,191,48453.2204952,0.478160473644,0.1128766755,0.6403173373,0.7531940128,0.4154592706
Nordeste,192,17474.0436039,0.48114934212,0.0407075511,0.6443198101,0.6850273612,0.3778587761
Nordeste,193,842.751745224,0.497261453756,0.0019632754,0.665895965,0.6678592404,0.3683888987
Nordeste,194,49939.7752228,0.549371301359,0.116339755,0.7356776402,0.8520173952,0.4699699142
Sul,195,0,0.0654339029084,0,0.0876242701,0.0876242701,0.0483332511
Sul,196,0,0.0475843987419,0,0.0637215269,0.0637215269,0.0351485788
Sul,197,0,0,0,0,0,0
Sul,198,0,0.0256848101069,0,0.0343952086,0.0343952086,0.0189722808
Sul,199,0,0.0428263255198,0,0.0573498652,0.0573498652,0.0316339917
Sul,200,0,0,0,0,0,0
Sul,201,0,0,0,0,0,0
Sul,202,0,0,0,0,0,0
Sul,203,0,0,0,0,0,0
Sul,204,0,0,0,0,0,0
Sul,205,0,0,0,0,0,0
Sul,206,0,0,0,0,0,0
Sul,207,0,0,0,0,0,0
Sul,208,0,0,0,0,0,0
Sul,209,0,0.088367026995,0,0.1183346231,0.1183346231,0.065272978
Sul,210,0,0,0,0,0,0
Sul,211,0,0.0860242579316,0,0.1151973591,0.1151973591,0.0635424738
Sul,212,0,0.211492245816,0,0.2832148602,0.2832148602,0.1562203592
Sul,213,0,0.26247867149,0,0.3514921314,0.3514921314,0.1938818712
Sul,214,0,0.275084792506,0,0.3683733215,0.3683733215,0.2031934785
Sul,215,0,0.272347630391,0,0.3647079153,0.3647079153,0.2011716529
Sul,216,0,0.274905676695,0,0.3681334627,0.3681334627,0.2030611732
Sul,217,0,0.276409134091,0,0.3701467823,0.3701467823,0.2041717135
Sul,218,0,0.276430074372,0,0.370174824,0.370174824,0.2041871812
Sul,219,0,0,0,0,0,0
Sul,220,0,0.0385402809558,0,0.0516103096,0.0516103096,0.0284680723
Sul,221,0,0.233931967272,0,0.3132644847,0.3132644847,0.1727956305
Sul,222,0,0,0,0,0,0
Sul,223,0,0,0,0,0,0
Sul,224,0,0,0,0,0,0
Sul,225,0,0,0,0,0,0
Sul,226,0,0,0,0,0,0
Sul,227,0,0,0,0,0,0
Sul,228,0,0,0,0,0,0
Sul,229,0,0.115120977291,0,0.1541615456,0.1541615456,0.0850349873
Sul,230,0,0.206424768415,0,0.2764288672,0.2764288672,0.1524772284
Sul,231,0,0.20998557749,0,0.2811972408,0.2811972408,0.1551074472
Sul,232,0,0.263062215931,0,0.3522735712,0.3522735712,0.1943129107
Sul,233,0,0.0327037683354,0,0.0437944812,0.0437944812,0.0241568877
Sul,234,0,0.00612876123969,0,0.0082071863,0.0082071863,0.0045270562
Sul,235,0,0.00405345518642,0,0.0054280891,0.0054280891,0.0029941156
Sul,236,0,0.163022284639,0,0.2183074532,0.2183074532,0.120417653
Sul,237,0,0.155993876128,0,0.2088955255,0.2088955255,0.1152260655
Sul,238,0,0.149670730611,0,0.2004280341,0.2004280341,0.1105554259
Sul,239,0,0.343507924225,0,0.4600005469,0.4600005469,0.2537347462
Sul,240,0,0.369595802144,0,0.4949355142,0.4949355142,0.2730047561
Sul,241,0,0.367041943718,0,0.4915155749,0.4915155749,0.2711183291
Sul,242,0,0.382872425477,0,0.5127145917,0.5127145917,0.2828116351
Sul,243,0,0.386995736588,0,0.5182362266,0.5182362266,0.2858573502
Sul,244,0,0.426692285045,0,0.5713949246,0.5713949246,0.3151795083
Sul,245,0,0.512992570193,0,0.6869619191,0.6869619191,0.3789258717
Sul,246,0,0.184561423842,0,0.2471510842,0.2471510842,0.1363277023
Sul,247,0,0.156479661873,0,0.209546054,0.209546054,0.1155848948
Sul,248,0,0.247707808727,0,0.3317120784,0.3317120784,0.1829712608
Sul,249,0,0.256113974856,0,0.3429689978,0.3429689978,0.1891805395
Sul,250,0,0.300288309843,0,0.4021240181,0.4021240181,0.2218102487
Sul,251,0,0.298306338964,0,0.3994699085,0.3994699085,0.2203462508
Sul,252,4409.46430779,0.357485815384,0.0102722929,0.4787187106,0.4889910035,0.2697257841
Sul,253,0,0.249762300652,0,0.3344633029,0.3344633029,0.1844888269
Sul,254,0,0.177666213312,0,0.2379175254,0.2379175254,0.1312345025
Sul,255,0,0.166384645079,0,0.222810079,0.222810079,0.1229012862
Sul,256,0,0.169811021054,0,0.2273984297,0.2273984297,0.1254322049
Sul,257,0,0.162172170255,0,0.2171690425,0.2171690425,0.1197897095
Sul,258,0,0.192669912313,0,0.2580093756,0.2580093756,0.1423170992
Sul,259,0,0.202177362227,0,0.2707410532,0.2707410532,0.1493398495
Sul,260,26390.2260284,0.165674464308,0.0614786994,0.2218590571,0.2833377565,0.1562881484
Sul,261,50184.5209599,0.166948037353,0.1169099149,0.2235645325,0.3404744474,0.1878045539
Sul,262,0,0.204084248076,0,0.2732946145,0.2732946145,0.1507483852
Sul,263,0,0.154440351399,0,0.2068151594,0.2068151594,0.1140785426
Sul,264,0,0.152295350436,0,0.2039427319,0.2039427319,0.1124941213
Sul,265,0,0.154021876313,0,0.2062547683,0.2062547683,0.1137694328
Sul,266,0,0.248288149251,0,0.3324892277,0.3324892277,0.1833999337
Sul,267,0,0.184191351808,0,0.2466555109,0.2466555109,0.1360543458
Sul,268,0,0.124079560976,0,0.1661582219,0.1661582219,0.0916523134
Sul,269,69817.8409882,0,0.1626477187,0,0.1626477187,0.0897159317
Sul,270,93984.541481,0,0.2189464906,0,0.2189464906,0.1207701439
Sul,271,0,0.11009186359,0,0.1474269264,0.1474269264,0.0813201941
Sul,272,0,0.1397218236,0,0.1871051895,0.1871051895,0.1032065899
Sul,273,0,0.1397218236,0,0.1871051895,0.1871051895,0.1032065899
Sul,274,0,0.139255397656,0,0.1864805862,0.1864805862,0.1028620608
Sul,275,0,0.139255397656,0,0.1864805862,0.1864805862,0.1028620608
Sul,276,0,0.256749649034,0,0.3438202459,0.3438202459,0.1896500851
Sul,277,0,0.297018056773,0,0.3977447358,0.3977447358,0.2193946513
Sul,278,0,0.231863930836,0,0.3104951224,0.3104951224,0.1712680596
Sul,279,0,0.215187372996,0,0.2881631027,0.2881631027,0.1589497931
Sul,280,0,0.30357286706,0,0.4065224556,0.4065224556,0.2242364119
Sul,281,0,0.327646342604,0,0.4387598834,0.4387598834,0.2420184681
Sul,282,6080.465335849999,0.287940514147,0.0141650587,0.3855887583,0.399753817,0.2205028537
Sul,283,0,0.23137117625,0,0.3098352617,0.3098352617,0.1709040827
Sul,284,0,0.227922321559,0,0.3052168092,0.3052168092,0.1683565599
Sul,285,0,0.179861039303,0,0.2408566749,0.2408566749,0.1328557274
Sul,286,0,0.168751088523,0,0.225979046,0.225979046,0.1246492777
Sul,287,875.340122223,0.217562282276,0.0020391933,0.2913434066,0.2933825999,0.1618288501
Sul,288,2844.82059097,0.247491609759,0.0066272972,0.3314225606,0.3380498578,0.1864671585
Sul,289,2844.82059097,0.253053293211,0.0066272972,0.338870358,0.3454976552,0.1905753384
Sul,290,0,0.226990380884,0,0.3039688228,0.3039688228,0.16766817480000001
Sul,291,0,0.234849282614,0,0.314492886,0.314492886,0.1734732125
Sul,292,0,0.241498347596,0,0.3233968247,0.3233968247,0.178384595
Sul,293,0,0.304024446555,0,0.4071271776,0.4071271776,0.2245699745
Sul,294,0,0.326644262217,0,0.4374179711,0.4374179711,0.2412782738
Sul,295,0,0.348978734839,0,0.4673266541,0.4673266541,0.2577758022
Sul,296,0,0.463353212035,0,0.6204885416,0.6204885416,0.3422593814
Sul,297,0,0.328574536802,0,0.4400028528,0.4400028528,0.2427040858
Sul,298,0,0.328574536802,0,0.4400028528,0.4400028528,0.2427040858
Sul,299,9407.2320385,0.332755438429,0.021915098,0.4456016088,0.4675167068,0.2578806346
Sul,300,9407.2320385,0.339780957797,0.021915098,0.4550096676,0.4769247656,0.263070088
Sul,301,9407.2320385,0.417528674027,0.021915098,0.5591236908,0.5810387888,0.3204990312
Sul,302,27.5590457916,0.385657913543,6.42016e-5,0.5164447124,0.516508914,0.2849045705
Sul,303,27.5590457916,0.379676798109,6.42016e-5,0.5084352426,0.5084994442,0.280486574
Sul,304,27.5590457916,0.35373385787,6.42016e-5,0.4736943651,0.4737585667,0.2613236234
Sul,305,27.5590457916,0.327025729466,6.42016e-5,0.4379288039,0.4379930055,0.2415954608
Sul,306,27.5590457916,0.286147513283,6.42016e-5,0.3831877035,0.3832519051,0.2114004549
Sul,307,28.3032283783,0.220536552633,6.59352e-5,0.2953263307,0.2953922659,0.162937375
Sul,308,28.3032283783,0.175130850872,6.59352e-5,0.2345223545,0.2345882897,0.1293981074
Sul,309,28.3032283783,0.245726159609,6.59352e-5,0.3290583996,0.3291243348,0.1815438702
Sul,310,8005.69059563,0.513368292023,0.0186500656,0.6874650581,0.7061151237,0.3894907146
Sul,311,8005.69059563,0.471966655589,0.0186500656,0.6320230317,0.6506730973,0.3589090803
Sul,312,24865.1859245,0.502946784348,0.0579259643,0.6735093415,0.7314353058,0.4034572414
Sul,313,26418.0887432,0.500790831574,0.0615436084,0.6706222482,0.7321658566,0.4038602108
Sul,314,14381.960247,0.299863955541,0.0335042303,0.4015557541,0.4350599844,0.2399776163
Sul,315,14352.5270958,0.299863955541,0.0334356628,0.4015557541,0.4349914169,0.2399397947
Sul,316,9538.04506683,0.292674239338,0.0222198402,0.3919278149,0.4141476551,0.2284424462
Sul,317,7487.91221809,0.291486089164,0.0174438485,0.3903367316,0.4077805801,0.2249303891
Sul,318,97568.7034664,0.332184334135,0.2272961583,0.4448368279,0.6721329862,0.3707462825
Sul,319,78595.7561073,0.35390620112,0.1830967594,0.4739251545,0.6570219139,0.3624110661
Sul,320,0,0.138800273713,0,0.1858711177,0.1858711177,0.10252588
Sul,321,74931.6670628,0.425676275988,0.1745608935,0.57003436,0.7445952535,0.4107162241
Sul,322,84236.9342556,0.491987341504,0.1962384542,0.6588332618,0.855071716,0.4716546672
