id,normalized_terr_rich,normalized_mar_rich,normalized_marine_eco,normalized_terr_pa,normalized_ocean_pa,normalized_tree_cover,added_biodiversity,biodiversity_subindex
286,0.9014084507,0.703059145,0,0,0.999573724,0.4390406395,3.0430819592,0.8664227807
287,0.9014084507,0.703059145,0,0,1,0.1727591507,2.7772267464,0.7560167978
288,0.9154929577,0.7070100258,0,0,0.5845662374,0,2.2070692209,0.5192382845
289,0.9154929577,0.7070100258,0,0,0.9803979891,0.0199686857,2.6228696583,0.6919144398
290,0.9154929577,0.7070100258,0,0,0.4191835528,0.3933831091,2.4350696454,0.6139236988
291,0.9154929577,0.7070100258,0,0,0.50069157,0.3867574908,2.5099520443,0.6450213206
292,0.9154929577,0.7070100258,0,0,0.6846702968,0.3049467621,2.6121200424,0.6874502733
293,0.9248826291,0.7070100258,7.68552e-4,0,0.8173116322,0.1822712894,2.6322441285,0.6958075272
294,0.9248826291,0.7240408174,0,0,0.6207240661,0,2.2696475126,0.5452261812
295,0.9248826291,0.7240408174,0,0,0.7720416472,0,2.4209650937,0.6080662741
296,0.9248826291,0.7240408174,0,0,0.5745083525,0.0153139204,2.2387457194,0.532393095
297,0.9295774648,0.7240408174,0,0,0.6870563761,0.0965153144,2.4371899727,0.6148042414
298,0.9295774648,0.7240408174,0,0,0.605930626,0.0780417785,2.3375906867,0.5734420392
299,0.9295774648,0.7410759096,0,0,0.6659072497,0.1437314136,2.4802920377,0.6327039312
300,0.93114241,0.7410759096,0,0,0.6838436848,0.1870400231,2.5431020275,0.6587880489
301,0.9342723005,0.6566641718,0,0,0.5587789507,0.0279897511,2.1777051741,0.5070438031
302,0.9342723005,0.6566641718,0,0,0.9844525089,0,2.5753889812,0.672196373
303,0.9342723005,0.670252816,0,0,0.5636564533,0.0559291005,2.2241106703,0.5263153621
304,0.9342723005,0.670252816,0,0,0.9067803882,0.0286217829,2.5399272876,0.6574696235
305,0.9342723005,0.670252816,0,0,0.4995096295,0.1479013991,2.2519361451,0.5378708959
306,0.9342723005,0.670252816,0,0,0.4840053937,0.0538831184,2.1424136286,0.4923877137
307,0.9342723005,0.670252816,0,0,0.569726203,0,2.1742513195,0.5056094652
308,0.9342723005,0.670252816,0,0,0.4870212463,0,2.0915463628,0.4712632436
309,0.9342723005,0.670252816,0,0,0.4651906939,0.0079874743,2.0777032847,0.4655144053
310,0.9436619718,0.7338594609,0,0,0.6928714293,0.0653486795,2.4357415415,0.614202728
311,0.9436619718,0.7384955924,0,0,0.423681813,0.0152955584,2.1211349356,0.4835509676
312,0.9389671362,0.6567905137,0,0,0.3362632414,0,1.9320208913,0.4050145276
313,0.9389671362,0.6567905137,0.0634216483,0,0.438184965,0.0692871419,2.1666514051,0.5024533261
314,0.3943661972,0.7996970038,0,0,0.2799331903,0,1.4739963913,0.2148033048
315,0.3943661972,0.7996970038,0,0,0.2365915412,0.1597494859,1.5904042281,0.263145865
316,0.3943661972,0.7996970038,0,0,0.4034886137,0.285637906,1.8831897207,0.3847356197
317,0.3943661972,0.7996970038,0,0,0.4586153154,0.2382929832,1.8909714996,0.3879672845
318,0.9530516432,0.5890442542,0.6229476702,0,0.4332577511,0.45381863,3.0521199487,0.8701761324
319,0.9530516432,0.7276334282,0.0366856382,0,0.6217859323,0.3837190074,2.7228756493,0.7334455409
320,0.9530516432,0.6019907797,0,0,0.282434212,0,1.8374766349,0.3657516091
321,0.9671361502,0.6019907797,1,0,0.2896767035,0.3570952698,3.2158989032,0.9381912609
322,0.9671361502,0.6358658729,0.1935186442,0,0.7452479925,0.0699954037,2.6117640635,0.6873024402
323,0.985915493,0.6358658729,0,0,0.3822564336,0,2.0040377995,0.4349221509
324,0.985915493,0.6358658729,0,0,0.4917254071,0,2.113506773,0.4803830974
325,0.985915493,0.6358658729,0,0,0.6001244364,0,2.2219058023,0.525399711
326,1,0.9707106138,0,0,0.4126630753,0,2.3833736891,0.5924550851
327,0.0641627543,1,0,0,0,0.7202039324,1.7843666867,0.3436957842
328,0.0798122066,1,0,0,0,0.0173113882,1.0971235948,0.0582932589
512,0.7370892019,0.2762006472,0,0,0.6037446284,0,1.6170344775,0.2742050383
513,0.7699530516,0.3407206688,0,0,0.5221556468,0,1.6328293672,0.2807644369
514,0.7887323944,0.3834531753,0,0,0.5787045823,0,1.750890152,0.3297934436
515,0.8075117371,0.5219982979,0,0,0.5713590531,0,1.9008690881,0.3920776158
516,0.8450704225,0.6488825814,0,0,0,0,1.4939530039,0.2230910092
517,1,0.9707106138,0,0,0.4264040471,0,2.3971146609,0.5981615201
518,0.5305164319,0.9784414991,0.0670846246,0,0.4823435003,0.0732185144,2.1316045703,0.4878988617
