id,normalized_employment,normalized_hotels,normalized_airports,social_added,social_subindex
254,0.6675492011,0,0,0.6675492011,0.3034314548
255,0.6675492011,0,0,0.6675492011,0.3034314548
256,0.6675492011,0,0,0.6675492011,0.3034314548
257,0.6675492011,0,0,0.6675492011,0.3034314548
258,0.6675492011,0,0,0.6675492011,0.3034314548
259,0.6675492011,0,0,0.6675492011,0.3034314548
260,0.6675492011,0,0,0.6675492011,0.3034314548
261,0.6675492011,0,0,0.6675492011,0.3034314548
262,0.6675492011,0.1,0,0.7675492011,0.3488860002
263,0.6675492011,0.1,0,0.7675492011,0.3488860002
264,0.6675492011,0.05,0,0.7175492011,0.3261587275
265,0.6675492011,0,0,0.6675492011,0.3034314548
266,0.6675492011,0,0,0.6675492011,0.3034314548
267,0.6675492011,0.95,0,1.6175492011,0.7352496363
268,0.6675492011,1,0,1.6675492011,0.757976909
269,0.6675492011,0.05,0,0.7175492011,0.3261587275
270,0.6675492011,0,0,0.6675492011,0.3034314548
271,0.6675492011,1,0,1.6675492011,0.757976909
272,0.6675492011,0.05,0,0.7175492011,0.3261587275
273,0.6675492011,0.05,0,0.7175492011,0.3261587275
274,0.6675492011,0,0,0.6675492011,0.3034314548
275,0.6675492011,0,0,0.6675492011,0.3034314548
276,0.6675492011,0,0,0.6675492011,0.3034314548
277,0.5598519475,0,0,0.5598519475,0.2544781577
278,0.3088386408,0.05,0,0.3588386408,0.163108473
279,0.3088386408,0.05,0,0.3588386408,0.163108473
280,0.3088386408,0.05,0,0.3588386408,0.163108473
281,0.3088386408,0.05,0,0.3588386408,0.163108473
282,0.2238340192,0,0,0.2238340192,0.1017427359
283,1.0000000018,0,0,1.0000000018,0.454545455
284,1.0000000018,0,0,1.0000000018,0.454545455
285,1.0000000018,0,0,1.0000000018,0.454545455
286,1.0000000018,0,0,1.0000000018,0.454545455
287,1.0000000018,0.05,0,1.0500000018,0.4772727277
288,1.0000000018,0.6,0,1.6000000018,0.7272727275
289,1.0000000018,0.6,0,1.6000000018,0.7272727275
290,1.0000000018,0.55,0,1.5500000018,0.7045454548
291,1.0000000018,0.55,0,1.5500000018,0.7045454548
292,1.0000000018,0.2,0,1.2000000018,0.5454545458
293,1.0000000018,0.2,1,2.2000000018,1
294,0.3233510687,0.2,1,1.5233510687,0.6924323034
295,0.3233510687,0.2,1,1.5233510687,0.6924323034
296,0.3233510687,0,1,1.3233510687,0.6015232126
297,0.1615511203,0,0,0.1615511203,0.0734323273
298,0.1615511203,0,0,0.1615511203,0.0734323273
299,0,0.05,0,0.05,0.0227272727
300,0,0.05,0,0.05,0.0227272727
301,0.2185046378,0.05,0,0.2685046378,0.1220475625
302,0.2185046378,0,0,0.2185046378,0.0993202898
303,0.2185046378,0,0,0.2185046378,0.0993202898
304,0.2185046378,0,0,0.2185046378,0.0993202898
305,0.2185046378,0,0,0.2185046378,0.0993202898
306,0.2185046378,0.05,0,0.2685046378,0.1220475625
307,0.2185046378,0.05,0,0.2685046378,0.1220475625
308,0.2185046378,0.05,0,0.2685046378,0.1220475625
309,0,0.05,0,0.05,0.0227272727
310,0,0,0,0,0
311,0,0,0,0,0
312,0.2122838652,0,0,0.2122838652,0.0964926659
313,0.2122838652,0,0,0.2122838652,0.0964926659
314,0.2020191515,0,0,0.2020191515,0.091826887
315,0.2020191515,0,0,0.2020191515,0.091826887
316,0.2020191515,0,0,0.2020191515,0.091826887
317,0.2020191515,0,0,0.2020191515,0.091826887
318,0,0.2,0,0.2,0.0909090908
319,0,0.15,0,0.15,0.0681818181
320,0,0.05,0,0.05,0.0227272727
321,0.1635567976,0.05,0,0.2135567976,0.0970712716
322,0.1635567976,0,0,0.1635567976,0.0743439988
323,0.1635567976,0,0,0.1635567976,0.0743439988
324,0.1635567976,0,0,0.1635567976,0.0743439988
325,0.1635567976,0,0,0.1635567976,0.0743439988
326,0.1635567976,0.15,0,0.3135567976,0.142525817
327,0.164768634,0,0,0.164768634,0.0748948336
328,0,0,0,0,0
512,0.2166072972,0,0,0.2166072972,0.0984578623
513,0.0675175621,0.05,0,0.1175175621,0.0534170736
514,0.0675175621,0,0,0.0675175621,0.0306898009
515,0.876897989,0,0,0.876897989,0.3985899947
516,0,0,0,0,0
517,0.1635567976,0.15,0,0.3135567976,0.142525817
518,0.164768634,0,0,0.164768634,0.0748948336
