id,pressure_index,biodiversity_subindex,surf_subindex,social_subindex,climate_index,response_index,added_indices,sci
84,0.5375057316,0.3947010627,0.1984126856,0.1291616728,0.2808251837,0.0211361913,1.5617425277,0.3304063006
85,0.4571620696,0.3894791139,0.1984126856,0.0955310069,0.3464758393,0.0191765404,1.5062372557000001,0.3111844149
86,0.4071901099,0.3940396672,0.2301587045,0.0955310069,0.3092842454,0.031044316,1.4672480499,0.2976821649
87,0.2568849547,0.3905693798,0.1984126856,0.0562128086,0.2638900783,0.0964265149,1.2623964219,0.2267405328
88,0.2535643565,0.3960951871,0.1984126856,0.0562128086,0.2643929299,0.0986484154,1.2673263831,0.2284478148
89,0.1959354537,0.6318400902,0.1666666667,0.0448878248,0.2871391263,0.1290635442,1.4555327059,0.2936250547
90,0.1815752694,0.6827574941,0.1507937921,0.0448878248,0.3077401382,0.1435317191,1.5112862377,0.3129329146
91,0.0895935901,0.5850057875,0.1031746289,0.0573039481,0.333959956,0,1.1690379106,0.1944097907
92,0.1056860222,0.4508392189,0.1031746289,0.0409991317,0.706367537,0.0114700839,1.4185366226,0.2808130378
93,0.187777507,0.7630813674,0.182539811,0.4902640402,0.5492728349,0.0633461478,2.2362817083,0.5640042018
94,0.1938529006,0.7508078231,0.182539811,0.4902640402,0.5850090583,0.0741326995,2.2766063327,0.5779689171
95,0.1956383199,0.7244408993,0.182539811,0.4902640402,0.6007355962,0.0796746308,2.2732932974,0.5768215885
96,0.200483278,0.6988575262,0.182539811,0.4902640402,0.6056531368,0.0825460113,2.2603438035,0.5723370831
97,0.2030956833,0.676749705,0.182539811,0.4902640402,0.6189652064,0.0855647098,2.2571791557,0.5712411422
98,0.1541302471,0.3670260172,0.1031746289,0.0278423837,0.5136539043,0.2004029141,1.3662300953,0.262698901
99,0.0533582726,0.3817081969,0.1031746289,0.0092807946,0.3594668002,0.3275398502,1.2345285434,0.2170896806
100,0.0767932779,0.5146854421,0.2460318488,0,0.4273941512,0.2194912126,1.4843959326,0.3036206033
101,0.0794739722,0.5529285295,0.2301587045,0,0.4466967547,0.1898728279,1.4991307888,0.3087233929
102,0.6980338957,0.3835948607,0.2301587045,0.1789728968,0.3025365466,0.0913813044,1.8846782087,0.4422413125
103,0.6991997447,0.3878736082,0.2301587045,0.1789728968,0.3025365466,0.0882357375,1.8869772383,0.4430374834
104,0.7053176461,0.3998189799,0.2460318488,0.1789728968,0.3133092504,0.0767149497,1.9201655717,0.4545308485
105,0.7288123809,0.402723294,0.2777778677,0.1873805633,0.3291728645,0.0685992136,1.994466184,0.4802616994
106,0.7811165297,0.4082733475,0.2777778677,0.1789728968,0.3461430955,0.051276952,2.0435606892,0.4972634892
107,0.729189649,0.3952813354,0.3412699055,0.1033038985,0.4519946704,0.0433556393,2.0643950981,0.5044785989
108,0.6045383529,0.3892110663,0.3412699055,0.1141972371,0.4648346003,0.055803306,1.9698544681,0.4717384803
109,0.5905010757,0.3887750372,0.35714278,0.5766188936,0.4645492543,0.0585700266,2.4361570674,0.6332225151
110,0.4652704505,0.4082614306,0.35714278,0.5598035606,0.4821864635,0.093180034,2.3658447192,0.6088728295
111,0.455224069,0.4062785876,0.35714278,0.5598035606,0.4839638181,0.1108367766,2.3732495919,0.6114371917
112,0.5161538952,0.3937912798,0.35714278,0.5617739543,0.4781812091,0.0767000671,2.3837431855,0.6150712006
113,0.4476345991,0.4054188232,0.35714278,0.5682112271,0.4878856603,0.1218329063,2.388125996,0.6165890003
114,0.4418774878,0.4017765144,0.35714278,0.5682112271,0.4850171089,0.1342520299,2.3882771481,0.6166413454
115,0.4584736409,0.4000390267,0.3412699055,0.5506929087,0.4900780403,0.1402352299,2.380788752,0.6140480585
116,0.4540113777,0.3962769069,0.3412699055,0.5506929087,0.4864660588,0.1483865659,2.3771037235,0.6127719059
117,0.4314345079,0.3837298692,0.3253967611,0.5506929087,0.4976197259,0.2241742035,2.4130479763,0.6252196662
118,0.4299395894,0.3857512434,0.3095238866,0.5422852422,0.5032404238,0.239578196,2.4103185814,0.6242744566
119,0.4125760095,0.3908183778,0.2777778677,0.5422852422,0.5263289251,0.3061866562,2.4559730785,0.6400849462
120,0.3333080195,0.4357695219,0.1507937921,0.5338775758,0.5448795224,0.3875963886,2.3862248203,0.6159306091
121,0.2436237197,0.4898843986,0.1507937921,0.0098019747,0.5476201286,0.7676644814,2.2093884951,0.5546908834
122,0.226617786,0.4929220525,0.1507937921,0.0182096412,0.4916521626,0.6547599343,2.0349553687,0.4942834031
123,0.0858148253,0.5156003704,0.1031746289,0,0.4674105324,0.5493573099,1.7213576669,0.3856822024
124,0.0573869719,0.3966746465,0.1031746289,0.0033509952,0.4327659801,0.4961885885,1.4895418111,0.3054026591
125,0.0750624572,0.323009145,0.1031746289,0,0.2558769258,0.38320394,1.1403270969,0.1844670238
126,0.1140175326,0.3062797074,0.1031746289,0,0.4965439802,0.3587688432,1.3787846923,0.2670466506
127,0.0900522989,0.5567060224,0.1031746289,0,0.8524523521,0.2116227728,1.8140080751,0.4177677232
128,0.20013389,0.5375045184,0.1190477732,0.0231585122,0.7448690833,0.0264881262,1.6512019033,0.3613867432
129,0.2921753553,0.3709922752,0.1507937921,0.5023955017,0.5187125295,0.00142355,1.8364930038,0.4255544201
130,0.3551923905,0.3718702401,0.1507937921,0.5223824242,0.4788720061,0.0046736788,1.8837845318,0.4419318256
131,0.4563361644,0.3626972957,0.1507937921,0.5354424989,0.4310588398,0.0048963052,1.9412248961,0.4618238481
132,0.1187882531,0.4977673646,0.1031746289,0.0046943986,0.3574084871,0.0435767672,1.1254098995,0.1793010882
133,0.0734332427,0.64496091,0.1031746289,0,0.0258889039,0.084497037,0.9319547225,0.1123061313
134,0.0721025831,0.4226635551,0.1031746289,0,0.1868514846,0.1711076253,0.955899877,0.1205985152
135,0.1327837054,0.5319476546,0.1190477732,0,0.4582124317,0.0756054116,1.3175969765,0.2458568927
136,0.1360165786,0.6956910372,0.1349206478,0,0.4976958268,0.0783916226,1.542715713,0.3238171741
137,0.1047989583,0.8372117695,0.1349206478,0,0.5878081891,0.0871764506,1.7519160153,0.3962647842
138,0.0831328705,0.5853695614,0.1190477732,0,0.5186710907,0.1180890933,1.4243103891,0.2828125358
139,0.1182572923,0.4685477923,0.1031746289,0,0.5680870455,0.0720387725,1.3301055315,0.2501886977
140,0.1587493215,0.5298031347,0.1190477732,0.0095629853,0.5880548366,0.0365014983,1.4417195496,0.2888414566
141,0.3589064633,0.5419668564,0.2142858299,0.2197488388,0.64177273990000006,0.0780404506,2.0547211789,0.5011284492
142,0.3617522298,0.6016153436,0.2142858299,0.2257371198,0.6039413828,0.0353447861,2.042676692,0.4969573544
143,0.3676479793,0.6071875514,0.2142858299,0.2257371198,0.5976070604,0.0317559655,2.0442215063,0.497492335
144,0.3725307396,0.6128267146,0.2142858299,0.2257371198,0.5848134791,0.02740933,2.037603213,0.4952003712
145,0.3742049493,0.638560596,0.2301587045,0.2233692039,0.5444555746,0.0141790282,2.0249280565,0.4908108708
146,0.3778374841,0.7100980818,0.182539811,0.1272470814,0.5672200437,0.0271645193,1.9921070213,0.4794447039
147,0.2516650327,0.783916701,0.1666666667,0.0215852083,0.6617340887,0.1773355777,2.0629032751,0.5039619696
148,0.1762086071,0.7705388252,0.1507937921,0.0143901389,0.6688173804,0.231520235,2.0122689787,0.4864269387
149,0.1531788567,0.5726181337,0.1190477732,0.0086340833,0.7121794598,0.2624208242,1.8280791309,0.4226406338
150,0.1291227893,0.5323078109,0.1031746289,0.0084076665,0.6423273779,0.3715095824,1.7868498559,0.4083626312
151,0.1601590639,0.8595413865,0.1190477732,0.0147691023,0.9427471965,0.516134581,2.6123991034,0.6942564341
152,0.1879982946,0.879892055,0.1507937921,0.0231767688,0.911888599,0.4037303805,2.55747989,0.6752375048
153,0.2152832055,0.9842770282,0.1666666667,0.149291766,0.9540059071,0.1200742,2.5895987735,0.6863605115
154,0.2295678055,0.9638259827,0.1666666667,0.1576960066,0.9566534677,0.1000025518,2.574412481,0.6811013862
155,0.3706683814,0.7211812204,0.1349206478,0.0320654875,0.7038508143,0.044275482,2.0069620334,0.4845891043
156,0.4734364744,0.9783020832,0.1190477732,0.5921256438,0.9664370037,0.1767793134,3.3061282917,0.9344999768
157,0.0528550162,0.5756162398,0.1507937921,0,0.4231816847,0.0626396233,1.2650863561,0.2276720769
158,0.0594828385,0.6476911585,0.1984126856,0.0084076665,0.5444138694,0.0996987454,1.5581069639,0.329147278
159,0.0554746036,0.6818579224,0.1984126856,0.0125556557,0.6440399036,0.1146563349,1.7069971058,0.380709034
160,0.0591127249,0.7151281545,0.1984126856,0.0111729926,0.7572164477,0.1289488743,1.8699918796,0.4371553282
161,0.060336976,0.7275368003,0.182539811,0.0111729926,0.7865316626,0.1324328996,1.9005511421,0.4477382266
162,0.0680704819,0.7308444881,0.182539811,0.0386413525,0.8618211642,0.1444484888,2.0263657865,0.4913087674
163,0.1105951167,0.6569221596,0.2301587045,0.2572406811,0.6141974419,0.0618294903,1.9309435941,0.4582633572
164,0.1305836493,0.6187257378,0.2301587045,0.2680092768,0.4335677453,0.050739297,1.7317844107,0.3892930608
165,0.1305330578,0.6152001481,0.2301587045,0.2680092768,0.4206139285,0.0508200777,1.7153351934,0.3835965753
166,0.1321898974,0.6128146752,0.2301587045,0.2639781187,0.4179913565,0.0516695442,1.7088022965,0.3813341849
167,0.1608700639,0.4919318308,0.2142858299,0.2786927632,0.4845478277,0.1160050785,1.746333394,0.3943314812
168,0.2071261064,0.4218992886,0.1507937921,0.2429630214,0.5015298134,0.1850757805,1.7093878024,0.3815369499
169,0.2093483037,0.4593322462,0.1666666667,0.2719602007,0.4417202806,0.1415291707,1.6905568686,0.3750156584
170,0.2134280234,0.4877079493,0.1666666667,0.2635525343,0.3729481312,0.1169381467,1.6212414516,0.3510112175
171,0.2908184657,0.5469777453,0.1507937921,0.339956866,0.3000823056,0.1194175307,1.7480467054,0.3949248136
172,0.5456063634,0.6684820052,0.1507937921,0.3131674444,0.4442836475,0.0759394628,2.1982727154,0.5508414067
173,0.550228374,0.6640163613,0.1507937921,0.287944445,0.4586564271,0.0801262988,2.1917656983,0.5485879787
174,0.5110623956,0.6415430376,0.1507937921,0.2226893861,0.5058838599,0.0917385444,2.1237110157,0.5250201393
175,0.3139252547,0.5205652912,0.1349206478,0.068947995,0.6437080432,0.0710757415,1.7531429734,0.3966896888
176,0.0905360196,0.6792373341,0.1031746289,0.0756689983,0.0207245754,0.2295800255,1.1989215818,0.2047587268
177,0.0746651523,0.3748062765,0.1190477732,0,0.1002568725,0,0.6687760745,0.0211654213
178,0.0776792415,0.4398514381,0.1190477732,0,0.0518323392,0,0.688410792,0.0279650691
179,0.1040969052,0.094635746,0.2301587045,0.4624216565,0,0.7850125961,1.6763256083,0.3700872678
180,0.8756704337,0.3598979578,0.182539811,1,0.1977711992,0.044922001,2.6608014027,0.7110185079
181,0.7979415312,0.3408534341,0.1984126856,0.9695145127,0.1837311154,0.0392858448,2.5297391238,0.6656306726
182,0.7143708188,0.3597393759,0.1666666667,0.3053088606,0.2783892604,0.0660913415,1.8905663239,0.4442804103
183,0.3110350967,0.5617921535,0.1190477732,0.0407235222,0.2715867629,0.0666580037,1.3708433122,0.2642964921
184,0.179315489,0.6106860746,0.1190477732,0,0.1678136528,0.0992885676,1.1761515572,0.1968732991
185,0.1782826328,0.6417747036,0.1666666667,0.0102371553,0.2480994437,0.0047690251,1.2498296272,0.222388559
186,0.1696396462,0.5819338054,0.1666666667,0.0102371553,0.2794268994,0.0108100851,1.2187142581,0.2116130768
187,0.1714216484,0.5851522962,0.1666666667,0.0102371553,0.2794268994,0.0092344432,1.2221391092,0.212799128
188,0.1684877181,0.5590408946,0.1666666667,0.0102371553,0.2798135045,0.0124661801,1.1967121193,0.2039935736
189,0.0355854037,0.2282831199,0.1031746289,0.0144109076,0.6057607041,0.3526408033,1.3398555675,0.2535652071
190,0.487800402,0.1537462177,0.1666666667,0.0470390586,0.517246963,0.363236997,1.735736305,0.390661631
191,0.451125806,0.1507315342,0.1666666667,0.0335661318,0.5138718956,0.2771348127,1.593096847,0.341264533
192,0.5000170554,0.1196439272,0.182539811,0.0209868991,0.500061958,0.16582285,1.4890725007,0.3052401334
193,0.5112275094,0.119969316,0.182539811,0.0209868991,0.5030102057,0.2020775717,1.5398113129,0.3228113589
194,0.3745413697,0.2062803805,0.1507937921,0.0125792326,0.6334830477,0.3987510826,1.7764289052,0.404753779
195,0.062918966,0.0334008686,0.64285722,0.0070938589,0.0293691917,0.0138369201,0.7894770253,0.0629650522
196,0.0609690655,0.0710796936,0.5753968961,0.0382693886,0.0223746959,0.011886933,0.7799766727,0.05967501
197,0.1724670509,0.1695529917,0.4563493927,0.0191346943,0.0280498783,0.0172661266,0.8628201345,0.0883643128
198,0.1921529087,0.0729213262,0.5912700404,0.0191346943,0.0399528928,0.0240919202,0.9395237826,0.1149273527
199,0.172291476,0,0.5079365722,0.0191346943,0.0878572294,0.0066918809,0.7939118528,0.0645008658
200,0.0732907383,0.1276218087,0.4067460864,0,0,0,0.6076586334,0
201,0.2056451731,0.1708913297,0.6904763832,0.0566283073,0,0,1.1236411933,0.1786885721
202,0.2142328032,0.1693160702,0.6904763832,0.0566283073,0,0,1.1306535639,0.1811170079
203,0.2588278194,0.1588499909,0.7400794197,0.0566283073,0,0,1.2143855373,0.2101140088
204,0.2644356478,0.1570427815,0.7222224021,0.0505274785,0,0,1.1942283099,0.2031334121
205,0.2063522621,0.1716154141,0.827381174,0.0481422659,0,0,1.2534911161,0.2236565596
206,0.2436864304,0.2033188469,0.6746032389,0.5895222644,0,0,1.7111307806,0.3821405561
207,0.2455126864,0.2045686976,0.6746032389,0.5895222644,0,0,1.7142068873,0.3832058346
208,0.2446494368,0.203569765,0.6746032389,0.6104598697,0.0134303974,0,1.7467127078,0.3944628404
209,0.183531256,0.2188845241,0.6746032389,0.0968442317,0.0396624386,3.259995e-4,1.2138516888,0.2099291331
210,0.1589125501,0.2874890187,0.4722222672,0.0718096037,0.0396624386,0.011181301,1.0412771793,0.1501653057
211,0.2227793975,0.2143822199,0.7380952766,0.5436960084,0.0672129059,0.1224158788,1.9085816871,0.4505192636
212,0.2266852612,0.2543344965,0.6865080971,0.0958496563,0.2392418118,0.07797924,1.5805985629,0.3369362849
213,0.2245104369,0.2553074219,0.787698583,0.0958496563,0.2403425707,0.0743117336,1.6780204024,0.3706741876
214,0.2285661373,0.298863605,0.2817461538,0.118551485,0.2126107356,0.0568846226,1.1972227393,0.2041704051
215,0.2258214528,0.2600500684,0.5178572874,0.118551485,0.2256277194,0.0694090025,1.4173170155,0.2803906788
216,0.2236491818,0.2604389378,0.5178572874,0.118551485,0.215092573,0.06824832,1.403837785,0.2757227217
217,0.2198331259,0.2703061923,0.787698583,0.0958496563,0.1593048739,0.0579451323,1.5909375637,0.3405167572
218,0.2193156084,0.2674193353,0.4345238192,0.0958496563,0.1597652926,0.0566754045,1.2335491163,0.2167504978
219,0.1769119644,0.3530778379,0.3055556005,0.0211839846,0.0027807924,0,0.8595101798,0.087218051
220,0.1977919457,0.3955937435,0.3551589068,0.0140147992,0.0851064047,4.86579e-4,1.0481523789,0.1525462381
221,0.1564787126,0.3212002706,0.6924605263,0.0268855035,0.1897836878,0,1.3868087008,0.2698254241
222,0.2092791417,0.2439942276,0.4742064102,0.0383782389,0,0.0609334314,1.0267914498,0.1451487905
223,0.1711435421,0.1063822247,0.6765873819,0.0547847554,0,0.1614938318,1.1703917359,0.1948786304
224,0.1469516529,0.1098590394,0.3849207827,0.0547847554,0,0.232878868,0.9293950984,0.1114197146
225,0.1477247343,0.1149316073,0.4523811066,0.0274798488,0,0.2345651765,0.9770824735,0.1279342048
226,0.1489355935,0.1290121858,0.8234128879,0.0274798488,0.0120952504,0.2285330771,1.3694688435,0.2638205034
227,0.1479706866,0.1380587855,0.1984126856,0.0274798488,0.0330501736,0.2206586724,0.7656308525,0.0547069464
228,0.1454784548,0.1253843306,0.3333333333,0.0274798488,0.0336113472,0.2310449197,0.8963322344,0.0999698005
229,0.1741184977,0.1824325224,0.8055556005,0.0504459989,0.0840053117,0.1859848592,1.4825427904,0.3029788465
230,0.1783045101,0.1879956141,0.7222224021,0.0504459989,0.0849737335,0.1809309215,1.4048731802,0.2760812867
231,0.2018474947,0.2032038311,0.6884922402,0.0504459989,0.1235756622,0.1683743601,1.4359395872,0.286839813
232,0.2155152957,0.2236677908,0.7559525641,0.0504459989,0.1729550205,0.1633237542,1.5818604242,0.3373732768
233,0.2098708004,0.2298838786,0.1845239541,0.5128676554,0.1401909628,0.1516327246,1.4289699759,0.2844261851
234,0.1839776119,0.1848964536,0.7599208502,0.4624216565,0.0102067436,0.1740183448,1.7754416606,0.4044118889
235,0.1852937929,0.1817393496,0.6924605263,0.4624216565,0.0116959267,0.1737027762,1.7073140281999999,0.3808187866
236,0.2406776654,0.1569830047,0.57142861,0,0.1264316073,0.153061867,1.2485827544,0.2219567577
237,0.2491614165,0.1227561818,0.57142861,0,0.1297784303,0.1696468384,1.242771477,0.2199442694
238,0.2471813264,0.1447650423,0.7023809717,0,0.2154140335,0.1326303699,1.4423717438,0.2890673163
239,0.2436104834,0.1292535334,0.6507937921,0,0.2405958369,0.1555370234,1.4197906692,0.2812473234
240,0.2073220151,0.1305212665,0.8710317814,0.0109503232,0.2624095906,0.1586610206,1.6408959974,0.3578177319
241,0.2088336368,0.1348091248,0.7361111336,0.0109503232,0.2872396609,0.1616543381,1.5395982174,0.3227375623
242,0.2059469762,0.1448980806,0.1964285425,0.0109503232,0.3354639179,0.1587833575,1.0524711979,0.154041877
243,0.2082095355,0.1591232031,0.3650793522,0.0109503232,0.3389201142,0.1519407301,1.2342232583,0.2169839581
244,0.2154769593,0.1803021589,0.8194446019,0.0109503232,0.2622434221,0.1508600645,1.6392775299,0.3572572446
245,0.212567224,0.1800451095,0.8869049257,0.0109503232,0.2584166307,0.1609460901,1.7098303032,0.3816901912
