id,region,join_count,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,normalized_clusters,normalized_direction,normalized_frequency,normalized_experience,normalized_quality,weighted_surf,surf_subindex
388,Sudeste,5,2,2,0,3.5,0.363636,1,0.3333333333,0,0.625,1.488636,0.4578945491
389,Sudeste,6,2,4,1,3.5,0.454545,1,1,1,0.625,2.079545,0.731578706
390,Sudeste,5,2,4,0,3.5,0.363636,1,1,0,0.625,1.488636,0.4578945491
391,Sudeste,5,2,4,1,3.5,0.363636,1,1,1,0.625,1.988636,0.6894734868
392,Sudeste,6,2,1,0,3.5,0.454545,1,0,0,0.625,1.579545,0.4999997684
393,Sudeste,10,2,1,0,4,0.818182,1,0,0,0.75,2.068182,0.7263158431
394,Sudeste,12,1,3,0,3.5,1,0,0.6666666667,0,0.625,1.625,0.5210526096
395,Sudeste,11,2,1,1,3.5,0.909091,1,0,1,0.625,2.534091,0.9421052656
396,Sudeste,11,2,4,1,3.5,0.909091,1,1,1,0.625,2.534091,0.9421052656
397,Sudeste,11,2,4,1,3,0.909091,1,1,1,0.5,2.409091,0.8842105312
398,Sudeste,10,2,3,1,3,0.818182,1,0.6666666667,1,0.5,2.318182,0.8421053119
399,Sudeste,10,1,2,0,3.5,0.818182,0,0.3333333333,0,0.625,1.443182,0.4368421711
400,Sudeste,10,1,2,1,3,0.818182,0,0.3333333333,1,0.5,1.818182,0.6105263743
401,Sudeste,11,2,3,0,3.5,0.909091,1,0.6666666667,0,0.625,2.034091,0.710526328
402,Sudeste,3,1,2,0,3.5,0.181818,0,0.3333333333,0,0.625,0.806818,0.142105173
403,Sudeste,7,1,2,0,5,0.545455,0,0.3333333333,0,1,1.545455,0.4842107165
404,Sudeste,3,2,3,1,3.5,0.181818,1,0.6666666667,1,0.625,1.806818,0.6052630482
405,Sudeste,7,2,3,0,3.5,0.545455,1,0.6666666667,0,0.625,1.670455,0.5421054509
406,Sudeste,8,2,3,0,2,0.636364,1,0.6666666667,0,0.25,1.386364,0.4105264669
407,Sudeste,8,2,2,0,3.5,0.636364,1,0.3333333333,0,0.625,1.761364,0.5842106701
408,Sudeste,10,1,3,1,3,0.818182,0,0.6666666667,1,0.5,1.818182,0.6105263743
409,Sudeste,2,2,3,1,3,0.090909,1,0.6666666667,1,0.5,1.590909,0.5052630945
410,Sudeste,5,2,3,1,3,0.363636,1,0.6666666667,1,0.5,1.863636,0.6315787524
411,Sudeste,2,2,4,0,3.5,0.090909,1,1,0,0.625,1.215909,0.3315788913
412,Sudeste,6,1,2,1,4,0.454545,0,0.3333333333,1,0.75,1.704545,0.5578945028
413,Sudeste,4,1,2,0,3.5,0.272727,0,0.3333333333,0,0.625,0.8977269999999999,0.1842103922
414,Sudeste,6,2,4,1,4,0.454545,1,1,1,0.75,2.204545,0.7894734404
415,Sudeste,6,1,3,0,3,0.454545,0,0.6666666667,0,0.5,0.954545,0.2105260964
416,Sudeste,6,2,4,1,3.5,0.454545,1,1,1,0.625,2.079545,0.731578706
417,Sudeste,6,2,3,1,3.5,0.454545,1,0.6666666667,1,0.625,2.079545,0.731578706
418,Sudeste,2,2,3,1,3,0.090909,1,0.6666666667,1,0.5,1.590909,0.5052630945
419,Sudeste,4,1,1,0,3.5,0.272727,0,0,0,0.625,0.8977269999999999,0.1842103922
420,Sudeste,5,2,1,1,3.5,0.363636,1,0,1,0.625,1.988636,0.6894734868
421,Sudeste,2,2,2,1,3.5,0.090909,1,0.3333333333,1,0.625,1.715909,0.5631578289
422,Sudeste,2,2,2,1,3.5,0.090909,1,0.3333333333,1,0.625,1.715909,0.5631578289
423,Sudeste,2,2,4,1,3.5,0.090909,1,1,1,0.625,1.715909,0.5631578289
424,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
425,Sudeste,2,2,3,1,3.5,0.090909,1,0.6666666667,1,0.625,1.715909,0.5631578289
426,Sudeste,1,1,1,0,3,0,0,0,0,0.5,0.5,0
427,Sudeste,1,2,2,0,2,0,1,0.3333333333,0,0.25,0.75,0.1157894688
428,Sudeste,1,2,4,0,3.5,0,1,1,0,0.625,1.125,0.289473672
429,Sudeste,2,2,4,1,3.5,0.090909,1,1,1,0.625,1.715909,0.5631578289
430,Sudeste,2,2,4,1,3.5,0.090909,1,1,1,0.625,1.715909,0.5631578289
431,Sudeste,1,2,3,1,3,0,1,0.6666666667,1,0.5,1.5,0.4631578752
432,Sudeste,2,2,3,0,3.5,0.090909,1,0.6666666667,0,0.625,1.215909,0.3315788913
433,Sudeste,5,2,2,0,3.5,0.363636,1,0.3333333333,0,0.625,1.488636,0.4578945491
434,Sudeste,4,2,2,1,3,0.272727,1,0.3333333333,1,0.5,1.772727,0.5894735331
435,Sudeste,5,1,2,0,3.5,0.363636,0,0.3333333333,0,0.625,0.9886360000000001,0.2263156115
436,Sudeste,6,2,3,1,3.5,0.454545,1,0.6666666667,1,0.625,2.079545,0.731578706
437,Sudeste,4,1,3,0,3.5,0.272727,0,0.6666666667,0,0.625,0.8977269999999999,0.1842103922
438,Sudeste,3,1,1,1,3,0.181818,0,0,1,0.5,1.181818,0.3157893762
439,Sudeste,2,2,1,1,3,0.090909,1,0,1,0.5,1.590909,0.5052630945
440,Sudeste,3,1,2,0,3.5,0.181818,0,0.3333333333,0,0.625,0.806818,0.142105173
441,Sudeste,3,2,3,1,3,0.181818,1,0.6666666667,1,0.5,1.681818,0.5473683138
442,Sudeste,5,2,3,1,3,0.363636,1,0.6666666667,1,0.5,1.863636,0.6315787524
443,Sudeste,1,2,4,0,3.5,0,1,1,0,0.625,1.125,0.289473672
444,Sudeste,1,2,2,1,3,0,1,0.3333333333,1,0.5,1.5,0.4631578752
519,Sudeste,1,2,3,1,3.5,0,1,0.6666666667,1,0.625,1.625,0.5210526096
520,Sudeste,2,2,1,1,3.5,0.090909,1,0,1,0.625,1.715909,0.5631578289
521,Sudeste,1,1,2,0,4,0,0,0.3333333333,0,0.75,0.75,0.1157894688
522,Sudeste,2,2,1,1,3,0.090909,1,0,1,0.5,1.590909,0.5052630945
523,Sudeste,5,2,4,0,3.5,0.363636,1,1,0,0.625,1.488636,0.4578945491
524,Sudeste,5,2,4,1,3.5,0.363636,1,1,1,0.625,1.988636,0.6894734868
525,Sudeste,5,2,4,1,3,0.363636,1,1,1,0.5,1.863636,0.6315787524
526,Sudeste,5,1,2,1,3,0.363636,0,0.3333333333,1,0.5,1.363636,0.3999998147
527,Sudeste,1,2,3,1,3.5,0,1,0.6666666667,1,0.625,1.625,0.5210526096
528,Sudeste,5,1,3,0,3.5,0.363636,0,0.6666666667,0,0.625,0.9886360000000001,0.2263156115
529,Sudeste,11,2,1,1,3,0.909091,1,0,1,0.5,2.409091,0.8842105312
530,Sudeste,7,2,4,1,3.5,0.545455,1,1,1,0.625,2.170455,0.7736843885
531,Sudeste,6,1,3,1,3.5,0.454545,0,0.6666666667,1,0.625,1.579545,0.4999997684
532,Sudeste,1,2,3,1,3,0,1,0.6666666667,1,0.5,1.5,0.4631578752
533,Sudeste,11,2,2,0,3.5,0.909091,1,0.3333333333,0,0.625,2.034091,0.710526328
534,Sudeste,8,1,2,1,1,0.636364,0,0.3333333333,1,0,1.136364,0.2947369981
535,Sudeste,1,2,3,1,3,0,1,0.6666666667,1,0.5,1.5,0.4631578752
536,Sudeste,6,1,2,0,3.5,0.454545,0,0.3333333333,0,0.625,1.079545,0.2684208308
