id,normalized_terr_rich,normalized_mar_rich,normalized_marine_eco,normalized_terr_pa,normalized_ocean_pa,normalized_tree_cover,added_biodiversity,biodiversity_subindex
164,0.5291828794,0.7694779018,0,0,0.5388699476,0.2133750276,2.0509057564,0.4972894745
165,0.5291828794,0.924160494,0,0,0.6662025682,0.0795146072,2.1990605488,0.5467385238
166,0.5291828794,0.924160494,0.0097280214,0,0.6771547736,0.0317581436,2.171984312,0.5377013935
167,0.5291828794,0.4395569615,0,0,0.6793015914,0.0844842701,1.7325257024,0.391025001
168,0.5214007782,0.4692064495,0,0,0.4657390998,0.500595433,1.9569417605,0.4659274767
169,0.5214007782,0.5867322867,0.2696616343,0,0.7278443295,0.0109201373,2.116559166,0.5192023579
170,0.5175097276,0.5867322867,0.3851289568,0,1,0,2.4893709711,0.6436343053
171,0.5175097276,0.5867322867,0,0,0.2816878485,0.0293474585,1.4152773213,0.2851382417
172,0.5058365759,0,0,0.7441030284,0.4565475033,0.1298251977,1.8363123053,0.4256654522
173,0.5058365759,0,0,0.8827355616,0.3517003493,0.1394380994,1.8797105862,0.4401503278
174,0.5058365759,0,0,1,0.265105145,0,1.7709417209,0.4038469662
175,0,0,0.2595147681,0,0.4362574728,0.0982517569,0.7940239978,0.077784934
176,0.4980544747,0.8599307813,0,0,0.4451163036,0,1.8031015596,0.4145808306
177,0.2217898833,0.7820391613,0,0,0,0.0044726967,1.0083017413,0.1493035838
178,0.4902723735,0.7882416337,0,0,0,0,1.2785140072,0.2394912818
179,0,0.8268340067,0,0,0,0,0.8268340067,0.0887358032
180,0.5097276265,0.8181097884,0,0,0,0.0069596187,1.3347970336,0.2582766488
181,0.5097276265,0.8181097884,0,0,0,0,1.3278374149,0.2559537639
182,0.5175097276,0.7625977763,0.027394803,0.2310125341,0,0,1.538514841,0.3262707497
183,0.5175097276,0,0,0.2715837885,0.4054399139,0.0024825942,1.1970160242,0.2122900167
184,0.5175097276,0.8309998626,0,0,0,0,1.3485095902,0.2628534355
185,0.513618677,0,0,0,0,0.0828937692,0.5965124462,0.011862271
186,0.513618677,0,0,0.3720306581,0,0.0149089888,0.9005583239,0.1133424821
187,0.513618677,0,0,0.3102680186,0,0.0148955654,0.838782261,0.0927237256
188,0.513618677,0.8997134919,0,0.0092567025,0,0.078591499,1.5011803704,0.3138097686
189,0.5894941634,0.5002382558,0.0244160528,0,0,0.203389603,1.317538075,0.2525161933
190,0.6225680934,0,0.3274502368,0,0,0.0749968538,1.025015184,0.1548819646
191,0.6108949416,0.4821408437,0.0453591687,0,0,0.0074522558,1.1458472098,0.1952116004
192,0.6108949416,0.4821408437,0,0,0,0.0059635955,1.0989993808,0.1795753825
193,0.6108949416,0.4478418549,0,0,0,0,1.0587367965,0.1661370962
194,0.6108949416,0.4478418549,0.230077727,0,0,0.3465937344,1.6354082579,0.358610489
195,0.4435797665,0.1824027875,0,0,0.2730446651,0,0.8990272191,0.1128314512
196,0.4980544747,0.2213353087,0,0,0.3885157346,0,1.107905518,0.1825479493
197,0,0.2400142751,0,0,0.7253438018,0,0.9653580769,0.1349704438
198,0.5097276265,0.2400142751,0,0,0.2219542972,0,0.9716961988,0.1370858942
