id,normalized_heritage,normalized_priority,normalized_wsr,normalized_protected,normalized_bandeira,normalized_ramsar,response_added,response_index
180,0,0.1021510789,0,0.0417018544,0,0,0.1438529333,0.0541100856
181,0,0.0884160738,0,0.0372958511,0,0,0.1257119249,0.0472863699
182,0,0.1075971541,0,0.0997494932,0,0,0.2073466473,0.07799316
183,0,0.0765111347,0,0.12939199,0,0,0.2059031247,0.0774501809
184,0,0.0117439645,0,0.284665894,0,0,0.2964098585,0.111494166
185,0,0,0,0.0141803793,0,0,0.0141803793,0.0053339304
186,0,0,0,0.0321430701,0,0,0.0321430701,0.0120905722
187,0,0,0,0.0274580038,0,0,0.0274580038,0.0103282909
188,0,0,0,0.0370673587,0,0,0.0370673587,0.0139428367
189,0,0,0,0.3963077323,0,0.6000029507,0.996310683,0.3747609111
190,0,0,0,0.0794454495,0,0.9204687807,0.9999142302,0.3761163805
191,0,0,0,0.0515719376,0,0.7105970696,0.7621690072,0.2866888376
192,0,0,0,0.0390877667,0,0.4176131444,0.4567009111,0.1717874278
193,0,0,0,0.0920397648,0,0.4680688826,0.5601086474,0.2106841075
194,0,0,0,0.4160146691,0,0.7079985018,1.1240131709,0.4227960286
445,0,0.1666141334,0,0.0022233,0,0,0.1688374334,0.0635079714
446,0,0.2616933212,0,0.5603819123,0,0,0.8220752335,0.3092224833
447,0,0.2342242612,0,0.5469506184,0,0,0.7811748796,0.2938378707
448,0,0.2283379681,0,0.5782854442,0,0,0.8066234123,0.3034103017
449,0,0.051718826,0,0.4890940873,0,0,0.5408129133,0.2034260433
450,0,0.0490832925,0,0.5168882317,0,0,0.5659715242,0.2128894206
451,0,0.0506231827,0,0.5364602592,0,0,0.5870834419,0.2208306398
452,0,0.0494662084,0,0.5601952035,0,0,0.6096614119,0.2293233126
453,0,0.0549841158,0,0.6184296162,0,0,0.673413732,0.2533036613
454,0,0.6773118346,0,0.4501685647,0,0,1.1274803993,0.4241002219
455,0,0.8038889578,0,0.4626296329,0,0,1.2665185907,0.4763992489
456,0,0.5510211098,0,0.3932471491,0,0,0.9442682589,0.3551852239
457,0,0.0504814456,0,0.0649885807,0,0,0.1154700263,0.0434338937
458,0,0.4305515631,0,0.3642615075,0,0,0.7948130706,0.2989678577
459,0,0.3714168468,0,0.3342782065,0,0,0.7056950533,0.2654462365
460,0,0.4340958535,0,0.3786078987,0,0,0.8127037522,0.3056974133
461,0,0.1394271938,0,0.0267747198,0,0,0.1662019136,0.0625166242
462,0,0.1116720571,0,0.0855294026,0,0,0.1972014597,0.0741770614
463,0,0.3268165347,0,0.2567684734,0,0,0.5835850081,0.2195147087
464,0,0.6848976829,0,0.5106304248,0,0,1.1955281077,0.449696275
465,0,0.9502441361,0,0.5771577844,1,0,2.5274019205,0.950678802
466,0,0.829764549,0,0.8725149698,0,0,1.7022795188,0.6403101305
467,0,0.0100395315,0,0.0055296716,0,0,0.0155692031,0.0058563346
468,0,0.0143894619,0,0.1959734735,0,0,0.2103629354,0.0791277326
469,0,0,0,0.0561317205,0,0,0.0561317205,0.0211138705
470,0,0.0018613821,0,0.0387769211,0,0,0.0406383032,0.0152860426
471,0,0.0398968117,0,0.129709971,0,0,0.16960678269999999,0.0637973611
472,0,0.136700433,0,0.4575711268,0,0,0.5942715598,0.2235344406
473,0,0.1938889194,0,0.509931031,0,0,0.7038199504,0.2647409191
474,0,0.3223733975,0,0.2938732273,0,0,0.6162466248,0.2318003315
475,0,0.2458306706,0,0.189780367,0,0,0.4356110376,0.1638545005
476,0,0.1233897044,0,0.0921533238,0,0,0.2155430282,0.0810762175
477,0,0.1380164749,0,0.0136189785,0,0,0.1516354534,0.05703747
478,0,0.0579776686,0,0.3197206547,0,0,0.3776983233,0.1420707117
479,0,0.6438621924,0,0.0114297003,0,0,0.6552918927,0.246487156
480,0,0.3808917865,0,0.0073737428,0,0,0.3882655293,0.1460455519
481,0,0.4329012486,0,0.0656906476,0,0,0.4985918962,0.187544665
482,0,0.0217390242,0,0.1584832717,0,0,0.1802222959,0.067790372
483,0,0.0205127295,0,0.1780808666,0,0,0.1985935961,0.0747007116
484,0,0.0178949798,0,0.2267057251,0,0,0.2446007049,0.0920062232
485,0,0.0162940539,0,0.262175945,0,0,0.2784699989,0.1047461121
486,0,0.0351099802,0,0.4514557266,0,0,0.4865657068,0.1830210302
487,0,0.0666030087,0,0.0317273367,0,0,0.0983303454,0.036986826
488,0,0.1638470538,0,0.059799828,0,0,0.2236468818,0.084124471
489,0,0.0024855574,0,0.0745864001,0,0,0.0770719575,0.0289905122
490,0,0,0,0.0192133989,0,0,0.0192133989,0.0072270939
491,0.9994160205,0,0,0.9999803222,0,0.6281481233,2.627544466,0.9883472845
492,1,0,0,0.9999886058,0,0.6359718611,2.6359604669,0.9915129519
493,1,0,0,1,0,0.6376130894,2.6376130894,0.9921345836
494,1,0,0,0.9992253897,0,0.6376130894,2.6368384791,0.991843215
495,1,0,0,0.9983541908,0,0.6376130894,2.6359672802,0.9915155147
496,0.9905278355,0,0,0.9863695093,0,0.6375061619,2.6144035067,0.9834043305
497,0.9680996744,0,0,0.956809482,0,0.6318417461,2.5567509025,0.9617183817
498,0,0.1263769736,0,0.0537561162,0,0,0.1801330898,0.0677568172
499,0,0.0896007373,0,0.0446290249,0,0,0.1342297622,0.0504903429
500,0,0.1401667154,0,0.0791659896,0,0,0.219332705,0.0825016993
501,0,0.0971348199,0,0.0393869852,0,0,0.1365218051,0.0513524917
502,0,0.1075971541,0,0.0914992408,0,0,0.1990963949,0.0748898387
503,0,0.0613516478,0,0.0856581182,0,0,0.147009766,0.0552975239
504,0,0.0211007218,0,0.2888185686,0,0,0.3099192904,0.1165757204
505,0,0,0,0.0220435158,0,0,0.0220435158,0.0082916385
506,0,0.6819329627,0,0.2875682377,0,0,0.9695012004,0.3646765606
507,0,0,0,0.5559614403,0,1,1.5559614403,0.5852727839
508,0,0,0,0,0,0.0148404242,0.0148404242,0.0055822054
509,0,0,0,0.4286175916,0,0.7758944688,1.2045120604,0.4530755766
510,0,0,0,0.5989609562,0,0.6241415137,1.2231024699,0.4600683339
537,0,0.0228303431,0,0,0,0,0.0228303431,0.0085876026
538,0,0.6012327808,0,0.3642273777,0,0,0.9654601585,0.3631565282
539,0,0.3108861953,0,0.246148872,0,0,0.5570350673,0.2095279845
540,0,0.2302722488,0,0.5407277446,0,0,0.7709999934,0.290010601
541,0,0.9193577543,0,0.698775127,1,0,2.6181328813,0.9848071297
542,0,0.0018613821,0,0.0464460777,0,0,0.0483074598,0.0181707854
543,0,0.1531367055,0,0.0136189785,0,0,0.166755684,0.0627249242
544,0,0.0486781514,0,0.061890616,0,0,0.1105687674,0.0415902918
545,1,0,0,0.9999838814,0,0.6345947996,2.634578681,0.990993195
546,0,0,0,0.0598120974,0,0.4326801011,0.4924921985,0.185250272
547,0,0,0,0.0081883077,0,0.4504866509,0.4586749586,0.1725299631
548,0,0,0,0.2884641494,0,0.5294282744,0.8178924238,0.3076491251
