id,normalized_heritage,normalized_priority,normalized_wsr,normalized_protected,normalized_bandeira,normalized_ramsar,response_added,response_index
342,0,0.1967946445,0,0.5695152469,0,0,0.7663098914,0.2272963796
343,0,0.2926908238,0,0.6234142133,0,0,0.9161050371,0.2717273529
344,0,1.0000000001,0,0.7169575912,0,0,1.7169575913,0.5092694859
345,0,0.4195551107,0,0.608027096,0,0,1.0275822067,0.3047927711
346,0,0.6323845073,0,0.6598433268,0,0,1.2922278341,0.383289726
347,0,0.7440742204,0,0.4687625442,0,0,1.2128367646,0.3597414163
348,0,0.242719616,0,0.6053873413,0,0,0.8481069573,0.2515583357
349,0,0.7923911726,0,0.7053216307,0,0,1.4977128033,0.4442389452
350,0,0.2918375463,0,0.6263434673,0,0,0.9181810136,0.2723431115
351,0,0.8027941194,0,0.6983703353,0,0,1.5011644547,0.4452627449
352,0,0.6152435975,0,0.6703522751,0,0,1.2855958726,0.3813226095
353,0,0.5614983107,0,0.6543717871,0,0,1.2158700978,0.36064113800000003
354,0,0.2838224817,0,0.6972286456,0,0,0.9810511273,0.2909911146
355,0,0.4519393773,0,0.6062385343,0,0,1.0581779116,0.3138678111
356,0,0.5173968728,0,0.4142042521,0,0,0.9316011249,0.2763236718
357,0,0.2116766325,0,0.5201764253,0,0,0.7318530578,0.2170760841
358,0,0.5568591196,0,0.5396284056,0,0,1.0964875252,0.3252308858
359,0,0.5820826045,0,0.5336057013,0,0,1.1156883058,0.33092605940000003
360,0,0.3365272373,0,0.5846591052,0,0,0.9211863425,0.2732345268
361,0,0.2483036024,0,0.6203164327,0,0,0.8686200351,0.2576427519
362,0,0.2507737001,0,0.6092222277,0,0,0.8599959278,0.2550847419
363,0,0.2782862461,0,0.5764229055,0,0,0.8547091516,0.2535166229
364,0,0.2494538652,0,0.5891103153,0,0,0.8385641805,0.2487278377
365,0,0.1599617385,0,0.6172051023,0,0,0.7771668408,0.2305166764
366,0,0.5752691217,0,0.581126182,0,0,1.1563953037,0.343000226
367,0,0.5668326037,0,0.6467488425,0,0,1.2135814462,0.3599622974
368,0,0.5486759794,0,0.67354465,0,0,1.2222206294,0.3625247791
369,0,0.7430969915,0,1,0,0,1.7430969915,0.5170227344
