OID_,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,CNAE,Units,People,Shape_Length_1,Shape_Area_1,F2010,SLR_employment_per_capita,F2010_1,F2010_12,F2010_12_13,F2010_12_13_14,F2010_12_13_14_15,F2010_12_13_14_15_16,F2010_12_13_14_15_16_17,F2010_12_13_14_15_16_17_18,F2010_12_13_14_15_16_17_18_19,F2010_12_13_14_15_16_17_18_19_20,F2010_12_13_14_15_16_17_18_19_20_21,F2010_12_13_14_15_16_17_18_19_20_21_22,Shape_Length,Shape_Area
143,1,143,388,Sudeste,Rio De Janeiro City,Lage Postinho,-23.015481999999999,-43.306539000000001,3.5,2,Right and left,Reef-rocky,Experienced surfers,10000.000000000000000,143,3304557,Rio de Janeiro,RJ,"Sports, recreation and leisure activities",2008.000000000000000,24331.000000000000000,0.000000000000000,0.000000000000000,6320446.000000000000000,0.003849570109451,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,62831.853071795863798,314159265.358979284763336
144,1,144,389,Sudeste,Rio De Janeiro City,Joatinga,-23.015205000000002,-43.291089999999997,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,144,3304557,Rio de Janeiro,RJ,"Sports, recreation and leisure activities",2008.000000000000000,24331.000000000000000,0.000000000000000,0.000000000000000,6320446.000000000000000,0.003849570109451,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,62831.853071795863798,314159265.358979284763336
145,1,145,390,Sudeste,Rio De Janeiro City,Tropical (posto 1),-23.014824999999998,-43.301845000000000,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,145,3304557,Rio de Janeiro,RJ,"Sports, recreation and leisure activities",2008.000000000000000,24331.000000000000000,0.000000000000000,0.000000000000000,6320446.000000000000000,0.003849570109451,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,62831.853071795863798,314159265.358979284763336
146,1,146,391,Sudeste,Rio De Janeiro City,Barra da Tijuca - Posto 8,-23.010857000000001,-43.361874000000000,3.5,4,Right and left,Sand-bar,All surfers,10000.000000000000000,146,3304557,Rio de Janeiro,RJ,"Sports, recreation and leisure activities",2008.000000000000000,24331.000000000000000,0.000000000000000,0.000000000000000,6320446.000000000000000,0.003849570109451,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,62831.853071795863798,314159265.358979284763336
147,1,147,392,Sudeste,Rio De Janeiro City,Sao Conrado,-22.999800000000000,-43.254353999999999,3.5,NA,Right and left,Beach-break,Experienced surfers,10000.000000000000000,147,3304557,Rio de Janeiro,RJ,"Sports, recreation and leisure activities",2008.000000000000000,24331.000000000000000,0.000000000000000,0.000000000000000,6320446.000000000000000,0.003849570109451,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,62831.853071795863798,314159265.358979284763336
148,1,148,393,Sudeste,Rio De Janeiro City,Laje do sheraton,-22.995671000000002,-43.231243999999997,4,1,Right and left,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,148,3304557,Rio de Janeiro,RJ,"Sports, recreation and leisure activities",2008.000000000000000,24331.000000000000000,0.000000000000000,0.000000000000000,6320446.000000000000000,0.003849570109451,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,62831.853071795863798,314159265.358979284763336
149,1,149,394,Sudeste,Rio De Janeiro City,Pontão do leblon,-22.989962999999999,-43.226480000000002,3.5,3,Right,Point-break,Experienced surfers,10000.000000000000000,149,3304557,Rio de Janeiro,RJ,"Sports, recreation and leisure activities",2008.000000000000000,24331.000000000000000,0.000000000000000,0.000000000000000,6320446.000000000000000,0.003849570109451,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,62831.853071795863798,314159265.358979284763336
150,2,150,395,Sudeste,Rio De Janeiro City,Arpoador,-22.989913000000001,-43.191654999999997,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,150,3303302,Niterói,RJ,"Sports, recreation and leisure activities",245.000000000000000,1766.000000000000000,0.000000000000000,0.000000000000000,487562.000000000000000,0.003622103445305,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,62831.853071795863798,314159265.358979284763336
151,2,151,396,Sudeste,Rio De Janeiro City,Praia do Diabo,-22.988817000000001,-43.189143999999999,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,151,3303302,Niterói,RJ,"Sports, recreation and leisure activities",245.000000000000000,1766.000000000000000,0.000000000000000,0.000000000000000,487562.000000000000000,0.003622103445305,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,62831.853071795863798,314159265.358979284763336
152,1,152,397,Sudeste,Rio De Janeiro City,Leblon,-22.987947999999999,-43.219527999999997,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,152,3304557,Rio de Janeiro,RJ,"Sports, recreation and leisure activities",2008.000000000000000,24331.000000000000000,0.000000000000000,0.000000000000000,6320446.000000000000000,0.003849570109451,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,6320446.000000000000000,62831.853071795863798,314159265.358979284763336
153,2,153,398,Sudeste,Rio De Janeiro City,Ipanema,-22.987552999999998,-43.205409000000003,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,153,3303302,Niterói,RJ,"Sports, recreation and leisure activities",245.000000000000000,1766.000000000000000,0.000000000000000,0.000000000000000,487562.000000000000000,0.003622103445305,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,62831.853071795863798,314159265.358979284763336
154,2,154,399,Sudeste,Rio De Janeiro City,Shore break expresso escorpiao,-22.986037000000000,-43.182017000000002,3.5,2,Right,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,154,3303302,Niterói,RJ,"Sports, recreation and leisure activities",245.000000000000000,1766.000000000000000,0.000000000000000,0.000000000000000,487562.000000000000000,0.003622103445305,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,62831.853071795863798,314159265.358979284763336
155,2,155,400,Sudeste,Rio De Janeiro City,Forte de Copacabana,-22.985102999999999,-43.185538999999999,3,2,Right,Point-break,All surfers,10000.000000000000000,155,3303302,Niterói,RJ,"Sports, recreation and leisure activities",245.000000000000000,1766.000000000000000,0.000000000000000,0.000000000000000,487562.000000000000000,0.003622103445305,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,62831.853071795863798,314159265.358979284763336
156,2,156,401,Sudeste,Rio De Janeiro City,Posto 5 - Copacabana,-22.983917999999999,-43.188457000000000,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,156,3303302,Niterói,RJ,"Sports, recreation and leisure activities",245.000000000000000,1766.000000000000000,0.000000000000000,0.000000000000000,487562.000000000000000,0.003622103445305,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,62831.853071795863798,314159265.358979284763336
157,2,157,402,Sudeste,Rio De Janeiro Norte,Praia Brava - Pontal do Atalaia,-22.982970000000002,-42.021675000000002,3.5,2,Left,Point-break,Experienced surfers,10000.000000000000000,157,3300258,Arraial do Cabo,RJ,"Sports, recreation and leisure activities",10.000000000000000,57.000000000000000,0.000000000000000,0.000000000000000,27715.000000000000000,0.002056648024535,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,62831.853071795863798,314159265.358979284763336
158,2,158,403,Sudeste,Rio De Janeiro City,Shock,-22.975815999999998,-43.040492999999998,5,2,Right,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,158,3302700,Maricá,RJ,"Sports, recreation and leisure activities",31.000000000000000,153.000000000000000,0.000000000000000,0.000000000000000,127461.000000000000000,0.001200367171135,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,62831.853071795863798,314159265.358979284763336
159,2,159,404,Sudeste,Rio De Janeiro Norte,Praia Grande - Arraial do Cabo,-22.975325000000002,-42.033842000000000,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,159,3300258,Arraial do Cabo,RJ,"Sports, recreation and leisure activities",10.000000000000000,57.000000000000000,0.000000000000000,0.000000000000000,27715.000000000000000,0.002056648024535,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,62831.853071795863798,314159265.358979284763336
160,3,160,405,Sudeste,Rio De Janeiro City,Itacoatiara,-22.972618000000001,-43.033447000000002,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,160,3302700,Maricá,RJ,"Sports, recreation and leisure activities",31.000000000000000,153.000000000000000,0.000000000000000,0.000000000000000,127461.000000000000000,0.001200367171135,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,62831.853071795863798,314159265.358979284763336
161,2,161,406,Sudeste,Rio De Janeiro City,Canal de Camboinhas,-22.968074000000001,-43.048166999999999,2,3,Right and left,breakwater/jetty,Beginners wave,10000.000000000000000,161,3302700,Maricá,RJ,"Sports, recreation and leisure activities",31.000000000000000,153.000000000000000,0.000000000000000,0.000000000000000,127461.000000000000000,0.001200367171135,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,62831.853071795863798,314159265.358979284763336
162,2,162,407,Sudeste,Rio De Janeiro City,Camboinhas,-22.966612000000001,-43.052588000000000,3.5,2,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,162,3302700,Maricá,RJ,"Sports, recreation and leisure activities",31.000000000000000,153.000000000000000,0.000000000000000,0.000000000000000,127461.000000000000000,0.001200367171135,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,62831.853071795863798,314159265.358979284763336
163,2,163,408,Sudeste,Rio De Janeiro City,Leme,-22.963639000000001,-43.166666999999997,3,3,Left,Sand-bar,All surfers,10000.000000000000000,163,3303302,Niterói,RJ,"Sports, recreation and leisure activities",245.000000000000000,1766.000000000000000,0.000000000000000,0.000000000000000,487562.000000000000000,0.003622103445305,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,62831.853071795863798,314159265.358979284763336
164,2,164,409,Sudeste,Rio De Janeiro Norte,Ponta Negra - Maricá - RJ,-22.957750999999998,-42.696787000000000,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,164,3302700,Maricá,RJ,"Sports, recreation and leisure activities",31.000000000000000,153.000000000000000,0.000000000000000,0.000000000000000,127461.000000000000000,0.001200367171135,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,62831.853071795863798,314159265.358979284763336
165,3,165,410,Sudeste,Rio De Janeiro City,Piratininga,-22.954699000000002,-43.095675000000000,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,165,3302700,Maricá,RJ,"Sports, recreation and leisure activities",31.000000000000000,153.000000000000000,0.000000000000000,0.000000000000000,127461.000000000000000,0.001200367171135,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,127461.000000000000000,62831.853071795863798,314159265.358979284763336
166,4,166,411,Sudeste,Rio De Janeiro Norte,Massambaba,-22.947170000000000,-42.166815000000000,3.5,4,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,166,3300258,Arraial do Cabo,RJ,"Sports, recreation and leisure activities",10.000000000000000,57.000000000000000,0.000000000000000,0.000000000000000,27715.000000000000000,0.002056648024535,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,62831.853071795863798,314159265.358979284763336
167,2,167,412,Sudeste,Rio De Janeiro Norte,Lage de fora,-22.944344999999998,-42.468187999999998,4,2,Left,Reef-rocky,Don't know,10000.000000000000000,167,3300209,Araruama,RJ,"Sports, recreation and leisure activities",21.000000000000000,83.000000000000000,0.000000000000000,0.000000000000000,112008.000000000000000,0.000741018498679,112008.000000000000000,112008.000000000000000,112008.000000000000000,112008.000000000000000,112008.000000000000000,112008.000000000000000,112008.000000000000000,112008.000000000000000,112008.000000000000000,112008.000000000000000,112008.000000000000000,112008.000000000000000,62831.853071795863798,314159265.358979284763336
168,3,168,413,Sudeste,Rio De Janeiro Norte,Arraial do Cabo,-22.942665000000002,-42.030054000000000,3.5,2,Left,Reef-coral,Experienced surfers,10000.000000000000000,168,3300258,Arraial do Cabo,RJ,"Sports, recreation and leisure activities",10.000000000000000,57.000000000000000,0.000000000000000,0.000000000000000,27715.000000000000000,0.002056648024535,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,62831.853071795863798,314159265.358979284763336
169,1,169,414,Sudeste,Rio De Janeiro Norte,Itauna,-22.938835999999998,-42.476208000000000,4,4,Right and left,Point-break,All surfers,10000.000000000000000,169,3305505,Saquarema,RJ,"Sports, recreation and leisure activities",24.000000000000000,192.000000000000000,0.000000000000000,0.000000000000000,74234.000000000000000,0.002586415928011,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,62831.853071795863798,314159265.358979284763336
170,1,170,415,Sudeste,Rio De Janeiro Norte,Backdoor,-22.938421000000002,-42.472313000000000,3,3,Right,Reef-rocky,Experienced surfers,10000.000000000000000,170,3305505,Saquarema,RJ,"Sports, recreation and leisure activities",24.000000000000000,192.000000000000000,0.000000000000000,0.000000000000000,74234.000000000000000,0.002586415928011,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,62831.853071795863798,314159265.358979284763336
171,1,171,416,Sudeste,Rio De Janeiro Norte,Saquarema - Itauna Beach,-22.938317999999999,-42.479990000000001,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,171,3305505,Saquarema,RJ,"Sports, recreation and leisure activities",24.000000000000000,192.000000000000000,0.000000000000000,0.000000000000000,74234.000000000000000,0.002586415928011,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,62831.853071795863798,314159265.358979284763336
172,1,172,417,Sudeste,Rio De Janeiro Norte,Saquarema - Praia da Vila,-22.936169000000000,-42.495224000000000,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,172,3305505,Saquarema,RJ,"Sports, recreation and leisure activities",24.000000000000000,192.000000000000000,0.000000000000000,0.000000000000000,74234.000000000000000,0.002586415928011,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,74234.000000000000000,62831.853071795863798,314159265.358979284763336
173,3,173,418,Sudeste,Rio De Janeiro Norte,Praia do Foguete - Cabo Frio,-22.929735999999998,-42.037751999999998,3,3,Right and left,Sand-bar,NA,10000.000000000000000,173,3300258,Arraial do Cabo,RJ,"Sports, recreation and leisure activities",10.000000000000000,57.000000000000000,0.000000000000000,0.000000000000000,27715.000000000000000,0.002056648024535,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,27715.000000000000000,62831.853071795863798,314159265.358979284763336
174,2,174,419,Sudeste,Rio De Janeiro City,Flamengo,-22.928832000000000,-43.170261000000004,3.5,1,Left,Point-break,Experienced surfers,10000.000000000000000,174,3303302,Niterói,RJ,"Sports, recreation and leisure activities",245.000000000000000,1766.000000000000000,0.000000000000000,0.000000000000000,487562.000000000000000,0.003622103445305,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,62831.853071795863798,314159265.358979284763336
175,3,175,420,Sudeste,Rio De Janeiro City,prainha de adão e eva,-22.927765000000001,-43.123311999999999,3.5,1,Right and left,Beach-break,All surfers,10000.000000000000000,175,3303302,Niterói,RJ,"Sports, recreation and leisure activities",245.000000000000000,1766.000000000000000,0.000000000000000,0.000000000000000,487562.000000000000000,0.003622103445305,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,62831.853071795863798,314159265.358979284763336
176,3,176,421,Sudeste,Rio De Janeiro City,Itapuca,-22.906618000000002,-43.119706999999998,3.5,2,Right and left,Reef-rocky,All surfers,10000.000000000000000,176,3303302,Niterói,RJ,"Sports, recreation and leisure activities",245.000000000000000,1766.000000000000000,0.000000000000000,0.000000000000000,487562.000000000000000,0.003622103445305,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,487562.000000000000000,62831.853071795863798,314159265.358979284763336
177,4,177,422,Sudeste,Rio De Janeiro Norte,Praia Brava - Cabo Frio,-22.884557000000001,-41.998072000000001,3.5,2,Right and left,Beach-break,All surfers,10000.000000000000000,177,3300233,Armação dos Búzios,RJ,"Sports, recreation and leisure activities",19.000000000000000,109.000000000000000,0.000000000000000,0.000000000000000,27560.000000000000000,0.003955007256894,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,62831.853071795863798,314159265.358979284763336
178,4,178,423,Sudeste,Rio De Janeiro Norte,Praia do Forte - Cabo Frio,-22.884167000000001,-42.013055999999999,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,178,3300233,Armação dos Búzios,RJ,"Sports, recreation and leisure activities",19.000000000000000,109.000000000000000,0.000000000000000,0.000000000000000,27560.000000000000000,0.003955007256894,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,62831.853071795863798,314159265.358979284763336
179,3,179,424,Sudeste,Rio De Janeiro Norte,Dunas do Peró - Cabo Frio -RJ,-22.842631000000001,-41.981335000000001,NA,NA,NA,NA,NA,10000.000000000000000,179,3300233,Armação dos Búzios,RJ,"Sports, recreation and leisure activities",19.000000000000000,109.000000000000000,0.000000000000000,0.000000000000000,27560.000000000000000,0.003955007256894,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,62831.853071795863798,314159265.358979284763336
180,2,180,425,Sudeste,Rio De Janeiro Norte,Geriba,-22.779070000000001,-41.910524000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,180,3300233,Armação dos Búzios,RJ,"Sports, recreation and leisure activities",19.000000000000000,109.000000000000000,0.000000000000000,0.000000000000000,27560.000000000000000,0.003955007256894,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,62831.853071795863798,314159265.358979284763336
181,3,181,426,Sudeste,Rio De Janeiro Norte,Laje da Rasa,-22.726395000000000,-41.971463999999997,3,1,NA,Reef-rocky,Experienced surfers,10000.000000000000000,181,3300233,Armação dos Búzios,RJ,"Sports, recreation and leisure activities",19.000000000000000,109.000000000000000,0.000000000000000,0.000000000000000,27560.000000000000000,0.003955007256894,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,27560.000000000000000,62831.853071795863798,314159265.358979284763336
182,3,182,427,Sudeste,Rio De Janeiro Norte,praia de unamar,-22.609524000000000,-41.997760999999997,2,2,Right and left,Beach-break,Beginners wave,10000.000000000000000,182,3300704,Cabo Frio,RJ,"Sports, recreation and leisure activities",60.000000000000000,343.000000000000000,0.000000000000000,0.000000000000000,186227.000000000000000,0.001841838186729,186227.000000000000000,186227.000000000000000,186227.000000000000000,186227.000000000000000,186227.000000000000000,186227.000000000000000,186227.000000000000000,186227.000000000000000,186227.000000000000000,186227.000000000000000,186227.000000000000000,186227.000000000000000,62831.853071795863798,314159265.358979284763336
183,2,183,428,Sudeste,Rio De Janeiro Norte,Costazul,-22.525117999999999,-41.920347999999997,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,183,3301306,Casimiro de Abreu,RJ,"Sports, recreation and leisure activities",16.000000000000000,38.000000000000000,0.000000000000000,0.000000000000000,35347.000000000000000,0.001075055874615,35347.000000000000000,35347.000000000000000,35347.000000000000000,35347.000000000000000,35347.000000000000000,35347.000000000000000,35347.000000000000000,35347.000000000000000,35347.000000000000000,35347.000000000000000,35347.000000000000000,35347.000000000000000,62831.853071795863798,314159265.358979284763336
184,2,184,429,Sudeste,Rio De Janeiro Norte,Pecado,-22.410544999999999,-41.808256999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,184,3302403,Macaé,RJ,"Sports, recreation and leisure activities",68.000000000000000,444.000000000000000,0.000000000000000,0.000000000000000,206728.000000000000000,0.002147749700089,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,62831.853071795863798,314159265.358979284763336
185,2,185,430,Sudeste,Rio De Janeiro Norte,Cavaleiros,-22.405111000000002,-41.798358999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,185,3302403,Macaé,RJ,"Sports, recreation and leisure activities",68.000000000000000,444.000000000000000,0.000000000000000,0.000000000000000,206728.000000000000000,0.002147749700089,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,206728.000000000000000,62831.853071795863798,314159265.358979284763336
186,2,186,431,Sudeste,Rio De Janeiro Norte,Grussaí,-21.690031000000001,-41.022263000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,186,3304755,São Francisco de Itabapoana,RJ,"Sports, recreation and leisure activities",3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,41354.000000000000000,0.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,41354.000000000000000,62831.853071795863798,314159265.358979284763336
187,1,187,432,Sudeste,Esperito Santo,Setiba Pina,-20.635263999999999,-40.425728999999997,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,187,3202405,Guarapari,ES,"Sports, recreation and leisure activities",49.000000000000000,220.000000000000000,0.000000000000000,0.000000000000000,105286.000000000000000,0.002089546568395,105286.000000000000000,105286.000000000000000,105286.000000000000000,105286.000000000000000,105286.000000000000000,105286.000000000000000,105286.000000000000000,105286.000000000000000,105286.000000000000000,105286.000000000000000,105286.000000000000000,105286.000000000000000,62831.853071795863798,314159265.358979284763336
188,4,188,433,Sudeste,Esperito Santo,Barra Sol,-20.384262000000000,-40.310088000000000,3.5,2,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,188,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,0.000000000000000,0.000000000000000,348738.000000000000000,0.000693930687221,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,348738.000000000000000,62831.853071795863798,314159265.358979284763336
