OBJECTID,id,COUNT,AREA,MEAN
451,450,333100.000000000000000,314154425.092015087604523,0.295839087361153
452,451,333111.000000000000000,314164799.450093746185303,0.306399368378709
453,452,333101.000000000000000,314155368.215476751327515,0.304790438935938
454,453,333084.000000000000000,314139335.116627871990204,0.341739621236685
455,454,333103.000000000000000,314157254.462400138378143,0.262909670582372
456,455,333104.000000000000000,314158197.585861861705780,0.238640184446899
457,456,333102.000000000000000,314156311.338938474655151,0.082992596862222
458,457,333091.000000000000000,314145936.980859756469727,0.165180085922466
459,458,333103.000000000000000,314157254.462400138378143,0.004172883462473
460,459,333097.000000000000000,314151595.721629977226257,0.007172085008271
461,460,333099.000000000000000,314153481.968553364276886,0.005319739777063
462,461,333088.000000000000000,314143107.610474705696106,0.052487630896340
463,462,333089.000000000000000,314144050.733936369419098,0.078177303963805
464,463,333095.000000000000000,314149709.474706590175629,0.064504120446119
465,464,333096.000000000000000,314150652.598168253898621,0.071534932872205
466,465,333114.000000000000000,314167628.820478856563568,0.139663898845440
467,466,333106.000000000000000,314160083.832785248756409,0.208609271523179
468,467,333109.000000000000000,314162913.203170359134674,0.051196455214359
469,468,333097.000000000000000,314151595.721629977226257,0.078610735011123
470,469,333097.000000000000000,314151595.721629977226257,0.040982056277901
471,470,333108.000000000000000,314161970.079708635807037,0.079289599769444
472,471,333105.000000000000000,314159140.709323585033417,0.194212035244142
473,472,333091.000000000000000,314145936.980859756469727,0.190839740491337
474,473,333087.000000000000000,314142164.487012982368469,0.175539723855930
475,474,333108.000000000000000,314161970.079708635807037,0.104755814930893
476,475,333095.000000000000000,314149709.474706590175629,0.100034524685150
477,476,333099.000000000000000,314153481.968553364276886,0.095941446837127
478,477,333081.000000000000000,314136505.746242761611938,0.177242172324450
479,478,333093.000000000000000,314147823.227783143520355,0.106588850561255
480,479,333108.000000000000000,314161970.079708635807037,0.137411890437936
481,480,333095.000000000000000,314149709.474706590175629,0.084408351971660
482,481,333106.000000000000000,314160083.832785248756409,0.201662533848084
483,482,333092.000000000000000,314146880.104321479797363,0.077870378153783
484,483,333104.000000000000000,314158197.585861861705780,0.082619842451607
485,484,333091.000000000000000,314145936.980859756469727,0.095652539396141
486,485,333100.000000000000000,314154425.092015087604523,0.104115881116782
487,486,333107.000000000000000,314161026.956246972084045,0.126977217530703
488,487,333104.000000000000000,314158197.585861861705780,0.132397089197368
489,488,333111.000000000000000,314164799.450093746185303,0.122445671262732
490,489,333096.000000000000000,314150652.598168253898621,0.162947018277013
491,490,333108.000000000000000,314161970.079708635807037,0.141704792439689
492,491,333112.000000000000000,314165742.573555469512939,0.000000000000000
493,492,333092.000000000000000,314146880.104321479797363,0.000000000000000
494,493,333098.000000000000000,314152538.845091640949249,0.000000000000000
495,494,333112.000000000000000,314165742.573555469512939,0.000000000000000
496,495,333076.000000000000000,314131790.128934264183044,0.000000000000000
497,496,333102.000000000000000,314156311.338938474655151,0.000000000000000
498,497,333108.000000000000000,314161970.079708635807037,0.000000000000000
499,498,333107.000000000000000,314161026.956246972084045,0.045994230082226
500,499,333096.000000000000000,314150652.598168253898621,0.041996901794077
501,500,333118.000000000000000,314171401.314325630664825,0.061731878793701
502,501,333089.000000000000000,314144050.733936369419098,0.037263314009169
503,502,333104.000000000000000,314158197.585861861705780,0.238406023344061
504,503,333098.000000000000000,314152538.845091640949249,0.259368113888405
505,504,333119.000000000000000,314172344.437787353992462,0.243198376556126
506,505,333089.000000000000000,314144050.733936369419098,0.218788371876586
507,506,333088.000000000000000,314143107.610474705696106,0.079330387164953
508,507,333098.000000000000000,314152538.845091640949249,0.149577601786862
509,508,333099.000000000000000,314153481.968553364276886,0.242525495423283
510,509,333098.000000000000000,314152538.845091640949249,0.109217107277738
511,510,333093.000000000000000,314147823.227783143520355,0.190025008030790
513,512,333109.000000000000000,314162913.203170359134674,0.035814102891246
514,513,333104.000000000000000,314158197.585861861705780,0.034646837023872
515,514,333104.000000000000000,314158197.585861861705780,0.027907200153706
516,515,333097.000000000000000,314151595.721629977226257,0.025355977387968
517,516,333111.000000000000000,314164799.450093746185303,0.045036039038038
518,517,333092.000000000000000,314146880.104321479797363,0.272615373530436
519,518,333102.000000000000000,314156311.338938474655151,0.223628197969391
520,519,333085.000000000000000,314140278.240089595317841,0.405169851539397
521,520,333103.000000000000000,314157254.462400138378143,0.309216668718084
522,521,333082.000000000000000,314137448.869704484939575,0.004593463471457
523,522,333099.000000000000000,314153481.968553364276886,0.426167595819861
524,523,333114.000000000000000,314167628.820478856563568,0.397908824006196
525,524,333099.000000000000000,314153481.968553364276886,0.436068556195005
526,525,333097.000000000000000,314151595.721629977226257,0.483564847476861
527,526,333112.000000000000000,314165742.573555469512939,0.337261941929441
528,527,333089.000000000000000,314144050.733936369419098,0.405246045351242
529,528,333096.000000000000000,314150652.598168253898621,0.198975670677522
530,529,333106.000000000000000,314160083.832785248756409,0.243484056126278
531,530,333104.000000000000000,314158197.585861861705780,0.182330443345021
532,531,333109.000000000000000,314162913.203170359134674,0.150010957374313
533,532,333109.000000000000000,314162913.203170359134674,0.430237549871063
534,533,333108.000000000000000,314161970.079708635807037,0.140209781812505
535,534,333102.000000000000000,314156311.338938474655151,0.162505779010633
536,535,333093.000000000000000,314147823.227783143520355,0.035125325359584
537,536,333101.000000000000000,314155368.215476751327515,0.039906815050090
538,537,333107.000000000000000,314161026.956246972084045,0.314538571690178
539,538,333106.000000000000000,314160083.832785248756409,0.080478886600662
540,539,333098.000000000000000,314152538.845091640949249,0.064971870140319
541,540,333099.000000000000000,314153481.968553364276886,0.046151444465459
542,541,333094.000000000000000,314148766.351244866847992,0.223069163659508
543,542,333106.000000000000000,314160083.832785248756409,0.068089436996031
544,543,333105.000000000000000,314159140.709323585033417,0.177457558427523
545,544,333111.000000000000000,314164799.450093746185303,0.122859947585039
546,545,333095.000000000000000,314149709.474706590175629,0.000000000000000
547,546,333113.000000000000000,314166685.697017133235931,0.053636453695893
548,547,333103.000000000000000,314157254.462400138378143,0.176690092854162
549,548,333091.000000000000000,314145936.980859756469727,0.122020709055483
