OBJECTID,Name,Lat,Lon,Zone,Surf_Spot,Surfline_n,Quality__0,Frequency_,Direction,Type,Experience,Latitude,Longitude,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Area,SUM_Area_S,mangrove_p
392, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Shore break expresso escorpiao, ,3.500000000000000,2,Right,Reef-rocky,Pros or kamikaze only...,-22.986037000000000,-43.182017000000002,10000.000000000000000,391,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
393, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Forte de Copacabana, ,3.000000000000000,2,Right,Point-break,All surfers,-22.985102999999999,-43.185538999999999,10000.000000000000000,392,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
394, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Posto 5 - Copacabana,Copacabana,3.500000000000000,3,Right and left,Beach-break,Experienced surfers,-22.983917999999999,-43.188457000000000,10000.000000000000000,393,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
395, ,0.000000000000000,0.000000000000000,Rio De Janeiro Norte,Praia Brava - Pontal do Atalaia, ,3.500000000000000,2,Left,Point-break,Experienced surfers,-22.982970000000002,-42.021675000000002,10000.000000000000000,394,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
396, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Shock, ,5.000000000000000,2,Right,Reef-rocky,Pros or kamikaze only...,-22.975815999999998,-43.040492999999998,10000.000000000000000,395,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
397, ,0.000000000000000,0.000000000000000,Rio De Janeiro Norte,Praia Grande - Arraial do Cabo, ,3.500000000000000,3,Right and left,Beach-break,All surfers,-22.975325000000002,-42.033842000000000,10000.000000000000000,396,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
398, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Itacoatiara, ,3.500000000000000,3,Right and left,Beach-break,Experienced surfers,-22.972618000000001,-43.033447000000002,10000.000000000000000,397,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
399, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Canal de Camboinhas, ,2.000000000000000,3,Right and left,breakwater/jetty,Beginners wave,-22.968074000000001,-43.048166999999999,10000.000000000000000,398,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
400, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Camboinhas, ,3.500000000000000,2,Right and left,Sand-bar,Experienced surfers,-22.966612000000001,-43.052588000000000,10000.000000000000000,399,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
401, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Leme, ,3.000000000000000,3,Left,Sand-bar,All surfers,-22.963639000000001,-43.166666999999997,10000.000000000000000,400,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
402, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Ponta Negra - Maricá - RJ, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-22.957750999999998,-42.696787000000000,10000.000000000000000,401,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
403, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Piratininga, ,3.000000000000000,3,Right and left,Beach-break,All surfers,-22.954699000000002,-43.095675000000000,10000.000000000000000,402,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
404, ,0.000000000000000,0.000000000000000,Rio De Janeiro City,Massambaba, ,3.500000000000000,4,Right and left,Sand-bar,Experienced surfers,-22.947170000000000,-42.166815000000000,10000.000000000000000,403,62831.853071795863798,314159265.358979284763336,0.000000000000000,0.000000000000000
