OID_,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,numerical_direction,numerical_frequency,numerical_experience,numerical_quality
333,13,333,332,Sudeste,Sao Paolo South,Tombo,-24.014990000000001,-46.272697000000001,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,333,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
334,13,334,333,Sudeste,Sao Paulo North,Astúrias,-24.007738000000000,-46.266475000000000,3,2,Right and left,Beach-break,All surfers,10000.000000000000000,334,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000
335,12,335,334,Sudeste,Sao Paolo South,Pitangueiras Beach,-24.000935999999999,-46.260767000000001,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,335,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000
336,10,336,335,Sudeste,Sao Paulo North,porta do sol,-23.981331999999998,-46.373762999999997,3.5,2,Right and left,Point-break,Experienced surfers,10000.000000000000000,336,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
337,9,337,336,Sudeste,Sao Paolo South,Itarare,-23.972332999999999,-46.362003999999999,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,337,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
338,13,338,337,Sudeste,Sao Paolo South,Santos,-23.971744000000001,-46.347208999999999,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,338,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
339,8,339,338,Sudeste,Sao Paolo South,"Praia de Pernambuco (Pernambuco Beach, in Guaruja)",-23.963431000000000,-46.184033999999997,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,339,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
340,2,340,339,Sudeste,Sao Paulo North,Bonete,-23.917383000000001,-45.347785999999999,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,340,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000
341,9,341,340,Sudeste,Sao Paulo North,Sao Pedro,-23.908522000000001,-46.166581000000001,4,3,Right and left,Sand-bar,All surfers,10000.000000000000000,341,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,4.000000000000000
342,9,342,341,Sudeste,Sao Paolo South,Praia de Iporanga,-23.902191999999999,-46.152724999999997,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,342,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
343,9,343,342,Sudeste,Sao Paolo South,Taguaíba,-23.896726000000001,-46.151353999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,343,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
344,9,344,343,Sudeste,Sao Paolo South,praia branca,-23.863427999999999,-46.130795999999997,3.5,3,Left,Beach-break,All surfers,10000.000000000000000,344,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
345,2,345,344,Sudeste,Sao Paulo North,Castelhanos,-23.857582000000001,-45.288905999999997,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,345,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
346,8,346,345,Sudeste,Sao Paulo North,Enseada - Bertioga,-23.839860000000002,-46.123674000000001,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,346,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000
347,7,347,346,Sudeste,Sao Paulo North,Santiago,-23.819897999999998,-45.541420000000002,3.5,2,Right and left,Beach-break,Experienced surfers,10000.000000000000000,347,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
348,3,348,347,Sudeste,Sao Paulo North,Guaecá,-23.819123000000001,-45.466200000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,348,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
349,4,349,348,Sudeste,Sao Paulo North,Riviera de São Lourenço,-23.808668999999998,-46.022072000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,349,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
350,8,350,349,Sudeste,Sao Paulo North,Paúba,-23.802819000000000,-45.553167999999999,4,2,Right and left,Beach-break,Pros or kamikaze only...,10000.000000000000000,350,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000
351,5,351,350,Sudeste,Sao Paulo North,Itaguaré,-23.796026000000001,-45.991173000000003,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,351,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000
352,8,352,351,Sudeste,Sao Paulo North,Maresias,-23.791530000000002,-45.573456000000000,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,352,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
353,11,353,352,Sudeste,Sao Paulo North,Camburi,-23.778825999999999,-45.649137000000003,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,353,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
354,11,354,353,Sudeste,Sao Paulo North,Baleia,-23.777600000000000,-45.670217000000001,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,354,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
355,3,355,354,Sudeste,Sao Paulo North,Guaratuba,-23.772306000000000,-45.922251000000003,3,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,355,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000
356,11,356,355,Sudeste,Sao Paulo North,Juquehy,-23.768065000000000,-45.738143999999998,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,356,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000
357,1,357,356,Sudeste,Sao Paulo North,Massaguaçu,-23.590772999999999,-45.334611000000002,3.5,2,Right and left,Beach-break,Experienced surfers,10000.000000000000000,357,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
358,3,358,357,Sudeste,Sao Paulo North,Simão,-23.585149000000001,-45.238287000000000,3.5,3,Right,Beach-break,Experienced surfers,10000.000000000000000,358,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
359,4,359,358,Sudeste,Sao Paulo North,Praia do sape,-23.531963000000001,-45.222301000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,359,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
360,5,360,359,Sudeste,Sao Paulo North,Lagoinha,-23.521339000000001,-45.205221000000002,3.5,2,Right and left,Beach-break,Beginners wave,10000.000000000000000,360,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
361,7,361,360,Sudeste,Sao Paulo North,Sununga,-23.511344000000001,-45.129432999999999,3.5,3,Right,Beach-break,Pros or kamikaze only...,10000.000000000000000,361,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
362,9,362,361,Sudeste,Sao Paulo North,Toninhas,-23.484739000000001,-45.073771000000001,3,2,Right and left,Beach-break,All surfers,10000.000000000000000,362,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000
363,9,363,362,Sudeste,Sao Paulo North,Praia Grande (PG),-23.478835000000000,-45.067290999999997,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,363,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
364,10,364,363,Sudeste,Sao Paulo North,Praia Grande North,-23.467497999999999,-45.062055999999998,3,3,Left,Beach-break,All surfers,10000.000000000000000,364,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
365,10,365,364,Sudeste,Sao Paulo North,Vermelha do Centro,-23.463128000000001,-45.049353000000004,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,365,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
366,11,366,365,Sudeste,Sao Paulo North,Patiero,-23.456318000000000,-45.021242999999998,3.5,2,NA,Reef-rocky,Experienced surfers,10000.000000000000000,366,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
367,10,367,366,Sudeste,Sao Paulo North,Vermelha do Norte,-23.416982000000001,-45.035876999999999,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,367,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
368,7,368,367,Sudeste,Sao Paulo North,Itamambuca,-23.402332000000001,-45.001458999999997,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,368,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
369,5,369,368,Sudeste,Sao Paulo North,Praia do Felix,-23.389334000000002,-44.972405000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,369,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
370,2,370,369,Sudeste,Sao Paulo North,Brava do Camburi,-23.370963000000000,-44.799858999999998,3,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,370,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000
371,2,371,370,Sudeste,Rio De Janeiro City,Ponta do Cepílio,-23.343990000000002,-44.711781000000002,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,371,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
372,2,372,371,Sudeste,Rio De Janeiro City,Laranjeiras,-23.336050000000000,-44.674294000000003,3.5,3,Right,Beach-break,All surfers,10000.000000000000000,372,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
373,1,373,372,Sudeste,Rio De Janeiro City,Martim de Sa,-23.304048999999999,-44.553486999999997,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,373,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
374,4,374,373,Sudeste,Rio De Janeiro Norte,Aventureiro,-23.180132000000000,-44.304428000000001,3.5,4,Left,Point-break,All surfers,10000.000000000000000,374,62831.853071795863798,314159265.358979284763336,1.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
375,2,375,374,Sudeste,Rio De Janeiro City,Lopes Mendes,-23.171453000000000,-44.128990000000002,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,375,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000
376,9,376,375,Sudeste,Rio De Janeiro City,Barra de Guaratiba,-23.064018000000001,-43.569374000000003,4,2,Left,Rivermouth,Experienced surfers,10000.000000000000000,376,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000
377,1,377,376,Sudeste,Rio De Janeiro City,Laje do Dramin,-23.055999000000000,-44.366816000000000,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,377,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
378,16,378,377,Sudeste,Rio De Janeiro City,Grumari,-23.049130999999999,-43.526673000000002,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,378,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
379,17,379,378,Sudeste,Rio De Janeiro City,Prainha,-23.040759000000001,-43.505259000000002,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,379,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
380,16,380,379,Sudeste,Rio De Janeiro City,CcB,-23.034576999999999,-43.488737999999998,3.5,4,Right and left,Sand-bar,All surfers,10000.000000000000000,380,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
381,15,381,380,Sudeste,Rio De Janeiro City,Macumba (Curvão),-23.034085000000001,-43.472729000000001,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,381,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
382,15,382,381,Sudeste,Rio De Janeiro City,Farorinha,-23.033829000000001,-43.470989000000003,3,2,Left,Beach-break,All surfers,10000.000000000000000,382,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000
383,14,383,382,Sudeste,Rio De Janeiro City,Canto do recreio,-23.033294999999999,-43.467430000000000,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,383,62831.853071795863798,314159265.358979284763336,2.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000
384,15,384,383,Sudeste,Rio De Janeiro City,Praia da Macumba,-23.032031000000000,-43.475603999999997,4,4,Right and left,Beach-break,All surfers,10000.000000000000000,384,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,4.000000000000000
385,14,385,384,Sudeste,Rio De Janeiro City,posto 11 (Atlântico sul),-23.030000000000001,-43.466442999999998,3.5,3,Right and left,Sand-bar,All surfers,10000.000000000000000,385,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
386,2,386,385,Sudeste,Rio De Janeiro City,Mambucaba,-23.029266000000000,-44.519992000000002,3.5,2,Right and left,Sand-bar,All surfers,10000.000000000000000,386,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000
387,15,387,386,Sudeste,Rio De Janeiro City,Posto 10 - Recreio,-23.026218000000000,-43.458039999999997,3.5,2,Right and left,Beach-break,Experienced surfers,10000.000000000000000,387,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
388,15,388,387,Sudeste,Rio De Janeiro City,Recreio Posto 9,-23.023638999999999,-43.448228999999998,3,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,388,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000
389,12,389,388,Sudeste,Rio De Janeiro City,Lage Postinho,-23.015481999999999,-43.306539000000001,3.5,2,Right and left,Reef-rocky,Experienced surfers,10000.000000000000000,389,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
390,13,390,389,Sudeste,Rio De Janeiro City,Joatinga,-23.015205000000002,-43.291089999999997,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,390,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
391,13,391,390,Sudeste,Rio De Janeiro City,Tropical (posto 1),-23.014824999999998,-43.301845000000000,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,391,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000
392,10,392,391,Sudeste,Rio De Janeiro City,Barra da Tijuca - Posto 8,-23.010857000000001,-43.361874000000000,3.5,4,Right and left,Sand-bar,All surfers,10000.000000000000000,392,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
393,16,393,392,Sudeste,Rio De Janeiro City,Sao Conrado,-22.999800000000000,-43.254353999999999,3.5,NA,Right and left,Beach-break,Experienced surfers,10000.000000000000000,393,62831.853071795863798,314159265.358979284763336,2.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000
394,16,394,393,Sudeste,Rio De Janeiro City,Laje do sheraton,-22.995671000000002,-43.231243999999997,4,1,Right and left,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,394,62831.853071795863798,314159265.358979284763336,2.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000
395,18,395,394,Sudeste,Rio De Janeiro City,Pontão do leblon,-22.989962999999999,-43.226480000000002,3.5,3,Right,Point-break,Experienced surfers,10000.000000000000000,395,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
396,16,396,395,Sudeste,Rio De Janeiro City,Arpoador,-22.989913000000001,-43.191654999999997,3.5,NA,Right and left,Beach-break,All surfers,10000.000000000000000,396,62831.853071795863798,314159265.358979284763336,2.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000
397,16,397,396,Sudeste,Rio De Janeiro City,Praia do Diabo,-22.988817000000001,-43.189143999999999,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,397,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
398,18,398,397,Sudeste,Rio De Janeiro City,Leblon,-22.987947999999999,-43.219527999999997,3,4,Right and left,Beach-break,All surfers,10000.000000000000000,398,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000
399,16,399,398,Sudeste,Rio De Janeiro City,Ipanema,-22.987552999999998,-43.205409000000003,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,399,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
400,17,400,399,Sudeste,Rio De Janeiro City,Shore break expresso escorpiao,-22.986037000000000,-43.182017000000002,3.5,2,Right,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,400,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
401,17,401,400,Sudeste,Rio De Janeiro City,Forte de Copacabana,-22.985102999999999,-43.185538999999999,3,2,Right,Point-break,All surfers,10000.000000000000000,401,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000
402,17,402,401,Sudeste,Rio De Janeiro City,Posto 5 - Copacabana,-22.983917999999999,-43.188457000000000,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,402,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
403,4,403,402,Sudeste,Rio De Janeiro Norte,Praia Brava - Pontal do Atalaia,-22.982970000000002,-42.021675000000002,3.5,2,Left,Point-break,Experienced surfers,10000.000000000000000,403,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
404,9,404,403,Sudeste,Rio De Janeiro City,Shock,-22.975815999999998,-43.040492999999998,5,2,Right,Reef-rocky,Pros or kamikaze only...,10000.000000000000000,404,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,5.000000000000000
405,4,405,404,Sudeste,Rio De Janeiro Norte,Praia Grande - Arraial do Cabo,-22.975325000000002,-42.033842000000000,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,405,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
406,9,406,405,Sudeste,Rio De Janeiro City,Itacoatiara,-22.972618000000001,-43.033447000000002,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,406,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
407,10,407,406,Sudeste,Rio De Janeiro City,Canal de Camboinhas,-22.968074000000001,-43.048166999999999,2,3,Right and left,breakwater/jetty,Beginners wave,10000.000000000000000,407,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000
408,10,408,407,Sudeste,Rio De Janeiro City,Camboinhas,-22.966612000000001,-43.052588000000000,3.5,2,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,408,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
409,18,409,408,Sudeste,Rio De Janeiro City,Leme,-22.963639000000001,-43.166666999999997,3,3,Left,Sand-bar,All surfers,10000.000000000000000,409,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
410,2,410,409,Sudeste,Rio De Janeiro Norte,Ponta Negra - Maricá - RJ,-22.957750999999998,-42.696787000000000,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,410,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
411,15,411,410,Sudeste,Rio De Janeiro City,Piratininga,-22.954699000000002,-43.095675000000000,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,411,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
412,2,412,411,Sudeste,Rio De Janeiro Norte,Massambaba,-22.947170000000000,-42.166815000000000,3.5,4,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,412,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000
413,6,413,412,Sudeste,Rio De Janeiro Norte,Lage de fora,-22.944344999999998,-42.468187999999998,4,2,Left,Reef-rocky,Don't know,10000.000000000000000,413,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,1.000000000000000,4.000000000000000
414,6,414,413,Sudeste,Rio De Janeiro Norte,Arraial do Cabo,-22.942665000000002,-42.030054000000000,3.5,2,Left,Reef-coral,Experienced surfers,10000.000000000000000,414,62831.853071795863798,314159265.358979284763336,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
415,6,415,414,Sudeste,Rio De Janeiro Norte,Itauna,-22.938835999999998,-42.476208000000000,4,4,Right and left,Point-break,All surfers,10000.000000000000000,415,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,4.000000000000000
416,6,416,415,Sudeste,Rio De Janeiro Norte,Backdoor,-22.938421000000002,-42.472313000000000,3,3,Right,Reef-rocky,Experienced surfers,10000.000000000000000,416,62831.853071795863798,314159265.358979284763336,1.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000
417,6,417,416,Sudeste,Rio De Janeiro Norte,Saquarema - Itauna Beach,-22.938317999999999,-42.479990000000001,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,417,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
418,6,418,417,Sudeste,Rio De Janeiro Norte,Saquarema - Praia da Vila,-22.936169000000000,-42.495224000000000,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,418,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
419,6,419,418,Sudeste,Rio De Janeiro Norte,Praia do Foguete - Cabo Frio,-22.929735999999998,-42.037751999999998,3,3,Right and left,Sand-bar,NA,10000.000000000000000,419,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
420,17,420,419,Sudeste,Rio De Janeiro City,Flamengo,-22.928832000000000,-43.170261000000004,3.5,1,Left,Point-break,Experienced surfers,10000.000000000000000,420,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000
421,15,421,420,Sudeste,Rio De Janeiro City,prainha de adão e eva,-22.927765000000001,-43.123311999999999,3.5,1,Right and left,Beach-break,All surfers,10000.000000000000000,421,62831.853071795863798,314159265.358979284763336,2.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000
422,10,422,421,Sudeste,Rio De Janeiro City,Itapuca,-22.906618000000002,-43.119706999999998,3.5,2,Right and left,Reef-rocky,All surfers,10000.000000000000000,422,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000
423,6,423,422,Sudeste,Rio De Janeiro Norte,Praia Brava - Cabo Frio,-22.884557000000001,-41.998072000000001,3.5,2,Right and left,Beach-break,All surfers,10000.000000000000000,423,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000
424,5,424,423,Sudeste,Rio De Janeiro Norte,Praia do Forte - Cabo Frio,-22.884167000000001,-42.013055999999999,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,424,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
425,5,425,424,Sudeste,Rio De Janeiro Norte,Dunas do Peró - Cabo Frio -RJ,-22.842631000000001,-41.981335000000001,NA,NA,NA,NA,NA,10000.000000000000000,425,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
426,5,426,425,Sudeste,Rio De Janeiro Norte,Geriba,-22.779070000000001,-41.910524000000002,3.5,3,Right and left,Beach-break,All surfers,10000.000000000000000,426,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000
427,3,427,426,Sudeste,Rio De Janeiro Norte,Laje da Rasa,-22.726395000000000,-41.971463999999997,3,1,NA,Reef-rocky,Experienced surfers,10000.000000000000000,427,62831.853071795863798,314159265.358979284763336,1.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000
428,1,428,427,Sudeste,Rio De Janeiro Norte,praia de unamar,-22.609524000000000,-41.997760999999997,2,2,Right and left,Beach-break,Beginners wave,10000.000000000000000,428,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000
429,1,429,428,Sudeste,Rio De Janeiro Norte,Costazul,-22.525117999999999,-41.920347999999997,3.5,4,Right and left,Beach-break,Experienced surfers,10000.000000000000000,429,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000
430,2,430,429,Sudeste,Rio De Janeiro Norte,Pecado,-22.410544999999999,-41.808256999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,430,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
431,2,431,430,Sudeste,Rio De Janeiro Norte,Cavaleiros,-22.405111000000002,-41.798358999999998,3.5,4,Right and left,Beach-break,All surfers,10000.000000000000000,431,62831.853071795863798,314159265.358979284763336,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000
432,2,432,431,Sudeste,Rio De Janeiro Norte,Grussaí,-21.690031000000001,-41.022263000000002,3,3,Right and left,Beach-break,All surfers,10000.000000000000000,432,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000
433,4,433,432,Sudeste,Esperito Santo,Setiba Pina,-20.635263999999999,-40.425728999999997,3.5,3,Right and left,Beach-break,Experienced surfers,10000.000000000000000,433,62831.853071795863798,314159265.358979284763336,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000
434,12,434,433,Sudeste,Esperito Santo,Barra Sol,-20.384262000000000,-40.310088000000000,3.5,2,Right and left,Sand-bar,Experienced surfers,10000.000000000000000,434,62831.853071795863798,314159265.358979284763336,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000
