OID_,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,sum_Area_SQUAREKILOMETERS,Polygon_Count,oceanic_pa_percent_area
205,204,Sul,Rio Grande Do Sul,Tramandai,-29.993077000000000,-50.125508000000004,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,205,31415.926535897931899,78539816.339744821190834,30.335424858990500,1,0.386242625368088
206,205,Sul,Rio Grande Do Sul,Rainha do Mar,-29.859477999999999,-50.064568999999999,3.5,5,Right and left,Beach-break,All surfers,2.000000000000000,5.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,206,31415.926535897931899,78539816.339744821190834,28.396525226151301,1,0.361555788510055
207,206,Sul,Rio Grande Do Sul,Xangri-lá,-29.785982000000001,-50.024636000000001,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,207,31415.926535897931899,78539816.339744821190834,29.940845545898298,1,0.381218685518454
208,207,Sul,Rio Grande Do Sul,Atlântida - Pier,-29.784716000000000,-50.022554000000000,3,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,208,31415.926535897931899,78539816.339744821190834,31.011723609295299,1,0.394853528497519
209,208,Sul,Rio Grande Do Sul,Capao da Canoa,-29.758676999999999,-50.010967000000001,3,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,209,31415.926535897931899,78539816.339744821190834,29.363771100641099,1,0.373871145478878
210,209,Sul,Rio Grande Do Sul,Capao Novo,-29.686972000000001,-49.972558999999997,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,210,31415.926535897931899,78539816.339744821190834,28.798640050847599,1,0.366675673473330
211,210,Sul,Rio Grande Do Sul,Curumim,-29.625605000000000,-49.935744999999997,3,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,211,31415.926535897931899,78539816.339744821190834,38.610355442012477,2,0.491602313850508
212,211,Sul,Rio Grande Do Sul,Itapeva,-29.372975000000000,-49.784109999999998,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,212,31415.926535897931899,78539816.339744821190834,6.797987430695490,1,0.086554664213741
213,212,Sul,Rio Grande Do Sul,Guarita,-29.357804999999999,-49.733997000000002,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,213,31415.926535897931899,78539816.339744821190834,29.902484098391302,1,0.380730252398862
214,213,Sul,Rio Grande Do Sul,Cal,-29.349421000000000,-49.729849999999999,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,214,31415.926535897931899,78539816.339744821190834,28.757152467666810,2,0.366147437158117
215,214,Sul,Rio Grande Do Sul,Ilha dos Lobos,-29.346876999999999,-49.704411999999998,5,2,Left,Reef-rocky,Pros or kamikaze only...,1.000000000000000,2.000000000000000,0.000000000000000,5.000000000000000,5000.000000000000000,215,31415.926535897931899,78539816.339744821190834,45.255893727385342,2,0.576215935260390
216,215,Sul,Rio Grande Do Sul,Prainha,-29.342434999999998,-49.724497000000000,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,216,31415.926535897931899,78539816.339744821190834,29.213835975050589,2,0.371962112168412
217,216,Sul,Rio Grande Do Sul,Saraiva,-29.340395999999998,-49.723241000000002,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,217,31415.926535897931899,78539816.339744821190834,29.149061216765773,2,0.371137374330923
218,217,Sul,Rio Grande Do Sul,Molhes,-29.327311000000002,-49.712007999999997,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,218,31415.926535897931899,78539816.339744821190834,30.977837622764802,2,0.394422078716889
219,218,Sul,Rio Grande Do Sul,Passo de Torres,-29.324159000000002,-49.712415999999997,3.5,2,Right and left,Rivermouth,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,219,31415.926535897931899,78539816.339744821190834,29.166695204724501,2,0.371361897238927
220,219,Sul,Santa Catarina South,Gaivota,-29.164828000000000,-49.582157000000002,3,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,220,31415.926535897931899,78539816.339744821190834,29.286790750957699,1,0.372891001225034
221,220,Sul,Santa Catarina South,Arroio do Silva,-28.943866000000000,-49.385604999999998,3.5,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,221,31415.926535897931899,78539816.339744821190834,17.853431926558699,1,0.227316955381318
222,221,Sul,Santa Catarina South,Morro dos Conventos,-28.937256000000001,-49.329642999999997,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,222,31415.926535897931899,78539816.339744821190834,47.786903166911102,1,0.608441748325412
223,222,Sul,Santa Catarina South,Rincão,-28.833846999999999,-49.216003000000001,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,223,31415.926535897931899,78539816.339744821190834,29.726411815920802,1,0.378488430471130
224,223,Sul,Santa Catarina South,Jaguaruna,-28.635157000000000,-48.948211999999998,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,224,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
225,224,Sul,Santa Catarina South,Camacho,-28.615946000000001,-48.859506000000003,3,2,NA,Beach-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,225,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
226,225,Sul,Santa Catarina South,Cigana,-28.613534999999999,-48.845387000000002,3,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,226,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
227,226,Sul,Santa Catarina South,Cardozo,-28.607516000000000,-48.822994999999999,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,227,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
228,227,Sul,Santa Catarina South,Cemiterio,-28.604341999999999,-48.811998000000003,5,1,Right,Point-break,Pros or kamikaze only...,1.000000000000000,1.000000000000000,0.000000000000000,5.000000000000000,5000.000000000000000,228,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
229,228,Sul,Santa Catarina South,Prainha do Farol,-28.600442000000001,-48.816654999999997,3,1,Right,Beach-break,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,229,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
230,229,Sul,Santa Catarina South,Ipoa,-28.536688999999999,-48.765521000000000,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,230,31415.926535897931899,78539816.339744821190834,5.156746222061830,1,0.065657732120928
231,230,Sul,Santa Catarina South,Teresa,-28.524982000000001,-48.762453000000001,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,231,31415.926535897931899,78539816.339744821190834,11.244737059793200,1,0.143172438946777
232,231,Sul,Santa Catarina South,Praia de Cima,-28.497350000000001,-48.748752000000003,3.5,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,232,31415.926535897931899,78539816.339744821190834,22.208041090438801,1,0.282761561274501
233,232,Sul,Santa Catarina South,Laguna,-28.473973000000001,-48.762645999999997,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,233,31415.926535897931899,78539816.339744821190834,38.616652156645799,1,0.491682486111239
234,233,Sul,Santa Catarina South,Cavalinho,-28.419032000000001,-48.744278000000001,3.5,3,Right,Point-break,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,234,31415.926535897931899,78539816.339744821190834,10.533730353897299,1,0.134119620401592
235,234,Sul,Santa Catarina South,Itapirubá,-28.342309000000000,-48.707799999999999,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,235,31415.926535897931899,78539816.339744821190834,13.328394382137899,1,0.169702387951640
236,235,Sul,Santa Catarina South,Itapirubá Norte,-28.336776000000000,-48.704709999999999,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,236,31415.926535897931899,78539816.339744821190834,12.990971468503000,1,0.165406185982243
237,236,Sul,Santa Catarina South,Castelinho,-28.256232000000001,-48.672694999999997,4,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,237,31415.926535897931899,78539816.339744821190834,12.937572473639101,1,0.164726288863144
238,237,Sul,Santa Catarina South,Praia da Vila,-28.241149000000000,-48.653877000000001,4,4,Right and left,Sand-bar,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,238,31415.926535897931899,78539816.339744821190834,17.066897625528899,1,0.217302489627701
239,238,Sul,Santa Catarina South,Ribanceira,-28.191742000000001,-48.661344000000000,3,2,Right and left,Sand-bar,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,239,31415.926535897931899,78539816.339744821190834,11.749934669084301,1,0.149604814687328
240,239,Sul,Santa Catarina South,Ibiraquera,-28.153732000000002,-48.645895000000003,4,4,Right and left,Point-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,240,31415.926535897931899,78539816.339744821190834,0.036375213731674,1,0.000463143605714
241,240,Sul,Santa Catarina South,Rosa Sul,-28.135401999999999,-48.642691999999997,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,241,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
242,241,Sul,Santa Catarina South,Rosa Norte,-28.124375000000001,-48.637675999999999,3.5,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,242,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
243,242,Sul,Santa Catarina South,Vermelha,-28.114457999999999,-48.635573000000001,3.5,2,Left,Beach-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,243,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
244,243,Sul,Santa Catarina South,Ouvidor,-28.105449000000000,-48.635272999999998,2,2,Right and left,Beach-break,Beginners wave,2.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000,5000.000000000000000,244,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
245,244,Sul,Santa Catarina South,Barrinha,-28.085384000000001,-48.630896000000000,3.5,3,Right and left,Beach-break,NA,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,245,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
246,245,Sul,Santa Catarina South,Ferrugem,-28.077736000000002,-48.626604000000000,3.5,4,Right and left,Sand-bar,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,246,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
247,246,Sul,Santa Catarina South,Praia do Silveira,-28.039069000000001,-48.606862999999997,4,4,Right,Point-break,Pros or kamikaze only...,1.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,247,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
248,247,Sul,Santa Catarina South,Garopaba Centro,-28.021577000000001,-48.619447999999998,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,248,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
249,248,Sul,Santa Catarina South,Siriu,-27.976248999999999,-48.627999000000003,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,249,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
250,249,Sul,Santa Catarina South,Gamboa,-27.958926999999999,-48.624662000000001,3.5,1,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,250,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
251,250,Sul,Santa Catarina South,Guarda do embau,-27.905540999999999,-48.586779000000000,4,3,Left,Rivermouth,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,251,31415.926535897931899,78539816.339744821190834,0.000000000000000,0,0.000000000000000
252,251,Sul,Santa Catarina South,Costão da Pinheira,-27.881077000000001,-48.586542999999999,3.5,1,Right,Point-break,Experienced surfers,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,252,31415.926535897931899,78539816.339744821190834,0.003503755504885,1,0.000044611200639
253,252,Sul,Florianopolis,Naufragados,-27.834740000000000,-48.566747999999997,5,3,Right,Beach-break,Pros or kamikaze only...,1.000000000000000,3.000000000000000,0.000000000000000,5.000000000000000,5000.000000000000000,253,31415.926535897931899,78539816.339744821190834,11.565191079737700,1,0.147252586251404
254,253,Sul,Santa Catarina South,Solidao - Caladinho,-27.793519000000000,-48.533456000000001,3.5,3,Right,Point-break,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,254,31415.926535897931899,78539816.339744821190834,3.687352849143010,1,0.046948834629208
255,254,Sul,Santa Catarina South,Praia dos Açores,-27.784758000000000,-48.525989000000003,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,255,31415.926535897931899,78539816.339744821190834,0.541407538300137,1,0.006893414875815
256,255,Sul,Florianopolis,Lagoinha do Leste,-27.773575999999998,-48.486528000000000,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,256,31415.926535897931899,78539816.339744821190834,20.197219794471000,1,0.257158989360283
257,256,Sul,Florianopolis,Matadeiro,-27.755140000000001,-48.498522999999999,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,257,31415.926535897931899,78539816.339744821190834,21.015531887909301,1,0.267578062533289
258,257,Sul,Florianopolis,Armação,-27.741619000000000,-48.508114999999997,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,258,31415.926535897931899,78539816.339744821190834,17.978881099256402,1,0.228914223856649
259,258,Sul,Florianopolis,Caldeirao,-27.723690000000001,-48.504595999999999,3.5,3,Left,Beach-break,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,259,31415.926535897931899,78539816.339744821190834,22.357349034270001,1,0.284662609058791
260,259,Sul,Florianopolis,Morro das Pedras,-27.715522000000000,-48.502257000000000,3,4,Right and left,Sand-bar,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,260,31415.926535897931899,78539816.339744821190834,23.569809262274202,1,0.300100132145926
261,260,Sul,Florianopolis,Campeche Rights,-27.693864000000001,-48.482686999999999,4,2,Right,Sand-bar,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,261,31415.926535897931899,78539816.339744821190834,32.729817158643797,1,0.416728974983368
262,261,Sul,Florianopolis,Riozinho,-27.685523000000000,-48.479598000000003,5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,5.000000000000000,5000.000000000000000,262,31415.926535897931899,78539816.339744821190834,31.707052640380400,1,0.403706732687318
263,262,Sul,Florianopolis,Joaquina,-27.629588999999999,-48.448768000000001,4,4,Left,Sand-bar,Experienced surfers,1.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,263,31415.926535897931899,78539816.339744821190834,28.499881073484499,1,0.362871756030097
264,263,Sul,Florianopolis,Praia Mole,-27.602475999999999,-48.432583999999999,3.5,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,264,31415.926535897931899,78539816.339744821190834,26.858369972037199,1,0.341971387555252
265,264,Sul,Florianopolis,Galheta,-27.593482000000002,-48.425224000000000,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,265,31415.926535897931899,78539816.339744821190834,30.803840724761301,1,0.392206681404896
266,265,Sul,Florianopolis,Barra da Lagoa,-27.572818000000002,-48.424376000000002,3,3,Right and left,Beach-break,Beginners wave,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,266,31415.926535897931899,78539816.339744821190834,28.392482083284399,1,0.361504309616223
267,266,Sul,Florianopolis,Mocambique,-27.525323000000000,-48.410567999999998,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,267,31415.926535897931899,78539816.339744821190834,31.977808063413502,1,0.407154097802890
268,267,Sul,Santa Catarina South,Ponta das Aranhas,-27.482099999999999,-48.380892000000003,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,268,31415.926535897931899,78539816.339744821190834,33.923039054935302,1,0.431921548023390
269,268,Sul,Florianopolis,Santinho,-27.457940000000001,-48.372630999999998,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,269,31415.926535897931899,78539816.339744821190834,35.632277492576200,1,0.453684247725247
270,269,Sul,Florianopolis,Canasvieiras,-27.430966000000002,-48.479661999999998,3.5,1,Right,Sand-bar,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,270,31415.926535897931899,78539816.339744821190834,28.283880281338501,1,0.360121548527553
271,270,Sul,Florianopolis,Praia do Forte,-27.430747000000000,-48.519658999999997,3.5,1,Right,Point-break,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,271,31415.926535897931899,78539816.339744821190834,34.440559785692699,1,0.438510826619595
272,271,Sul,Florianopolis,Ingleses,-27.429832999999999,-48.390569999999997,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,272,31415.926535897931899,78539816.339744821190834,28.576968356875799,1,0.363853261806197
273,272,Sul,Florianopolis,Praia Brava,-27.400804000000001,-48.413401000000000,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,273,31415.926535897931899,78539816.339744821190834,39.481026376969901,1,0.502688040498901
274,273,Sul,Santa Catarina South,Praia Brava,-27.396440999999999,-48.414130000000000,3,4,Right and left,Sand-bar,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,274,31415.926535897931899,78539816.339744821190834,42.253781291586101,1,0.537991852550382
275,274,Sul,Florianopolis,Lambe lambe,-27.387601000000000,-48.433185000000002,4,1,Right,Point-break,Experienced surfers,1.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,275,31415.926535897931899,78539816.339744821190834,47.687023406756097,1,0.607170039721932
276,275,Sul,Florianopolis,Ponta Do Rapa,-27.380837000000000,-48.420524999999998,4,1,Right,Reef-rocky,Pros or kamikaze only...,1.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,276,31415.926535897931899,78539816.339744821190834,50.283190928422101,1,0.640225471255354
277,276,Sul,Santa Catarina North,Tingua,-27.368165999999999,-48.532501000000003,3.5,1,Left,Beach-break,Experienced surfers,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,277,31415.926535897931899,78539816.339744821190834,32.239554283778197,1,0.410486754187423
278,277,Sul,Santa Catarina North,Palmas,-27.321984000000000,-48.535451999999999,3.5,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,278,31415.926535897931899,78539816.339744821190834,40.139861451533598,1,0.511076589202832
279,278,Sul,Santa Catarina North,Mariscal,-27.166504000000000,-48.494833000000000,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,279,31415.926535897931899,78539816.339744821190834,62.329407455306800,1,0.793602663720073
280,279,Sul,Santa Catarina North,Quatro Ilhas,-27.156195000000000,-48.482923999999997,3.5,3,Right,Point-break,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,280,31415.926535897931899,78539816.339744821190834,62.340855437695801,1,0.793748423958924
281,280,Sul,Santa Catarina North,Bombinhas,-27.148367000000000,-48.489531999999997,2,2,Right and left,Beach-break,Beginners wave,2.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000,5000.000000000000000,281,31415.926535897931899,78539816.339744821190834,62.349546317976802,1,0.793859079683447
282,281,Sul,Santa Catarina North,Bombas,-27.140118000000001,-48.506784000000003,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,282,31415.926535897931899,78539816.339744821190834,62.358702744816597,1,0.793975662930857
283,282,Sul,Santa Catarina North,Meia Praia,-27.104825000000002,-48.609009000000000,3,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,283,31415.926535897931899,78539816.339744821190834,61.320131760763502,1,0.780752166461747
284,283,Sul,Santa Catarina North,Itapema,-27.095541000000001,-48.609738000000000,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,284,31415.926535897931899,78539816.339744821190834,58.054296654880901,1,0.739170262427807
285,284,Sul,Santa Catarina North,Ponta do Cabeço,-27.093436000000001,-48.601959999999998,4,2,Left,Reef-rocky,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,285,31415.926535897931899,78539816.339744821190834,59.365318881355400,1,0.755862715855547
286,285,Sul,Santa Catarina North,Mocó,-27.080182000000001,-48.588451999999997,4,2,Left,Reef-rocky,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,286,31415.926535897931899,78539816.339744821190834,59.861818414567402,1,0.762184344251828
287,286,Sul,Santa Catarina North,Estaleirinho,-27.049112000000001,-48.586779000000000,3,4,Right and left,Beach-break,Pros or kamikaze only...,2.000000000000000,4.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,287,31415.926535897931899,78539816.339744821190834,56.340681485890400,1,0.717351836451639
288,287,Sul,Santa Catarina North,Estaleiro (reef),-27.025050000000000,-48.574064999999997,3.5,2,Left,Reef-rocky,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,288,31415.926535897931899,78539816.339744821190834,62.248692347716400,1,0.792574967051657
289,288,Sul,Santa Catarina North,Balneário Camboriú,-26.987711999999998,-48.629950999999998,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,289,31415.926535897931899,78539816.339744821190834,28.236127449914800,1,0.359513540594136
290,289,Sul,Santa Catarina North,Parcel,-26.976469000000002,-48.623170999999999,4,1,Right and left,Reef-rocky,Pros or kamikaze only...,2.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000,5000.000000000000000,290,31415.926535897931899,78539816.339744821190834,34.674687251409601,1,0.441491830098189
291,290,Sul,Santa Catarina North,Praia dos Amores,-26.957191000000002,-48.629221999999999,3,2,Right and left,Beach-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,291,31415.926535897931899,78539816.339744821190834,32.233029136308801,1,0.410403673429491
292,291,Sul,Santa Catarina North,Praia Brava,-26.941659999999999,-48.628234999999997,3,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,292,31415.926535897931899,78539816.339744821190834,36.237404727094699,1,0.461388966971099
293,292,Sul,Santa Catarina North,Morcego,-26.931052000000001,-48.625214999999997,3.5,NA,Left,Point-break,Pros or kamikaze only...,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,5000.000000000000000,293,31415.926535897931899,78539816.339744821190834,40.122795823477198,1,0.510859302877860
294,293,Sul,Santa Catarina North,Atalaia,-26.915163000000000,-48.639361000000001,3.5,2,Left,breakwater/jetty,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,294,31415.926535897931899,78539816.339744821190834,30.218944796373702,1,0.384759555149119
295,294,Sul,Santa Catarina North,Pracinha,-26.901883999999999,-48.641613999999997,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,295,31415.926535897931899,78539816.339744821190834,29.562291202120900,1,0.376398781915167
296,295,Sul,Santa Catarina North,Navegantes,-26.897577999999999,-48.638705999999999,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,5000.000000000000000,296,31415.926535897931899,78539816.339744821190834,32.462248827710702,1,0.413322189184740
297,296,Sul,Santa Catarina North,Garrincha,-26.858702999999998,-48.634619000000001,3,2,Right and left,Sand-bar,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,5000.000000000000000,297,31415.926535897931899,78539816.339744821190834,30.455974982792000,1,0.387777517215556
298,297,Sul,Santa Catarina North,Gravatá (1 e 2),-26.831883000000001,-48.621969000000000,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,298,31415.926535897931899,78539816.339744821190834,27.897572552740900,1,0.355202925762680
299,298,Sul,Santa Catarina North,Gravatá,-26.831730000000000,-48.623427999999997,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,5000.000000000000000,299,31415.926535897931899,78539816.339744821190834,26.716289213699000,1,0.340162359154631
