id,normalized_employment,normalized_hotels,normalized_airports,social_added,social_subindex
276,0.2045733131,0,0,0.2045733131,0.1877815336
277,0.2045733131,0,0,0.2045733131,0.1877815336
278,0.1128515212,0,0,0.1128515212,0.1035884466
279,0.1128515212,0,0,0.1128515212,0.1035884466
280,0.1128515212,0,0,0.1128515212,0.1035884466
281,0.1128515212,0.0322580645,0,0.1451095857,0.1331987058
282,0,0,0,0,0
283,0,0,0,0,0
284,0,0,0,0,0
285,0,0,0,0,0
286,0.3654060942,0,0,0.3654060942,0.335412844
287,0.3654060942,0,0,0.3654060942,0.335412844
288,0.3654060942,0.0967741935,0,0.4621802877,0.4242436216
289,0.3654060942,0,0,0.3654060942,0.335412844
290,0.3654060942,0,0,0.3654060942,0.335412844
291,0.1181544508,0,0,0.1181544508,0.1084561013
292,0.1181544508,0,0,0.1181544508,0.1084561013
293,0.1181544508,0,0,0.1181544508,0.1084561013
294,0.0590317638,0,0,0.0590317638,0.0541863206
295,0.0590317638,0,0,0.0590317638,0.0541863206
296,0.0590317638,0,0,0.0590317638,0.0541863206
297,0.0590317638,0,0,0.0590317638,0.0541863206
298,0.0590317638,0,0,0.0590317638,0.0541863206
299,0,0,0,0,0
300,0,0,0,0,0
301,0,0,0,0,0
302,0,0,0,0,0
303,0.0798429261,0,0,0.0798429261,0.0732892618
304,0.0798429261,0,0,0.0798429261,0.0732892618
305,0.0798429261,0,0,0.0798429261,0.0732892618
306,0.0798429261,0,0,0.0798429261,0.0732892618
307,0.0798429261,0.0322580645,0,0.1121009906,0.102899521
308,0.0798429261,0.0322580645,0,0.1121009906,0.102899521
309,0.0798429261,0,0,0.0798429261,0.0732892618
310,0,0,0,0,0
311,0,0,0,0,0
312,0.0775698179,0,0,0.0775698179,0.0712027348
313,0.0775698179,0,0,0.0775698179,0.0712027348
314,0.073819029,0,0,0.073819029,0.0677598181
315,0.073819029,0,0,0.073819029,0.0677598181
316,0.073819029,0,0,0.073819029,0.0677598181
317,0.073819029,0,0,0.073819029,0.0677598181
318,0.073819029,0,0,0.073819029,0.0677598181
319,0.073819029,0,0,0.073819029,0.0677598181
320,0,0,0,0,0
321,0,0,0,0,0
322,0.0597646505,0,0,0.0597646505,0.0548590506
323,0.0597646505,0,0,0.0597646505,0.0548590506
324,0.0597646505,0,0,0.0597646505,0.0548590506
325,0.0597646505,0,0,0.0597646505,0.0548590506
326,0.1318433856,0,0,0.1318433856,0.1210214215
327,0.0602074629,0,0,0.0602074629,0.055265516
328,0.0602074629,0,0,0.0602074629,0.055265516
329,0.0481357751,0,0,0.0481357751,0.0441846961
330,0,0,0,0,0
332,0.0871129075,0,0,0.0871129075,0.0799625089
333,0.0871129075,0,0,0.0871129075,0.0799625089
334,0.0871129075,0,0,0.0871129075,0.0799625089
335,0.0440604126,0,0,0.0440604126,0.0404438474
336,0.1913614485,0,0,0.1913614485,0.1756541248
337,0.1913614485,0,0,0.1913614485,0.1756541248
338,0.0871129075,0,0,0.0871129075,0.0799625089
339,0.5210405054,0,0,0.5210405054,0.478272477
340,0.0871129075,0,0,0.0871129075,0.0799625089
341,0.0871129075,0,0,0.0871129075,0.0799625089
342,0.0871129075,0,0,0.0871129075,0.0799625089
343,0,0,0,0,0
344,0.5210405054,0,0,0.5210405054,0.478272477
345,0,0,0,0,0
346,0.146803781,0,0,0.146803781,0.1347538382
347,0.146803781,0,0,0.146803781,0.1347538382
348,0,0,0,0,0
349,0.146803781,0,0,0.146803781,0.1347538382
350,0,0,0,0,0
351,0.146803781,0,0,0.146803781,0.1347538382
352,0.146803781,0,0,0.146803781,0.1347538382
353,0.146803781,0,0,0.146803781,0.1347538382
354,0,0,0,0,0
355,0.146803781,0,0,0.146803781,0.1347538382
356,0.1154270275,0,0,0.1154270275,0.1059525503
357,0.1974993064,0,0,0.1974993064,0.1812881753
358,0.1974993064,0,0,0.1974993064,0.1812881753
359,0.1974993064,0,0,0.1974993064,0.1812881753
360,0.1974993064,0,0,0.1974993064,0.1812881753
361,0.1974993064,0,0,0.1974993064,0.1812881753
362,0.1974993064,0,0,0.1974993064,0.1812881753
363,0.1974993064,0,0,0.1974993064,0.1812881753
364,0.1974993064,0,0,0.1974993064,0.1812881753
365,0.1974993064,0,0,0.1974993064,0.1812881753
366,0.1974993064,0,0,0.1974993064,0.1812881753
367,0.1974993064,0,0,0.1974993064,0.1812881753
368,0.1974993064,0,0,0.1974993064,0.1812881753
369,0.1974993064,0,0,0.1974993064,0.1812881753
370,0.226490724,0,0,0.226490724,0.2078999204
371,0.226490724,0,0,0.226490724,0.2078999204
372,0.226490724,0,0,0.226490724,0.2078999204
373,0.1458190486,0,0,0.1458190486,0.1338499346
374,0.1458190486,0,0,0.1458190486,0.1338499346
375,0.1678190742,0,0,0.1678190742,0.1540441549
376,0.1458190486,0,0,0.1458190486,0.1338499346
377,0.1678190742,0,0,0.1678190742,0.1540441549
378,0.1678190742,0,0,0.1678190742,0.1540441549
379,0.1678190742,0,0,0.1678190742,0.1540441549
380,0.1678190742,0.0322580645,0,0.2000771387,0.183654414
381,0.1678190742,0.0322580645,0,0.2000771387,0.183654414
382,0.1678190742,0.0322580645,0,0.2000771387,0.183654414
383,0.1678190742,0.0322580645,0,0.2000771387,0.183654414
384,0.1678190742,0.0322580645,0,0.2000771387,0.183654414
385,0.1458190486,0,0,0.1458190486,0.1338499346
386,0.1678190742,0,0,0.1678190742,0.1540441549
387,0.1678190742,0,0,0.1678190742,0.1540441549
388,0.1678190742,0.0322580645,0,0.2000771387,0.183654414
389,0.1678190742,0.0322580645,0,0.2000771387,0.183654414
390,0.1678190742,0.0322580645,0,0.2000771387,0.183654414
