id,normalized_terr_rich,normalized_mar_rich,normalized_marine_eco,normalized_terr_pa,normalized_ocean_pa,normalized_tree_cover,added_biodiversity,biodiversity_subindex
287,0.8892742581,0.6144570405,0.0098957288,0,0.9982358454,0.3957005009,2.9075633737,0.7422157591
288,0.8988000723,0.6027950365,0.0372214628,0,0.45280171340000003,0.4331259082,2.4247441932,0.5698554187
289,0.8973275317,0.6064712435,0.0372214628,0,0.5560520942,0.3724606715,2.4695330037,0.5858444576
290,0.8993213855,0.6037154202,0,0,0.5168970443,0.5184517664,2.5383856164,0.6104239694
291,0.9018261883,0.6065429992,0.0170877812,0,0.5811122287,0.4492997414,2.5558689388,0.61666529430000006
292,0.9028674824,0.6098616695,0.0170877812,0,0.6434193474,0.3472567465,2.520493027,0.6040365413
293,0.9099487277,0.6074842101,0.0386216731,0,0.4845986762,0.3076719602,2.3483252473,0.5425748217
294,0.91337001,0.6150059853,0.0386216731,0,0.4740684123,0.2108462552,2.2519123359,0.5081566318
295,0.9136761172,0.6202938589,0.0386216731,0,0.5205728695,0.1624180043,2.255582523,0.5094668422
296,0.9156124234,0.6336712909,0,0,0.4883997525,0.2825355405,2.3202190073,0.5325412495
297,0.9117255734,0.6366454975,0,0,0.4473725611,0.3466445428,2.3423881748,0.5404553619
298,0.9117819046,0.6374716661,0,0,0.4284292014,0.3712672673,2.3489500394,0.5427978645
299,0.9201143354,0.6338757467,0,0,0.6157455939,0.1430133151,2.3127489911,0.5298745482
300,0.9203422548,0.6334145672,0,0,0.628848621,0.1354767288,2.3180821718,0.5317784262
301,0.9249960613,0.5796410382,0,0,0.3870376442,0.2694308071,2.1611055508,0.4757397581
302,0.9267021773,0.5829434965,0,0,0.5928591293,0.1203849343,2.2228897374,0.4977959312
303,0.9282229241,0.5772491886,0,0,0.5503149379,0.2141938732,2.2699809238,0.5146068891
304,0.9272962712,0.583808896,0,0,0.6315488072,0.1558145053,2.2984684797,0.5247765862
305,0.9295575519,0.5727048011,0,0,0.5052553732,0.3159841938,2.32350192,0.5337132078
306,0.930987905,0.56886257,0,0,0.451736461,0.3743767578,2.3259636938,0.5345920299
307,0.9302817813,0.5776139456,0,0,0.5128400225,0.2549132602,2.2756490096,0.5166303241
308,0.9303395217,0.5789423087,0,0,0.4972193758,0.2686735651,2.2751747713,0.516461027
309,0.9312420452,0.593870071,0,0,0.4815396136,0.2746482993,2.2813000291,0.5186476665
310,0.9340953465,0.6428812338,0,0,0.507786306,0.4090761691,2.4938390554,0.5945214106
311,0.9355526539,0.6533847088,0,0,0.5099821967,0.4650927783,2.5640123377,0.6195723847
312,0.9308608349,0.5504520135,0.4487716301,0,0.4997703986,0.4554279113,2.8852827884,0.7342618719
313,0.9308608349,0.5436536803,0.4701312026,0,0.5788093781,0.3147827505,2.8382378464,0.7174674227
314,0.4475440951,0.7349405605,0.0364364775,0,0.6199624162,0.3030805464,2.1419640957,0.4689065008
315,0.4028767422,0.7349405605,0.0364364775,0,0.6689853103,0.2264536179,2.0696927084,0.4431065296
316,0.3910670671,0.7195068972,0.0364364775,0,0.6424262689,0.2326637367,2.0221004474,0.4261166945
317,0.3666696087,0.7195068972,0.0364364775,0,0.6676382341,0.194255227,1.9845064445,0.4126961109
318,0.7927243812,0.5394273713,0.8917956221,0,0.5198498769,0.275598576,3.0193958275,0.7821385305
319,0.5408654539,0.5849052431,0.7531087967,0,0.7468335556,0.2186103444,2.8443233937,0.7196398861
320,0.9565965506,0.4684180841,0,0,0.4509727883,0.6430390294,2.5190264524,0.6035129927
321,0.9690470279,0.4795554748,0.8991095232,0,0.4635852788,0.7785813343,3.589878639,0.9857936783
322,0.9690140334,0.5017644691,1,0,0.5516600998,0.6072350649,3.6296736672,1
323,0.983619052,0.5938935461,3.12715e-5,0,0.5556190545,0.2426448407,2.3758077648000002,0.5523857328
324,0.9843911235,0.6244173922,0.0700951697,0,0.5737446323,0.2005286376,2.4531769553,0.5800055552
325,0.985163195,0.6380625295,0.1189694228,0,0.5737258578,0.1849450118,2.5008660169,0.5970299469
326,1,0.8432275895,0,0,0.4897956201,0.532218524,2.8652417336,0.7271074689
327,-0,0.996015389,0,0,0.4472473348,0.2030709179,1.6463336417,0.2919726978
328,0.1271344353,1,0,0,0.1827420317,0.3431495911,1.6530260581,0.2943618058
512,0.707667841,0.0342167179,0,0,0.4944349975,0.0299353717,1.2662549281,0.1562894046
513,0.7518405231,0.1262996627,0,0,0.4867014278,9.128691e-4,1.3657544827,0.1918094871
514,0.7618741099,0.1742771325,0,0,0.490359331,0.001705931,1.4282165044,0.2141076387
515,0.7915284747,0.3755985994,0,0,0.5809334446,0.0478032158,1.7958637345,0.3453530496
516,0.8302995159,0.5114429992,0,0,0,0.0664352014,1.4081777165,0.2069540449
517,0.9969372849,0.8059895831,0.1190841248,0,0.5416891133,0.4275005253,2.8912006314,0.736374467
518,0.483574097,0.9782021079,0.0641197707,0,0.7428276054,0.31295653,2.581680111,0.6258795563
