id,normalized_terr_rich,normalized_mar_rich,normalized_marine_eco,normalized_terr_pa,normalized_ocean_pa,normalized_tree_cover,added_biodiversity,biodiversity_subindex
479,0.7304795946,0.6700329139,1,0.4254621871,0.4929502783,0.3305038984,3.6494288723,1
480,0.72585799,0.7277604417,0.4714618942,0.3753109953,0.5582546269,0.2030194716,3.0616654197,0.7783194821
481,0.6730716382,0.8942306144,0.3280952046,0,0.5761757451,0.4850399292,2.9566131315,0.7386980229
482,0.6632797745,0.6638640365,0.0549202606,0,0.9649746672,0.187294298,2.5343330368,0.5794311109
483,0.6633503888,0.6423994086,0.058972534,0,0.9427095198,0.1987177378,2.506149589,0.5688014584
484,0.6637626515,0.5745526525,0.0770431984,0,0.8872491002,0.2300640582,2.4326716608,0.5410885662
485,0.6636758463,0.5400730984,0.0959870553,0,0.846851739,0.2504201382,2.3970078772,0.5276376346
486,0.651858685,0.5409794348,0.0717885695,0,0.6253635687,0.3054063609,2.1953966189,0.451598051
487,0.64166212,0.6908014543,0,0.5856692326,0.5149268486,0.3184422686,2.7515019241,0.6613384007
488,0.6290294154,0.6749637994,0.1517102387,0.0416056294,0.5495000804,0.2945070588,2.3413162221,0.5066330027
489,0.6442482859,0.8122700864,0.0028793262,0.480743802,0.5594126804,0.3919211402,2.8914753211,0.7141306847
490,0.6409239817,0.8415055254,0.0028855659,0.4926209984,0.1791835873,0.3408292119,2.4979488706,0.5657084802
491,0,0.8116285569,0.1899265032,0,0,0,1.0015550601,0.0013294713
492,0,0.8111719565,0.1899265032,0,0,0,1.0010984597,0.0011572602
493,0,0.8081035983,0.1899265032,0,0,0,0.9980301015,0
494,0,0.8080842022,0.1899265032,0,5.183131e-4,0,0.9985290185,1.881712e-4
495,0,0.8080617138,0.1899265032,0,0.0013957342,0,0.9993839512,5.106172e-4
496,0,0.8082323048,0.1899265032,0,0.0149570103,0,1.0131158183,0.0056897201
497,0,0.8107365063,0.1899265032,0,0.0484603113,0,1.0491233208,0.0192702885
498,0.6400551027,0.8552925701,0.1188127444,0.2242241148,0.2160155503,0.1106255965,2.1650256788,0.4401433651
499,0.6414599672,0.8277367516,0.1172365372,0.187083234,0,0.1010111987,1.8745276887,0.3305793142
500,0.6419978324,0.8163422153,0.172748949,0.2101314648,0,0.1484778831,1.9896983446,0.374017011
501,0.6395058203,0.8524121118,0.1188127444,0.1635991307,0.1291532498,0.0896259451,1.9931090021,0.3753033725
502,0.6465541243,0.7643958512,0.0828822878,0.5448053033,0.0149003035,0.5734155893,2.6269534594,0.614363775
503,0.6461859306,0.7593966329,0,0.5842678138,0.2457533031,0.6238337345,2.8594374149,0.7020472869
504,0.6452026488,0.8800646006,0,0.622697052,0,0.5849421858,2.7329064872,0.6543249566
505,0.6416584604,0.8884862132,0.0943043072,0.5252422847,0.0507628993,0.5262310969,2.7266852617,0.6519785629
506,0.6392500617,0.9877010291,0.0080730172,0.1403282504,0.2330685884,0.1908059204,2.1992268672,0.4530426652
507,0.5468412105,0.8890222486,0.1034355025,0,0,0.3597649399,1.8990639015,0.3398333777
508,0.7346581849,0,0.0031046692,1,0,0.5833237681,2.3210866222,0.4990032187
509,0.4418453988,0.6149025269,0.344182014,0,0.0189537268,0.2626896378,1.6825733043,0.2581819115
510,0.9077957838,0.0030165472,0.4561437714,0,0.4919805913,0.4570492827,2.3159859764,0.4970794621
537,0.988008543,0.5074230407,0.0028435781,0.2136112987,0.3414374936,0.7565300486,2.8098540027,0.6833464363
538,0.5008201129,0.5142078208,0.1872703393,0,0.5935796484,0.193568298,1.9894462194,0.3739219196
539,0.8346026067,0.4951730522,0.0415065205,0.0283430557,0.4899844561,0.1562707296,2.0458804208,0.3952066097
540,0.7910633788,0.4825048197,0,3.132473e-4,0.0045194551,0.1110037295,1.3894046304,0.147610587
541,0.8250343541,0.5261380478,0.0640393777,0.7134285709,0.0016787744,0.5365272829,2.6668464078,0.629409776
542,0.8683133317,0.6586946175,0.4444152105,0.005302056,0.5444214727,0.16376912,2.6849158084,0.6362248205
543,0.8128737985,0.7517356046,0.1822595061,0.5631120681,0.3072844563,0.4268219779,3.0440874115,0.7716897709
544,0.6428171538,0.8297965056,0.0152482926,0.5492841274,0.0578363394,0.2955034787,2.3904858975,0.5251778085
545,0,0.810546485,0.1899265032,0,0,0,1.0004729882,9.213577e-4
546,0.7668214687,0.3873735204,0.0459076973,0,0,0.1290067183,1.3291094047,0.1248696751
547,0.9993678106,0.2505192083,0.3991955656,0,0.7113073716,0.4249760652,2.7853660213,0.6741105636
548,0.9931739699,0.0879249928,0.2055303279,0,0.0781087909,0.2934849372,1.6582230187,0.2489979721
