OID_,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,state,sci_10km,sci_5km,sci_1km,sci_wo_climate,nm_regiao,sum_10km,hab_10km,normalized_carbon,normalized_cp,climate_added,climate_index
349,348,Sudeste,Sao Paulo North,Riviera de São Lourenço,-23.808669,-46.022072,3,3,Right and left,Beach-break,All surfers,2,3,1,3,São Paulo,0.6133874159,0.5121086501,0.392825115,0.593843877,Sudeste,19650.9804382,0.440021276305,0.017642523,0.6254453304,0.6430878534,0.4061381566
350,349,Sudeste,Sao Paulo North,Paúba,-23.802819,-45.553168,4,2,Right and left,Beach-break,Pros or kamikaze only...,2,2,0,4,São Paulo,0.670794005,0.6557411192,0.4860712631,0.7450425695,Sudeste,0,0.246306445333,0,0.3500994711,0.3500994711,0.2211031558
524,523,Sudeste,Sao Paulo North,Praia Brava,-23.799345,-45.612668,3.5,4,Right and left,Beach-break,Experienced surfers,2,4,0,3.5,São Paulo,0.6191253574,0.5433324735,0.6921515641,0.6569104308,Sudeste,2872.28284836,0.305409018692,0.0025787169,0.4341077464,0.4366864633,0.2757866352
351,350,Sudeste,Sao Paulo North,Itaguaré,-23.796026,-45.991173,3,4,Right and left,Beach-break,All surfers,2,4,1,3,São Paulo,0.6384125446,0.5754736814,0.4990791565,0.6264618494,Sudeste,19650.9804382,0.43667801456,0.017642523,0.6206932251,0.6383357481,0.4031369939
29,28,Sudeste,NA,Maresias,-23.79369326,-45.55976434,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.5611973608,0.5770279028,0.31230061,0.6080213969,Sudeste,0,0.245804040777,0,0.3493853543,0.3493853543,0.2206521597
30,29,Sudeste,NA,Canto de Moreira,-23.793056,-45.587394,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.5405081014,0.5149083177,0.4612777712,0.578737873,Sudeste,0,0.254588630326,0,0.3618717517,0.3618717517,0.2285378668
352,351,Sudeste,Sao Paulo North,Maresias,-23.79153,-45.573456,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,São Paulo,0.7439291405,0.7607323554,0.4688859744,0.8347476381,Sudeste,0,0.251139103451,0,0.3569686013,0.3569686013,0.2254413125
31,30,Sudeste,NA,Itaguere,-23.786995,-45.971372,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.4941721916,0.4307025824,0.4754601033,0.4297377813,Sudeste,52233.3826351,0.458026617651,0.0468947926,0.6510380853,0.6979328779,0.4407751927
32,31,Sudeste,NA,Boicucanga,-23.784431,-45.631355,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.5818298328,0.4443779325,0.3558211965,0.5949235101,Sudeste,2872.28284836,0.345147834034,0.0025787169,0.4905924162,0.4931711331,0.3114591791
353,352,Sudeste,Sao Paulo North,Camburi,-23.778826,-45.649137,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,São Paulo,0.7701838521,0.6275334991,0.4807135036,0.8346158542,Sudeste,2872.28284836,0.335081475782,0.0025787169,0.4762841154,0.4788628323,0.3024228602
354,353,Sudeste,Sao Paulo North,Baleia,-23.7776,-45.670217,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,São Paulo,0.7660094714,0.6610742411,0.5262778984,0.8280086192,Sudeste,2872.28284836,0.338669794249,0.0025787169,0.4813845438,0.4839632607,0.3056440042
33,32,Sudeste,NA,Praia de Baleia,-23.775839,-45.683986,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.5821290253,0.4981626236,0.4426646448,0.5962986522,Sudeste,2872.28284836,0.342547911252,0.0025787169,0.4868968913,0.4894756082,0.3091252932
34,33,Sudeste,NA,Barra do Sahy,-23.774385,-45.69757,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.5742049409,0.5139391325,0.4619809715,0.5854483704,Sudeste,2872.28284836,0.344962844079,0.0025787169,0.4903294718,0.4929081887,0.3112931182
35,34,Sudeste,NA,Praia Preta,-23.77301,-45.715815,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.5780160829,0.5323954482,0.4133627986,0.5782579466,Sudeste,2872.28284836,0.376045775741,0.0025787169,0.5345106865,0.5370894034,0.3391954911
355,354,Sudeste,Sao Paulo North,Guaratuba,-23.772306,-45.922251,3,3,Right and left,Beach-break,Experienced surfers,2,3,0,3,São Paulo,0.5934008346,0.5309941267,0.3487596322,0.5563924364,Sudeste,104377.739521,0.41880034476,0.0937096585,0.5952819423,0.6889916008,0.4351283844
36,35,Sudeste,NA,Bananas Point,-23.771605,-45.70621,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.5818167087,0.5532165244,0.480366879,0.5905496791,Sudeste,2872.28284836,0.356470459219,0.0025787169,0.5066863722,0.5092650891,0.3216232175
37,36,Sudeste,NA,Praia do Juquei,-23.768115,-45.745453,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.5633926928,0.5254983847,0.4807496104,0.553127497,Sudeste,2872.28284836,0.393772697555,0.0025787169,0.5597076964,0.5622864133,0.3551085069
356,355,Sudeste,Sao Paulo North,Juquehy,-23.768065,-45.738144,3,4,Right and left,Beach-break,All surfers,2,4,1,3,São Paulo,0.7314248874,0.6974767095,0.6063466573,0.7643475666,Sudeste,2872.28284836,0.39157828239,0.0025787169,0.5565885593,0.5591672762,0.3531386351
525,524,Sudeste,Sao Paulo North,Jureia,-23.7662,-45.790182,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,São Paulo,0.6883869419,0.6139055973,0.6011857482,0.7092469812,Sudeste,496.358249664,0.396242026112,4.456272e-4,0.5632175949,0.5636632221,0.3559780219
38,37,Sudeste,NA,Barra do Una,-23.763818,-45.76278,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.5585931895,0.4888220189,0.4074064509,0.5384939265,Sudeste,2872.28284836,0.416183601574,0.0025787169,0.591562509,0.5941412259,0.3752262167
526,525,Sudeste,Sao Paulo North,Barra do Una - Meio,-23.762623,-45.768425,3,4,Right and left,Beach-break,All surfers,2,4,1,3,São Paulo,0.7210101212,0.6536640194,0.5819802658,0.7433605232,Sudeste,2872.28284836,0.412230503779,0.0025787169,0.585943584,0.5885223009,0.3716776194
39,38,Sudeste,NA,Praia da Boracéia,-23.758373,-45.828777,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.5162129552,0.3689446906,0.3346530924,0.4637315331,Sudeste,84726.7590828,0.42087571865,0.0760671356,0.5982318745,0.6742990101,0.4258493696
357,356,Sudeste,Sao Paulo North,Massaguaçu,-23.590773,-45.334611,3.5,2,Right and left,Beach-break,Experienced surfers,2,2,0,3.5,São Paulo,0.5717579663,0.5021795271,0.3465679677,0.6091600847,Sudeste,0,0.277201875184,0,0.394014171,0.394014171,0.2488372129
358,357,Sudeste,Sao Paulo North,Simão,-23.585149,-45.238287,3.5,3,Right,Beach-break,Experienced surfers,1,3,0,3.5,São Paulo,0.45393188290000003,0.4171735626,0.3967700051,0.4536896991,Sudeste,0,0.297866683267,0,0.4233870864,0.4233870864,0.267387496
359,358,Sudeste,Sao Paulo North,Praia do sape,-23.531963,-45.222301,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,São Paulo,0.7316793569,0.6424876097,0.5205647486,0.7823370306,Sudeste,0,0.347475055708,0,0.4939003242,0.4939003242,0.3119196952
360,359,Sudeste,Sao Paulo North,Lagoinha,-23.521339,-45.205221,3.5,2,Right and left,Beach-break,Beginners wave,2,2,0,3.5,São Paulo,0.6547287762,0.5992762797,0.4362928495,0.6816868932,Sudeste,0,0.358670220409,0,0.5098131081,0.5098131081,0.3219693155
361,360,Sudeste,Sao Paulo North,Sununga,-23.511344,-45.129433,3.5,3,Right,Beach-break,Pros or kamikaze only...,1,3,0,3.5,São Paulo,0.5292591373,0.4460165549,0.4320480126,0.5276000963,Sudeste,0,0.350873108575,0,0.4987303095,0.4987303095,0.3149700426
40,39,Sudeste,NA,Praia Dura,-23.496058,-45.171014,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.5775265316,0.5038323089,0.398012536,0.5864403588,Sudeste,0,0.355005483967,0,0.5046040594,0.5046040594,0.318679573
527,526,Sudeste,Sao Paulo North,Enseada - Ubatuba,-23.494012,-45.090815,3,2,Right,Beach-break,All surfers,1,2,1,3,São Paulo,0.7459155382,0.5487242991,0.3495672164,0.7967424576,Sudeste,0,0.356357212172,0,0.506525403,0.506525403,0.3198929857
362,361,Sudeste,Sao Paulo North,Toninhas,-23.484739,-45.073771,3,2,Right and left,Beach-break,All surfers,2,2,1,3,São Paulo,0.8229674744,0.5812473892,0.5142018134,0.8917529316,Sudeste,0,0.360146350671,0,0.5119112766,0.5119112766,0.3232944008
363,362,Sudeste,Sao Paulo North,Praia Grande (PG),-23.478835,-45.067291,3,3,Right and left,Beach-break,All surfers,2,3,1,3,São Paulo,0.8230010458,0.8069800946,0.5243358988,0.8923101582,Sudeste,0,0.35880762483899997,0,0.5100084145,0.5100084145,0.32209266
364,363,Sudeste,Sao Paulo North,Praia Grande North,-23.467498,-45.062056,3,3,Left,Beach-break,All surfers,1,3,1,3,São Paulo,0.7649544086,0.7685868008,0.4098309064,0.8167864496,Sudeste,0,0.366212190213,0,0.5205332484,0.5205332484,0.3287395538
365,364,Sudeste,Sao Paulo North,Vermelha do Centro,-23.463128,-45.049353,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,São Paulo,0.8583154466,0.8378572427,0.5971790956,0.9307342249,Sudeste,0,0.373851299226,0,0.5313914621,0.5313914621,0.3355969915
366,365,Sudeste,Sao Paulo North,Patiero,-23.456318,-45.021243,3.5,2,NA,Reef-rocky,Experienced surfers,1,2,0,3.5,São Paulo,0.6794370012,0.4133557578,0.4326148007,0.7025901808,Sudeste,0,0.38473637908,0,0.5468634921,0.5468634921,0.3453682564
41,40,Sudeste,NA,Pereque-Acu,-23.424565,-45.062697,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.783578208,0.6859244468,0.3018313893,0.8302610799,Sudeste,0,0.391787192104,0,0.5568855031,0.5568855031,0.3516975954
367,366,Sudeste,Sao Paulo North,Vermelha do Norte,-23.416982,-45.035877,3,3,Right and left,Beach-break,All surfers,2,3,1,3,São Paulo,0.9173157312,0.6515253408,0.6228035974,0.9971859184,Sudeste,0,0.393122693104,0,0.5587837815,0.5587837815,0.3528964414
42,41,Sudeste,NA,Itamambuca,-23.406683,-45.008741,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.7401168384,0.5286240126,0.4402760582,0.7721848726,Sudeste,0,0.40130481687,0,0.5704138352,0.5704138352,0.3602413299
368,367,Sudeste,Sao Paulo North,Itamambuca,-23.402332,-45.001459,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,São Paulo,0.920734971,0.7109038411,0.6215040446,1,Sudeste,0,0.396934125003,0,0.5642013429,0.5642013429,0.3563178688
369,368,Sudeste,Sao Paulo North,Praia do Felix,-23.389334,-44.972405,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,São Paulo,0.7651393992,0.7210582128,0.6506055532,0.8072824664,Sudeste,0,0.391509949201,0,0.5564914306,0.5564914306,0.3514487214
370,369,Sudeste,Sao Paulo North,Brava do Camburi,-23.370963,-44.799859,3,3,Right and left,Beach-break,Experienced surfers,2,3,0,3,São Paulo,0.6982011846,0.6869686354,0.7053192307,0.7448647565,Sudeste,28.3867435455,0.335914016333,2.54854e-5,0.4774674868,0.4774929722,0.3015577335
43,42,Sudeste,NA,Praia da Fazenda,-23.361352,-44.859766,NA,NA,NA,NA,NA,1,1,1,1,São Paulo,0.6221674986,0.5818941373,0.5234653592,0.6317250934,Sudeste,0,0.3825638432,0,0.5437754541,0.5437754541,0.3434180251
371,370,Sudeste,Rio De Janeiro City,Ponta do Cepílio,-23.34399,-44.711781,3.5,3,Right and left,Beach-break,Experienced surfers,2,3,0,3.5,Rio de Janeiro,0.6746451947,0.6318726441,0.58052661,0.743423075,Sudeste,51050.4846001,0.230798831377,0.0458327944,0.3280569807,0.3738897751,0.2361277751
372,371,Sudeste,Rio De Janeiro City,Laranjeiras,-23.33605,-44.674294,3.5,3,Right,Beach-break,All surfers,1,3,1,3.5,Rio de Janeiro,0.6721844396,0.6413573913,0.5951254776,0.7372735752,Sudeste,55087.6073112,0.236222694687,0.0494572971,0.3357664488,0.3852237459,0.2432856743
373,372,Sudeste,Rio De Janeiro City,Martim de Sa,-23.304049,-44.553487,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,Rio de Janeiro,0.6921299286,0.7247389592,0.8333984031,0.7786248013,Sudeste,15352.8407364,0.218758254093,0.013783681,0.3109425291,0.3247262101,0.2050788297
528,527,Sudeste,Rio De Janeiro City,Presídio,-23.18531,-44.188924,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,Rio de Janeiro,0.6931118813,0.7033832566,0.7004153586,0.7560663995,Sudeste,0,0.290267705254,0,0.4125859148,0.4125859148,0.2605660829
44,43,Sudeste,NA,Aventureiro,-23.184406,-44.315804,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.409351994,0.5355670178,0.5359854967,0.4368345224,Sudeste,0,0.196633328897,0,0.2794942063,0.2794942063,0.1765128375
374,373,Sudeste,Rio De Janeiro Norte,Aventureiro,-23.180132,-44.304428,3.5,4,Left,Point-break,All surfers,1,4,1,3.5,Rio de Janeiro,0.5412864052,0.6666840403,0.6753486177,0.6020071269,Sudeste,0,0.196655935622,0,0.2795263394,0.2795263394,0.1765331309
45,44,Sudeste,NA,Praia do Leste,-23.179746,-44.274094,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.510460632,0.6254160399,0.5747574537,0.5570013247,Sudeste,0,0.213317583082,0,0.3032091706,0.3032091706,0.1914898765
46,45,Sudeste,NA,Praia do Sul,-23.178656,-44.296757,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.4551940373,0.6006847766,0.5901758636,0.4942437305,Sudeste,0,0.196593907912,0,0.2794381734,0.2794381734,0.1764774502
375,374,Sudeste,Rio De Janeiro City,Lopes Mendes,-23.171453,-44.12899,3.5,4,Right and left,Beach-break,Experienced surfers,2,4,0,3.5,Rio de Janeiro,0.5138098095,0.5782887678,0.5865138063,0.5286986085,Sudeste,0,0.297757526708,0,0.4232319315,0.4232319315,0.2672895089
47,46,Sudeste,NA,Praia do Meio,-23.066913,-43.549809,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.6154512362,0.5153640973,0.4486124955,0.4838382674,Sudeste,581314.900328,0.377820913336,0.5219007525,0.5370338634,1.0589346159,0.6687636077
376,375,Sudeste,Rio De Janeiro City,Barra de Guaratiba,-23.064018,-43.569374,4,2,Left,Rivermouth,Experienced surfers,1,2,0,4,Rio de Janeiro,0.645299329,0.6095497317,0.4503582283,0.5039386034,Sudeste,634998.833763,0.388786769108,0.5700978403,0.5526207081,1.1227185484,0.7090459558
48,47,Sudeste,NA,Restinga a Marambaia,-23.061833,-43.591673,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.615172943,0.5885691474,0.2948960843,0.448746623,Sudeste,668109.196365,0.413278924099,0.5998241094,0.5874338064,1.1872579158,0.7498053941
529,528,Sudeste,Rio De Janeiro City,Inferno,-23.059582,-43.545651,3.5,3,Left,Beach-break,Experienced surfers,1,3,0,3.5,Rio de Janeiro,0.6602815936,0.5676846611,0.5299156739,0.5384591047,Sudeste,585565.820509,0.379050721213,0.5257172011,0.5387819098,1.0644991109,0.6722778301
377,376,Sudeste,Rio De Janeiro City,Laje do Dramin,-23.055999,-44.366816,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,1,2,0,3.5,Rio de Janeiro,0.4533519854,0.5007743876,0.5268254533,0.4444136431,Sudeste,28.6411380768,0.320065685225,2.57138e-5,0.4549407018,0.4549664156,0.287331226
49,48,Sudeste,NA,Grumari,-23.050469,-43.533908,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.6464226868,0.6133181543,0.4637888025,0.5272841938,Sudeste,567242.974289,0.374574715915,0.5092670685,0.5324197251,1.0416867936,0.6578708522
378,377,Sudeste,Rio De Janeiro City,Grumari,-23.049131,-43.526673,3.5,3,Right and left,Beach-break,Experienced surfers,2,3,0,3.5,Rio de Janeiro,0.7503634314,0.6474923069,0.5462631222,0.6642431698,Sudeste,536566.968287,0.376214263619,0.481726349,0.5347501748,1.0164765238,0.6419494622
379,378,Sudeste,Rio De Janeiro City,Prainha,-23.040759,-43.505259,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,Rio de Janeiro,0.8116337362,0.6267768775,0.7723400285,0.7748637053,Sudeste,423706.994072,0.359384163062,0.3804013951,0.5108279048,0.8912292999,0.5628503525
530,529,Sudeste,Rio De Janeiro City,Macumba-secreto,-23.037946,-43.495793,3,NA,Right and left,NA,All surfers,2,1,1,3,Rio de Janeiro,0.7572616754,0.5895979042,0.5111103164,0.7306052954,Sudeste,328337.808395,0.357738630392,0.2947795578,0.508488948,0.8032685058,0.507299257
380,379,Sudeste,Rio De Janeiro City,CcB,-23.034577,-43.488738,3.5,4,Right and left,Sand-bar,All surfers,2,4,1,3.5,Rio de Janeiro,0.8062992098,0.5921639237,0.3960764109,0.8126633369,Sudeste,257556.324116,0.348753015841,0.2312323997,0.4957168141,0.7269492138,0.4591002802
381,380,Sudeste,Rio De Janeiro City,Macumba (Curvão),-23.034085,-43.472729,3,3,Right and left,Beach-break,All surfers,2,3,1,3,Rio de Janeiro,0.7170524097,0.541266767,0.5234324883,0.750386895,Sudeste,99202.281189,0.320252382938,0.0890631655,0.4552060736,0.5442692391,0.3437298719
382,381,Sudeste,Rio De Janeiro City,Farorinha,-23.033829,-43.470989,3,2,Left,Beach-break,All surfers,1,2,1,3,Rio de Janeiro,0.6316637446,0.4589315095,0.4450060038,0.6439241123,Sudeste,82272.8855133,0.329793147786,0.0738640638,0.468767297,0.5426313608,0.34269548
383,382,Sudeste,Rio De Janeiro City,Canto do recreio,-23.033295,-43.46743,3.5,NA,Right and left,Beach-break,All surfers,2,1,1,3.5,Rio de Janeiro,0.7127323252,0.5583604486,0.5617209643,0.7528269255,Sudeste,45264.9584522,0.33392580431,0.0406385865,0.4746414464,0.5152800329,0.325421918
384,383,Sudeste,Rio De Janeiro City,Praia da Macumba,-23.032031,-43.475604,4,4,Right and left,Beach-break,All surfers,2,4,1,4,Rio de Janeiro,0.7694739204,0.5867564651,0.5243748318,0.8090492896,Sudeste,127872.835316,0.320252382938,0.1148034034,0.4552060736,0.570009477,0.35998596
385,384,Sudeste,Rio De Janeiro City,posto 11 (Atlântico sul),-23.03,-43.466443,3.5,3,Right and left,Sand-bar,All surfers,2,3,1,3.5,Rio de Janeiro,0.7173241924,0.5496816365,0.537281643,0.7590887667,Sudeste,43155.1461658,0.33392580431,0.0387444107,0.4746414464,0.5133858571,0.324225663
386,385,Sudeste,Rio De Janeiro City,Mambucaba,-23.029266,-44.519992,3.5,2,Right and left,Sand-bar,All surfers,2,2,1,3.5,Rio de Janeiro,0.7286269091,0.6485072138,0.7350954305,0.8103538996,Sudeste,53.3162956238,0.264709552153,4.7867e-5,0.376257609,0.376305476,0.2376533961
387,386,Sudeste,Rio De Janeiro City,Posto 10 - Recreio,-23.026218,-43.45804,3.5,2,Right and left,Beach-break,Experienced surfers,2,2,0,3.5,Rio de Janeiro,0.6331403294,0.4221264597,0.3102454949,0.6595058806,Sudeste,1285.13149452,0.345262021068,0.0011537827,0.4907547214,0.4919085041,0.3106617736
388,387,Sudeste,Rio De Janeiro City,Recreio Posto 9,-23.023639,-43.448229,3,3,Right and left,Beach-break,Experienced surfers,2,3,0,3,Rio de Janeiro,0.7610770352,0.4399181875,0.409303513,0.8145471782,Sudeste,0,0.359416683761,0,0.5108741296,0.5108741296,0.322639397
50,49,Sudeste,NA,Reserva,-23.022717,-43.440916,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.6611679817,0.3664803731,0.367321404,0.684330763,Sudeste,0,0.372748763896,0,0.5298243207,0.5298243207,0.334607273
51,50,Sudeste,NA,Barra da Tijuca,-23.02034012,-43.37247849,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.5332385248,0.5581264186,0.3342229403,0.5027904749,Sudeste,0,0.428286562263,0,0.6087656322,0.6087656322,0.3844621701
389,388,Sudeste,Rio De Janeiro City,Lage Postinho,-23.015482,-43.306539,3.5,2,Right and left,Reef-rocky,Experienced surfers,2,2,0,3.5,Rio de Janeiro,0.6044482679,0.3549977332,0.3416429294,0.645042584,Sudeste,0,0.290312815795,0,0.4126500349,0.4126500349,0.2606065775
390,389,Sudeste,Rio De Janeiro City,Joatinga,-23.015205,-43.29109,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,Rio de Janeiro,0.6768353084,0.4511440183,0.3121417261,0.752960362,Sudeste,0,0.245386304378,0,0.3487915846,0.3487915846,0.2202771681
52,51,Sudeste,NA,Barra da Tijuca,-23.01488611,-43.37222222,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.5324513586,0.5836139624,0.3249206628,0.50534126,Sudeste,0,0.419097514067,0,0.5957043382,0.5957043382,0.3762133907
391,390,Sudeste,Rio De Janeiro City,Tropical (posto 1),-23.014825,-43.301845,3.5,4,Right and left,Beach-break,Experienced surfers,2,4,0,3.5,Rio de Janeiro,0.6032232038,0.3579973104,0.2563189543,0.6507520146,Sudeste,0,0.271491475142,0,0.3858974203,0.3858974203,0.2437111292
531,530,Sudeste,Rio De Janeiro City,Posto 4,-23.012323,-43.327707,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,Rio de Janeiro,0.707538102,0.4417353154,0.4002230971,0.7605013716,Sudeste,0,0.325676164224,0,0.462915425,0.462915425,0.2923513738
532,531,Sudeste,Rio De Janeiro City,Vala do Mauri,-23.0108661,-43.350477,3.5,3,Right,Beach-break,All surfers,1,3,1,3.5,Rio de Janeiro,0.607218845,0.6317000238,0.3553758153,0.6156335224,Sudeste,0,0.375745224038,0,0.5340834829,0.5340834829,0.3372971206
392,391,Sudeste,Rio De Janeiro City,Barra da Tijuca - Posto 8,-23.010857,-43.361874,3.5,4,Right and left,Sand-bar,All surfers,2,4,1,3.5,Rio de Janeiro,0.7051153007,0.7016335094,0.4447299329,0.7312759892,Sudeste,0,0.39373572826,0,0.5596551484,0.5596551484,0.3534467478
533,532,Sudeste,Rio De Janeiro City,Praia Brava de Angra dos Reis,-23.007446,-44.480341,3,3,Right and left,Beach-break,All surfers,2,3,1,3,Rio de Janeiro,0.7569989801,0.6741945299,0.55905861590000006,0.8299838441,Sudeste,5740.6583252,0.30241173804,0.0051539259,0.4298474179,0.4350013438,0.2747224084
53,52,Sudeste,NA,Sao Conrado,-23.000618,-43.264187,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.3582043932,0.276042425,0.1390154043,0.3814420476,Sudeste,0,0.174171796426,0,0.2475674306,0.2475674306,0.1563496797
393,392,Sudeste,Rio De Janeiro City,Sao Conrado,-22.9998,-43.254354,3.5,NA,Right and left,Beach-break,Experienced surfers,2,1,0,3.5,Rio de Janeiro,0.4534086673,0.3560377005,0.2439523283,0.5034557997,Sudeste,0,0.166848186844,0,0.2371576671,0.2371576671,0.149775458
394,393,Sudeste,Rio De Janeiro City,Laje do sheraton,-22.995671,-43.231244,4,1,Right and left,Reef-rocky,Pros or kamikaze only...,2,1,0,4,Rio de Janeiro,0.4531218378,0.3954445492,0.3041392184,0.5057803695,Sudeste,0,0.159874694522,0,0.2272455595,0.2272455595,0.1435155277
534,533,Sudeste,Rio De Janeiro City,Castelinho,-22.991389,-43.195435,3.5,2,Right and left,Point-break,Experienced surfers,2,2,0,3.5,Rio de Janeiro,0.6240136985,0.35120598200000003,0.2844873151,0.7089841621,Sudeste,0,0.187813750959,0,0.2669580765,0.2669580765,0.1685957222
395,394,Sudeste,Rio De Janeiro City,Pontão do leblon,-22.989963,-43.22648,3.5,3,Right,Point-break,Experienced surfers,1,3,0,3.5,Rio de Janeiro,0.3650726776,0.3311463605,0.1074163793,0.3961522743,Sudeste,0,0.158292043907,0,0.2249959832,0.2249959832,0.1420948217
396,395,Sudeste,Rio De Janeiro City,Arpoador,-22.989913,-43.191655,3.5,NA,Right and left,Beach-break,All surfers,2,1,1,3.5,Rio de Janeiro,0.708252543,0.4330982062,0.4263458369,0.8164947324,Sudeste,0,0.182502696708,0,0.259408955,0.259408955,0.1638281212
397,396,Sudeste,Rio De Janeiro City,Praia do Diabo,-22.988817,-43.189144,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,Rio de Janeiro,0.7035846259,0.4310770006,0.4704129626,0.8116621973,Sudeste,0,0.179873873253,0,0.2556723508,0.2556723508,0.1614682919
398,397,Sudeste,Rio De Janeiro City,Leblon,-22.987948,-43.219528,3,4,Right and left,Beach-break,All surfers,2,4,1,3,Rio de Janeiro,0.6695703365,0.436889151,0.1656096288,0.7779170445,Sudeste,0,0.156901761564,0,0.2230198388,0.2230198388,0.1408467999
399,398,Sudeste,Rio De Janeiro City,Ipanema,-22.987553,-43.205409,3,3,Right and left,Beach-break,All surfers,2,3,1,3,Rio de Janeiro,0.6923651079,0.4064332177,0.1415822473,0.7959314157,Sudeste,0,0.184249702175,0,0.2618921449,0.2618921449,0.1653963644
400,399,Sudeste,Rio De Janeiro City,Shore break expresso escorpiao,-22.986037,-43.182017,3.5,2,Right,Reef-rocky,Pros or kamikaze only...,1,2,0,3.5,Rio de Janeiro,0.5481091303,0.2820219127,0.3030297355,0.620918625,Sudeste,0,0.169711036531,0,0.2412269157,0.2412269157,0.1523453667
401,400,Sudeste,Rio De Janeiro City,Forte de Copacabana,-22.985103,-43.185539,3,2,Right,Point-break,All surfers,1,2,1,3,Rio de Janeiro,0.6085141056,0.3346969023,0.3349813243,0.6945983042,Sudeste,0,0.1747705021,0,0.2484184296,0.2484184296,0.1568871229
402,401,Sudeste,Rio De Janeiro City,Posto 5 - Copacabana,-22.983918,-43.188457,3.5,3,Right and left,Beach-break,Experienced surfers,2,3,0,3.5,Rio de Janeiro,0.6168777067,0.3614398314,0.2961689014,0.704128437,Sudeste,0,0.177215827373,0,0.2518942098,0.2518942098,0.1590822304
403,402,Sudeste,Rio De Janeiro Norte,Praia Brava - Pontal do Atalaia,-22.98297,-42.021675,3.5,2,Left,Point-break,Experienced surfers,1,2,0,3.5,Rio de Janeiro,0.4814441646,0.3794198219,0.3345916474,0.4797356747,Sudeste,0,0.319692064153,0,0.4544096376,0.4544096376,0.2869795963
404,403,Sudeste,Rio De Janeiro City,Shock,-22.975816,-43.040493,5,2,Right,Reef-rocky,Pros or kamikaze only...,1,2,0,5,Rio de Janeiro,0.4583941259,0.4661069666,0.4714313493,0.5052220859,Sudeste,0,0.178477657495,0,0.25368777260000003,0.25368777260000003,0.1602149439
405,404,Sudeste,Rio De Janeiro Norte,Praia Grande - Arraial do Cabo,-22.975325,-42.033842,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,Rio de Janeiro,0.6420313081,0.5216189094,0.4237153019,0.6825958595,Sudeste,0,0.314999763188,0,0.4477400107,0.4477400107,0.2827674347
54,53,Sudeste,NA,Bambui,-22.975255,-42.91657,NA,NA,NA,NA,NA,1,1,1,1,Rio de Janeiro,0.2198053851,0.240051138,0.1533923771,0.2464170677,Sudeste,0,0.0747799274577,0,0.1062920339,0.1062920339,0.0671280766
406,405,Sudeste,Rio De Janeiro City,Itacoatiara,-22.972618,-43.033447,3.5,3,Right and left,Beach-break,Experienced surfers,2,3,0,3.5,Rio de Janeiro,0.4641686116,0.4936816496,0.4953120684,0.5129837201,Sudeste,0,0.177095256333,0,0.2517228304,0.2517228304,0.1589739968
